area_id,area_name,b99243001,b99243001_moe,b99243002,b99243002_moe,b99243003,b99243003_moe
BK09,Brooklyn Heights-Cobble Hill,14060,-1,697,-1,13363,-1
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,26811,-1,3099,-1,23712,-1
BK19,Brighton Beach,13095,-1,1578,-1,11517,-1
BK21,Seagate-Coney Island,9752,-1,1319,-1,8433,-1
BK23,West Brighton,6332,-1,509,-1,5823,-1
BK25,Homecrest,16644,-1,2010,-1,14634,-1
BK26,Gravesend,10646,-1,1276,-1,9370,-1
BK27,Bath Beach,12340,-1,2148,-1,10192,-1
BK28,Bensonhurst West,36452,-1,5017,-1,31435,-1
BK29,Bensonhurst East,26753,-1,2914,-1,23839,-1
BK30,Dyker Heights,19964,-1,1938,-1,18026,-1
BK31,Bay Ridge,38593,-1,3055,-1,35538,-1
BK32,Sunset Park West,25187,-1,2241,-1,22946,-1
BK33,Carroll Gardens-Columbia Street-Red Hook,21216,-1,1080,-1,20136,-1
BK34,Sunset Park East,31978,-1,2692,-1,29286,-1
BK35,Stuyvesant Heights,25298,-1,2965,-1,22333,-1
BK37,Park Slope-Gowanus,45322,-1,1929,-1,43393,-1
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,18202,-1,1189,-1,17013,-1
BK40,Windsor Terrace,12979,-1,1043,-1,11936,-1
BK41,Kensington-Ocean Parkway,15434,-1,1862,-1,13572,-1
BK42,Flatbush,47909,-1,5101,-1,42808,-1
BK43,Midwood,20414,-1,2500,-1,17914,-1
BK44,Madison,17747,-1,1709,-1,16038,-1
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,20962,-1,2025,-1,18937,-1
BK46,Ocean Parkway South,7409,-1,1213,-1,6196,-1
BK50,Canarsie,40464,-1,4091,-1,36373,-1
BK58,Flatlands,33584,-1,4018,-1,29566,-1
BK60,Prospect Lefferts Gardens-Wingate,31399,-1,3258,-1,28141,-1
BK61,Crown Heights North,43139,-1,4010,-1,39129,-1
BK63,Crown Heights South,16742,-1,1486,-1,15256,-1
BK64,Prospect Heights,12988,-1,462,-1,12526,-1
BK68,Fort Greene,13331,-1,1177,-1,12154,-1
BK69,Clinton Hill,19069,-1,1478,-1,17591,-1
BK72,Williamsburg,7970,-1,719,-1,7251,-1
BK73,North Side-South Side,25281,-1,1327,-1,23954,-1
BK75,Bedford,27423,-1,2036,-1,25387,-1
BK76,Greenpoint,19849,-1,1295,-1,18554,-1
BK77,Bushwick North,27351,-1,1439,-1,25912,-1
BK78,Bushwick South,29645,-1,2587,-1,27058,-1
BK79,Ocean Hill,12339,-1,1258,-1,11081,-1
BK81,Brownsville,17833,-1,2025,-1,15808,-1
BK82,East New York,32223,-1,4505,-1,27718,-1
BK83,Cypress Hills-City Line,18977,-1,2658,-1,16319,-1
BK85,East New York (Pennsylvania Ave),10804,-1,1305,-1,9499,-1
BK88,Borough Park,35800,-1,3498,-1,32302,-1
BK90,East Williamsburg,18002,-1,1173,-1,16829,-1
BK91,East Flatbush-Farragut,25115,-1,2195,-1,22920,-1
BK93,Starrett City,4168,-1,514,-1,3654,-1
BK95,Erasmus,13293,-1,1401,-1,11892,-1
BK96,Rugby-Remsen Village,25406,-1,3058,-1,22348,-1
BK99,park-cemetery-etc-Brooklyn,218,-1,20,-1,198,-1
BX01,Claremont-Bathgate,8611,-1,754,-1,7857,-1
BX03,Eastchester-Edenwald-Baychester,15049,-1,1394,-1,13655,-1
BX05,Bedford Park-Fordham North,20631,-1,1269,-1,19362,-1
BX06,Belmont,8709,-1,743,-1,7966,-1
BX07,Bronxdale,14169,-1,1403,-1,12766,-1
BX08,West Farms-Bronx River,14371,-1,1136,-1,13235,-1
BX09,Soundview-Castle Hill-Clason Point-Harding Park,21052,-1,1443,-1,19609,-1
BX10,Pelham Bay-Country Club-City Island,12935,-1,705,-1,12230,-1
BX13,Co-op City,18752,-1,1310,-1,17442,-1
BX14,East Concourse-Concourse Village,23795,-1,2177,-1,21618,-1
BX17,East Tremont,13587,-1,1652,-1,11935,-1
BX22,North Riverdale-Fieldston-Riverdale,12494,-1,712,-1,11782,-1
BX26,Highbridge,13230,-1,1283,-1,11947,-1
BX27,Hunts Point,8506,-1,820,-1,7686,-1
BX28,Van Cortlandt Village,22016,-1,1956,-1,20060,-1
BX29,Spuyten Duyvil-Kingsbridge,13995,-1,783,-1,13212,-1
BX30,Kingsbridge Heights,12653,-1,1137,-1,11516,-1
BX31,Allerton-Pelham Gardens,13524,-1,1572,-1,11952,-1
BX33,Longwood,8293,-1,643,-1,7650,-1
BX34,Melrose South-Mott Haven North,12696,-1,1065,-1,11631,-1
BX35,Morrisania-Melrose,13117,-1,897,-1,12220,-1
BX36,University Heights-Morris Heights,20898,-1,1719,-1,19179,-1
BX37,Van Nest-Morris Park-Westchester Square,12691,-1,865,-1,11826,-1
BX39,Mott Haven-Port Morris,17350,-1,1481,-1,15869,-1
BX40,Fordham South,9338,-1,498,-1,8840,-1
BX41,Mount Hope,20255,-1,2243,-1,18012,-1
BX43,Norwood,17189,-1,1199,-1,15990,-1
BX44,Williamsbridge-Olinville,25127,-1,2484,-1,22643,-1
BX46,Parkchester,14398,-1,1006,-1,13392,-1
BX49,Pelham Parkway,13571,-1,1089,-1,12482,-1
BX52,Schuylerville-Throgs Neck-Edgewater Park,20449,-1,1277,-1,19172,-1
BX55,Soundview-Bruckner,13502,-1,1188,-1,12314,-1
BX59,Westchester-Unionport,11036,-1,883,-1,10153,-1
BX62,Woodlawn-Wakefield,21161,-1,1777,-1,19384,-1
BX63,West Concourse,15934,-1,1427,-1,14507,-1
BX75,Crotona Park East,6702,-1,597,-1,6105,-1
BX98,Rikers Island,0,-1,0,-1,0,-1
BX99,park-cemetery-etc-Bronx,600,-1,48,-1,552,-1
MN01,Marble Hill-Inwood,24433,-1,1760,-1,22673,-1
MN03,Central Harlem North-Polo Grounds,32246,-1,2990,-1,29256,-1
MN04,Hamilton Heights,24380,-1,1977,-1,22403,-1
MN06,Manhattanville,9920,-1,651,-1,9269,-1
MN09,Morningside Heights,23969,-1,2451,-1,21518,-1
MN11,Central Harlem South,21360,-1,1701,-1,19659,-1
MN12,Upper West Side,76267,-1,3177,-1,73090,-1
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,44286,-1,2164,-1,42122,-1
MN14,Lincoln Square,34085,-1,1811,-1,32274,-1
MN15,Clinton,28076,-1,1294,-1,26782,-1
MN17,Midtown-Midtown South,17906,-1,1215,-1,16691,-1
MN19,Turtle Bay-East Midtown,32369,-1,1571,-1,30798,-1
MN20,Murray Hill-Kips Bay,31959,-1,1707,-1,30252,-1
