area_id,area_name,b08014001,b08014001_moe,b08014002,b08014002_moe,b08014003,b08014003_moe,b08014004,b08014004_moe,b08014005,b08014005_moe,b08014006,b08014006_moe,b08014007,b08014007_moe,b08014008,b08014008_moe,b08014009,b08014009_moe,b08014010,b08014010_moe,b08014011,b08014011_moe,b08014012,b08014012_moe,b08014013,b08014013_moe,b08014014,b08014014_moe,b08014015,b08014015_moe,b08014016,b08014016_moe,b08014017,b08014017_moe,b08014018,b08014018_moe,b08014019,b08014019_moe,b08014020,b08014020_moe,b08014021,b08014021_moe
BK09,Brooklyn Heights-Cobble Hill,13442,730,8960,678,3880,527,511,197,91,115,0,29,0,29,6942,515,4473,460,2136,320,288,120,45,62,0,29,0,29,6500,420,4487,396,1744,269,223,91,46,60,0,29,0,29
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,26422,978,5739,626,14806,915,5057,596,584,194,225,163,11,57,13483,614,2297,344,7764,535,2907,358,360,118,144,102,11,57,12939,685,3442,458,7042,564,2150,304,224,95,81,85,0,55
BK19,Brighton Beach,12743,755,5285,562,5662,660,1478,347,213,166,19,47,86,76,6573,537,2525,397,3055,398,821,203,98,89,9,39,65,56,6170,476,2760,373,2607,362,657,179,115,94,10,39,21,43
BK21,Seagate-Coney Island,9472,713,5306,634,2860,458,818,275,134,105,267,188,87,90,4595,492,2479,433,1406,252,519,214,60,58,99,76,32,53,4877,463,2827,390,1454,275,299,115,74,67,168,130,55,57
BK23,West Brighton,6090,648,1898,399,3534,536,575,254,74,81,0,27,9,28,2643,381,629,215,1670,297,316,147,28,44,0,27,0,27,3447,418,1269,278,1864,327,259,127,46,53,0,27,9,28
BK25,Homecrest,16152,803,4871,568,7704,673,2908,457,462,202,86,76,121,103,9514,550,2454,379,4620,444,2007,301,317,141,60,58,56,70,6638,480,2417,315,3084,361,901,223,145,82,26,55,65,66
BK26,Gravesend,10447,693,3224,419,5204,668,1399,333,420,175,42,56,158,121,5274,461,1552,281,2747,395,659,197,225,101,23,41,68,64,5173,452,1672,263,2457,383,740,189,195,96,19,38,90,71
BK27,Bath Beach,12084,821,3670,567,5416,654,2347,515,529,221,60,74,62,81,6835,553,2239,413,3004,390,1249,255,270,142,38,54,35,54,5249,464,1431,290,2412,341,1098,306,259,104,22,45,27,49
BK28,Bensonhurst West,35686,1257,15118,1049,13805,919,5349,698,1040,326,243,191,131,113,20425,910,8509,744,8067,600,3061,419,561,193,159,138,68,78,15261,745,6609,588,5738,488,2288,347,479,167,84,92,63,83
BK29,Bensonhurst East,26054,1043,10503,868,11015,894,3775,549,605,237,114,102,42,63,15097,702,5913,579,6516,579,2219,341,365,154,73,74,11,52,10957,654,4590,528,4499,448,1556,269,240,112,41,60,31,57
BK30,Dyker Heights,19275,888,6136,692,7964,768,3823,507,914,257,342,183,96,100,10620,645,3543,517,4333,442,1975,280,516,150,192,146,61,74,8655,565,2593,346,3631,467,1848,305,398,138,150,105,35,58
BK31,Bay Ridge,38025,1033,13360,831,17092,986,6463,667,787,241,265,144,58,81,20817,771,7072,598,9406,632,3685,408,473,159,148,90,33,67,17208,698,6288,495,7686,564,2778,351,314,115,117,89,25,71
BK32,Sunset Park West,24436,1065,14694,1005,7929,847,1306,366,455,267,43,81,9,49,14718,881,8993,802,4591,533,839,249,251,170,35,69,9,49,9718,596,5701,524,3338,426,467,168,204,135,8,49,0,49
BK33,Carroll Gardens-Columbia Street-Red Hook,20839,850,10839,770,8156,723,1528,396,131,117,185,161,0,45,9965,606,4789,524,4129,420,835,247,102,87,110,106,0,45,10874,659,6050,534,4027,472,693,205,29,62,75,74,0,45
BK34,Sunset Park East,30553,1195,18986,1156,9008,876,2225,485,154,110,78,95,102,111,18110,927,11096,839,5531,618,1309,325,107,87,21,60,46,72,12443,634,7890,584,3477,389,916,220,47,67,57,77,56,78
BK35,Stuyvesant Heights,24749,1117,12887,921,9108,862,2100,463,603,337,51,75,0,51,11226,758,5516,596,4330,526,1056,262,284,147,40,74,0,51,13523,728,7371,608,4778,502,1044,270,319,203,11,52,0,51
BK37,Park Slope-Gowanus,44441,1266,23087,1180,17768,1137,3007,551,570,296,0,58,9,58,22204,924,10778,768,9437,687,1657,335,332,201,0,58,0,58,22237,876,12309,805,8331,626,1350,281,238,203,0,58,9,58
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,17701,736,11514,663,4954,516,1140,403,50,69,43,62,0,42,8675,524,5451,456,2548,326,606,217,50,69,20,44,0,42,9026,508,6063,437,2406,299,534,241,0,42,23,46,0,42
BK40,Windsor Terrace,12723,622,4693,558,5905,587,1699,409,251,131,175,175,0,32,6461,410,2210,328,3126,348,885,259,161,89,79,82,0,32,6262,418,2483,341,2779,342,814,219,90,60,96,100,0,32
BK41,Kensington-Ocean Parkway,14996,756,7545,695,5216,637,1668,387,278,193,231,213,58,88,8310,592,3828,496,3043,443,1036,258,179,132,185,178,39,66,6686,504,3717,434,2173,323,632,184,99,79,46,54,19,42
BK42,Flatbush,46609,1473,23447,1287,17944,1199,4190,773,686,279,229,241,113,123,23141,1082,10818,875,9381,741,2309,492,395,203,135,143,103,119,23468,909,12629,770,8563,707,1881,370,291,145,94,135,10,69
BK43,Midwood,19820,825,6386,592,8457,718,4163,521,588,197,133,103,93,84,10634,570,3143,417,4579,440,2444,301,304,110,106,92,58,76,9186,518,3243,359,3878,407,1719,294,284,118,27,55,35,53
