area_id,area_name,b25098001,b25098001_moe,b25098002,b25098002_moe,b25098003,b25098003_moe,b25098004,b25098004_moe,b25098005,b25098005_moe,b25098006,b25098006_moe,b25098007,b25098007_moe,b25098008,b25098008_moe,b25098009,b25098009_moe,b25098010,b25098010_moe,b25098011,b25098011_moe,b25098012,b25098012_moe,b25098013,b25098013_moe,b25098014,b25098014_moe,b25098015,b25098015_moe,b25098016,b25098016_moe,b25098017,b25098017_moe,b25098018,b25098018_moe,b25098019,b25098019_moe
BK09,Brooklyn Heights-Cobble Hill,4957,365,3077,305,0,29,110,89,46,51,108,67,207,82,280,107,613,137,1713,251,1880,265,27,40,182,97,137,87,126,105,300,140,248,102,225,98,635,145
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,12683,487,6744,445,114,76,538,152,333,128,463,133,1151,233,1212,240,1683,249,1250,225,5939,387,459,135,863,153,759,159,749,157,925,180,799,170,898,182,487,129
BK19,Brighton Beach,4047,321,2333,275,122,106,127,77,98,77,231,110,173,76,558,160,496,139,528,151,1714,234,180,98,228,86,235,97,157,80,240,85,227,89,269,106,178,85
BK21,Seagate-Coney Island,1856,212,1140,172,68,69,105,69,50,43,147,74,169,78,205,92,249,98,147,94,716,169,45,53,113,66,60,61,142,88,139,80,98,80,78,66,41,52
BK23,West Brighton,3044,303,741,197,14,31,94,71,44,41,36,40,153,100,107,83,173,120,120,87,2303,292,161,75,370,137,252,99,271,121,736,204,141,68,299,134,73,67
BK25,Homecrest,6287,358,3081,299,113,81,211,93,139,84,480,156,582,131,568,156,531,147,457,105,3206,299,107,69,557,136,289,97,607,158,770,155,306,95,226,88,344,99
BK26,Gravesend,4005,333,1870,263,61,60,90,63,192,101,267,128,221,97,231,95,541,140,267,110,2135,261,122,60,365,142,309,127,323,124,454,144,226,97,190,82,146,76
BK27,Bath Beach,4473,303,2429,253,56,67,222,89,33,42,144,70,400,121,434,118,737,157,403,100,2044,230,80,52,433,126,294,110,373,116,226,85,167,74,286,105,185,68
BK28,Bensonhurst West,10532,482,4933,382,114,83,306,100,396,127,634,152,826,186,641,151,1195,217,821,164,5599,379,246,102,1002,170,732,163,887,176,1118,183,547,129,631,145,436,114
BK29,Bensonhurst East,7875,417,3779,339,113,76,283,97,314,120,563,155,615,162,616,157,709,148,566,129,4096,344,158,79,806,162,490,120,697,172,634,143,483,131,464,139,364,106
BK30,Dyker Heights,7063,343,3785,297,37,53,190,97,229,85,384,121,625,148,612,154,877,171,831,151,3278,283,84,56,552,127,478,138,519,135,498,126,312,90,442,116,393,119
BK31,Bay Ridge,12404,491,7304,431,170,98,314,112,321,121,642,168,956,185,947,182,1595,221,2359,262,5100,375,286,103,816,171,584,133,572,142,806,168,698,163,584,145,754,144
BK32,Sunset Park West,3977,331,2286,269,86,71,178,82,109,66,140,86,348,135,426,125,584,155,415,115,1691,232,164,82,234,97,162,87,363,122,299,98,133,79,249,106,87,62
BK33,Carroll Gardens-Columbia Street-Red Hook,4668,357,3136,288,60,57,68,57,126,82,187,85,311,118,219,89,639,146,1526,208,1532,247,85,63,184,103,77,54,237,109,254,119,95,60,281,143,319,126
BK34,Sunset Park East,4197,330,2104,265,115,80,144,77,228,104,319,108,469,152,254,84,348,106,227,87,2093,237,204,89,567,135,231,89,202,86,251,94,217,93,216,82,205,85
BK35,Stuyvesant Heights,5608,430,4068,365,171,95,200,88,208,102,365,132,647,160,638,164,1069,200,770,178,1540,247,122,84,183,104,124,76,212,116,331,121,192,98,170,89,206,110
BK37,Park Slope-Gowanus,12042,567,8830,526,118,110,238,108,87,74,364,127,697,173,815,193,1710,275,4801,399,3212,336,112,76,283,124,180,105,270,113,538,153,367,108,646,154,816,176
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3675,281,2794,265,40,45,78,52,18,42,90,62,163,72,240,84,480,121,1685,221,881,150,34,45,98,59,48,44,107,59,73,50,134,71,136,68,251,89
BK40,Windsor Terrace,4287,308,2857,272,64,52,132,72,69,50,95,55,376,117,315,94,727,165,1079,189,1430,227,63,57,179,78,183,83,126,66,241,98,151,73,253,93,234,126
