area_id,area_name,b13002001,b13002001_moe,b13002002,b13002002_moe,b13002003,b13002003_moe,b13002004,b13002004_moe,b13002005,b13002005_moe,b13002006,b13002006_moe,b13002007,b13002007_moe,b13002008,b13002008_moe,b13002009,b13002009_moe,b13002010,b13002010_moe,b13002011,b13002011_moe,b13002012,b13002012_moe,b13002013,b13002013_moe,b13002014,b13002014_moe,b13002015,b13002015_moe,b13002016,b13002016_moe,b13002017,b13002017_moe,b13002018,b13002018_moe,b13002019,b13002019_moe
BK09,Brooklyn Heights-Cobble Hill,7083,489,415,140,400,137,0,29,158,75,242,114,15,34,0,29,11,35,4,28,6668,495,2882,327,0,29,1266,237,1616,238,3786,431,541,205,2270,326,975,220
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,14729,774,639,182,417,138,0,55,325,128,92,78,222,130,11,56,179,126,32,60,14090,777,6994,495,8,55,2083,319,4903,447,7096,593,1388,252,3580,430,2128,313
BK19,Brighton Beach,7256,570,251,120,196,106,0,38,95,77,101,78,55,65,9,40,46,64,0,38,7005,569,3587,360,29,50,1109,232,2449,330,3418,450,699,213,1582,302,1137,230
BK21,Seagate-Coney Island,6885,642,469,150,186,99,0,38,127,80,59,66,283,125,38,56,205,111,40,52,6416,608,1951,302,8,38,480,158,1463,254,4465,498,1055,230,1635,284,1775,285
BK23,West Brighton,2763,400,121,85,121,85,0,27,65,67,56,58,0,27,0,27,0,27,0,27,2642,402,1232,257,0,27,162,94,1070,245,1410,258,117,60,761,212,532,177
BK25,Homecrest,9574,552,491,146,454,143,0,48,346,126,108,82,37,55,0,48,21,51,16,50,9083,549,5179,387,47,59,2027,278,3105,309,3904,403,1220,207,1842,272,842,187
BK26,Gravesend,6336,533,253,109,207,103,0,36,151,88,56,62,46,44,13,38,33,42,0,36,6083,528,2809,329,0,36,887,209,1922,280,3274,424,952,230,1534,283,788,206
BK27,Bath Beach,7043,518,412,139,343,126,0,40,283,117,60,57,69,70,0,40,69,70,0,40,6631,529,3443,348,10,40,1061,221,2372,300,3188,400,562,146,1638,291,988,227
BK28,Bensonhurst West,22192,919,1106,213,809,181,0,64,679,173,130,70,297,127,42,77,174,106,81,81,21086,913,10507,590,85,99,3382,400,7040,496,10579,709,2822,356,5556,528,2201,297
BK29,Bensonhurst East,15032,721,809,185,717,179,11,52,578,167,128,81,92,69,28,58,52,58,12,53,14223,721,7520,467,33,57,2515,318,4972,410,6703,580,1451,249,3585,437,1667,283
BK30,Dyker Heights,11081,617,425,131,398,129,0,51,258,112,140,79,27,54,0,51,27,54,0,51,10656,619,5506,396,28,59,1592,259,3886,343,5150,482,1147,196,2768,399,1235,223
BK31,Bay Ridge,22289,894,1215,226,941,199,0,66,659,174,282,111,274,140,17,69,182,127,75,85,21074,907,9247,542,33,73,2986,348,6228,475,11827,762,2429,374,6001,528,3397,383
BK32,Sunset Park West,14144,719,1105,210,718,178,0,49,607,172,111,65,387,142,37,55,268,123,82,83,13039,722,5360,436,43,75,2004,309,3313,336,7679,641,1502,285,4343,471,1834,275
BK33,Carroll Gardens-Columbia Street-Red Hook,12194,718,430,126,340,109,0,45,154,81,186,78,90,75,0,45,79,74,11,46,11764,710,4317,394,0,45,1631,280,2686,316,7447,683,785,220,4447,590,2215,309
BK34,Sunset Park East,19973,857,1406,245,1170,224,0,59,894,201,276,111,236,111,42,69,123,87,71,79,18567,852,9334,552,10,60,3392,420,5932,451,9233,657,2187,319,4607,503,2439,329
BK35,Stuyvesant Heights,18829,928,1045,225,403,143,0,51,317,130,86,76,642,181,113,94,495,160,34,62,17784,937,4422,454,2,51,1529,302,2891,357,13362,859,2210,359,6693,575,4459,445
BK37,Park Slope-Gowanus,23549,974,1049,207,897,196,0,58,459,148,438,134,152,85,12,59,64,67,76,73,22500,974,7973,537,0,58,2940,344,5033,433,14527,937,1574,322,9081,754,3872,449
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11507,595,581,155,349,110,0,42,163,70,186,90,232,115,12,45,192,108,28,49,10926,598,3542,342,0,42,1231,216,2311,295,7384,567,710,188,4351,431,2323,316
BK40,Windsor Terrace,6353,449,499,149,405,139,0,32,191,107,214,96,94,68,18,34,64,65,12,35,5854,457,2351,274,0,32,684,153,1667,228,3503,421,284,112,2170,376,1049,210
BK41,Kensington-Ocean Parkway,9417,628,673,171,634,173,0,40,523,159,111,67,39,55,0,40,39,55,0,40,8744,644,4297,358,15,44,1683,278,2599,305,4447,546,1204,249,2326,409,917,207
BK42,Flatbush,30548,1174,1584,286,897,205,39,79,542,162,316,134,687,202,134,122,410,150,143,99,28964,1168,9887,627,38,77,3148,387,6701,535,19077,1000,3679,484,9356,750,6042,537
BK43,Midwood,11893,644,917,202,836,191,0,51,637,178,199,79,81,74,0,51,75,74,6,50,10976,635,5389,404,9,51,1892,289,3488,320,5587,527,1771,286,2570,376,1246,239
BK44,Madison,9201,556,502,147,486,145,0,46,276,111,210,104,16,48,0,46,16,48,0,46,8699,558,4602,353,0,46,1339,228,3263,309,4097,452,1165,215,1988,302,944,218
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,11418,633,636,145,537,136,0,55,342,118,195,83,99,68,0,55,81,66,18,58,10782,643,5599,404,8,55,1813,285,3778,345,5183,524,1236,233,2442,374,1505,276
BK46,Ocean Parkway South,4289,411,228,99,228,99,8,36,175,94,45,40,0,36,0,36,0,36,0,36,4061,412,1961,233,17,43,731,162,1213,206,2100,305,886,212,922,172,292,111
BK50,Canarsie,24885,973,927,204,537,164,0,70,402,154,135,89,390,136,26,72,238,116,126,93,23958,964,8149,527,0,70,2165,316,5984,455,15809,834,3430,397,7135,553,5244,446
BK58,Flatlands,18832,792,675,163,327,109,0,62,221,98,106,76,348,133,39,77,266,122,43,69,18157,785,6227,442,34,74,1728,262,4465,389,11930,721,2789,335,5152,484,3989,401
BK60,Prospect Lefferts Gardens-Wingate,19621,1004,931,231,556,175,0,58,419,161,137,91,375,156,73,76,159,103,143,116,18690,1002,5701,515,17,62,2249,375,3435,410,12989,892,2039,367,6370,685,4580,483
BK61,Crown Heights North,30373,1184,1578,292,694,187,0,67,467,159,227,117,884,226,144,96,639,203,101,85,28795,1170,7269,584,9,67,2494,365,4766,476,21526,1067,3574,435,10387,745,7565,616
BK63,Crown Heights South,10750,729,869,188,512,145,0,40,377,132,135,84,357,127,48,66,258,110,51,55,9881,718,3209,353,7,40,1069,212,2133,312,6672,641,1352,290,3361,485,1959,292
BK64,Prospect Heights,6691,575,181,70,163,67,0,32,73,46,90,54,18,31,0,32,18,31,0,32,6510,573,1935,260,0,32,848,204,1087,200,4575,552,395,147,2873,473,1307,241
BK68,Fort Greene,9172,552,390,139,244,104,0,38,181,93,63,58,146,107,0,38,86,89,60,70,8782,548,2247,281,0,38,851,191,1396,222,6535,542,849,260,3814,388,1872,292
BK69,Clinton Hill,12094,671,723,163,520,135,0,40,363,119,157,73,203,100,0,40,157,95,46,50,11371,672,2683,335,0,40,923,202,1760,270,8688,638,987,245,5370,516,2331,311
BK72,Williamsburg,6994,446,800,154,743,149,0,36,553,131,190,73,57,48,4,35,24,38,29,44,6194,454,3658,285,24,40,2182,263,1452,209,2536,365,1553,267,631,204,352,126
BK73,North Side-South Side,15085,789,591,146,462,126,0,48,303,103,159,77,129,81,0,48,68,68,61,64,14494,791,3973,385,31,57,1736,264,2206,298,10521,752,1139,234,6875,658,2507,382
BK75,Bedford,20194,897,1656,247,1086,192,2,55,759,175,325,119,570,163,34,68,440,146,96,77,18538,915,5420,446,49,75,1944,287,3427,362,13118,807,2495,340,6729,603,3894,392
BK76,Greenpoint,10171,636,340,133,323,132,0,42,133,75,190,110,17,45,0,42,17,45,0,42,9831,632,3098,335,0,42,1358,223,1740,266,6733,608,395,146,5270,555,1068,207
BK77,Bushwick North,17989,822,1127,243,328,117,10,53,214,102,104,71,799,209,84,77,663,195,52,65,16862,805,5922,478,42,70,2444,319,3436,362,10940,719,2103,312,5919,562,2918,354
BK78,Bushwick South,21117,978,865,207,336,127,0,56,153,92,183,100,529,171,25,59,457,162,47,71,20252,972,5928,529,0,56,2546,365,3382,406,14324,870,2451,402,7873,661,4000,417
BK79,Ocean Hill,9751,580,519,138,235,97,5,38,198,90,32,47,284,105,38,47,212,91,34,56,9232,569,2966,331,0,38,713,182,2253,295,6266,529,1116,224,2803,355,2347,323
BK81,Brownsville,17612,874,829,222,271,127,0,51,135,96,136,95,558,179,39,56,490,173,29,59,16783,859,3558,395,17,54,1026,228,2515,328,13225,812,2601,380,5844,568,4780,454
