area_id,area_name,b25005001,b25005001_moe,b25005002,b25005002_moe,b25005003,b25005003_moe
BK09,Brooklyn Heights-Cobble Hill,1389,308,49,52,1340,306
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2344,350,47,58,2297,349
BK19,Brighton Beach,1509,287,48,47,1461,286
BK21,Seagate-Coney Island,962,227,20,38,942,225
BK23,West Brighton,538,223,0,27,538,223
BK25,Homecrest,1444,260,50,59,1394,258
BK26,Gravesend,422,161,0,36,422,161
BK27,Bath Beach,914,216,13,39,901,215
BK28,Bensonhurst West,2180,318,86,74,2094,317
BK29,Bensonhurst East,1533,272,74,79,1459,265
BK30,Dyker Heights,1086,223,5,50,1081,223
BK31,Bay Ridge,2135,329,99,80,2036,326
BK32,Sunset Park West,1349,226,28,56,1321,225
BK33,Carroll Gardens-Columbia Street-Red Hook,1771,338,33,62,1738,336
BK34,Sunset Park East,1362,243,41,64,1321,240
BK35,Stuyvesant Heights,4124,377,99,81,4025,373
BK37,Park Slope-Gowanus,2582,392,79,92,2503,383
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1948,272,33,66,1915,269
BK40,Windsor Terrace,520,184,39,52,481,170
BK41,Kensington-Ocean Parkway,523,190,0,40,523,190
BK42,Flatbush,2679,375,194,112,2485,363
BK43,Midwood,1326,265,90,66,1236,262
BK44,Madison,854,211,19,55,835,210
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1091,238,59,72,1032,233
BK46,Ocean Parkway South,592,171,0,36,592,171
BK50,Canarsie,2131,294,15,70,2116,294
BK58,Flatlands,1403,239,17,64,1386,237
BK60,Prospect Lefferts Gardens-Wingate,2073,323,75,75,1998,320
BK61,Crown Heights North,5184,468,125,104,5059,459
BK63,Crown Heights South,968,217,111,84,857,202
BK64,Prospect Heights,877,231,23,38,854,228
BK68,Fort Greene,1548,274,53,56,1495,273
BK69,Clinton Hill,2069,295,79,80,1990,290
BK72,Williamsburg,640,167,32,60,608,161
BK73,North Side-South Side,1772,277,39,55,1733,275
BK75,Bedford,4029,382,67,72,3962,377
BK76,Greenpoint,2178,312,48,55,2130,316
BK77,Bushwick North,1833,267,13,56,1820,267
BK78,Bushwick South,3413,358,21,59,3392,357
