area_id,area_name,b20003001,b20003001_moe,b20003002,b20003002_moe,b20003003,b20003003_moe,b20003004,b20003004_moe,b20003005,b20003005_moe,b20003006,b20003006_moe,b20003007,b20003007_moe
BK09,Brooklyn Heights-Cobble Hill,1722330200,151660149,1116058300,135545558,1027448000,136663758,88610600,19526499,606272000,59169017,490141300,55276304,116130700,30867479
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1352308600,65162039,759654500,47358467,678986100,47170483,80668400,13012000,592654200,38552843,498013400,38019119,94640800,13346349
BK19,Brighton Beach,629509400,50353436,345500700,35043389,299453400,35141214,46047400,12217157,284008800,30530950,241246000,30396196,42762800,9545591
BK21,Seagate-Coney Island,359729900,32776569,189702800,23276925,154294500,21989161,35408300,11135781,170027300,22010369,128305600,19372642,41721500,12070689
BK23,West Brighton,325362100,44437270,160309900,27871783,147804300,27119924,12505500,5456862,165052300,27654424,143468600,28228046,21583700,5481443
BK25,Homecrest,789231200,49687874,536594800,43244448,479031900,42796927,57562800,10462820,252636300,20753397,190724100,19182678,61912400,9917810
BK26,Gravesend,462621900,44570655,257316100,35693053,231864900,35244411,25451100,6147722,205305900,25682390,172045400,24845329,33260400,7187410
BK27,Bath Beach,588556300,59495727,360548400,50796750,309259800,49588766,51288400,11721510,228008000,22773821,189940200,22118139,38067800,7815115
BK28,Bensonhurst West,1471764800,57983395,898225000,43551085,774262800,42727828,123962800,14410585,573539900,34766001,471091700,33788606,102447600,11228221
BK29,Bensonhurst East,1103318400,59748212,667454700,37375874,562786100,33383364,104669000,20863662,435863000,40165252,339564300,33100585,96299500,23459586
BK30,Dyker Heights,913463400,48235754,527573800,38107615,461757000,37806008,65816700,10777000,385889600,29196147,318603300,28075061,67286500,9492041
BK31,Bay Ridge,2380356600,91270026,1345612400,66781034,1178250900,65719636,167361200,21778258,1034744400,58982805,859680700,59790649,175063600,18195562
BK32,Sunset Park West,881868600,46096721,539227700,35582514,450302600,34601686,88925200,11778729,342640800,26428581,268778100,25438759,73862400,9473553
BK33,Carroll Gardens-Columbia Street-Red Hook,1737242900,107192535,978711400,93977885,832435000,90818409,146276400,33245735,758531800,52190949,615993700,48702541,142538200,23787023
BK34,Sunset Park East,914582800,46297971,543355800,34393916,438299800,33329510,105056000,11816657,371227200,25834078,267902100,23946081,103325100,11723129
BK35,Stuyvesant Heights,1088834100,56934080,524056400,41283432,461076500,40555823,62979800,9948099,564778000,34708290,485208800,34331261,79569100,11665370
BK37,Park Slope-Gowanus,3775685100,153380801,2131733500,126224682,1846199000,120976142,285534600,47561638,1643951400,88936171,1332183400,85597548,311768000,34249143
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1531558000,107523460,859310700,88666899,750935300,86456905,108375300,26142256,672247400,60214437,560260900,59393832,111986200,17282650
BK40,Windsor Terrace,840259200,56780053,445538300,37893536,367192900,37563867,78345500,16759901,394721000,37940524,321280400,37062823,73440500,13193852
BK41,Kensington-Ocean Parkway,627679000,42241570,356477000,31454173,274142600,29256903,82334600,18012304,271201900,26154605,195571300,24713573,75630400,10201529
BK42,Flatbush,1938849100,69813574,1028147600,53123470,859361600,49850944,168785600,20626395,910701700,43669114,718479700,42416447,192221700,18287042
BK43,Midwood,1102185400,61609896,711636900,53470436,562846900,48930855,148789900,27374681,390548200,27364123,263185900,24160591,127362200,15680902
BK44,Madison,936084400,47055668,566385900,38973470,496608200,38311876,69777700,13870826,369698500,28418859,305579700,27628712,64118600,10076457
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1274403900,68496227,738641300,53155069,650577600,51270244,88063600,19277764,535763000,43868372,451656200,42388242,84106800,13551883
BK46,Ocean Parkway South,389357100,33636687,269146000,28878208,219069500,27543581,50076600,12728054,120211100,17620519,78474500,14898633,41736700,10345050
BK50,Canarsie,1819085300,65837726,802953900,43146216,703809100,42216288,99144500,15798982,1016131900,45304000,878759900,44924974,137372200,15733517
BK58,Flatlands,1528191200,58335334,731655900,41229187,612076200,40281971,119579700,15581667,796535400,39325661,644847800,38310016,151687600,16242125
BK60,Prospect Lefferts Gardens-Wingate,1213915700,56719266,555309600,37862214,462812100,35727028,92497400,15806604,658605900,41986680,536258000,42011608,122347600,14642799
BK61,Crown Heights North,1781036700,72605385,852121900,53755220,720775900,52198295,131346100,17445540,928914600,48174080,797921800,47851690,130992900,14006760
BK63,Crown Heights South,678520200,44095150,345463800,29841427,278893600,27363381,66570200,13799536,333056700,29537892,267184500,29352034,65872100,9308092
BK64,Prospect Heights,911937800,65022789,483113700,46566655,421966400,46690596,61147500,13261399,428824100,38517187,359345700,38453660,69478400,12839559
BK68,Fort Greene,882824400,76211052,433868700,60421858,355219300,55429054,78649400,22484785,448955700,41788166,347584200,39165200,101371400,21149844
BK69,Clinton Hill,1100401600,68606039,573250000,51604311,483692700,49322087,89557400,22202941,527151500,39081156,425810300,38653855,101341100,15572271
BK72,Williamsburg,205014100,23117965,143435300,19967703,76568600,12693727,66866700,16958917,61578800,12257313,31093700,9936915,30485200,8075666
BK73,North Side-South Side,1372649900,85097865,767977900,59484962,618149600,53429338,149828300,28729486,604672100,55271489,473641600,53072213,131030100,18595651
BK75,Bedford,1067378200,51322993,567810400,40143916,467207900,37176925,100602400,16599871,499568000,30419036,414450500,29929383,85117600,10325964
BK76,Greenpoint,1091075800,66071937,633173000,57436799,564684800,56437329,68488100,12683835,457903000,36807766,388832400,36841347,69070700,10179611
BK77,Bushwick North,838531500,48695787,512104400,34618107,438198000,31326028,73906400,15716299,326427100,27007919,266431700,26912898,59995400,7827120
BK78,Bushwick South,1012964000,52425015,562806100,42574797,465829600,39111528,96976900,16883367,450157500,28129898,356050700,27790023,94106800,11179340
BK79,Ocean Hill,486787700,39415634,226103800,27274286,202987000,26775942,23117000,6490545,260683700,25482880,223478300,24395643,37205600,6675755
BK81,Brownsville,583104600,38376302,224573300,28104114,192818100,27007796,31754900,7165985,358531400,25977194,304127700,25303558,54403500,7890762
BK82,East New York,1162687500,54609133,529057500,39455972,463493600,38218833,65563500,9623650,633630000,34126776,537455200,33182086,96174500,11387770
BK83,Cypress Hills-City Line,668496400,43100707,382730300,31337693,339887200,30475397,42843200,8766591,285766300,25128992,253938600,25169886,31827700,4883642
BK85,East New York (Pennsylvania Ave),368704300,27539806,168825700,20736639,138954200,19793707,29871600,7453927,199878700,17156709,165463100,16952635,34415700,6173983
BK88,Borough Park,1329588900,59831824,889160700,50982297,723693400,49852099,165467400,20087249,440428300,28933996,284723000,26765684,155705500,13827033
BK90,East Williamsburg,845881600,49754346,448902100,37314798,373222500,35419212,75679800,13546822,396979600,31696797,310292200,26298827,86687500,19220885
BK91,East Flatbush-Farragut,1059024100,50010171,483487600,34682229,418974300,32846793,64513200,11636517,575536400,34138415,483610100,33268173,91926400,12266627
BK93,Starrett City,178484400,35781906,44731200,13768475,40134000,13111583,4597200,2647700,133753200,30794326,125512900,31117211,8240300,3239283
BK95,Erasmus,501565800,39894896,242560200,30082636,211485000,28933265,31075300,6969319,259005400,21125135,213702600,20377276,45302900,8160348
BK96,Rugby-Remsen Village,1013760100,48803279,461319700,34124708,405239000,32612869,56080700,9384577,552440200,32551596,478796700,32173334,73643800,9576655
BX01,Claremont-Bathgate,251709400,21882475,122082200,15323793,92741200,13478403,29341100,6978723,129627000,13000765,93541400,11888766,36085600,7102840
BX03,Eastchester-Edenwald-Baychester,614072400,43217375,270883900,27994557,240612400,27070165,30271400,7374763,343188400,29603141,300910500,29090172,42277900,8568442
BX05,Bedford Park-Fordham North,718607600,52028122,390436300,42093149,300337800,30333183,90098700,30024040,328171200,28710342,259036500,27532334,69134700,11202643
BX06,Belmont,214885400,20685477,129688700,17824878,103093800,16828868,26594800,5783877,85196600,10284237,53960800,9551239,31236000,5623999
BX07,Bronxdale,544720600,38644571,274313700,31130829,227554500,29769977,46759400,11506700,270407100,27090899,230658500,27594737,39748700,7458143
BX08,West Farms-Bronx River,465404900,38347292,263723300,30835844,216958900,27239891,46764400,14608141,201681600,21546620,163591100,20540674,38090700,6720726
BX09,Soundview-Castle Hill-Clason Point-Harding Park,863721600,57584610,412888900,38243202,374200700,38088356,38688200,8447467,450832800,38148315,387929100,37294465,62903400,10200574
BX10,Pelham Bay-Country Club-City Island,666139400,57674939,377162700,43048919,338842000,42954296,38320800,12502517,288976700,30730858,254483700,30216525,34492900,8738462
BX13,Co-op City,904349800,92879989,392998700,47029438,339999200,43766821,52999400,17407286,511351100,76884020,434916900,73735478,76434100,25252723
BX14,East Concourse-Concourse Village,747402100,47996185,406216900,39177889,330642300,36335792,75574400,14784042,341185300,27093984,270430100,26171030,70755100,10108337
BX17,East Tremont,398177600,39451629,212983600,34440177,174657400,32372272,38326100,9257247,185194100,16667432,144779700,16022979,40414500,6442618
BX22,North Riverdale-Fieldston-Riverdale,1019280400,92077725,633054500,77169120,534739600,69172009,98315000,39447391,386225900,32755946,311320900,31306513,74904800,15208743
BX26,Highbridge,389918100,29593268,206259200,24158792,161383700,21105425,44875300,9733029,183659000,17091921,131831800,16132331,51827200,8530960
BX27,Hunts Point,255037800,28967968,124091400,15286542,101740800,14697669,22350600,4646138,130946200,24854510,100640700,24765023,30305700,6238870
BX28,Van Cortlandt Village,791895000,49948413,415606700,38204472,337249500,34545330,78357400,15796508,376288500,29286640,302468900,29182147,73819500,9696372
BX29,Spuyten Duyvil-Kingsbridge,934494600,65257758,503575200,50206432,443341500,49799665,60233800,12912274,430919400,36481947,359986300,37211867,70933000,14057733
BX30,Kingsbridge Heights,392512500,35326112,192299600,27257056,160284700,26181504,32014900,7914533,200212900,20173330,162920600,20624440,37292300,6702092
BX31,Allerton-Pelham Gardens,650301400,47835614,344052700,36693946,312230100,35539854,31822300,7372399,306248900,27134624,266731600,26837232,39517300,6440454
BX33,Longwood,247988300,22550860,132929100,18089968,114516000,17820980,18413000,4957071,115059300,13172466,93002400,13268471,22056900,4459626
BX34,Melrose South-Mott Haven North,356307200,29034699,164358500,21656356,132031300,20815454,32327100,8334675,191948700,18917497,142633400,18161099,49315500,7721333
BX35,Morrisania-Melrose,386488300,28062188,183490000,20540599,140645900,18977527,42844200,9622115,202998500,17920918,159510900,17243880,43487600,6228369
BX36,University Heights-Morris Heights,578220100,37726794,318507500,31056950,248236800,28903903,70270600,11880776,259712500,19221272,186837500,18029773,72874700,9590522
BX37,Van Nest-Morris Park-Westchester Square,488051400,32867004,272823300,25677578,239793200,25498184,33030100,6344573,215228100,20331993,188568100,20472321,26659500,5422074
BX39,Mott Haven-Port Morris,466439000,37631160,271720200,31296593,221110000,29750376,50610000,8860506,194719100,16334042,140081200,15591418,54637700,6872265
BX40,Fordham South,252618400,23590362,126483500,17662894,106482600,16809958,20000700,6092047,126135200,16391552,91403300,15086406,34731800,6816006
BX41,Mount Hope,584770200,39325436,344806800,34881027,276111400,31094468,68695100,16149577,239963800,17009341,182180700,16845599,57783100,7180628
BX43,Norwood,608348600,47639670,341266400,41456620,306170100,41215380,35096300,7647736,267082500,21901177,212338600,21285113,54743800,9092585
BX44,Williamsbridge-Olinville,950161700,47598162,445868600,32455911,385332500,31062017,60536100,11307933,504293200,30678927,412845100,29183488,91448400,12234220
BX46,Parkchester,619308000,41055802,321458200,32532933,283172900,32762020,38285500,9193151,297849700,26471153,254195600,25807770,43654100,10190481
BX49,Pelham Parkway,594290000,38609858,310897500,25038385,272914500,25509906,37983100,10260503,283392500,26082406,236191700,25354336,47200500,10406757
BX52,Schuylerville-Throgs Neck-Edgewater Park,1085337700,64588360,630833400,49865916,572618800,49762534,58214800,12303881,454504400,36783262,390375300,35678332,64129100,12278279
BX55,Soundview-Bruckner,435845600,34881880,246853200,26438459,208648600,26074837,38204600,6858617,188992600,20001178,144783400,17651374,44209300,11049679
BX59,Westchester-Unionport,424463200,30312343,235520800,22419142,214884800,21580424,20636200,5996649,188942400,18939929,156566900,17853248,32375400,7532174
BX62,Woodlawn-Wakefield,925324300,47739346,420972200,30911903,365801900,29534507,55170200,9788765,504352200,33594615,434940800,33084371,69411100,11344401
BX63,West Concourse,445733000,31665748,240481100,23288709,202619300,22419157,37861900,7324519,205252100,21368728,148521100,17794722,56730900,14986099
BX75,Crotona Park East,196695600,18787554,93083900,13436210,69860600,11909308,23223100,7172599,103611600,12919574,81847500,12905948,21764000,4526235
BX98,Rikers Island,41953200,5907666,39802800,5879537,11399300,2876025,28403500,5058881,2150400,1419433,1068200,1433277,1082200,710953
BX99,park-cemetery-etc-Bronx,22499300,6814916,11476300,7258979,10305000,7190990,1171300,988606,11023000,3154459,7708500,2915670,3314500,1756164
MN01,Marble Hill-Inwood,962957000,55916314,525250200,45132430,432182400,42929849,93067700,14874441,437707000,36446864,335692100,38143328,102014900,13453573
MN03,Central Harlem North-Polo Grounds,1516507400,86971368,735250100,60066354,604741900,58910161,130508300,17699911,781257000,55943814,628060900,49316147,153196300,27817470
MN04,Hamilton Heights,1095511500,107870784,612567800,98049504,508422300,94892356,104145500,24003113,482943700,44119348,356631300,39372741,126312500,25760124
MN06,Manhattanville,316699600,33768962,167296300,23400708,131898400,22093286,35397900,9868366,149403300,21839269,115081500,21011063,34321800,6834484
MN09,Morningside Heights,1658214500,107656730,950707300,89070556,740029400,80932589,210678000,41996940,707507100,60430009,535475900,55287861,172031200,25632772
MN11,Central Harlem South,1309157200,114215320,693062600,102201801,604159400,102141562,88902900,18104447,616094800,52873360,520278600,50376142,95816200,17320496
MN12,Upper West Side,9268184900,425304689,5724423200,338309311,5050470800,335175328,673952600,93027870,3543762100,212633396,2923821800,211289239,619940300,64360482
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,6009615000,349379680,3876209100,294122337,3500199100,294200588,376010000,73002397,2133406000,178231992,1823084500,171111054,310321300,59267560
MN14,Lincoln Square,5031049700,304250111,3316279300,262619225,2930671000,252776169,385608200,92389223,1714770400,142929714,1404550500,137986319,310219900,48206526
MN15,Clinton,2449033900,157470894,1512717400,133554031,1269979700,129522891,242737600,42596124,936316600,82125615,769630700,80698532,166685900,31057470
MN17,Midtown-Midtown South,2591987300,206990398,1816879900,178588587,1619651100,166166791,197228800,54755818,775107200,95340398,646801500,93263945,128305900,32241293
MN19,Turtle Bay-East Midtown,4552099800,290188346,2958662500,256307473,2650312700,256443289,308349800,58771430,1593437200,121740024,1345642900,117540550,247794600,39589151
MN20,Murray Hill-Kips Bay,3419566500,221099993,2042974900,198359592,1863174000,195551557,179801000,42753175,1376591800,114200356,1183157600,112425200,193434200,31733362
MN21,Gramercy,1868292900,154256428,959527500,120750179,838072600,121476861,121454900,30110417,908765500,90323155,771484300,87719420,137281300,28579563
MN22,East Village,2033228400,122316655,1190244000,100358853,1020965000,99224706,169278900,30768522,842984400,79652753,670504100,74951601,172480400,30681575
MN23,West Village,5806409900,335310329,3634380900,281686694,3185248500,270050298,449132400,80949019,2172028800,156482449,1852864600,158177974,319164500,48573399
MN24,SoHo-TriBeCa-Civic Center-Little Italy,3447564200,255326659,2276534200,196196015,2009515100,184975394,267019300,67715091,1171029600,125080579,942542100,119083913,228487600,42401042
MN25,Battery Park City-Lower Manhattan,3354401300,224913796,2235110200,212621597,1961785500,198710543,273324500,107275342,1119291200,101960907,965341000,98021974,153950100,32503283
MN27,Chinatown,991687000,68431647,563526300,57349093,462183200,52480252,101343000,25835058,428160700,41206649,344790200,39812898,83370500,14383466
MN28,Lower East Side,1680031900,103058245,957092700,83013088,810257300,82215637,146835500,25140662,722939000,60748906,581192700,57745227,141746400,23860949
MN31,Lenox Hill-Roosevelt Island,6113971800,361382549,3591694900,301641730,3260417400,297991452,331277500,77255438,2522277200,212413250,2165651500,197845341,356625500,80690704
MN32,Yorkville,5560774000,284587132,3215732100,235270343,2910937600,239775516,304794500,53183114,2345041700,158496009,1955877100,144686822,389164700,67945797
MN33,East Harlem South,1439085600,118298103,826822100,92505049,721374600,89998807,105447400,25875201,612263500,58888513,496343600,57675965,115920000,18032203
