area_id,area_name,b26001001,b26001001_moe
BK09,Brooklyn Heights-Cobble Hill,2130,550
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1136,355
BK19,Brighton Beach,404,261
BK21,Seagate-Coney Island,1591,352
BK23,West Brighton,5,26
BK25,Homecrest,105,103
BK26,Gravesend,63,52
BK27,Bath Beach,227,92
BK28,Bensonhurst West,845,342
BK29,Bensonhurst East,189,124
BK30,Dyker Heights,383,150
BK31,Bay Ridge,392,186
BK32,Sunset Park West,2695,367
BK33,Carroll Gardens-Columbia Street-Red Hook,637,207
BK34,Sunset Park East,60,51
BK35,Stuyvesant Heights,694,243
BK37,Park Slope-Gowanus,592,202
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2482,615
BK40,Windsor Terrace,57,39
BK41,Kensington-Ocean Parkway,405,213
BK42,Flatbush,707,220
BK43,Midwood,452,162
BK44,Madison,85,52
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,20,51
BK46,Ocean Parkway South,13,32
BK50,Canarsie,1520,382
BK58,Flatlands,132,65
BK60,Prospect Lefferts Gardens-Wingate,2036,505
BK61,Crown Heights North,2500,600
BK63,Crown Heights South,203,160
BK64,Prospect Heights,160,147
BK68,Fort Greene,2266,372
BK69,Clinton Hill,1854,324
BK72,Williamsburg,265,131
BK73,North Side-South Side,196,118
BK75,Bedford,801,244
BK76,Greenpoint,215,155
BK77,Bushwick North,514,353
BK78,Bushwick South,974,397
BK79,Ocean Hill,409,189
BK81,Brownsville,1868,581
BK82,East New York,1783,480
BK83,Cypress Hills-City Line,149,56
BK85,East New York (Pennsylvania Ave),708,218
BK88,Borough Park,1127,355
BK90,East Williamsburg,386,259
BK91,East Flatbush-Farragut,113,48
BK93,Starrett City,61,43
BK95,Erasmus,428,256
BK96,Rugby-Remsen Village,744,366
BK99,park-cemetery-etc-Brooklyn,0,40
BX01,Claremont-Bathgate,1095,338
BX03,Eastchester-Edenwald-Baychester,420,149
BX05,Bedford Park-Fordham North,398,131
BX06,Belmont,2900,415
BX07,Bronxdale,390,188
BX08,West Farms-Bronx River,80,57
BX09,Soundview-Castle Hill-Clason Point-Harding Park,290,152
BX10,Pelham Bay-Country Club-City Island,313,83
BX13,Co-op City,1778,432
BX14,East Concourse-Concourse Village,1716,523
BX17,East Tremont,1226,386
BX22,North Riverdale-Fieldston-Riverdale,3347,511
BX26,Highbridge,763,234
BX27,Hunts Point,1272,237
BX28,Van Cortlandt Village,1141,316
BX29,Spuyten Duyvil-Kingsbridge,1198,292
BX30,Kingsbridge Heights,988,271
BX31,Allerton-Pelham Gardens,1798,339
BX33,Longwood,996,288
BX34,Melrose South-Mott Haven North,577,157
BX35,Morrisania-Melrose,716,241
BX36,University Heights-Morris Heights,1628,459
BX37,Van Nest-Morris Park-Westchester Square,805,219
BX39,Mott Haven-Port Morris,956,317
BX40,Fordham South,521,214
BX41,Mount Hope,812,316
BX43,Norwood,720,197
BX44,Williamsbridge-Olinville,997,316
BX46,Parkchester,32,41
BX49,Pelham Parkway,562,221
BX52,Schuylerville-Throgs Neck-Edgewater Park,1131,324
BX55,Soundview-Bruckner,411,179
BX59,Westchester-Unionport,310,127
BX62,Woodlawn-Wakefield,171,81
BX63,West Concourse,90,83
BX75,Crotona Park East,234,147
BX98,Rikers Island,9741,583
BX99,park-cemetery-etc-Bronx,233,167
MN01,Marble Hill-Inwood,29,31
MN03,Central Harlem North-Polo Grounds,1651,335
MN04,Hamilton Heights,462,148
MN06,Manhattanville,540,237
MN09,Morningside Heights,10780,1731
MN11,Central Harlem South,1113,313
MN12,Upper West Side,2465,444
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,2724,593
MN14,Lincoln Square,1702,375
MN15,Clinton,828,304
MN17,Midtown-Midtown South,2125,382
MN19,Turtle Bay-East Midtown,506,301
MN20,Murray Hill-Kips Bay,2418,567
MN21,Gramercy,1640,722
MN22,East Village,4862,1319
MN23,West Village,4852,1108
MN24,SoHo-TriBeCa-Civic Center-Little Italy,2174,616
MN25,Battery Park City-Lower Manhattan,1498,429
MN27,Chinatown,1953,394
MN28,Lower East Side,1441,332
MN31,Lenox Hill-Roosevelt Island,2835,514
MN32,Yorkville,782,332
MN33,East Harlem South,2728,658
