area_id,area_name,b21001001,b21001001_moe,b21001002,b21001002_moe,b21001003,b21001003_moe,b21001004,b21001004_moe,b21001005,b21001005_moe,b21001006,b21001006_moe,b21001007,b21001007_moe,b21001008,b21001008_moe,b21001009,b21001009_moe,b21001010,b21001010_moe,b21001011,b21001011_moe,b21001012,b21001012_moe,b21001013,b21001013_moe,b21001014,b21001014_moe,b21001015,b21001015_moe,b21001016,b21001016_moe,b21001017,b21001017_moe,b21001018,b21001018_moe,b21001019,b21001019_moe,b21001020,b21001020_moe,b21001021,b21001021_moe,b21001022,b21001022_moe,b21001023,b21001023_moe,b21001024,b21001024_moe,b21001025,b21001025_moe,b21001026,b21001026_moe,b21001027,b21001027_moe,b21001028,b21001028_moe,b21001029,b21001029_moe,b21001030,b21001030_moe,b21001031,b21001031_moe,b21001032,b21001032_moe,b21001033,b21001033_moe,b21001034,b21001034_moe,b21001035,b21001035_moe,b21001036,b21001036_moe,b21001037,b21001037_moe,b21001038,b21001038_moe,b21001039,b21001039_moe
BK95,Erasmus,22501,1041,348,114,22153,1039,9693,675,323,111,9370,668,3633,479,7,37,3626,476,3585,397,86,65,3499,390,1349,240,90,64,1259,237,652,156,88,63,564,144,474,121,52,45,422,116,12808,700,25,44,12783,702,4308,510,16,41,4292,509,4766,387,9,39,4757,386,1811,267,0,36,1811,267,1072,182,0,36,1072,182,851,171,0,36,851,171
BK96,Rugby-Remsen Village,43691,1373,1216,220,42475,1368,18528,885,1050,206,17478,873,6178,579,51,69,6127,578,6303,514,304,113,5999,502,3119,382,317,129,2802,363,1812,254,200,82,1612,246,1116,213,178,79,938,201,25163,939,166,89,24997,943,7141,600,33,63,7108,601,9572,573,93,74,9479,574,4172,395,30,64,4142,393,2483,286,10,52,2473,286,1795,285,0,54,1795,285
BK99,park-cemetery-etc-Brooklyn,288,147,0,40,288,147,134,84,0,40,134,84,79,71,0,40,79,71,47,65,0,40,47,65,8,40,0,40,8,40,0,40,0,40,0,40,0,40,0,40,0,40,154,84,0,40,154,84,78,62,0,40,78,62,33,57,0,40,33,57,26,42,0,40,26,42,0,40,0,40,0,40,17,46,0,40,17,46
BX01,Claremont-Bathgate,20921,901,354,119,20567,905,8718,693,354,119,8364,697,3849,487,41,52,3808,486,3309,410,96,74,3213,403,814,182,109,73,705,168,509,183,62,66,447,186,237,89,46,45,191,86,12203,619,0,40,12203,619,4735,479,0,40,4735,479,4812,370,0,40,4812,370,1284,268,0,40,1284,268,830,206,0,40,830,206,542,146,0,40,542,146
BX03,Eastchester-Edenwald-Baychester,26460,1247,1102,247,25358,1248,11257,847,986,233,10271,850,4045,530,172,103,3873,517,3983,518,315,151,3668,508,1706,340,173,90,1533,331,1121,247,192,117,929,228,402,125,134,72,268,107,15203,774,116,84,15087,768,4636,509,63,68,4573,503,6011,478,53,64,5958,478,2427,359,0,40,2427,359,1189,212,0,40,1189,212,940,197,0,40,940,197
BX05,Bedford Park-Fordham North,37688,1461,856,230,36832,1461,17561,1161,771,221,16790,1157,7045,798,61,75,6984,798,6986,658,320,159,6666,652,2190,334,284,133,1906,320,993,241,86,67,907,232,347,132,20,49,327,130,20127,882,85,87,20042,884,7457,650,0,50,7457,650,8029,563,69,84,7960,560,2234,324,0,50,2234,324,1503,265,16,54,1487,263,904,208,0,50,904,208
BX06,Belmont,18606,913,355,114,18251,910,8389,666,328,112,8061,661,4274,526,26,41,4248,523,2733,407,86,58,2647,408,707,177,117,74,590,169,435,133,48,50,387,128,240,100,51,40,189,94,10217,627,27,34,10190,629,5025,514,0,34,5025,514,3006,332,0,34,3006,332,890,213,0,34,890,213,703,185,0,34,703,185,593,153,27,34,566,151
BX07,Bronxdale,25939,1109,1019,218,24920,1118,12038,948,973,213,11065,945,4487,612,111,90,4376,603,4264,539,236,115,4028,536,1801,281,210,96,1591,264,805,171,196,87,609,152,681,160,220,93,461,132,13901,626,46,56,13855,622,4170,450,36,54,4134,445,4985,422,10,38,4975,423,2009,281,0,38,2009,281,1401,244,0,38,1401,244,1336,220,0,38,1336,220
BX08,West Farms-Bronx River,25508,1238,870,222,24638,1242,12073,895,845,221,11228,888,5023,656,57,59,4966,658,4392,503,339,156,4053,488,1574,291,201,108,1373,272,755,196,128,92,627,177,329,127,120,75,209,107,13435,732,25,46,13410,733,5405,519,0,40,5405,519,4623,439,25,46,4598,438,1490,260,0,40,1490,260,971,216,0,40,971,216,946,198,0,40,946,198
BX09,Soundview-Castle Hill-Clason Point-Harding Park,40449,1488,1936,347,38513,1470,16980,1018,1779,334,15201,974,6177,686,273,163,5904,658,5633,529,364,156,5269,509,2708,410,535,194,2173,356,1562,267,331,118,1231,245,900,206,276,120,624,175,23469,991,157,93,23312,994,7143,710,15,54,7128,710,8538,591,96,79,8442,593,3476,384,46,61,3430,383,2615,329,0,50,2615,329,1697,270,0,50,1697,270
BX10,Pelham Bay-Country Club-City Island,21814,1049,1888,307,19926,1077,10153,702,1848,298,8305,730,2710,515,118,86,2592,514,4049,483,669,203,3380,485,1509,293,290,133,1219,273,904,195,241,88,663,174,981,219,530,155,451,152,11661,668,40,55,11621,673,2845,419,0,34,2845,419,3565,432,24,51,3541,432,1811,291,0,34,1811,291,1216,206,0,34,1216,206,2224,299,16,39,2208,298
BX13,Co-op City,36326,1368,2371,435,33955,1370,15512,1011,2286,435,13226,910,3973,612,94,100,3879,614,5804,645,624,244,5180,628,2147,410,405,220,1742,347,1999,354,523,187,1476,335,1589,299,640,180,949,268,20814,973,85,63,20729,972,4230,655,0,33,4230,655,6986,690,32,39,6954,689,3852,572,0,33,3852,572,2806,368,42,52,2764,360,2940,393,11,33,2929,393
BX14,East Concourse-Concourse Village,45932,1564,1393,283,44539,1556,21633,1203,1354,280,20279,1166,8648,845,177,101,8471,848,7962,766,355,171,7607,736,2454,416,228,120,2226,394,1700,285,319,121,1381,252,869,214,275,123,594,177,24299,1015,39,64,24260,1016,8234,717,0,51,8234,717,8851,644,17,56,8834,644,3346,384,22,59,3324,383,2198,314,0,51,2198,314,1670,305,0,51,1670,305
BX17,East Tremont,28730,1203,669,177,28061,1203,12011,974,637,174,11374,969,5139,675,49,60,5090,674,4379,515,203,116,4176,502,1416,254,173,96,1243,242,610,136,103,65,507,130,467,152,109,73,358,139,16719,664,32,53,16687,665,6029,510,0,45,6029,510,6151,455,32,53,6119,454,2247,308,0,45,2247,308,1359,227,0,45,1359,227,933,165,0,45,933,165
BX22,North Riverdale-Fieldston-Riverdale,21937,875,1386,230,20551,874,10296,601,1360,227,8936,588,3100,416,63,81,3037,413,3373,362,179,109,3194,353,1603,226,156,81,1447,224,1119,184,413,111,706,162,1101,205,549,151,552,138,11641,517,26,43,11615,519,3192,348,10,39,3182,349,3435,309,0,38,3435,309,1518,231,16,42,1502,232,1280,198,0,38,1280,198,2216,292,0,38,2216,292
BX26,Highbridge,25698,967,754,202,24944,969,11662,733,708,200,10954,730,4563,541,103,86,4460,543,4357,489,301,134,4056,469,1856,325,164,95,1692,314,592,158,63,59,529,155,294,109,77,62,217,95,14036,670,46,56,13990,676,5396,490,0,42,5396,490,5510,476,0,42,5510,476,1395,242,46,56,1349,239,1021,207,0,42,1021,207,714,175,0,42,714,175
BX27,Hunts Point,18891,852,551,154,18340,868,8902,587,527,155,8375,587,3984,438,119,79,3865,438,3021,345,178,92,2843,341,941,200,87,62,854,196,653,152,110,70,543,137,303,100,33,45,270,99,9989,546,24,43,9965,546,4134,456,0,38,4134,456,3511,322,19,42,3492,322,1027,186,5,37,1022,186,783,158,0,38,783,158,534,119,0,38,534,119
BX28,Van Cortlandt Village,37776,1377,1272,247,36504,1369,16734,940,1154,229,15580,926,6199,655,117,84,6082,646,5915,569,285,135,5630,547,2591,374,303,124,2288,364,1067,216,136,73,931,211,962,183,313,92,649,155,21042,948,118,81,20924,949,7095,638,39,46,7056,639,7739,543,79,75,7660,541,2755,350,0,43,2755,350,1767,281,0,43,1767,281,1686,286,0,43,1686,286
