area_id,area_name,b08137001,b08137001_moe,b08137002,b08137002_moe,b08137003,b08137003_moe,b08137004,b08137004_moe,b08137005,b08137005_moe,b08137006,b08137006_moe,b08137007,b08137007_moe,b08137008,b08137008_moe,b08137009,b08137009_moe,b08137010,b08137010_moe,b08137011,b08137011_moe,b08137012,b08137012_moe,b08137013,b08137013_moe,b08137014,b08137014_moe,b08137015,b08137015_moe,b08137016,b08137016_moe,b08137017,b08137017_moe,b08137018,b08137018_moe,b08137019,b08137019_moe,b08137020,b08137020_moe,b08137021,b08137021_moe
BK09,Brooklyn Heights-Cobble Hill,13442,730,6353,650,7089,583,647,176,516,163,131,69,336,146,260,138,76,50,9177,648,4021,469,5156,540,1680,328,774,228,906,228,433,174,261,143,172,105,1169,275,521,166,648,223
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,26422,978,15614,963,10808,785,8198,588,5441,509,2757,377,2371,467,1285,256,1086,412,12496,766,7320,662,5176,539,1984,333,894,240,1090,239,412,154,71,60,341,150,961,252,603,202,358,157
BK19,Brighton Beach,12743,755,5090,540,7653,659,2461,393,1255,294,1206,276,702,195,294,111,408,166,6891,573,2790,367,4101,490,1904,327,479,145,1425,291,252,109,71,57,181,98,533,201,201,151,332,135
BK21,Seagate-Coney Island,9472,713,2434,398,7038,663,1929,337,822,228,1107,262,628,200,173,107,455,171,5448,565,1286,303,4162,500,930,222,138,94,792,202,174,91,8,34,166,91,363,175,7,37,356,173
BK23,West Brighton,6090,648,2937,552,3153,463,1480,316,797,254,683,191,242,133,137,91,105,101,3575,474,1611,388,1964,365,527,190,308,163,219,100,218,153,62,67,156,140,48,44,22,32,26,39
BK25,Homecrest,16152,803,7170,589,8982,742,4248,419,2007,273,2241,347,1324,257,715,173,609,198,8099,599,3495,395,4604,515,1675,297,626,182,1049,248,248,94,143,77,105,73,558,183,184,84,374,163
BK26,Gravesend,10447,693,4793,562,5654,595,2230,312,1243,236,987,219,737,227,459,175,278,145,6110,525,2589,367,3521,482,957,235,340,141,617,190,232,118,131,85,101,89,181,88,31,38,150,86
BK27,Bath Beach,12084,821,5686,579,6398,718,3021,377,1691,258,1330,291,1064,302,394,121,670,279,6975,647,3028,412,3947,533,618,170,350,130,268,117,110,52,62,48,48,44,296,142,161,107,135,101
BK28,Bensonhurst West,35686,1257,14037,944,21649,1128,6862,526,3673,405,3189,369,2654,419,1102,238,1552,343,21405,1045,7772,676,13633,925,3029,408,987,244,2042,336,571,210,97,70,474,206,1165,273,406,171,759,220
BK29,Bensonhurst East,26054,1043,10333,777,15721,977,5434,494,2706,361,2728,371,1612,334,674,188,938,274,16238,865,6013,575,10225,780,1819,295,551,156,1268,259,336,129,93,63,243,123,615,200,296,160,319,125
BK30,Dyker Heights,19275,888,9220,713,10055,793,5350,464,3209,367,2141,312,2067,400,1277,296,790,275,9425,707,3755,430,5670,611,1432,268,560,145,872,238,345,133,93,71,252,123,656,191,326,139,330,137
BK31,Bay Ridge,38025,1033,14957,813,23068,964,9548,620,4968,439,4580,465,2491,354,1288,246,1203,256,21252,890,6897,581,14355,810,3246,423,1278,280,1968,329,481,148,131,87,350,135,1007,202,395,127,612,159
BK32,Sunset Park West,24436,1065,5598,599,18838,1041,3012,420,1497,304,1515,301,1139,264,353,135,786,230,15863,930,2910,414,12953,892,3144,441,495,153,2649,412,637,205,119,108,518,178,641,174,224,81,417,152
BK33,Carroll Gardens-Columbia Street-Red Hook,20839,850,5885,581,14954,852,2017,339,855,219,1162,261,454,164,173,88,281,144,13192,735,3370,419,9822,713,2606,347,831,194,1775,298,870,198,182,89,688,187,1700,320,474,131,1226,296
BK34,Sunset Park East,30553,1195,6232,684,24321,1213,3783,430,1130,215,2653,381,2372,391,434,153,1938,359,17658,1013,3386,470,14272,967,5135,554,948,237,4187,521,643,198,184,121,459,161,962,245,150,84,812,235
BK35,Stuyvesant Heights,24749,1117,8662,884,16087,1000,4438,505,2222,383,2216,368,692,225,180,105,512,205,17011,924,5482,638,11529,808,1297,285,213,119,1084,261,296,124,164,103,132,81,1015,265,401,161,614,225
BK37,Park Slope-Gowanus,44441,1266,17330,1052,27111,1262,3904,444,2046,317,1858,331,839,228,356,141,483,186,31127,1121,10860,792,20267,1080,3548,448,1665,300,1883,348,1409,265,509,151,900,220,3614,413,1894,305,1720,287
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,17701,736,4975,490,12726,727,1330,236,531,151,799,188,277,123,63,56,214,115,12254,629,3274,380,8980,586,1699,276,437,123,1262,252,574,171,235,126,339,125,1567,304,435,138,1132,268
BK40,Windsor Terrace,12723,622,6028,588,6695,634,1810,291,1054,211,756,207,456,144,306,119,150,87,8573,569,3483,416,5090,568,713,211,502,177,211,110,494,148,267,100,227,113,677,176,416,144,261,103
BK41,Kensington-Ocean Parkway,14996,756,4610,569,10386,769,2605,391,975,225,1630,330,843,243,370,182,473,171,9230,692,2464,343,6766,693,1441,275,593,203,848,204,444,152,120,82,324,131,433,157,88,71,345,141
