area_id,area_name,b08135001,b08135001_moe,b08135002,b08135002_moe,b08135003,b08135003_moe,b08135004,b08135004_moe,b08135005,b08135005_moe,b08135006,b08135006_moe,b08135007,b08135007_moe,b08135008,b08135008_moe,b08135009,b08135009_moe,b08135010,b08135010_moe
MN15,Clinton,684680,39355,8535,2131,31535,5900,53010,7748,104130,12174,43950,8731,167370,20363,80670,15388,71620,14601,123855,25758
MN17,Midtown-Midtown South,242600,20275,7915,1849,19115,3211,31575,5504,37580,6532,16625,4631,38970,7224,19590,6657,29500,8510,41725,12989
MN19,Turtle Bay-East Midtown,707130,42766,10300,2046,33900,5033,79595,9630,102950,11940,48245,11358,144660,17780,61700,14298,79725,17433,146045,28776
MN20,Murray Hill-Kips Bay,779825,50011,11545,2309,33040,5092,50175,7943,127530,16884,66700,11684,179025,28011,66700,19846,83810,18563,161295,31887
MN21,Gramercy,310065,25303,3050,1020,11710,3171,28300,5754,56500,8489,34750,9854,81090,12684,22705,7569,22495,7527,49470,16684
MN22,East Village,711000,43267,6670,1467,17515,3931,48450,8332,96835,11733,69615,14076,157650,19226,78815,14483,73385,17056,162070,32379
MN23,West Village,860560,40944,13905,2301,41065,5462,89055,8771,163160,14852,86375,11772,184620,20728,57335,12539,83140,15979,141910,30121
MN24,SoHo-TriBeCa-Civic Center-Little Italy,468095,29039,5615,1402,25655,4485,35955,5562,84395,11336,37845,8083,113875,14653,31120,9046,39955,11021,93685,21197
MN25,Battery Park City-Lower Manhattan,496935,31826,10250,1781,19950,3853,39240,6088,64815,10048,42370,10424,115020,16989,58850,12127,64940,15622,81500,19293
MN27,Chinatown,579555,44400,5475,1338,21000,4850,43385,7588,65155,10208,20475,5609,130140,16857,50590,12792,65280,13680,178060,35315
MN28,Lower East Side,559230,42094,2870,915,9015,2969,26985,5402,42720,8719,22000,6113,136020,18221,83735,15942,79760,14091,156135,32803
MN31,Lenox Hill-Roosevelt Island,1285175,66281,18360,2649,35270,5262,74245,10471,124215,15767,73700,12749,296105,29224,190560,23932,222015,29146,250710,46810
MN32,Yorkville,1224330,65161,5180,1508,16795,4047,44655,8052,95095,13758,71880,12178,298665,27721,232110,31653,247280,30241,212665,44576
MN33,East Harlem South,386245,34434,5520,1375,9300,3581,17715,4689,25480,6340,20015,5176,88170,13244,56480,12344,69935,14487,93630,22984
MN34,East Harlem North,276950,29210,2365,1185,4600,1837,7770,3265,24320,6776,13925,5022,53670,9332,36895,10727,56645,15028,76760,21920
MN35,Washington Heights North,796875,51367,4900,1425,11950,3359,27145,5883,32015,7166,21525,7461,74025,12916,104355,17144,228530,32995,292435,39426
MN36,Washington Heights South,1036370,77264,11205,2385,22100,4329,35025,6560,42680,8448,31930,7201,147090,20767,150725,24058,255705,36935,339910,54683
MN40,Upper East Side-Carnegie Hill,527790,28694,5560,1325,14360,2732,33925,4890,82645,9494,43775,7700,140310,14516,59780,11557,72020,15718,75410,15131
MN50,Stuyvesant Town-Cooper Village,333505,30879,1175,463,7185,2667,21890,6230,27745,6956,31860,9834,85260,15226,50060,10942,45545,13730,62785,18291
QN02,Springfield Gardens North,558075,49406,1105,607,6340,2713,9510,3164,21380,7066,6050,3426,56580,11425,20790,8964,61715,13805,374605,45527
QN03,Springfield Gardens South-Brookville,145400,21934,495,324,2100,1055,3600,1408,5980,3491,2325,1639,15180,3697,9570,4898,19050,5501,87100,20611
QN05,Rosedale,448925,39889,1575,795,5290,1971,7380,2526,16120,4632,6750,2957,42600,9598,21155,7489,60940,13447,287120,41485
QN06,Jamaica Estates-Holliswood,244115,23855,1005,515,4470,1842,11535,3771,10720,3390,4300,1860,22920,6369,15435,5659,33775,9660,139955,24293
QN07,Hollis,112665,16603,640,508,790,705,2995,2045,4040,1651,5025,3269,12080,4368,8675,5322,6985,3229,71435,18718
QN08,St. Albans,122395,14452,595,387,1795,962,2820,1486,5905,2349,2475,1773,6990,3279,8105,3397,13305,4719,80405,14894
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,498995,34423,4115,1151,8870,2016,10950,2663,22130,5209,13050,3879,48780,9277,44390,9246,49905,10596,296815,34041
QN12,Hammels-Arverne-Edgemere,78595,15718,760,426,1290,885,1515,897,5140,2201,1390,1178,4950,3027,5365,3802,6635,3840,51550,15035
QN15,Far Rockaway-Bayswater,590045,53436,3935,1108,11830,3049,17310,4211,24820,7226,10025,4810,34860,9165,23935,6851,43630,10835,419700,53152
QN17,Forest Hills,617520,39826,1915,692,7965,2507,13065,3363,19700,5012,13275,5265,69540,12257,71580,13799,188335,23592,232150,33327
QN18,Rego Park,251500,25156,1245,683,2930,1352,3600,1674,7325,2837,10925,4559,32070,8147,26405,7130,54210,12171,112790,25662
QN19,Glendale,109710,15659,550,404,2355,937,4470,1755,5335,2299,1775,1216,30420,9358,8515,3255,27720,9953,28570,9246
QN20,Ridgewood,264860,23730,865,453,2385,1058,4500,1883,6540,2832,4850,2626,59670,9704,13505,5043,77885,14700,94655,22225
QN22,Flushing,802020,59513,2875,1027,14095,3506,18800,4158,31720,6774,16090,5789,81690,13608,57985,12969,124585,21237,454185,50685
QN23,College Point,226175,26690,1770,959,3995,1590,7470,2489,9200,3604,4420,2258,26280,7214,10750,6077,23585,9502,138710,27478
QN25,Corona,441910,45692,1500,769,5645,2624,6300,2715,17580,5515,9785,4710,48570,12014,34005,12133,62565,18447,255965,41667
QN26,North Corona,711410,64736,2615,1466,5780,1973,11265,3254,32150,6728,14145,4892,80010,13023,54630,12697,105175,20142,405655,55138
QN27,East Elmhurst,118080,17335,985,422,2060,1096,4995,2500,7600,2973,2450,1685,18870,6295,6735,3698,18360,6667,56025,15777
QN28,Jackson Heights,915735,52221,3490,1032,11980,3160,21445,4827,30020,6328,27300,7735,139470,19315,131780,20789,219725,27566,330530,43165
QN29,Elmhurst,516710,43043,2235,807,6240,2185,9620,3068,17800,4834,13400,5189,69780,12298,75090,14888,161410,25466,161135,24733
QN30,Maspeth,223115,20932,1420,629,2900,1019,5680,1579,11200,3035,6725,2446,28920,5562,16795,5014,46565,8784,102910,18773
QN31,Hunters Point-Sunnyside-West Maspeth,386475,29606,1700,950,6140,2602,10670,4035,21620,4896,18850,5569,75990,12974,56335,13103,93865,17388,101310,22757
QN33,Cambria Heights,36360,7078,310,276,920,684,1200,1145,1200,1104,1775,980,3210,1922,1475,1278,1935,1794,24335,6599
QN34,Queens Village,321845,29166,1030,424,2430,899,10260,2570,14890,4293,11525,4187,36180,7168,15935,4635,43360,8895,186235,26564
QN35,Briarwood-Jamaica Hills,493235,41972,2215,853,5365,1867,11100,3474,12760,3532,5525,2415,60240,10187,24855,7083,90030,13873,281145,39656
QN37,Kew Gardens Hills,199770,19316,1750,595,5040,1537,8900,2640,13670,3660,4775,2517,23850,7595,25920,7622,31180,10059,84685,17534
QN38,Pomonok-Flushing Heights-Hillcrest,215740,21083,2125,784,4340,1321,9060,2253,12545,3487,5915,2352,17670,4319,9585,4004,31580,7412,122920,21777
QN41,Fresh Meadows-Utopia,312635,38098,975,529,6020,1975,9840,3111,12040,4047,5925,2512,24690,6595,26090,9293,43630,11999,183425,37176
QN42,Oakland Gardens,457700,36765,2030,767,6580,1898,13120,3196,27155,6071,9225,3817,44520,7821,30760,8921,46440,11830,277860,38270
QN43,Bellerose,434600,36294,3730,1132,10180,2739,18070,3635,29375,6111,10915,3535,48180,8467,35175,10212,49405,12504,229570,34097
QN44,Glen Oaks-Floral Park-New Hyde Park,375565,33823,2145,641,8840,2224,18515,3799,17260,4643,14100,4370,37710,8053,17295,5335,37110,8709,222590,31645
QN45,Douglas Manor-Douglaston-Little Neck,354190,32135,1910,687,10565,2766,11070,3965,22090,4712,8375,2948,41760,7499,38420,9432,38380,8892,181620,33250
QN46,Bayside-Bayside Hills,494090,28966,2660,730,8210,1815,15900,2982,29540,5122,12565,3073,72030,10935,43255,8797,71235,12065,238690,26139
QN47,Ft. Totten-Bay Terrace-Clearview,213730,29709,960,491,4640,2204,10575,3220,16025,4378,4525,2488,30870,10218,22895,10592,23020,6643,100220,25048
QN48,Auburndale,185640,18713,780,363,2920,1027,4350,1637,7940,2641,4250,2397,17550,4417,11955,5081,20515,5355,115375,18747
QN49,Whitestone,398920,30006,3430,977,13920,3134,14505,3797,27715,5549,12825,3889,57750,10702,29115,7572,52100,12469,187555,26349
QN50,Elmhurst-Maspeth,297900,34643,790,376,1780,925,3165,1335,11080,3385,9725,3444,39690,9490,37775,9133,80160,16752,113735,27456
QN51,Murray Hill,457830,33404,1995,730,9215,2155,16065,4271,24220,5277,11850,4045,49380,8557,39245,10130,51565,10115,254300,30015
QN52,East Flushing,132460,18643,515,282,2390,1009,4815,2332,7100,3517,2450,1390,15150,5013,10640,3947,18660,6209,70740,16874
QN53,Woodhaven,151310,28123,750,519,1700,774,1020,534,3955,1420,1950,1234,14520,5046,5980,3303,28505,7720,92930,28863
QN54,Richmond Hill,389985,36054,1990,633,3740,1208,5325,1692,9820,2996,6495,2408,42030,7754,20480,6240,65295,12008,234810,31147
QN55,South Ozone Park,173405,23865,665,586,2530,1138,3870,2036,7920,2757,2950,1692,15870,4210,14135,5047,19785,5679,105680,22329
QN56,Ozone Park,165175,20033,1430,881,2710,1377,6510,3369,9400,3517,5480,3026,19740,6909,6265,4038,20845,7343,92790,18630
QN57,Lindenwood-Howard Beach,392855,39632,3765,1249,6050,2046,13955,3576,20080,5812,14300,5214,42510,9296,12750,4958,54165,15842,225285,38984
QN60,Kew Gardens,168425,16582,1400,789,1810,883,4140,2645,8620,3175,3485,2133,23550,5776,19760,6394,38170,9069,67485,15434
QN61,Jamaica,286355,26727,770,484,2635,1115,5685,1946,6120,2781,4535,1998,32280,7807,12800,6485,44990,9795,176540,25518
QN62,Queensboro Hill,209995,25244,1140,572,4690,1497,8795,2928,8660,2831,4585,2093,29430,6960,18375,6720,27890,9019,106430,21342
QN63,Woodside,482320,40962,1300,623,6215,2356,9810,3292,22900,5939,17175,5681,78070,12446,74145,15224,102175,20776,170515,31889
QN68,Queensbridge-Ravenswood-Long Island City,35275,6988,150,134,680,608,885,589,2840,1262,850,581,10830,3235,4950,2742,4785,2912,9305,3632
QN70,Astoria,671480,35381,3440,1622,7000,2136,15635,3351,32850,7006,30630,6406,149700,15645,120665,15981,180115,23618,131440,20159
QN71,Old Astoria,198185,18961,1015,505,3410,1276,4340,1724,9860,3011,9850,3381,42450,8473,34890,8183,44555,8925,47810,12000
QN72,Steinway,536545,32768,2520,781,8520,2341,15565,3589,30500,6029,18950,5723,76140,9625,86665,13516,123960,15182,173730,27046
QN76,Baisley Park,70195,12742,470,330,1420,1037,1650,976,1120,1030,2000,1833,11970,3980,7430,3610,12250,4796,31885,12009
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,546485,38667,3035,931,8800,2170,21600,4313,32670,5861,10070,3666,48030,7684,31905,7218,69865,13092,320520,39378
SI05,New Springville-Bloomfield-Travis,353195,29334,2210,683,8545,2048,15740,4956,26680,5032,10100,4010,25800,6759,24320,7260,45325,10443,194470,28686
SI07,Westerleigh,186785,21837,3265,924,5190,1666,10785,2818,11260,4052,7510,3641,21000,5644,10725,4601,21455,6694,95585,20924
SI08,Grymes Hill-Clifton-Fox Hills,290995,32185,1800,755,7235,2495,10585,4144,15040,4998,6825,4153,19170,6092,15630,6222,45875,14180,168835,31920
SI11,Charleston-Richmond Valley-Tottenville,460440,38031,2550,847,3590,1288,14880,3629,22480,4931,8050,3201,32160,7248,26260,7518,60145,14090,290325,37315
SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,335520,33489,2310,748,5640,1831,12070,2890,18140,4468,6445,2499,36240,8010,14620,5390,32620,8844,207440,31764
SI14,Grasmere-Arrochar-Ft. Wadsworth,127705,19786,455,351,2240,1042,3900,1835,6020,1999,4525,2491,20760,5881,8585,3883,23365,7027,57855,17579
SI22,West New Brighton-New Brighton-St. George,159345,19983,1185,615,3625,1219,6495,2175,7080,2266,3000,1503,12180,4482,6505,3022,18685,8246,100590,19530
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,406570,31785,3330,964,11125,2651,15995,3856,23860,5226,13595,4308,45210,10284,22995,6748,59780,12358,210680,30500
SI25,Oakwood-Oakwood Beach,312260,25093,1795,605,6790,1970,15420,3697,17615,4507,6775,2896,38250,7242,18920,6093,38770,10056,167925,22686
SI28,Port Richmond,256375,34358,1900,740,6800,2170,9630,2618,22980,4730,11555,4195,18180,5046,16580,7610,18800,7062,149950,33331
SI32,Rossville-Woodrow,396825,35689,1730,738,7080,2290,9285,2970,17500,4781,10215,4176,35850,7257,28280,9374,44500,12451,242380,34571
SI35,New Brighton-Silver Lake,87655,16053,635,358,1330,773,4470,1843,3000,1723,850,788,12390,4331,1440,1198,21455,14160,42085,12661
SI36,Old Town-Dongan Hills-South Beach,240650,22084,2145,869,6880,2225,9870,3098,14440,4126,4875,2723,26340,6068,23975,7934,24930,7963,127195,22288
SI37,Stapleton-Rosebank,212680,23860,1370,534,4040,1193,11565,3207,8400,2302,5125,2729,17910,5157,9470,4437,28245,9051,126560,21944
SI45,New Dorp-Midland Beach,328415,30836,3000,1061,4280,1400,11805,2970,18825,5001,8250,3219,29490,7673,19350,5626,40860,9585,192560,29961
SI48,Arden Heights,382435,33368,2805,1031,9100,2130,18340,4234,16900,4524,10810,3997,39030,9436,20590,7154,36835,9544,228025,31037
SI54,Great Kills,774190,47357,5225,1374,12635,2844,27865,4842,32720,6828,14700,4273,54030,9837,55765,10911,68440,12791,502825,47110
