area_id,area_name,b99072001,b99072001_moe,b99072002,b99072002_moe,b99072003,b99072003_moe,b99072004,b99072004_moe,b99072005,b99072005_moe,b99072006,b99072006_moe,b99072007,b99072007_moe
BK09,Brooklyn Heights-Cobble Hill,23112,-1,3884,-1,345,-1,71,-1,274,-1,3539,-1,19228,-1
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,60854,-1,3442,-1,533,-1,95,-1,438,-1,2909,-1,57412,-1
BK19,Brighton Beach,31323,-1,3067,-1,485,-1,85,-1,400,-1,2582,-1,28256,-1
BK21,Seagate-Coney Island,29691,-1,2394,-1,324,-1,26,-1,298,-1,2070,-1,27297,-1
BK23,West Brighton,15342,-1,589,-1,85,-1,0,-1,85,-1,504,-1,14753,-1
BK25,Homecrest,41341,-1,2879,-1,568,-1,121,-1,447,-1,2311,-1,38462,-1
BK26,Gravesend,27541,-1,1453,-1,199,-1,0,-1,199,-1,1254,-1,26088,-1
BK27,Bath Beach,28930,-1,2384,-1,685,-1,40,-1,645,-1,1699,-1,26546,-1
BK28,Bensonhurst West,85613,-1,5247,-1,1097,-1,121,-1,976,-1,4150,-1,80366,-1
BK29,Bensonhurst East,60452,-1,4751,-1,476,-1,109,-1,367,-1,4275,-1,55701,-1
BK30,Dyker Heights,44748,-1,2914,-1,401,-1,29,-1,372,-1,2513,-1,41834,-1
BK31,Bay Ridge,82623,-1,8427,-1,1072,-1,255,-1,817,-1,7355,-1,74196,-1
BK32,Sunset Park West,53916,-1,7274,-1,1233,-1,235,-1,998,-1,6041,-1,46642,-1
BK33,Carroll Gardens-Columbia Street-Red Hook,38997,-1,5390,-1,336,-1,58,-1,278,-1,5054,-1,33607,-1
BK34,Sunset Park East,70221,-1,10068,-1,1715,-1,705,-1,1010,-1,8353,-1,60153,-1
BK35,Stuyvesant Heights,63582,-1,8093,-1,1166,-1,345,-1,821,-1,6927,-1,55489,-1
BK37,Park Slope-Gowanus,71848,-1,12772,-1,1162,-1,317,-1,845,-1,11610,-1,59076,-1
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,34868,-1,5407,-1,666,-1,181,-1,485,-1,4741,-1,29461,-1
BK40,Windsor Terrace,22098,-1,2629,-1,289,-1,15,-1,274,-1,2340,-1,19469,-1
BK41,Kensington-Ocean Parkway,35636,-1,3248,-1,548,-1,212,-1,336,-1,2700,-1,32388,-1
BK42,Flatbush,103692,-1,6482,-1,1117,-1,166,-1,951,-1,5365,-1,97210,-1
BK43,Midwood,50670,-1,3785,-1,873,-1,178,-1,695,-1,2912,-1,46885,-1
BK44,Madison,39543,-1,2628,-1,435,-1,175,-1,260,-1,2193,-1,36915,-1
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,47688,-1,2592,-1,410,-1,71,-1,339,-1,2182,-1,45096,-1
BK46,Ocean Parkway South,19291,-1,968,-1,260,-1,30,-1,230,-1,708,-1,18323,-1
BK50,Canarsie,85193,-1,4854,-1,838,-1,230,-1,608,-1,4016,-1,80339,-1
BK58,Flatlands,70221,-1,3908,-1,608,-1,188,-1,420,-1,3300,-1,66313,-1
