area_id,area_name,b17004001,b17004001_moe,b17004002,b17004002_moe,b17004003,b17004003_moe,b17004004,b17004004_moe,b17004005,b17004005_moe,b17004006,b17004006_moe,b17004007,b17004007_moe,b17004008,b17004008_moe,b17004009,b17004009_moe,b17004010,b17004010_moe,b17004011,b17004011_moe,b17004012,b17004012_moe,b17004013,b17004013_moe,b17004014,b17004014_moe,b17004015,b17004015_moe,b17004016,b17004016_moe,b17004017,b17004017_moe,b17004018,b17004018_moe,b17004019,b17004019_moe
BK09,Brooklyn Heights-Cobble Hill,19876,946,2142,551,1229,361,49,60,269,120,911,323,913,287,10,32,196,83,707,275,17734,850,8626,591,5578,442,1669,318,1379,237,9108,462,4885,395,2230,316,1993,286
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,51314,1278,7786,767,3154,474,233,108,479,159,2442,414,4632,511,309,148,760,221,3563,443,43528,1328,20349,761,11236,586,2717,348,6396,483,23179,839,9444,618,3838,417,9897,647
BK19,Brighton Beach,26878,995,7157,787,2866,421,409,153,363,141,2094,354,4291,513,148,97,415,160,3728,462,19721,1063,9288,645,4947,460,1501,291,2840,356,10433,621,4612,434,1636,281,4185,428
BK21,Seagate-Coney Island,24121,958,7420,866,3187,575,244,100,434,150,2509,514,4233,496,168,97,801,221,3264,411,16701,1004,7756,597,3412,429,1400,285,2944,403,8945,641,2961,371,1774,324,4210,423
BK23,West Brighton,14340,600,1770,305,613,160,42,47,21,35,550,151,1157,222,15,35,106,56,1036,214,12570,695,5397,423,2288,352,506,152,2603,309,7173,469,2700,368,1187,268,3286,361
BK25,Homecrest,32858,985,4169,556,1947,331,378,123,438,145,1131,225,2222,320,46,51,400,135,1776,272,28689,1017,14197,634,7439,481,2256,348,4502,389,14492,570,4115,376,2929,344,7448,466
BK26,Gravesend,23169,942,4250,570,1789,339,386,158,173,87,1230,277,2461,379,140,103,319,134,2002,341,18919,994,8783,595,4051,399,1314,255,3418,390,10136,582,3540,389,1698,281,4898,385
BK27,Bath Beach,23886,957,3489,531,1553,293,190,110,295,111,1068,244,1936,310,92,57,374,155,1470,257,20397,1006,10046,625,5132,446,1881,314,3033,325,10351,561,3755,393,1506,243,5090,398
BK28,Bensonhurst West,70611,1703,11401,1041,5222,571,919,199,1508,278,2795,416,6179,595,342,125,1049,203,4788,518,59210,1746,28807,1064,15244,809,5026,494,8537,589,30403,992,10621,640,5429,496,14353,708
BK29,Bensonhurst East,50699,1286,7592,822,3277,416,542,161,815,182,1920,302,4315,488,219,103,760,197,3336,396,43107,1350,21398,816,11611,647,3582,389,6205,481,21709,824,7404,556,4074,423,10231,605
BK30,Dyker Heights,36742,1110,5006,733,2419,395,478,162,599,168,1342,281,2587,418,172,95,602,167,1813,360,31736,1193,15554,760,8017,582,2689,342,4848,393,16182,702,5977,488,3139,342,7066,470
BK31,Bay Ridge,68542,1410,9633,945,4259,525,797,212,1046,239,2416,354,5374,565,186,105,976,208,4212,473,58909,1465,27910,931,16152,717,5033,473,6725,502,30999,923,12311,658,5964,451,12724,720
BK32,Sunset Park West,40886,1274,9590,883,4082,508,954,221,1065,245,2063,348,5508,544,341,128,1561,275,3606,421,31296,1340,17018,933,10203,773,3615,452,3200,393,14278,746,5774,437,3551,424,4953,459
BK33,Carroll Gardens-Columbia Street-Red Hook,31869,1007,4454,529,1791,347,163,114,335,153,1293,286,2663,409,149,74,585,203,1929,302,27415,1060,12734,724,7615,547,2933,408,2186,353,14681,763,7731,549,3629,398,3321,400
BK34,Sunset Park East,55815,1587,15685,1121,6805,596,1571,268,2576,394,2658,342,8880,701,632,163,2321,352,5927,573,40130,1650,21305,1086,11120,786,5081,541,5104,500,18825,849,6879,485,4975,461,6971,577
BK35,Stuyvesant Heights,49772,1503,12260,969,4801,578,240,131,915,266,3646,464,7459,629,532,176,1430,275,5497,527,37512,1592,16963,975,8909,691,2849,396,5205,519,20549,1038,9846,635,3257,424,7446,616
BK37,Park Slope-Gowanus,60926,1430,4689,624,1834,329,180,129,676,173,978,247,2855,446,182,91,1060,255,1613,344,56237,1458,26985,993,17316,854,5964,503,3705,404,29252,954,15431,736,7977,581,5844,525
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,28709,992,5824,692,2597,427,116,81,457,125,2024,380,3227,449,49,56,772,188,2406,388,22885,998,10743,615,6904,496,2221,316,1618,267,12142,662,6425,439,2973,332,2744,332
BK40,Windsor Terrace,18745,715,2123,469,955,215,175,108,361,129,419,134,1168,356,51,51,257,100,860,317,16622,718,7896,486,4695,409,1953,284,1248,218,8726,453,4394,388,2237,307,2095,238
BK41,Kensington-Ocean Parkway,27386,994,6328,807,2848,448,537,166,900,208,1411,312,3480,438,147,99,805,209,2528,346,21058,1088,10517,688,5389,549,2506,361,2622,321,10541,664,3687,380,3129,364,3725,444
BK42,Flatbush,82352,1878,16366,1290,6782,722,1331,272,1299,267,4152,567,9584,812,692,207,2234,367,6658,640,65986,1987,30237,1271,17140,956,5955,579,7142,603,35749,1223,16190,814,7553,625,12006,799
BK43,Midwood,39338,1038,7531,751,3252,423,437,135,663,160,2152,336,4279,464,178,95,947,222,3154,375,31807,1146,15751,750,7248,493,3638,472,4865,456,16056,670,4907,395,4690,437,6459,521
BK44,Madison,32664,936,3810,502,1676,309,218,102,377,127,1081,236,2134,321,44,60,332,106,1758,290,28854,1014,14034,639,7594,454,2329,326,4111,380,14820,621,5602,416,2698,305,6520,455
