area_id,area_name,b23025001,b23025001_moe,b23025002,b23025002_moe,b23025003,b23025003_moe,b23025004,b23025004_moe,b23025005,b23025005_moe,b23025006,b23025006_moe,b23025007,b23025007_moe
BK09,Brooklyn Heights-Cobble Hill,20750,977,14848,755,14848,755,14060,750,788,210,0,29,5902,680
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,51610,1273,29463,1044,29463,1044,26811,977,2652,383,0,55,22147,980
BK19,Brighton Beach,26886,995,14225,776,14181,774,13095,751,1086,241,44,54,12661,765
BK21,Seagate-Coney Island,24744,966,12332,869,12322,869,9752,735,2570,513,10,39,12412,723
BK23,West Brighton,14340,600,6833,674,6771,665,6332,661,439,229,62,68,7507,525
BK25,Homecrest,32922,989,18402,851,18402,851,16644,810,1758,303,0,48,14520,706
BK26,Gravesend,23169,942,12094,747,12094,747,10646,704,1448,287,0,36,11075,643
BK27,Bath Beach,24097,960,13403,886,13403,886,12340,830,1063,222,0,40,10694,606
BK28,Bensonhurst West,70769,1686,40401,1366,40380,1366,36452,1278,3928,425,21,66,30368,1115
BK29,Bensonhurst East,50708,1285,29723,1123,29723,1123,26753,1045,2970,421,0,51,20985,872
BK30,Dyker Heights,37024,1114,21774,960,21774,960,19964,923,1810,312,0,51,15250,777
BK31,Bay Ridge,68656,1412,42512,1105,42180,1094,38593,1044,3587,392,332,150,26144,1064
BK32,Sunset Park West,43331,1308,28090,1112,28089,1112,25187,1077,2902,391,1,48,15241,817
BK33,Carroll Gardens-Columbia Street-Red Hook,32333,1024,23403,890,23395,890,21216,847,2179,393,8,45,8930,672
BK34,Sunset Park East,55815,1587,35980,1324,35965,1325,31978,1233,3987,474,15,57,19835,918
BK35,Stuyvesant Heights,49828,1504,30116,1241,30085,1241,25298,1136,4787,554,31,63,19712,988
BK37,Park Slope-Gowanus,61068,1436,48491,1301,48461,1298,45322,1265,3139,433,30,75,12577,787
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,29444,1055,20244,819,20244,819,18202,770,2042,321,0,42,9200,776
BK40,Windsor Terrace,18753,715,13787,637,13787,637,12979,626,808,187,0,32,4966,479
BK41,Kensington-Ocean Parkway,27534,992,16958,791,16891,803,15434,755,1457,307,67,115,10576,678
BK42,Flatbush,82598,1882,53478,1566,53410,1566,47909,1485,5501,535,68,83,29120,1197
