area_id,area_name,b24081001,b24081001_moe,b24081002,b24081002_moe,b24081003,b24081003_moe,b24081004,b24081004_moe,b24081005,b24081005_moe,b24081006,b24081006_moe,b24081007,b24081007_moe,b24081008,b24081008_moe,b24081009,b24081009_moe
BX06,Belmont,16814,2936,15632,2532,15659,2516,14667,21462,30347,5705,23389,10322,24922,7139,29911,73499,8564,3163
BX07,Bronxdale,58983,5742,51970,12321,46106,10899,114202,93265,64701,9600,99145,25644,109079,86138,100500,25241,46815,20544
BX09,Soundview-Castle Hill-Clason Point-Harding Park,33074,4807,29539,5242,29539,5366,40000,43137,26250,10632,47463,57724,53938,5957,53508,10750,65526,66776
BX10,Pelham Bay-Country Club-City Island,84910,8329,79251,12574,84766,11779,221727,238748,75049,14192,104636,36504,165210,72942,192668,165985,23423,11959
BX13,Co-op City,77786,7317,65017,8359,64063,7764,129220,53263,86945,12110,95098,22345,104261,44201,76898,47333,28365,2972
BX14,East Concourse-Concourse Village,25397,4150,25035,4164,25678,4211,5129,2080,23714,16328,32222,6822,55625,26148,54420,25170,2802,2356
BX17,East Tremont,21338,6844,20461,8917,21118,10180,17097,8280,21250,30392,31382,40345,54167,3073,34904,90012,13393,8228
BX22,North Riverdale-Fieldston-Riverdale,330705,27843,309757,45447,304534,44629,341929,300634,316670,49845,365603,87492,431792,160473,437099,123522,156794,275077
BX26,Highbridge,24325,3205,24016,3602,24076,3952,23672,28194,23205,20657,42813,28430,70125,92075,53664,27605,10213,3572
BX27,Hunts Point,18425,4910,16847,5304,16292,5435,21310,9455,20043,3521,21364,12562,48631,20026,50469,98,13696,3733
BX28,Van Cortlandt Village,49617,10087,48478,9788,48579,8945,65792,56958,73403,36850,68114,35980,63846,80494,125519,35325,20709,15542
BX29,Spuyten Duyvil-Kingsbridge,393169,29576,376751,63690,378251,72163,349875,382243,380775,81600,433556,62134,576019,116446,674573,246545,323727,192588
BX30,Kingsbridge Heights,43750,7443,32023,10921,31682,10579,54844,65948,63929,10272,46667,10909,89375,71312,106667,27777,41964,456447
BX31,Allerton-Pelham Gardens,46518,11034,42411,7549,41994,6686,44886,63772,57667,33977,76081,14457,26906,5031,62500,13754,53011,44437
BX35,Morrisania-Melrose,21853,2268,19912,2402,19938,2574,7250,20414,40195,9752,27772,5043,36705,7157,100250,84381,13413,6702
BX36,University Heights-Morris Heights,20636,3141,18653,3287,18341,3765,19605,20028,25526,17821,40469,20059,40595,13503,29808,49844,15435,5146
BX37,Van Nest-Morris Park-Westchester Square,62724,11304,57069,11549,57749,12948,58500,25140,58258,37254,129504,51791,37639,92372,80802,47648,80521,82430
BX41,Mount Hope,16560,2856,16121,3554,16949,3982,10337,5669,52548,56316,18750,25249,16250,16257,5250,47347,7386,22974
BX43,Norwood,57648,6391,51293,7194,50173,6431,73714,46799,71434,9873,75457,16969,73889,35281,107960,35532,33411,27084
BX44,Williamsbridge-Olinville,94099,10542,88193,16131,91753,15543,58249,30217,87166,19019,103885,162536,138348,33182,163134,48442,70681,36257
BX46,Parkchester,42390,3137,40278,6930,40653,5655,19485,9968,44013,8126,42172,9197,59464,6756,87697,20400,8580,4358
BX49,Pelham Parkway,155861,10923,146077,13955,146845,13625,136712,185222,154934,51686,153458,69087,176360,65859,291974,127218,128614,62103
BX52,Schuylerville-Throgs Neck-Edgewater Park,139533,14651,114348,13198,115110,9122,158702,273818,130379,33864,295674,120808,173047,101268,203768,174763,162153,86710
BX62,Woodlawn-Wakefield,31682,5421,32243,12739,35638,10796,4038,9176,30867,708,19511,53306,58125,81242,53750,16529,22125,122898
MN01,Marble Hill-Inwood,98240,15366,74209,21342,75244,21515,46693,214369,126635,21965,193481,21511,115231,161219,148320,96390,55531,38853
MN03,Central Harlem North-Polo Grounds,111640,14722,100042,21987,96570,20901,203190,210952,128308,25402,163039,41545,150433,26647,79605,103851,62226,19534
MN04,Hamilton Heights,72996,11250,65385,18314,58408,17198,109326,46421,88160,30780,81290,26769,102410,17776,115857,153226,104784,77677
MN06,Manhattanville,26335,6143,28875,6031,29125,5961,17125,120656,29063,24354,45987,26192,22813,7743,59338,23005,16889,5433
MN09,Morningside Heights,217865,15593,207164,43907,206983,38248,358394,272788,233884,38194,313068,134833,171006,129373,218329,126294,128648,59277
MN11,Central Harlem South,268834,20004,266507,19638,268575,22726,295237,168889,308678,52571,314469,29038,323268,194462,391077,388193,163064,64148
MN12,Upper West Side,740619,37594,831190,57992,826392,62280,1004734,312194,598444,74732,759976,141666,857434,206553,837810,276846,351021,95812
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,379068,30818,428367,40322,433961,38706,368801,122591,213926,56666,337707,116936,444707,288288,381901,319164,247848,70099
MN14,Lincoln Square,223190,15799,251172,36371,263006,39676,187117,90326,187556,81510,259969,43844,178823,204618,269909,142636,113766,28707
MN15,Clinton,175754,14151,176130,18457,181375,20299,112998,32349,175810,33552,159961,36290,117296,99985,236234,319595,128480,116291
MN19,Turtle Bay-East Midtown,277809,19225,289924,28083,290531,31379,249300,131081,269653,110942,171910,71567,202791,144285,349293,145923,275964,82089
MN20,Murray Hill-Kips Bay,265312,20790,269637,22657,265291,24925,406036,130249,265299,51349,197954,90354,468287,514274,393031,105025,150996,148393
MN22,East Village,320921,22387,345109,29558,336827,28182,463492,136457,302701,87632,345165,33793,264907,305615,431974,136313,219912,57509
MN23,West Village,407044,34881,467175,53077,468932,58767,448361,209517,262341,126856,370211,61879,417710,258046,529857,179668,237042,94449
MN24,SoHo-TriBeCa-Civic Center-Little Italy,286620,49094,356955,55435,342720,55239,427476,148163,207257,77866,257970,63787,186012,160471,246295,215461,167929,69450
MN25,Battery Park City-Lower Manhattan,308528,22420,342879,27923,342090,28805,353535,104959,223354,153051,221072,69139,351652,178784,455823,245617,266989,157061
MN27,Chinatown,52970,12107,51282,14360,51760,14270,37095,48143,88292,56565,48025,37424,88429,40418,117542,11387,43606,37332
MN28,Lower East Side,44672,7196,49015,6940,48110,8448,54470,45212,27205,21558,50704,9034,26683,49062,41875,35600,17213,28868
MN31,Lenox Hill-Roosevelt Island,248743,10385,253363,16706,251366,16639,408797,260443,219018,33801,216649,70769,301871,171546,296706,200837,204610,159594
MN32,Yorkville,472038,21979,504332,30879,504114,32193,452007,139971,423329,87262,401763,71158,483647,188603,623205,318862,357477,172823
MN33,East Harlem South,176384,18776,170772,20340,172441,21790,327170,146535,177636,74460,207918,53138,255057,127740,299419,129914,106718,163311
MN35,Washington Heights North,288741,21726,275048,31331,271089,31692,294498,103866,311446,45571,422991,75962,469865,100889,481372,207786,139093,233115
MN36,Washington Heights South,151948,11422,148981,12947,147203,13571,280899,104772,168129,30089,191406,40830,291714,124484,250823,206761,117287,30277
MN40,Upper East Side-Carnegie Hill,390143,37314,465179,64592,444723,53597,699169,162055,264158,79089,242539,102941,384308,158542,286861,119959,457343,343100
MN50,Stuyvesant Town-Cooper Village,161058,19863,175526,19956,177253,27225,148120,130942,135384,43711,132053,101073,172193,41542,164446,65169,82733,34083
QN01,South Jamaica,96434,10745,91958,11094,90994,11280,70141,359325,84609,12989,146904,29950,184688,65299,126392,50032,24468,23992
QN02,Springfield Gardens North,37157,6090,33676,5201,34758,7298,25453,10413,36488,7350,50993,15412,55208,3783,34856,26914,22222,39485
QN03,Springfield Gardens South-Brookville,43536,8284,41711,11850,41118,11788,48203,76003,37917,14071,53750,16570,24875,59417,39091,16944,9120,1488
QN05,Rosedale,164235,11710,152931,15602,152642,14879,133919,89792,137211,16652,258533,52946,264646,130958,200053,194674,172518,293029
QN06,Jamaica Estates-Holliswood,100398,16541,94111,19853,85663,13738,109354,37747,116883,30783,93125,43933,191391,42724,191584,33349,72227,27155
QN07,Hollis,32906,5392,31682,6544,31435,6503,64318,26498,30139,21106,55926,21044,51406,27923,29750,37720,13864,12348
QN08,St. Albans,99334,8453,92665,11722,96052,12275,77755,62241,80127,37552,158109,42015,88223,66035,146388,46607,53254,49343
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,178579,11850,165320,25108,165168,28282,165108,241948,165742,43717,205000,20738,188698,191657,222007,197867,80598,31453
QN12,Hammels-Arverne-Edgemere,72268,10562,64128,11384,63658,11081,77500,88682,66682,32574,102775,32071,85566,87764,150052,106301,59403,25338
QN15,Far Rockaway-Bayswater,123740,12112,113439,14179,112208,13495,327607,338243,166148,27716,201110,35236,175671,95586,146209,114725,66101,150741
QN17,Forest Hills,745845,27843,741195,40143,757459,40328,699213,271984,648202,130292,862907,110152,786611,182471,1124836,283503,412866,135360
QN18,Rego Park,235469,13484,232683,19215,225255,20633,246531,251414,223332,83136,283286,50556,333386,157652,294277,253788,184714,132841
QN19,Glendale,112536,17915,103756,8953,104090,9716,73306,136054,130306,59678,141637,48851,162183,121244,154310,135047,109958,70627
QN20,Ridgewood,126800,14496,115489,11341,115661,11388,69101,159134,194274,66748,179782,45302,208337,57650,271583,77421,115448,39023
QN21,Middle Village,370823,22686,343373,24317,343693,23795,380443,235228,419519,133871,462887,70529,568781,229448,445374,92873,345679,249469
QN22,Flushing,120074,14123,107503,11337,105871,10879,153088,60483,145485,61180,175784,48242,220611,75615,380863,140436,108970,104787
QN23,College Point,97258,11421,94389,14150,99154,14122,81380,80251,113378,27526,179622,49637,162868,195022,225768,82403,50376,18414
QN25,Corona,51534,7882,47865,8300,48460,9943,27443,43362,104596,68721,92377,11584,72047,69814,90204,40664,40265,21368
QN26,North Corona,20171,1391,19859,1493,19814,1486,23158,12801,15441,12581,39659,11556,50714,139128,54145,10355,25481,18978
QN27,East Elmhurst,30329,4293,24413,2881,24081,1992,29432,21014,45114,26650,54861,29450,56209,381,36680,84920,26900,18100
QN28,Jackson Heights,231480,20415,227492,23530,225099,23126,316146,125919,328249,71206,349999,144385,406063,120290,487234,116806,150881,24757
QN29,Elmhurst,115354,9006,112039,9181,112153,8339,138252,96947,114386,24447,234705,63565,201143,162789,246785,87669,67609,30258
QN30,Maspeth,78595,7001,77935,14973,79718,10076,55575,25328,66086,51301,98547,48403,135426,21740,128469,31123,32083,38238
QN31,Hunters Point-Sunnyside-West Maspeth,37430,9405,32430,7862,32417,7855,40417,91743,48571,24623,57019,14780,160294,260738,4788,109841,41394,18830
QN33,Cambria Heights,40061,8276,31635,10806,31538,11157,95208,136724,40122,16523,53641,7174,49167,8355,65893,50148,28000,26356
QN34,Queens Village,223835,15800,202261,16712,202268,15501,255159,117750,253312,79916,308110,62660,313624,56605,451508,132460,146196,64549
QN35,Briarwood-Jamaica Hills,175542,10462,167159,12827,165591,12905,211742,239388,182814,69718,231100,35759,256198,59478,214176,111870,98089,49725
QN37,Kew Gardens Hills,211877,20495,205080,20639,206076,23123,243879,174600,197718,34901,301179,48303,230438,121598,326931,63459,147566,96932
QN38,Pomonok-Flushing Heights-Hillcrest,115640,17669,105036,23154,102501,23988,241742,276155,129506,37298,189290,38578,267498,86776,260814,124558,85669,22054
QN41,Fresh Meadows-Utopia,81791,10774,71954,11600,74386,12383,64101,26706,103174,46588,159034,31196,108659,98815,115000,87847,51797,32415
QN42,Oakland Gardens,222503,16696,194945,32202,183940,36225,238526,89332,243134,70814,313677,38057,232068,99088,260070,75104,89812,48656
QN43,Bellerose,137859,9943,113448,12413,113764,13837,108853,31020,140301,36825,202997,15368,162733,102684,192963,36761,66719,61089
QN44,Glen Oaks-Floral Park-New Hyde Park,145891,11531,130064,11079,131510,11339,96134,104535,160815,27526,194556,37304,170962,36585,179227,94570,87333,116938
QN45,Douglas Manor-Douglaston-Little Neck,255439,20212,246833,29925,249679,29283,261490,105408,236469,73734,355141,49947,401709,211265,497768,190131,160288,54564
QN46,Bayside-Bayside Hills,541659,31272,506367,40378,518577,38785,514112,117330,544696,143725,828008,154813,761467,178516,630083,331710,318799,98910
QN47,Ft. Totten-Bay Terrace-Clearview,157797,25374,145733,22910,152662,39870,107463,47404,184030,80676,185697,32411,183326,141506,218962,53798,104881,140907
QN48,Auburndale,95769,13894,82749,18499,78864,22777,89125,27056,92955,44780,117187,56362,60081,17399,138966,45091,74648,78034
QN49,Whitestone,244282,19203,217526,31591,210266,35390,273287,201170,229469,69575,318278,53080,322815,89750,325980,61017,148050,113822
QN50,Elmhurst-Maspeth,58993,6715,57863,7719,58337,7949,37704,41716,52587,30990,143848,16908,60611,140656,120759,43451,47605,27573
QN51,Murray Hill,230369,18474,218124,16918,214373,17584,275072,90573,243142,117359,325937,33551,376037,81834,301925,121026,211299,59869
QN52,East Flushing,114486,21086,108548,18837,103883,15797,130522,81278,146641,51263,185603,40433,200326,202544,144740,168428,56592,17440
QN53,Woodhaven,263944,22467,230162,25529,224879,26902,302754,77666,249833,119620,432590,85418,566209,239749,406679,227543,154084,67397
QN54,Richmond Hill,197250,17224,185185,17490,187003,17413,173600,79332,236944,177787,346178,48843,376513,108399,345614,99821,143327,36536
QN55,South Ozone Park,127421,7591,120805,7455,120441,7876,169713,38698,180105,36923,189772,48041,202098,80978,193875,148258,84146,48441
QN56,Ozone Park,75847,8617,69503,8078,70428,8657,33182,30212,72383,40717,122893,18340,106961,31805,108184,64291,29247,295744
QN57,Lindenwood-Howard Beach,85044,10877,84363,16934,89843,19498,58825,23261,96606,74940,110433,47655,116440,76969,108557,49158,43828,33493
QN60,Kew Gardens,285594,19424,274993,22366,276505,25458,288282,117072,279287,58925,344302,53561,379200,138293,314903,216767,143329,39031
QN61,Jamaica,108558,12923,95975,11027,93395,11990,186864,55748,184250,59262,195322,57081,117522,40743,197330,81476,64031,33972
QN62,Queensboro Hill,92970,11932,79420,16216,83612,16434,115238,44326,141917,28471,152844,92092,136082,31366,204094,54775,61762,24997
QN63,Woodside,95480,8227,94192,8707,94857,8414,188148,244394,112077,38512,174532,48047,135265,43510,197049,111423,54254,32697
QN66,Laurelton,132860,8353,123660,15570,117752,14641,199587,61728,132834,52162,156282,34871,218515,60646,183059,46194,146652,95600
QN68,Queensbridge-Ravenswood-Long Island City,25893,6537,21963,3774,22059,3827,6875,37299,28844,4414,32204,9978,37292,135,40253,30492,4457,10056
QN70,Astoria,242354,20979,256027,18515,256300,18759,377582,248647,226194,53796,250391,77790,285188,103641,363027,120565,146149,38816
QN71,Old Astoria,36763,9538,38346,13964,37027,12625,160580,138652,41250,21762,31473,34434,14345,97465,65938,29866,21597,14873
QN72,Steinway,128494,12854,126287,14932,125907,14382,168739,385950,119146,25474,150844,39983,191218,56903,142605,130125,62353,37922
QN76,Baisley Park,99449,10515,90576,9876,88446,10055,80937,59278,112158,37092,133699,38778,204271,40081,186636,88108,116985,101592
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,148539,13893,131926,18585,131918,24946,151122,87232,94020,38849,189706,34950,228576,62080,198949,68770,70293,24629
SI05,New Springville-Bloomfield-Travis,177115,8360,159048,11098,155320,12414,246956,102231,151535,126831,233804,27125,210287,49448,281890,95317,191759,60895
SI07,Westerleigh,251039,16601,239237,32325,233428,31634,258987,274492,226507,52165,310492,112779,333677,98166,333393,79243,102607,33143
SI08,Grymes Hill-Clifton-Fox Hills,74628,8645,71848,8423,71251,9042,107791,58140,60936,18869,132626,23222,127286,91730,122799,99197,48259,34497
SI11,Charleston-Richmond Valley-Tottenville,155789,21204,156649,23449,146285,25738,143296,118570,101905,35759,230588,47527,185450,88537,146055,75939,117808,40826
SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,88992,10655,79718,11532,78701,10730,214650,202818,97976,21985,136083,13889,117355,29543,92396,11840,61095,38465
SI14,Grasmere-Arrochar-Ft. Wadsworth,41844,9704,33583,11303,34231,12682,33088,26750,48194,39725,69194,20763,53661,40774,60865,10663,14918,98748
SI22,West New Brighton-New Brighton-St. George,86326,15108,75500,17474,75204,15748,76438,279231,59443,14878,131421,31420,85397,80027,92073,40930,68236,109722
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,206470,24384,188027,27364,180395,24197,214883,74082,194999,66055,284737,52501,213176,114703,245787,90895,122956,97447
SI25,Oakwood-Oakwood Beach,105769,15496,79762,19659,88016,20540,67083,37745,98651,39427,146313,25694,141955,24041,159181,79367,74610,46741
SI28,Port Richmond,54771,5934,46719,11935,46563,11990,82568,90335,43622,11349,78684,6301,62716,79167,52928,2102,40000,77977
SI32,Rossville-Woodrow,109283,6928,103966,6143,103207,5139,181953,114264,106682,38617,139164,22713,133067,71786,163207,71540,114233,116050
SI35,New Brighton-Silver Lake,130147,14958,121703,15778,124124,16576,161544,359180,133239,54107,150561,29174,172500,28026,303050,210885,139199,228717
SI36,Old Town-Dongan Hills-South Beach,126657,11755,115883,15111,111853,12373,178795,70481,109576,65698,193586,49458,121275,71355,154894,75744,82870,60906
SI37,Stapleton-Rosebank,213951,21619,195123,33462,199117,31565,229544,104636,249382,67896,292454,61111,323750,130785,349106,56093,98732,97812
SI45,New Dorp-Midland Beach,249240,23096,231878,35623,222847,34475,412674,162971,263178,130253,343449,63215,264262,69446,247446,83896,147900,102599
SI48,Arden Heights,213140,13350,200366,16167,198380,13246,189843,97522,244651,65780,284316,20916,235273,135335,296389,73639,122236,96750
SI54,Great Kills,373644,22139,342931,29370,343384,33373,381893,172310,344154,77289,484817,52656,431130,107870,636324,260032,348359,195407
