area_id,area_name,b08130001,b08130001_moe,b08130002,b08130002_moe,b08130003,b08130003_moe,b08130004,b08130004_moe,b08130005,b08130005_moe,b08130006,b08130006_moe,b08130007,b08130007_moe,b08130008,b08130008_moe,b08130009,b08130009_moe,b08130010,b08130010_moe,b08130011,b08130011_moe,b08130012,b08130012_moe,b08130013,b08130013_moe,b08130014,b08130014_moe,b08130015,b08130015_moe,b08130016,b08130016_moe,b08130017,b08130017_moe,b08130018,b08130018_moe,b08130019,b08130019_moe,b08130020,b08130020_moe,b08130021,b08130021_moe,b08130022,b08130022_moe,b08130023,b08130023_moe,b08130024,b08130024_moe,b08130025,b08130025_moe,b08130026,b08130026_moe,b08130027,b08130027_moe,b08130028,b08130028_moe,b08130029,b08130029_moe,b08130030,b08130030_moe,b08130031,b08130031_moe
BK50,Canarsie,39874,1205,39402,1202,21856,1001,17546,850,472,158,13934,813,13705,808,8967,644,4738,489,229,106,3051,413,2993,410,2221,361,772,194,58,84,20803,949,20651,946,8760,683,11891,726,152,122,1172,245,1144,244,1038,237,106,84,28,73,333,124,328,125,289,118,39,79,5,70,581,173
BK58,Flatlands,32795,1056,32328,1050,19130,866,13198,756,467,145,11964,699,11755,697,8118,583,3637,389,209,99,1849,293,1812,292,1158,225,654,179,37,64,16716,811,16531,805,7769,569,8762,624,185,104,1005,212,1005,212,929,203,76,81,0,62,328,121,292,110,223,101,69,75,36,79,933,227
BK60,Prospect Lefferts Gardens-Wingate,30733,1183,30147,1182,15676,912,14471,898,586,192,4927,598,4745,585,3193,508,1552,318,182,123,914,242,862,236,634,193,228,119,52,71,21359,1089,21042,1089,8476,723,12566,858,317,148,1954,371,1954,371,1886,343,68,98,0,58,316,115,281,110,224,103,57,66,35,67,1263,280
BK61,Crown Heights North,42278,1383,41576,1372,20425,1047,21151,990,702,176,5732,564,5533,549,3610,434,1923,334,199,118,1232,253,1193,251,806,209,387,134,39,72,30187,1208,29809,1205,11320,829,18489,933,378,137,2146,361,2140,361,2048,355,92,88,6,66,1112,283,1032,272,772,242,260,117,80,102,1869,339
BK63,Crown Heights South,16453,832,16030,807,9039,602,6991,622,423,177,2666,398,2517,385,1814,308,703,194,149,102,463,146,410,134,250,111,160,83,53,67,10272,732,10084,714,4056,460,6028,588,188,99,2014,344,1989,347,1964,347,25,40,25,56,340,165,332,165,257,153,75,64,8,40,698,233
BK64,Prospect Heights,12764,709,12526,712,3942,449,8584,611,238,91,1223,305,1085,293,602,239,483,178,138,72,148,94,127,92,91,65,36,47,21,33,9388,619,9316,622,1515,278,7801,610,72,54,631,160,631,160,616,160,15,39,0,32,530,183,523,183,274,128,249,136,7,31,844,187
BK68,Fort Greene,13156,682,12919,689,4973,519,7946,554,237,92,1467,322,1425,320,718,198,707,216,42,45,210,83,186,80,105,65,81,58,24,43,8733,659,8592,662,1867,364,6725,557,141,82,1288,271,1288,271,1194,262,94,70,0,38,550,143,520,140,181,83,339,119,30,45,908,225
BK69,Clinton Hill,18744,978,18320,986,7054,614,11266,829,424,146,2167,343,2065,339,1298,272,767,214,102,65,335,135,321,132,151,91,170,100,14,45,12459,884,12167,893,2387,369,9780,787,292,129,1652,299,1644,299,1556,294,88,55,8,40,899,209,891,210,430,151,461,154,8,39,1232,261
BK72,Williamsburg,7885,468,7620,460,5919,412,1701,296,265,94,1207,251,1070,245,792,174,278,202,137,76,628,158,524,145,390,123,134,78,104,55,1954,303,1930,300,878,187,1052,233,24,38,3601,343,3601,343,3398,335,203,95,0,36,141,96,141,96,107,89,34,48,0,36,354,118
BK73,North Side-South Side,24791,997,24323,988,9330,698,14993,855,468,141,1898,332,1736,322,937,223,799,203,162,86,610,170,510,160,340,126,170,106,100,64,15990,898,15812,894,2694,385,13118,824,178,83,3163,422,3163,422,2949,410,214,106,0,48,1032,256,1004,253,312,124,692,227,28,55,2098,336
BK75,Bedford,26767,1099,26254,1101,13734,801,12520,799,513,158,3837,439,3643,430,2269,329,1374,262,194,104,709,205,661,203,361,132,300,153,48,63,16987,894,16748,891,6166,551,10582,744,239,120,2963,368,2963,368,2947,367,16,57,0,56,1044,290,1012,288,764,244,248,107,32,64,1227,248
BK76,Greenpoint,19586,865,19337,860,6950,580,12387,763,249,101,2184,311,2047,306,777,166,1270,242,137,87,427,145,427,145,214,107,213,102,0,42,12505,772,12401,769,2033,296,10368,726,104,65,2068,350,2068,350,1967,343,101,74,0,42,991,279,983,279,548,214,435,148,8,41,1411,274
BK77,Bushwick North,27048,1208,26497,1194,13142,929,13355,905,551,199,2565,388,2518,386,1618,329,900,205,47,57,767,230,702,222,247,121,455,187,65,81,18345,1067,17971,1056,6690,636,11281,840,374,176,3243,484,3221,483,2839,462,382,134,22,61,1130,251,1087,244,750,198,337,137,43,70,998,248
BK78,Bushwick South,29114,1275,28683,1253,13947,950,14736,915,431,166,3689,482,3524,470,2070,348,1454,321,165,116,676,206,676,206,327,142,349,156,0,56,20001,1131,19748,1110,7610,717,12138,829,253,119,2572,385,2572,385,2348,366,224,117,0,56,1165,259,1152,258,581,178,571,198,13,59,1011,266
BK79,Ocean Hill,12065,728,11920,727,6024,532,5896,508,145,84,2712,360,2648,352,1690,289,958,202,64,64,407,138,399,137,248,106,151,94,8,39,7960,601,7916,601,3203,390,4713,466,44,56,627,179,627,179,576,173,51,45,0,38,88,61,59,51,36,45,23,44,29,51,271,130
BK81,Brownsville,17560,883,17371,876,9911,687,7460,571,189,101,2900,394,2849,389,1987,326,862,205,51,76,528,194,528,194,342,174,186,89,0,51,12424,775,12286,770,5973,552,6313,535,138,84,1101,243,1101,243,1042,230,59,87,0,51,230,116,230,116,190,109,40,58,0,51,377,146
BK82,East New York,31629,1265,31167,1258,15962,921,15205,913,462,166,7007,673,6916,669,3788,458,3128,431,91,82,1357,289,1332,288,798,214,534,190,25,69,21112,1024,20773,1011,9412,704,11361,776,339,154,1441,318,1434,318,1324,308,110,81,7,64,261,110,261,110,189,95,72,85,0,65,451,149
BK83,Cypress Hills-City Line,18767,953,18606,951,8290,684,10316,753,161,83,4341,496,4283,498,1724,286,2559,387,58,62,811,260,811,260,281,108,530,240,0,49,12412,837,12318,832,5230,579,7088,634,94,73,675,174,675,174,591,164,84,76,0,49,127,69,118,69,63,61,55,56,9,49,401,137
BK85,East New York (Pennsylvania Ave),10354,680,10308,677,5424,516,4884,495,46,49,2025,338,1999,339,971,228,1028,234,26,43,328,124,328,124,196,88,132,76,0,36,7048,571,7028,568,3351,417,3677,426,20,40,622,197,622,197,622,197,0,36,0,36,163,77,163,77,116,67,47,44,0,36,168,86
BK88,Borough Park,34527,1194,33267,1172,24999,1105,8268,649,1260,268,7082,504,6637,488,5067,432,1570,247,445,142,2852,413,2601,401,1945,351,656,197,251,121,12719,862,12308,853,6615,705,5693,557,411,182,9148,646,9113,643,8864,635,249,109,35,74,714,202,596,176,496,158,100,95,118,120,2012,340
BK90,East Williamsburg,17790,858,17400,843,5739,569,11661,739,390,136,1839,300,1748,296,824,191,924,222,91,59,414,163,389,163,202,105,187,132,25,45,12300,757,12050,744,1985,355,10065,697,250,122,1375,262,1365,261,1292,258,73,52,10,42,713,191,699,190,287,121,412,145,14,43,1149,288
BK91,East Flatbush-Farragut,24537,965,24110,949,13000,762,11110,735,427,141,6814,566,6615,556,3911,436,2704,374,199,106,1070,242,1051,239,727,187,324,137,19,60,14969,790,14764,789,6809,560,7955,629,205,101,1078,247,1078,247,1008,238,70,81,0,54,228,114,224,114,167,105,57,69,4,53,378,138
BK93,Starrett City,4138,466,4116,465,2538,345,1578,374,22,39,1105,283,1105,283,785,247,320,155,0,24,274,190,274,190,247,186,27,32,0,24,2388,473,2388,473,1161,287,1227,354,0,24,339,174,317,172,317,172,0,24,22,39,16,23,16,23,12,26,4,20,0,24,16,29
BK95,Erasmus,12764,755,12557,762,6572,579,5985,545,207,111,2135,324,2093,320,1454,260,639,177,42,61,673,219,624,217,416,181,208,95,49,52,9073,703,8975,703,3902,458,5073,528,98,79,569,166,569,166,527,164,42,47,0,36,133,84,115,79,92,77,23,41,18,44,181,102
BK96,Rugby-Remsen Village,24971,1047,24636,1030,13226,814,11410,733,335,120,5925,579,5781,573,3714,465,2067,327,144,90,886,193,886,193,473,154,413,125,0,54,16079,861,15910,849,7046,570,8864,658,169,98,1313,355,1304,355,1261,351,43,59,9,54,276,105,263,103,240,99,23,59,13,56,492,164
BK99,park-cemetery-etc-Brooklyn,211,117,204,115,102,77,102,92,7,40,41,58,34,57,27,57,7,40,7,40,0,40,0,40,0,40,0,40,0,40,87,89,87,89,0,40,87,89,0,40,20,40,20,40,20,40,0,40,0,40,8,40,8,40,0,40,8,40,0,40,55,64
BX01,Claremont-Bathgate,8314,691,8144,680,4081,481,4063,491,170,104,1233,244,1126,238,641,186,485,144,107,78,320,127,300,123,139,84,161,93,20,49,5595,587,5556,585,2193,345,3363,446,39,47,617,179,613,178,564,171,49,55,4,39,146,105,146,105,141,104,5,40,0,40,403,155
BX03,Eastchester-Edenwald-Baychester,14477,961,14244,952,7149,751,7095,762,233,125,5200,618,5037,611,2892,470,2145,402,163,116,684,267,684,267,427,204,257,165,0,40,7420,753,7371,753,2885,498,4486,593,49,48,622,264,601,266,498,249,103,90,21,50,296,176,296,176,192,163,104,75,0,40,255,154
BX05,Bedford Park-Fordham North,20076,1153,19769,1130,8931,763,10838,882,307,140,2757,410,2513,385,1349,288,1164,273,244,135,883,255,859,254,400,151,459,182,24,51,13347,960,13308,961,4152,541,9156,820,39,58,1909,416,1909,416,1882,412,27,58,0,50,283,130,283,130,251,128,32,56,0,50,897,259
BX06,Belmont,8391,751,8136,727,4616,594,3520,444,255,139,1398,346,1269,311,683,222,586,219,129,91,315,217,284,210,50,40,234,208,31,57,3961,504,3891,494,1330,301,2561,377,70,71,1934,369,1934,369,1845,371,89,67,0,34,350,166,325,162,275,153,50,62,25,48,433,166
BX07,Bronxdale,13633,910,13505,902,6600,588,6905,677,128,77,3117,426,3058,418,1948,332,1110,245,59,60,700,207,689,207,254,107,435,178,11,40,8444,808,8386,805,3106,432,5280,639,58,58,903,235,903,235,841,235,62,72,0,38,109,75,109,75,91,71,18,43,0,38,360,156
BX08,West Farms-Bronx River,13874,943,13579,935,6195,657,7384,729,295,122,2846,415,2620,392,1546,300,1074,241,226,118,351,131,312,125,212,110,100,68,39,52,9054,871,9024,871,2911,477,6113,731,30,58,707,223,707,223,698,222,9,39,0,40,383,183,383,183,295,171,88,74,0,40,533,219
BX09,Soundview-Castle Hill-Clason Point-Harding Park,20564,1018,20017,1002,8879,705,11138,837,547,187,6801,654,6535,647,3064,429,3471,482,266,129,2032,354,1975,347,1065,260,910,219,57,70,10365,742,10205,734,3651,486,6554,637,160,118,939,232,898,227,798,220,100,68,41,62,178,94,155,88,52,61,103,78,23,55,249,123
BX10,Pelham Bay-Country Club-City Island,12583,969,12292,938,6217,680,6075,781,291,182,5980,700,5759,651,3325,531,2434,430,221,164,1018,324,1018,324,673,278,345,151,0,34,4749,724,4679,725,1542,338,3137,626,70,82,449,171,449,171,381,143,68,73,0,34,192,104,192,104,101,78,91,74,0,34,195,127
BX13,Co-op City,18320,1195,17885,1187,8522,952,9363,854,435,175,6312,688,5972,689,2998,527,2974,490,340,164,1060,334,1008,339,531,220,477,216,52,62,9126,906,9083,905,3249,568,5834,787,43,44,1543,413,1543,413,1526,413,17,35,0,33,122,79,122,79,61,62,61,55,0,33,157,108
BX14,East Concourse-Concourse Village,22913,1302,22422,1291,8755,809,13667,1029,491,182,3243,476,3076,458,1663,327,1413,313,167,115,886,272,780,255,261,131,519,217,106,107,15537,1142,15345,1138,3909,571,11436,968,192,104,1825,396,1825,396,1627,370,198,135,0,51,497,196,471,193,370,166,101,93,26,55,925,286
BX17,East Tremont,13224,1032,12852,1032,7006,807,5846,557,372,145,2375,375,2213,354,1272,286,941,210,162,113,474,160,408,152,199,99,209,110,66,62,8262,818,8122,819,3541,581,4581,478,140,84,1371,315,1367,316,1281,303,86,80,4,43,224,123,224,123,195,121,29,48,0,45,518,180
BX22,North Riverdale-Fieldston-Riverdale,12110,687,11498,683,3989,430,7509,605,612,158,4954,512,4523,494,1831,307,2692,380,431,134,974,231,915,225,317,111,598,192,59,60,4609,501,4512,503,462,179,4050,472,97,67,813,190,801,188,673,164,128,90,12,41,89,68,76,62,35,47,41,53,13,44,671,182
BX26,Highbridge,12857,760,12423,748,5309,478,7114,660,434,192,2250,377,2083,363,1061,255,1022,241,167,127,789,208,611,183,286,122,325,131,178,110,7891,687,7802,681,2321,349,5481,585,89,108,1192,279,1192,279,1049,253,143,90,0,42,188,108,188,108,45,46,143,101,0,42,547,175
BX27,Hunts Point,8289,566,8151,569,4340,407,3811,462,138,79,1063,239,1050,238,620,172,430,154,13,40,340,149,340,149,271,138,69,64,0,38,5391,538,5298,539,2089,330,3209,450,93,67,995,226,974,226,904,216,70,51,21,48,102,66,91,64,58,54,33,51,11,40,398,120
BX28,Van Cortlandt Village,21024,1013,20221,1008,7522,696,12699,904,803,242,3177,434,2941,418,1345,301,1596,311,236,131,1263,316,1084,286,665,205,419,194,179,117,13486,892,13166,892,2782,416,10384,839,320,164,2096,407,2050,403,1846,389,204,114,46,66,279,111,257,106,161,82,96,73,22,48,723,224
BX29,Spuyten Duyvil-Kingsbridge,13519,660,12946,660,3893,442,9053,589,573,162,3661,418,3418,410,1326,245,2092,343,243,89,927,240,808,221,346,140,462,162,119,96,7299,571,7114,567,833,197,6281,537,185,96,870,230,870,230,773,231,97,66,0,38,191,120,165,97,44,62,121,83,26,55,571,158
BX30,Kingsbridge Heights,12019,947,11504,948,4429,641,7075,715,515,170,1405,254,1295,239,482,145,813,187,110,85,605,204,449,177,204,125,245,125,156,91,8277,850,8060,850,2201,446,5859,694,217,105,1139,323,1139,323,1026,312,113,90,0,38,178,95,146,80,101,65,45,61,32,62,415,169
BX31,Allerton-Pelham Gardens,13127,793,12781,791,7469,605,5312,517,346,136,6065,515,5825,527,3935,446,1890,276,240,108,1269,295,1269,295,807,213,462,186,0,42,5052,541,4946,526,2077,315,2869,402,106,73,340,127,340,127,283,108,57,66,0,42,132,84,132,84,98,78,34,47,0,42,269,95
BX33,Longwood,8150,730,7944,722,3824,498,4120,512,206,137,1166,255,1119,254,697,189,422,156,47,57,370,148,305,128,223,113,82,61,65,80,5379,603,5285,599,1725,328,3560,485,94,74,665,213,665,213,617,199,48,57,0,36,118,77,118,77,110,76,8,34,0,36,452,160
BX34,Melrose South-Mott Haven North,12486,938,12297,936,5826,624,6471,699,189,96,1994,349,1940,347,1124,286,816,220,54,57,203,115,143,104,63,76,80,103,60,63,8139,723,8076,720,2654,393,5422,656,63,67,1510,409,1510,409,1411,392,99,90,0,42,213,128,201,126,147,111,54,64,12,46,427,163
BX35,Morrisania-Melrose,12844,891,12562,896,5563,576,6999,696,282,120,2054,326,1939,320,880,214,1059,253,115,78,437,155,359,136,174,86,185,103,78,74,8527,678,8438,678,3023,390,5415,608,89,70,664,162,664,162,623,157,41,39,0,40,596,365,596,365,297,154,299,251,0,40,566,205
BX36,University Heights-Morris Heights,19277,1106,18651,1093,7670,705,10981,855,626,205,2832,412,2514,376,1266,258,1248,272,318,165,1379,327,1245,299,571,182,674,230,134,95,12698,902,12524,898,3715,488,8809,793,174,103,1508,319,1508,319,1384,308,124,86,0,51,311,137,311,137,185,112,126,88,0,51,549,196
BX37,Van Nest-Morris Park-Westchester Square,12335,761,12017,753,6570,560,5447,523,318,113,3827,433,3683,426,2226,326,1457,261,144,74,1102,257,1020,252,656,198,364,124,82,65,5889,593,5797,590,2213,391,3584,425,92,76,1106,237,1106,237,1072,228,34,57,0,42,174,80,174,80,166,79,8,42,0,42,237,106
BX39,Mott Haven-Port Morris,16780,1013,16593,1005,7834,679,8759,737,187,89,2270,358,2232,358,1345,271,887,221,38,56,415,139,385,136,219,101,166,97,30,58,11457,845,11338,835,3840,471,7498,691,119,78,1976,414,1976,414,1895,402,81,82,0,50,230,110,230,110,103,83,127,86,0,50,432,140
BX40,Fordham South,8946,815,8589,784,3527,538,5062,648,357,180,966,240,931,233,486,171,445,171,35,48,365,178,190,127,89,110,101,78,175,126,5939,696,5863,672,1399,333,4464,614,76,84,1079,286,1079,286,1049,285,30,42,0,32,166,139,95,78,73,69,22,44,71,119,431,171
BX41,Mount Hope,19368,1023,18633,1017,8123,653,10510,803,735,224,2380,361,2171,348,944,222,1227,270,209,110,1324,366,1000,334,423,178,577,272,324,155,12366,825,12189,826,3839,443,8350,689,177,97,1994,348,1994,348,1857,343,137,76,0,51,547,166,522,162,303,124,219,106,25,62,757,194
BX43,Norwood,16785,1017,16190,937,7439,679,8751,788,595,298,2969,471,2814,463,1308,324,1506,337,155,96,556,203,459,187,263,114,196,145,97,88,10814,917,10471,854,3571,492,6900,697,343,271,1814,346,1814,346,1706,335,108,81,0,41,192,115,192,115,151,101,41,49,0,41,440,153
BX44,Williamsbridge-Olinville,24498,1046,23903,1033,11158,747,12745,781,595,166,7081,608,6789,600,3702,455,3087,379,292,116,1281,231,1207,223,698,178,509,143,74,85,13984,824,13768,819,4906,489,8862,650,216,103,1227,265,1227,265,1047,233,180,115,0,54,230,113,217,111,110,93,107,79,13,56,695,200
BX46,Parkchester,14101,763,13813,762,4486,541,9327,750,288,145,2468,413,2275,386,904,241,1371,316,193,123,534,275,534,275,212,111,322,237,0,36,9915,692,9820,695,2366,392,7454,682,95,76,709,218,709,218,668,214,41,48,0,36,186,137,186,137,47,42,139,129,0,36,289,122
BX49,Pelham Parkway,13308,801,12951,792,6112,630,6839,622,357,170,3621,435,3326,406,1880,339,1446,260,295,160,1065,313,1065,313,429,214,636,225,0,38,6808,688,6746,690,2195,442,4551,537,62,70,1304,263,1304,263,1255,259,49,55,0,38,335,168,335,168,178,91,157,138,0,38,175,93
BX52,Schuylerville-Throgs Neck-Edgewater Park,19818,1021,19162,989,9933,805,9229,713,656,209,10111,821,9575,785,5351,616,4224,536,536,191,1761,328,1761,328,1176,277,585,189,0,52,6440,685,6360,679,2025,436,4335,521,80,82,797,229,757,212,732,210,25,52,40,74,214,110,214,110,154,91,60,80,0,52,495,198
BX55,Soundview-Bruckner,12992,971,12831,958,5716,667,7115,703,161,98,1974,347,1949,346,1184,255,765,195,25,48,662,228,603,222,298,181,305,127,59,66,8829,837,8768,828,2899,446,5869,658,61,66,591,190,575,188,552,186,23,43,16,45,427,231,427,231,274,211,153,103,0,40,509,165
BX59,Westchester-Unionport,10823,693,10587,683,4841,516,5746,536,236,108,2459,354,2318,339,1383,267,935,211,141,86,769,249,707,232,316,163,391,164,62,61,6561,577,6528,576,2137,370,4391,460,33,50,730,223,730,223,728,223,2,39,0,36,140,83,140,83,113,74,27,49,0,36,164,99
BX62,Woodlawn-Wakefield,20698,973,20018,961,8591,668,11427,791,680,185,8139,662,7672,648,3618,439,4054,469,467,147,1115,260,1044,257,522,162,522,197,71,58,9524,736,9407,734,2902,393,6505,620,117,105,1075,330,1066,330,800,259,266,125,9,49,221,111,205,108,125,93,80,70,16,52,624,259
