area_id,area_name,b19070001,b19070001_moe
BK09,Brooklyn Heights-Cobble Hill,14571200,4300432
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,30747500,8144362
BK19,Brighton Beach,8887400,2609797
BK21,Seagate-Coney Island,10326000,2477960
BK23,West Brighton,5511100,2932420
BK25,Homecrest,21738900,6539978
BK26,Gravesend,9471400,2404673
BK27,Bath Beach,14123900,3747199
BK28,Bensonhurst West,37078800,5856878
BK29,Bensonhurst East,19580500,3730818
BK30,Dyker Heights,15431300,4222259
BK31,Bay Ridge,55210000,9114638
BK32,Sunset Park West,20462700,5921334
BK33,Carroll Gardens-Columbia Street-Red Hook,22738500,5753521
BK34,Sunset Park East,15926300,3437110
BK35,Stuyvesant Heights,37741900,7748602
BK37,Park Slope-Gowanus,45126100,9220005
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,25950900,7230691
BK40,Windsor Terrace,11515400,3436727
BK41,Kensington-Ocean Parkway,8540100,2829660
BK42,Flatbush,39737500,7173002
BK43,Midwood,17145100,3588888
BK44,Madison,14094300,3270900
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,22200000,4782411
BK46,Ocean Parkway South,5278900,1736511
BK50,Canarsie,36794100,5741970
BK58,Flatlands,23142200,4348559
BK60,Prospect Lefferts Gardens-Wingate,26439900,5636349
BK61,Crown Heights North,38065100,7002315
BK63,Crown Heights South,10278300,2648603
BK64,Prospect Heights,11250200,3456081
BK68,Fort Greene,16272100,5330252
BK69,Clinton Hill,21397900,6563661
BK72,Williamsburg,6642700,2984295
BK73,North Side-South Side,17666300,4297353
BK75,Bedford,27143200,4918990
BK76,Greenpoint,26985000,9609800
BK77,Bushwick North,20733900,4846901
BK78,Bushwick South,28907700,6078162
BK79,Ocean Hill,15364900,4480755
BK81,Brownsville,22843000,5906499
BK82,East New York,31950700,5296113
BK83,Cypress Hills-City Line,14233300,3420969
BK85,East New York (Pennsylvania Ave),11342800,3027951
BK88,Borough Park,19489700,3909473
BK90,East Williamsburg,16961700,5705198
BK91,East Flatbush-Farragut,24329600,6076966
BK93,Starrett City,4665900,2661386
BK95,Erasmus,12202600,3661084
BK96,Rugby-Remsen Village,31132600,6875986
BK99,park-cemetery-etc-Brooklyn,76200,124826
BX01,Claremont-Bathgate,10264000,2953397
BX03,Eastchester-Edenwald-Baychester,17870200,4804281
BX05,Bedford Park-Fordham North,18424800,4052107
BX06,Belmont,5727200,1636437
BX07,Bronxdale,9788000,2362998
BX08,West Farms-Bronx River,14882700,3727020
BX09,Soundview-Castle Hill-Clason Point-Harding Park,35358200,7934842
BX10,Pelham Bay-Country Club-City Island,14695400,4267072
BX13,Co-op City,32364500,8499064
BX14,East Concourse-Concourse Village,26190600,5265909
BX17,East Tremont,13010000,2960157
BX22,North Riverdale-Fieldston-Riverdale,13837400,4478730
BX26,Highbridge,12386400,2645179
BX27,Hunts Point,13628000,3463862
BX28,Van Cortlandt Village,20305800,4346712
BX29,Spuyten Duyvil-Kingsbridge,16927800,4361131
BX30,Kingsbridge Heights,13236100,3204920
BX31,Allerton-Pelham Gardens,13686600,3837523
BX33,Longwood,7276400,1963698
BX34,Melrose South-Mott Haven North,14952300,3098790
BX35,Morrisania-Melrose,17642000,3543754
BX36,University Heights-Morris Heights,16207700,3162866
BX37,Van Nest-Morris Park-Westchester Square,9979000,2859130
BX39,Mott Haven-Port Morris,16288000,3456960
BX40,Fordham South,12219600,5186430
BX41,Mount Hope,19571000,3888559
BX43,Norwood,15017000,3813186
BX44,Williamsbridge-Olinville,29981700,6177357
BX46,Parkchester,22688600,10140066
BX49,Pelham Parkway,16844500,4540430
BX52,Schuylerville-Throgs Neck-Edgewater Park,26910000,6287780
BX55,Soundview-Bruckner,17143900,4050716
BX59,Westchester-Unionport,16450300,4577181
BX62,Woodlawn-Wakefield,21714400,4922398
BX63,West Concourse,15252400,3673570
BX75,Crotona Park East,7530700,1733850
BX99,park-cemetery-etc-Bronx,51200,57204
MN01,Marble Hill-Inwood,19757400,4314810
MN03,Central Harlem North-Polo Grounds,43084800,6712015
MN04,Hamilton Heights,27729600,7889096
MN06,Manhattanville,8914700,3074509
MN09,Morningside Heights,29815600,6314645
MN11,Central Harlem South,18977800,4702451
MN12,Upper West Side,86136700,14132220
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,68361000,21338166
MN14,Lincoln Square,39945900,8770895
MN15,Clinton,32749400,11834486
MN17,Midtown-Midtown South,32718300,11113254
MN19,Turtle Bay-East Midtown,44210000,13623008
MN20,Murray Hill-Kips Bay,26636700,8725088
MN21,Gramercy,21880500,7628060
MN22,East Village,26047700,9353763
MN23,West Village,71445300,14812839
MN24,SoHo-TriBeCa-Civic Center-Little Italy,24570600,7326209
MN25,Battery Park City-Lower Manhattan,26317700,11162766
MN27,Chinatown,25810700,7168559
MN28,Lower East Side,35580800,8112661
MN31,Lenox Hill-Roosevelt Island,53188100,15093628
MN32,Yorkville,60096200,13129047
MN33,East Harlem South,23610400,6380829
MN34,East Harlem North,29439500,8072968
MN35,Washington Heights North,34498400,7178302
MN36,Washington Heights South,41895600,7185790
MN40,Upper East Side-Carnegie Hill,74250500,15084176
MN50,Stuyvesant Town-Cooper Village,11147900,3312178
QN01,South Jamaica,14621100,3121461
QN02,Springfield Gardens North,10695500,4494658
QN03,Springfield Gardens South-Brookville,6184700,3540305
QN05,Rosedale,5537500,1681365
QN06,Jamaica Estates-Holliswood,12490700,3582196
QN07,Hollis,12621200,3265171
QN08,St. Albans,28393800,6048647
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,19311000,5380885
QN12,Hammels-Arverne-Edgemere,17652300,4839140
QN15,Far Rockaway-Bayswater,14142700,3936095
QN17,Forest Hills,53952200,10943198
QN18,Rego Park,12337900,4008137
QN19,Glendale,12733100,3763772
QN20,Ridgewood,28176300,6013323
QN21,Middle Village,19225000,3634991
QN22,Flushing,23129700,5374408
QN23,College Point,15693100,4667152
QN25,Corona,15867100,4198843
QN26,North Corona,7633200,2219386
QN27,East Elmhurst,8469000,2683343
QN28,Jackson Heights,32656400,6259655
QN29,Elmhurst,21771700,4884481
QN30,Maspeth,16529200,4324764
QN31,Hunters Point-Sunnyside-West Maspeth,34741200,7270400
QN33,Cambria Heights,8596700,2519899
QN34,Queens Village,21906700,4182623
QN35,Briarwood-Jamaica Hills,21028500,5466793
QN37,Kew Gardens Hills,23292900,10284130
QN38,Pomonok-Flushing Heights-Hillcrest,14731300,4061126
QN41,Fresh Meadows-Utopia,6712800,2393470
QN42,Oakland Gardens,17278100,4693307
QN43,Bellerose,9681400,2693960
QN44,Glen Oaks-Floral Park-New Hyde Park,18260600,6161200
QN45,Douglas Manor-Douglaston-Little Neck,13180200,5067629
QN46,Bayside-Bayside Hills,31468300,5883684
QN47,Ft. Totten-Bay Terrace-Clearview,14718800,4508904
QN48,Auburndale,7225300,1994096
QN49,Whitestone,24207200,5498606
QN50,Elmhurst-Maspeth,8198300,2574821
QN51,Murray Hill,26186400,6243486
QN52,East Flushing,9927600,3128596
QN53,Woodhaven,23884700,4131470
QN54,Richmond Hill,20203600,4394532
QN55,South Ozone Park,25808300,4938553
QN56,Ozone Park,10793600,3510430
QN57,Lindenwood-Howard Beach,14125600,6880276
QN60,Kew Gardens,10464300,3021162
QN61,Jamaica,23452800,5166508
QN62,Queensboro Hill,7530000,3267907
QN63,Woodside,28528600,8200000
QN66,Laurelton,13515800,3984557
QN68,Queensbridge-Ravenswood-Long Island City,5349100,1995529
QN70,Astoria,44777400,7063948
QN71,Old Astoria,10681000,3469130
QN72,Steinway,21194500,4336238
QN76,Baisley Park,16228000,4366636
QN99,park-cemetery-etc-Queens,248700,290263
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,20431600,5005381
SI05,New Springville-Bloomfield-Travis,20162400,5588530
SI07,Westerleigh,18310800,8314946
SI08,Grymes Hill-Clifton-Fox Hills,9437300,3343827
SI11,Charleston-Richmond Valley-Tottenville,10092500,3088893
SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,16121800,5158750
SI14,Grasmere-Arrochar-Ft. Wadsworth,11627000,3669462
SI22,West New Brighton-New Brighton-St. George,16459800,4005531
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,23507100,7933001
SI25,Oakwood-Oakwood Beach,19459600,5161369
SI28,Port Richmond,11659200,4455077
SI32,Rossville-Woodrow,16372000,5587755
SI35,New Brighton-Silver Lake,11343000,4097313
SI36,Old Town-Dongan Hills-South Beach,12016900,3581643
SI37,Stapleton-Rosebank,15439700,3561689
SI45,New Dorp-Midland Beach,14311700,3461621
SI48,Arden Heights,14499300,4233532
SI54,Great Kills,30076500,7713791
