area_id,area_name,b09020001,b09020001_moe,b09020002,b09020002_moe,b09020003,b09020003_moe,b09020004,b09020004_moe,b09020005,b09020005_moe,b09020006,b09020006_moe,b09020007,b09020007_moe,b09020008,b09020008_moe,b09020009,b09020009_moe,b09020010,b09020010_moe,b09020011,b09020011_moe,b09020012,b09020012_moe,b09020013,b09020013_moe,b09020014,b09020014_moe,b09020015,b09020015_moe,b09020016,b09020016_moe,b09020017,b09020017_moe,b09020018,b09020018_moe,b09020019,b09020019_moe,b09020020,b09020020_moe,b09020021,b09020021_moe
BK09,Brooklyn Heights-Cobble Hill,2881,356,2716,350,1214,290,596,144,399,124,197,81,421,118,143,149,54,90,0,29,0,29,1502,259,1417,230,515,141,498,142,17,31,902,211,842,204,60,65,85,83,165,87
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,11460,652,10685,546,6806,531,3015,272,1783,219,1232,214,2352,252,972,232,115,86,291,102,61,65,3879,330,3735,319,1080,205,1075,205,5,54,2655,275,2558,272,97,64,144,81,775,349
BK19,Brighton Beach,6768,458,6511,400,3422,389,1733,223,1184,182,549,144,1209,179,263,95,67,56,114,79,36,45,3089,320,3002,301,661,154,620,152,41,40,2341,279,2240,267,101,81,87,65,257,210
BK21,Seagate-Coney Island,6171,495,5185,455,3145,436,1711,244,814,181,897,197,1183,216,116,72,42,52,79,58,14,42,2040,246,1988,234,588,164,556,160,32,51,1400,209,1388,208,12,38,52,62,986,196
BK23,West Brighton,5966,454,5966,454,3848,444,1918,256,1153,212,765,183,1586,227,244,112,59,64,41,44,0,27,2118,282,2067,280,476,161,476,161,0,27,1591,254,1510,257,81,62,51,39,0,27
BK25,Homecrest,6968,502,6949,502,4585,489,2063,250,1495,217,568,134,1620,230,612,189,166,90,74,58,50,56,2364,252,2324,249,634,138,609,136,25,50,1690,220,1659,217,31,61,40,51,19,42
BK26,Gravesend,6241,501,6219,501,4331,547,1985,280,1062,224,923,204,1481,240,611,204,82,71,122,72,50,49,1888,266,1870,264,652,183,635,184,17,36,1218,208,1202,209,16,39,18,38,22,29
BK27,Bath Beach,5249,433,5050,426,3490,396,1549,199,981,171,568,133,1225,191,498,142,90,81,115,84,13,40,1560,244,1470,216,438,135,379,120,59,72,1032,183,1019,183,13,39,90,76,199,89
BK28,Bensonhurst West,13244,754,12592,680,9132,667,3867,334,2518,278,1349,223,2949,295,1588,281,354,128,284,109,90,86,3460,314,3408,315,886,165,864,163,22,63,2522,277,2488,274,34,73,52,69,652,358
BK29,Bensonhurst East,10206,617,10124,611,7689,602,3193,297,2060,252,1133,200,2420,268,1481,294,275,116,256,110,64,59,2435,266,2363,256,758,162,752,162,6,50,1605,213,1572,212,33,57,72,73,82,68
BK30,Dyker Heights,7271,510,6971,493,5442,489,2235,249,1486,214,749,158,1601,218,1080,229,199,102,289,106,38,54,1529,207,1470,204,421,122,416,122,5,50,1049,174,1021,172,28,52,59,54,300,142
BK31,Bay Ridge,11734,582,11566,554,6869,531,3295,290,1944,227,1351,213,2008,240,910,229,151,80,441,142,64,73,4697,361,4575,346,1197,180,1111,175,86,79,3378,310,3332,308,46,71,122,82,168,162
BK32,Sunset Park West,4395,474,4178,412,2894,387,1390,212,849,180,541,118,668,154,447,144,123,102,163,80,103,79,1284,227,1128,194,285,104,230,96,55,63,843,172,807,169,36,58,156,94,217,214
BK33,Carroll Gardens-Columbia Street-Red Hook,4128,420,3752,391,2176,378,1168,221,751,190,417,130,716,169,88,75,0,45,196,123,8,45,1576,285,1497,257,328,117,267,98,61,77,1169,241,1086,233,83,75,79,82,376,149
BK34,Sunset Park East,5759,489,5735,489,4188,468,1498,216,902,173,596,135,972,176,1104,274,162,104,292,110,160,92,1547,239,1422,218,388,121,376,121,12,57,1034,190,976,185,58,67,125,94,24,50
BK35,Stuyvesant Heights,6210,457,6128,453,3792,423,2054,271,733,178,1321,219,626,156,672,191,0,51,379,145,61,62,2336,262,2336,262,744,172,706,166,38,66,1592,220,1583,219,9,52,0,51,82,66
BK37,Park Slope-Gowanus,6011,473,5870,462,3863,443,2048,265,1366,222,682,164,1299,210,332,148,16,58,139,82,29,60,2007,268,1896,260,635,156,540,145,95,73,1261,222,1176,215,85,81,111,74,141,109
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3269,348,2789,266,1622,236,950,152,427,122,523,121,430,113,195,114,9,43,38,51,0,42,1167,182,1095,174,300,93,286,92,14,42,795,158,751,153,44,50,72,57,480,241
BK40,Windsor Terrace,2574,276,2557,276,1536,272,785,148,511,127,274,90,424,120,225,97,43,44,58,48,1,30,1021,177,942,156,205,68,182,64,23,30,737,155,722,154,15,30,79,84,17,27
