area_id,area_name,b10051001,b10051001_moe,b10051002,b10051002_moe,b10051003,b10051003_moe,b10051004,b10051004_moe,b10051005,b10051005_moe,b10051006,b10051006_moe,b10051007,b10051007_moe,b10051008,b10051008_moe,b10051009,b10051009_moe,b10051010,b10051010_moe,b10051011,b10051011_moe
BK09,Brooklyn Heights-Cobble Hill,124,109,0,29,0,29,0,29,0,29,0,29,0,29,0,29,124,109,0,29,124,109
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1109,277,222,133,15,59,8,55,7,55,207,131,89,100,118,97,887,241,164,104,723,219
BK19,Brighton Beach,486,158,163,104,43,67,0,38,43,67,120,90,38,59,82,78,323,125,110,76,213,102
BK21,Seagate-Coney Island,920,243,428,183,150,121,23,42,127,119,278,143,204,126,74,75,492,170,203,110,289,127
BK23,West Brighton,282,141,117,97,42,73,42,73,0,27,75,65,20,32,55,62,165,107,64,78,101,76
BK25,Homecrest,584,200,196,117,84,90,28,65,56,79,112,86,30,51,82,84,388,166,79,68,309,150
BK26,Gravesend,839,229,244,92,66,58,56,56,10,37,178,82,118,76,60,68,595,208,186,106,409,179
BK27,Bath Beach,727,220,181,106,7,40,0,40,7,40,174,105,138,100,36,48,546,189,179,108,367,136
BK28,Bensonhurst West,2219,354,485,151,55,75,41,73,14,65,430,144,129,89,301,127,1734,316,425,187,1309,264
BK29,Bensonhurst East,2178,384,878,261,30,62,0,51,30,62,848,262,175,104,673,243,1300,282,282,153,1018,229
BK30,Dyker Heights,1691,343,771,262,172,139,0,51,172,139,599,231,295,162,304,144,920,212,173,93,747,184
BK31,Bay Ridge,1029,222,308,121,12,67,12,67,0,66,296,120,158,106,138,88,721,194,220,119,501,162
BK32,Sunset Park West,1724,339,679,212,61,60,47,58,14,52,618,208,414,181,204,104,1045,253,630,209,415,138
BK33,Carroll Gardens-Columbia Street-Red Hook,378,135,228,105,87,83,76,82,11,45,141,81,131,80,10,46,150,89,100,81,50,55
BK34,Sunset Park East,2698,422,1068,261,204,124,133,99,71,85,864,233,363,140,501,173,1630,306,722,201,908,216
BK35,Stuyvesant Heights,2702,409,1073,254,225,115,46,56,179,109,848,233,537,187,311,137,1629,308,897,251,732,185
