area_id,area_name,b19081001,b19081001_moe,b19081002,b19081002_moe,b19081003,b19081003_moe,b19081004,b19081004_moe,b19081005,b19081005_moe,b19081006,b19081006_moe
MN24,SoHo-TriBeCa-Civic Center-Little Italy,191169,37301,649620,55724,1145217,88446,2219594,190095,6083464,536112,10141742,1054485
MN25,Battery Park City-Lower Manhattan,230756,31471,566043,35003,893529,59838,1401083,104532,3438993,340820,6210134,844916
MN27,Chinatown,58551,8142,158281,13558,296542,29448,564075,48311,1337558,124632,2334054,323946
MN28,Lower East Side,127340,11067,326704,29362,626374,50266,1137245,69553,2863637,309395,5218338,743854
MN31,Lenox Hill-Roosevelt Island,186465,20817,542558,28381,872077,42572,1450719,77265,3919783,308568,7202930,820785
MN32,Yorkville,189719,18158,513141,26725,847312,41169,1414980,65530,3507706,203452,6396341,527943
MN33,East Harlem South,93753,13195,255267,20740,480711,36865,862665,62294,2545075,248598,4495183,524904
MN34,East Harlem North,71146,7520,176965,18676,326685,25473,568266,33364,1325188,112424,2323041,355534
MN35,Washington Heights North,119225,10628,309505,25825,556593,32888,896640,45406,1839628,126354,2819906,247847
MN36,Washington Heights South,86701,8444,224469,16150,416259,26217,691764,33803,1469453,115241,2498347,359953
MN40,Upper East Side-Carnegie Hill,377742,45834,1205500,91015,2239490,121834,4201497,331820,13548320,899470,23034436,1623814
MN50,Stuyvesant Town-Cooper Village,32358,8360,115250,17789,199166,19421,327519,32360,644221,84440,1093184,278985
QN01,South Jamaica,67402,10079,178003,21663,303602,23417,484849,42152,935643,80401,1390792,177547
QN02,Springfield Gardens North,45345,10904,112110,9265,171146,18264,243189,18821,434964,36466,575856,38846
QN03,Springfield Gardens South-Brookville,85998,19630,215845,25053,323577,26584,443377,28292,677072,52696,924256,109577
QN05,Rosedale,157078,21229,338398,28225,499338,34373,703142,49968,1094924,63573,1434423,129989
QN06,Jamaica Estates-Holliswood,152600,16131,313798,25890,526919,57132,827722,54715,1642979,310889,2819918,1176115
QN07,Hollis,104807,19637,265638,31023,419881,45479,668775,55428,1173695,91775,1561776,123624
QN08,St. Albans,325320,34787,802132,59464,1262957,66930,1787965,83974,3028729,202780,4336004,658276
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,151817,21668,420607,35927,662887,40885,966030,52923,1700258,125606,2565977,340627
QN12,Hammels-Arverne-Edgemere,68704,11390,198007,19921,334851,24054,531413,35782,1020980,69529,1522206,160653
QN15,Far Rockaway-Bayswater,54197,7724,140559,14895,272084,22250,489876,38780,1039064,64781,1545628,106980
QN17,Forest Hills,441179,42345,1143097,55742,1835562,78994,2807760,115753,5750443,550758,9571364,1336177
QN18,Rego Park,112487,16092,292054,21649,461056,29146,724963,44149,1603236,213688,3060271,687792
QN19,Glendale,174039,21840,439735,38044,728930,44277,1113516,68220,2014421,108326,2868847,263565
QN20,Ridgewood,173075,16582,464573,29388,820682,42150,1267473,49151,2287906,108605,3511366,282548
QN21,Middle Village,217142,25312,580202,42685,978224,58972,1458000,54813,2462199,110969,3598266,219761
QN22,Flushing,104230,12377,281115,23011,501200,30360,788045,36188,1626533,111836,2639631,334794
QN23,College Point,103573,13316,221656,17470,353263,27413,512949,31213,1004010,113770,1670263,350370
QN25,Corona,119541,12623,258138,21046,440992,38708,681935,35993,1211477,89006,1806771,186717
QN26,North Corona,135252,12573,267645,20519,428118,25180,638873,44667,1224300,88191,1828465,194657
QN27,East Elmhurst,75582,14759,193125,22230,316162,27778,467557,32693,904270,115227,1504601,384781
QN28,Jackson Heights,246636,17675,589803,30865,962529,42709,1482970,62292,2848996,134867,4298718,313004
QN29,Elmhurst,199968,17594,473975,25021,783780,37546,1207200,51243,2429628,173166,4064925,551375
QN30,Maspeth,197995,25237,522698,39081,820018,44608,1158294,48235,1999377,95194,2753783,200694
QN31,Hunters Point-Sunnyside-West Maspeth,222124,27040,584068,36834,948863,49526,1418338,63006,2603574,130161,3893276,266845
QN33,Cambria Heights,167663,31027,371517,33872,511186,30988,686511,52563,1065985,125051,1476581,406867
QN34,Queens Village,341890,30575,741625,47166,1135064,56017,1635391,81351,2699273,110739,3692617,273812
QN35,Briarwood-Jamaica Hills,172362,20931,393417,30999,621804,50908,980082,62611,1685800,93631,2367826,233234
QN37,Kew Gardens Hills,117676,15518,325963,29098,529400,30329,789521,44999,1680717,183045,2957382,665371
QN38,Pomonok-Flushing Heights-Hillcrest,79155,13423,222163,26355,382633,28962,558090,34100,990016,68847,1428309,134064
QN41,Fresh Meadows-Utopia,94106,17081,215956,22993,322758,27957,475723,39616,824346,69049,1191608,153573
QN42,Oakland Gardens,96394,17233,282596,26272,467116,26640,657542,31457,1144871,69583,1680438,138651
QN43,Bellerose,117451,13705,254240,20169,378689,25561,560919,42687,937985,53314,1300636,131185
QN44,Glen Oaks-Floral Park-New Hyde Park,86273,10949,212986,22310,379619,32473,570994,30352,1080969,85704,1761735,242634
QN45,Douglas Manor-Douglaston-Little Neck,117078,16356,314977,34668,543366,35865,766930,36459,1596335,136730,2450157,270404
QN46,Bayside-Bayside Hills,331478,25797,787515,51982,1307483,70015,1962069,76992,3441957,153618,4912477,310306
QN47,Ft. Totten-Bay Terrace-Clearview,86661,12551,203006,21453,362256,43013,561342,36309,1063913,98353,1695212,235825
QN48,Auburndale,120733,17884,298508,29907,491207,34657,726003,45397,1238492,80419,1718742,208483
QN49,Whitestone,162200,17572,386688,35935,646455,40088,942369,54736,1831169,162692,2855149,394209
QN50,Elmhurst-Maspeth,86487,12826,201239,17320,303439,23453,469595,46552,939218,68892,1387795,137134
QN51,Murray Hill,211925,26911,545818,39969,883921,49965,1329847,59371,2439618,150124,3623400,418943
QN52,East Flushing,129988,24217,340314,37428,572225,62227,902064,53487,1619140,153649,2534492,341493
QN53,Woodhaven,259511,24674,604697,39379,963338,49792,1485116,73475,2736572,144608,4062232,363912
QN54,Richmond Hill,340855,32297,813262,53242,1308735,65982,1906136,88204,3442258,158301,4880547,339243
QN55,South Ozone Park,358462,28664,815401,43706,1344769,65375,2064454,87573,3875388,274465,5913394,755850
QN56,Ozone Park,62424,16345,188968,24251,305498,32472,446352,43465,761839,61271,1105077,155905
QN57,Lindenwood-Howard Beach,66376,9823,167336,15395,269708,19004,399705,27073,746701,68617,1123506,199953
QN60,Kew Gardens,108679,14673,270966,19099,425032,37104,662582,37649,1200486,92296,1790580,280172
QN61,Jamaica,159649,15359,351383,24518,550723,32799,860589,50159,1630079,112394,2509097,322032
QN62,Queensboro Hill,66446,11309,163110,17550,264722,24524,399680,30552,768165,60122,1139534,118559
QN63,Woodside,178791,22728,436134,38472,688096,42968,1024867,61502,1793314,110027,2677796,278677
QN66,Laurelton,251258,32161,568995,44851,866763,61377,1237905,63435,1943224,88504,2617511,182120
QN68,Queensbridge-Ravenswood-Long Island City,36511,7320,92195,14293,159242,17869,265676,29797,582763,62886,843534,113873
QN70,Astoria,287226,20972,763398,38860,1280521,47116,1892645,65006,3610217,167036,5617393,468995
QN71,Old Astoria,79305,10774,197015,18180,333453,22898,537626,39908,1041374,78750,1519517,122210
QN72,Steinway,225191,23013,603907,35928,955152,41041,1402838,55365,2546587,129062,3766746,350588
QN76,Baisley Park,242612,25411,563388,50469,917428,55822,1309938,69618,2444312,204199,3734996,657157
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,123656,20871,332513,26015,520889,32775,773564,41313,1394442,109902,2179348,305577
SI05,New Springville-Bloomfield-Travis,152714,17555,386759,32490,605403,32650,892931,55286,1616556,100951,2382383,234426
SI07,Westerleigh,155019,26041,407472,30612,596013,29767,833520,43632,1410130,88739,1994866,233395
SI08,Grymes Hill-Clifton-Fox Hills,64282,13869,156300,18941,241344,25906,355235,26214,624853,49351,894263,87774
SI11,Charleston-Richmond Valley-Tottenville,87267,12803,213801,20716,337015,27756,508296,44034,984027,123032,1527914,339487
SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,94395,18195,248964,21816,419817,38567,687277,57836,1237830,101720,1784106,273820
SI14,Grasmere-Arrochar-Ft. Wadsworth,78823,14789,197788,25006,338353,30226,499831,34363,944428,105246,1553794,319788
SI22,West New Brighton-New Brighton-St. George,95022,15707,288780,34764,535479,42672,858338,50985,1597920,108387,2342325,256141
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,142034,20267,379381,34135,606136,36854,914184,62924,1722173,127916,2789131,365215
SI25,Oakwood-Oakwood Beach,103255,12931,244738,24782,389349,31073,590367,40993,1042378,107293,1577891,300038
SI28,Port Richmond,33319,12585,137247,22030,246130,22742,365838,28440,637205,42823,866072,90001
SI32,Rossville-Woodrow,64156,12966,177565,20229,269792,24083,397303,25987,714300,58488,1075203,143972
SI35,New Brighton-Silver Lake,73331,16244,217555,28027,390937,38021,600879,49773,1216029,131956,2021343,358801
SI36,Old Town-Dongan Hills-South Beach,68236,9874,171750,19527,308602,25254,479272,32509,912587,73101,1347164,215235
SI37,Stapleton-Rosebank,84914,15414,226613,24787,400754,38596,647988,41862,1164189,108205,1744892,319801
SI45,New Dorp-Midland Beach,83629,13693,212693,23535,371192,30345,560017,39673,1037382,108209,1636031,340370
SI48,Arden Heights,93781,17320,244835,17356,346709,20647,478617,23403,811698,58526,1172538,123765
SI54,Great Kills,187532,20921,480796,30487,717970,34780,1008950,43338,1705338,140481,2574725,475256
