area_id,area_name,b19119001,b19119001_moe,b19119002,b19119002_moe,b19119003,b19119003_moe,b19119004,b19119004_moe,b19119005,b19119005_moe,b19119006,b19119006_moe,b19119007,b19119007_moe
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,150130,23967,98758,20257,177477,59973,191702,51133,186195,121982,202434,78002,177083,35074
BK19,Brighton Beach,48971,8645,40694,12183,48088,34125,78438,17935,46417,24675,57826,115272,41528,39408
BK21,Seagate-Coney Island,103230,20141,88628,32277,102727,107354,158698,58805,160625,193237,115858,68901,103375,141944
BK25,Homecrest,337701,55563,243938,77163,438000,152249,443779,205153,433277,188781,525185,326227,375005,531565
BK26,Gravesend,115512,38668,69614,6367,63931,68962,181620,66960,192387,33711,211250,75546,101307,334862
BK27,Bath Beach,269913,25085,234153,76758,236373,83695,323608,100313,290887,119156,400078,119667,457252,301386
BK28,Bensonhurst West,586992,51605,537770,70106,629106,109802,632591,125255,677424,270464,649589,217949,1030281,423712
BK29,Bensonhurst East,141375,13443,128244,30699,155069,64534,138052,87642,168929,68953,152536,92857,170292,79140
BK30,Dyker Heights,287419,37614,224615,52474,283076,67013,355075,75542,387006,150478,434289,479908,505371,179151
BK31,Bay Ridge,233633,39846,177339,43129,271415,69875,339318,122841,326361,186249,191080,352591,141473,104673
BK32,Sunset Park West,267030,34687,193178,48947,289066,55549,284478,155593,264792,129819,463719,349165,467762,160921
BK34,Sunset Park East,413743,34529,350585,62129,430421,87340,407419,70580,450526,83102,737768,274339,695792,289364
BK35,Stuyvesant Heights,300701,42747,276494,53163,289781,115849,382510,178886,580376,313572,419427,509721,479645,277058
BK41,Kensington-Ocean Parkway,335555,45512,320630,92980,426833,161187,408371,113246,338246,206110,349807,433394,426740,217789
BK42,Flatbush,769433,74278,663460,122784,835841,107220,990517,199472,995017,319480,861005,365755,1084023,258456
BK43,Midwood,609947,62931,492823,92386,750534,139355,536032,271697,756518,407710,778021,402143,781053,288839
BK44,Madison,340581,65273,250430,60073,428328,114720,348962,89235,268787,133464,513391,175176,498057,130143
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,486011,51492,396943,67077,450825,113555,583112,127018,567417,222901,477059,204367,605880,225037
BK46,Ocean Parkway South,187292,31192,135131,44669,125697,81657,256931,135638,204707,111105,231415,313199,283252,200293
BK50,Canarsie,916539,64562,770313,159646,772416,136630,893756,212182,1248515,293100,1317015,291114,1498192,569461
BK58,Flatlands,879794,82039,739572,119848,995009,141013,948294,150736,1141162,309775,1026606,313217,1333679,541613
BK60,Prospect Lefferts Gardens-Wingate,230984,35247,169097,46128,203385,49533,334927,110136,390780,152804,373296,291882,465529,393589
BK61,Crown Heights North,132894,20235,140257,28712,112255,40130,181031,135180,127020,118709,319498,349587,192095,181877
BK63,Crown Heights South,252016,32390,216841,71211,250527,104546,263988,91034,355380,222162,468571,228060,286734,88399
