area_id,area_name,b02010001,b02010001_moe
BK09,Brooklyn Heights-Cobble Hill,99,76
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,317,345
BK19,Brighton Beach,180,145
BK21,Seagate-Coney Island,344,219
BK23,West Brighton,0,27
BK25,Homecrest,103,97
BK26,Gravesend,181,141
BK27,Bath Beach,114,125
BK28,Bensonhurst West,715,440
BK29,Bensonhurst East,188,121
BK30,Dyker Heights,94,127
BK31,Bay Ridge,593,284
BK32,Sunset Park West,992,436
BK33,Carroll Gardens-Columbia Street-Red Hook,87,64
BK34,Sunset Park East,1117,485
BK35,Stuyvesant Heights,581,256
BK37,Park Slope-Gowanus,761,239
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,192,95
BK40,Windsor Terrace,245,131
BK41,Kensington-Ocean Parkway,333,209
BK42,Flatbush,619,308
BK43,Midwood,197,145
BK44,Madison,181,107
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,80,90
BK46,Ocean Parkway South,156,118
BK50,Canarsie,350,266
BK58,Flatlands,258,152
BK60,Prospect Lefferts Gardens-Wingate,577,289
BK61,Crown Heights North,590,221
BK63,Crown Heights South,149,132
BK64,Prospect Heights,131,74
BK68,Fort Greene,217,103
BK69,Clinton Hill,378,139
BK72,Williamsburg,83,93
BK73,North Side-South Side,304,205
BK75,Bedford,590,266
BK76,Greenpoint,381,185
BK77,Bushwick North,296,190
BK78,Bushwick South,1052,401
BK79,Ocean Hill,235,160
BK81,Brownsville,428,186
BK82,East New York,370,167
BK83,Cypress Hills-City Line,170,100
BK85,East New York (Pennsylvania Ave),77,92
BK88,Borough Park,77,81
BK90,East Williamsburg,338,201
BK91,East Flatbush-Farragut,203,124
BK93,Starrett City,128,132
BK95,Erasmus,189,137
BK96,Rugby-Remsen Village,267,144
BK99,park-cemetery-etc-Brooklyn,0,40
BX01,Claremont-Bathgate,346,164
BX03,Eastchester-Edenwald-Baychester,308,183
BX05,Bedford Park-Fordham North,425,227
BX06,Belmont,199,145
BX07,Bronxdale,441,208
BX08,West Farms-Bronx River,416,210
BX09,Soundview-Castle Hill-Clason Point-Harding Park,356,184
BX10,Pelham Bay-Country Club-City Island,16,39
BX13,Co-op City,360,192
BX14,East Concourse-Concourse Village,618,333
BX17,East Tremont,392,237
BX22,North Riverdale-Fieldston-Riverdale,120,87
BX26,Highbridge,284,154
BX27,Hunts Point,424,278
BX28,Van Cortlandt Village,475,184
BX29,Spuyten Duyvil-Kingsbridge,220,160
BX30,Kingsbridge Heights,217,143
BX31,Allerton-Pelham Gardens,282,165
BX33,Longwood,216,141
BX34,Melrose South-Mott Haven North,602,389
BX35,Morrisania-Melrose,624,281
BX36,University Heights-Morris Heights,427,239
BX37,Van Nest-Morris Park-Westchester Square,227,121
BX39,Mott Haven-Port Morris,503,207
BX40,Fordham South,356,271
BX41,Mount Hope,591,286
BX43,Norwood,623,279
BX44,Williamsbridge-Olinville,567,304
BX46,Parkchester,336,181
BX49,Pelham Parkway,128,105
BX52,Schuylerville-Throgs Neck-Edgewater Park,467,306
BX55,Soundview-Bruckner,663,430
BX59,Westchester-Unionport,266,155
BX62,Woodlawn-Wakefield,131,109
BX63,West Concourse,744,346
