area_id,area_name,b19214001,b19214001_moe
BK09,Brooklyn Heights-Cobble Hill,652202300,74135402
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,335471900,28224536
BK19,Brighton Beach,173652400,20193353
BK21,Seagate-Coney Island,81842600,13928137
BK23,West Brighton,113466800,18924978
BK25,Homecrest,172221800,18948508
BK26,Gravesend,106743000,17726918
BK27,Bath Beach,135535000,22210714
BK28,Bensonhurst West,310707200,28805607
BK29,Bensonhurst East,218929100,30412249
BK30,Dyker Heights,235158100,31583470
BK31,Bay Ridge,914517100,56676569
BK32,Sunset Park West,278175500,31659866
BK33,Carroll Gardens-Columbia Street-Red Hook,689377400,60001183
BK34,Sunset Park East,167904600,18557677
BK35,Stuyvesant Heights,372210500,32836121
BK37,Park Slope-Gowanus,1406790400,98502274
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,663133500,55085730
BK40,Windsor Terrace,267047400,33218191
BK41,Kensington-Ocean Parkway,180119200,21337301
BK42,Flatbush,584399200,43545955
BK43,Midwood,228174900,28001988
BK44,Madison,199181100,24005685
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,182867000,23550572
BK46,Ocean Parkway South,71188800,11824151
BK50,Canarsie,268783600,26080843
BK58,Flatlands,230465500,22334880
BK60,Prospect Lefferts Gardens-Wingate,384741400,37037016
BK61,Crown Heights North,732762700,45992045
BK63,Crown Heights South,194651700,21148243
BK64,Prospect Heights,450496400,43508872
BK68,Fort Greene,437280000,49520032
BK69,Clinton Hill,564703500,54496549
BK72,Williamsburg,31523100,10553248
BK73,North Side-South Side,826765400,67677516
BK75,Bedford,420928500,42044656
BK76,Greenpoint,634726900,75424649
BK77,Bushwick North,237709100,28198888
BK78,Bushwick South,360907300,35819648
BK79,Ocean Hill,118408300,19453591
BK81,Brownsville,145053100,15967438
BK82,East New York,259009500,25512367
BK83,Cypress Hills-City Line,83613500,16159102
BK85,East New York (Pennsylvania Ave),76416600,12818165
BK88,Borough Park,235478700,30072200
BK90,East Williamsburg,516388000,40521773
BK91,East Flatbush-Farragut,200746800,21146197
BK93,Starrett City,78547100,14535665
BK95,Erasmus,118371700,17552743
BK96,Rugby-Remsen Village,193149500,21747391
BK99,park-cemetery-etc-Brooklyn,7483300,4955381
BX01,Claremont-Bathgate,65256900,9789256
BX03,Eastchester-Edenwald-Baychester,104594600,17464144
BX05,Bedford Park-Fordham North,208820700,25204435
BX06,Belmont,78070300,13302475
BX07,Bronxdale,181183000,24247540
