area_id,area_name,b01002001,b01002001_moe,b01002002,b01002002_moe,b01002003,b01002003_moe
BK09,Brooklyn Heights-Cobble Hill,217,7,222,10,219,8
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,828,27,791,30,868,36
BK19,Brighton Beach,396,18,366,20,415,26
BK21,Seagate-Coney Island,371,19,338,31,385,17
BK23,West Brighton,233,9,229,16,233,9
BK25,Homecrest,598,26,568,33,614,40
BK26,Gravesend,349,17,343,19,363,18
BK27,Bath Beach,426,24,408,22,451,25
BK28,Bensonhurst West,1018,28,1000,34,1046,35
BK29,Bensonhurst East,734,24,701,31,751,29
BK30,Dyker Heights,687,25,645,36,716,26
BK31,Bay Ridge,1086,24,1052,30,1117,29
BK32,Sunset Park West,464,16,455,18,489,31
BK33,Carroll Gardens-Columbia Street-Red Hook,424,11,422,12,424,12
BK34,Sunset Park East,479,12,460,16,497,17
BK35,Stuyvesant Heights,608,19,586,31,617,24
BK37,Park Slope-Gowanus,686,12,697,17,679,17
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,404,10,387,13,421,12
BK40,Windsor Terrace,230,6,230,7,228,10
BK41,Kensington-Ocean Parkway,259,8,257,14,261,10
BK42,Flatbush,910,21,876,27,938,26
BK43,Midwood,637,28,582,41,678,37
BK44,Madison,626,27,600,34,647,33
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,723,24,663,35,777,35
BK46,Ocean Parkway South,298,27,297,42,302,37
BK50,Canarsie,1188,30,1080,50,1252,40
BK58,Flatlands,984,29,903,41,1051,42
BK60,Prospect Lefferts Gardens-Wingate,668,26,594,32,714,25
BK61,Crown Heights North,924,22,863,36,984,32
BK63,Crown Heights South,278,11,260,13,297,20
BK64,Prospect Heights,207,6,207,9,207,9
BK68,Fort Greene,337,14,328,18,353,18
BK69,Clinton Hill,328,10,323,15,333,11
BK72,Williamsburg,136,6,127,8,148,10
BK73,North Side-South Side,404,9,412,12,397,15
BK75,Bedford,561,16,543,27,596,24
BK76,Greenpoint,408,10,415,14,405,16
BK77,Bushwick North,383,10,377,17,394,11
BK78,Bushwick South,634,16,610,22,647,42
BK79,Ocean Hill,324,19,306,27,336,20
BK81,Brownsville,459,17,383,24,509,21
BK82,East New York,848,22,758,40,920,30
BK83,Cypress Hills-City Line,497,20,468,27,524,27
BK85,East New York (Pennsylvania Ave),258,13,221,20,285,12
BK88,Borough Park,742,22,711,25,783,34
BK90,East Williamsburg,341,10,334,11,350,15
BK91,East Flatbush-Farragut,729,29,692,40,746,36
BK93,Starrett City,84,6,61,16,92,7
BK95,Erasmus,236,11,222,11,254,17
BK96,Rugby-Remsen Village,655,22,585,36,692,23
BK99,park-cemetery-etc-Brooklyn,43,3,34,36,44,3
BX01,Claremont-Bathgate,220,11,198,13,251,26
BX03,Eastchester-Edenwald-Baychester,287,16,258,25,306,18
BX05,Bedford Park-Fordham North,342,13,321,17,362,17
BX06,Belmont,130,7,126,11,138,12
BX07,Bronxdale,298,13,263,24,317,14
BX08,West Farms-Bronx River,224,9,216,16,227,18
BX09,Soundview-Castle Hill-Clason Point-Harding Park,413,19,375,25,446,28
BX10,Pelham Bay-Country Club-City Island,268,11,256,18,280,15
BX13,Co-op City,128,8,122,8,134,13
BX14,East Concourse-Concourse Village,464,15,430,30,493,19
BX17,East Tremont,345,20,297,28,386,19
BX22,North Riverdale-Fieldston-Riverdale,350,19,337,29,362,20
BX26,Highbridge,212,8,205,14,222,10
BX27,Hunts Point,228,10,208,18,246,14
BX28,Van Cortlandt Village,351,10,332,18,370,13
BX29,Spuyten Duyvil-Kingsbridge,398,13,372,15,432,17
BX30,Kingsbridge Heights,211,9,198,12,224,15
BX31,Allerton-Pelham Gardens,436,19,417,24,444,24
BX33,Longwood,141,6,120,15,153,9
BX34,Melrose South-Mott Haven North,223,8,193,18,242,13
BX35,Morrisania-Melrose,233,9,207,11,258,15
BX36,University Heights-Morris Heights,393,22,374,26,414,26
BX37,Van Nest-Morris Park-Westchester Square,430,20,425,26,432,28
BX39,Mott Haven-Port Morris,399,26,360,29,440,23
