area_id,area_name,b11014001,b11014001_moe,b11014002,b11014002_moe,b11014003,b11014003_moe,b11014004,b11014004_moe,b11014005,b11014005_moe,b11014006,b11014006_moe,b11014007,b11014007_moe,b11014008,b11014008_moe,b11014009,b11014009_moe,b11014010,b11014010_moe,b11014011,b11014011_moe
BK09,Brooklyn Heights-Cobble Hill,363,220,280,193,116,146,103,84,61,54,83,107,28,42,55,76,0,29,0,29,0,29
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,2726,679,1608,512,1067,355,311,204,230,193,985,426,380,160,605,285,133,114,60,66,73,76
BK19,Brighton Beach,1102,371,634,280,426,204,123,132,85,83,322,190,163,100,159,98,146,130,54,55,92,92
BK21,Seagate-Coney Island,1285,384,254,230,91,69,88,124,75,105,809,316,378,147,431,176,222,136,111,71,111,72
BK23,West Brighton,85,75,24,50,0,27,12,34,12,31,61,61,34,38,27,34,0,27,0,27,0,27
BK25,Homecrest,1115,377,955,363,601,218,191,158,163,139,145,107,59,56,86,72,15,52,8,48,7,48
BK26,Gravesend,1321,464,707,241,505,188,119,98,83,70,614,387,209,110,405,286,0,36,0,36,0,36
BK27,Bath Beach,1400,401,874,320,499,208,224,141,151,115,444,196,174,79,270,125,82,82,32,44,50,60
BK28,Bensonhurst West,3892,687,2916,594,1896,415,577,254,443,196,806,305,366,139,440,181,170,148,67,80,103,104
BK29,Bensonhurst East,3656,650,2923,591,1646,359,744,280,533,222,627,242,289,117,338,134,106,160,40,76,66,106
BK30,Dyker Heights,3036,666,1946,469,1199,315,470,227,277,156,1014,487,378,142,636,378,76,73,36,52,40,56
BK31,Bay Ridge,2345,602,1523,508,697,276,494,246,332,189,740,319,331,145,409,189,82,99,35,69,47,81
BK32,Sunset Park West,3013,613,1070,434,381,185,347,184,342,206,1674,453,733,195,941,269,269,205,113,95,156,130
BK33,Carroll Gardens-Columbia Street-Red Hook,901,399,121,123,56,75,35,68,30,63,373,177,190,95,183,93,407,361,148,126,259,244
BK34,Sunset Park East,4509,707,2705,552,1837,393,466,196,402,173,1262,372,538,160,724,222,542,288,221,119,321,183
BK35,Stuyvesant Heights,5027,905,884,438,303,174,289,196,292,225,3601,730,1372,254,2229,505,542,259,245,121,297,148
BK37,Park Slope-Gowanus,1318,465,643,382,198,159,260,203,185,163,482,224,216,109,266,134,193,146,96,80,97,93
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1238,369,129,112,129,112,0,42,0,42,916,316,447,161,469,164,193,152,89,79,104,88
BK40,Windsor Terrace,483,260,197,188,96,78,55,98,46,84,229,162,105,68,124,97,57,93,30,55,27,50
BK41,Kensington-Ocean Parkway,1535,554,878,353,309,156,320,179,249,152,657,427,250,140,407,297,0,40,0,40,0,40
BK42,Flatbush,6895,968,1599,536,841,290,397,238,361,239,4309,689,1983,307,2326,404,987,455,417,189,570,278
BK43,Midwood,815,281,533,197,413,177,69,72,51,62,167,184,63,80,104,122,115,96,49,58,66,67
BK44,Madison,1368,393,1039,354,625,223,204,125,210,141,280,151,142,84,138,81,49,80,20,50,29,60
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1769,584,879,457,264,151,292,203,323,237,704,325,311,129,393,210,186,225,63,82,123,162
BK46,Ocean Parkway South,313,182,198,147,127,101,50,84,21,47,115,113,60,64,55,60,0,36,0,36,0,36
BK50,Canarsie,5681,811,1560,432,699,275,511,214,350,152,3388,603,1515,259,1873,358,733,331,298,134,435,218
BK58,Flatlands,4600,666,1259,364,792,263,254,149,213,131,2776,538,1184,227,1592,332,565,229,251,109,314,139
BK60,Prospect Lefferts Gardens-Wingate,4211,890,919,398,416,220,310,200,193,126,2841,750,1192,290,1649,481,451,287,208,141,243,165
BK61,Crown Heights North,5682,866,1010,407,539,226,220,158,251,198,4184,725,1807,306,2377,442,488,243,243,125,245,132
BK63,Crown Heights South,2134,573,417,270,171,146,132,128,114,114,1454,486,599,192,855,304,263,159,141,88,122,77
BK64,Prospect Heights,608,384,263,319,61,74,111,174,91,141,345,264,170,136,175,131,0,32,0,32,0,32
BK68,Fort Greene,1112,375,411,214,227,177,102,77,82,64,489,234,231,109,258,133,212,207,110,109,102,105
BK69,Clinton Hill,1271,408,145,147,122,133,16,51,7,41,965,351,390,133,575,226,161,165,75,83,86,96
BK72,Williamsburg,425,219,159,132,94,107,34,54,31,49,200,143,68,53,132,102,66,99,34,57,32,54
BK73,North Side-South Side,1465,408,368,235,174,148,100,100,94,100,1020,344,496,172,524,183,77,88,37,57,40,60
BK75,Bedford,4039,701,514,253,272,180,137,117,105,93,2906,569,1245,232,1661,363,619,317,233,119,386,216
BK76,Greenpoint,567,236,281,170,258,166,16,48,7,42,260,162,112,69,148,103,26,61,10,43,16,49
BK77,Bushwick North,4380,780,1168,397,673,276,285,174,210,131,2932,660,1181,254,1751,428,280,181,126,86,154,109
BK78,Bushwick South,4762,741,1043,373,458,218,345,189,240,137,3398,627,1487,271,1911,381,321,190,164,103,157,109
BK79,Ocean Hill,2002,510,460,308,96,102,230,190,134,118,1291,396,525,144,766,266,251,153,139,84,112,69
BK81,Brownsville,3402,673,565,283,271,158,191,160,103,89,2602,618,1092,241,1510,395,235,159,101,72,134,106
BK82,East New York,6647,988,1118,371,518,220,357,188,243,130,4499,768,2041,337,2458,458,1030,471,393,162,637,342
BK83,Cypress Hills-City Line,4007,690,1782,516,543,207,714,270,525,219,2002,462,900,207,1102,268,223,139,100,70,123,87
BK85,East New York (Pennsylvania Ave),1925,449,109,127,36,55,51,85,22,47,1479,404,634,170,845,249,337,197,149,89,188,115
BK88,Borough Park,3030,621,1990,513,1107,336,498,218,385,180,791,295,352,130,439,186,249,195,108,99,141,125
BK90,East Williamsburg,789,298,185,136,136,106,32,61,17,55,604,277,300,140,304,143,0,40,0,40,0,40
BK91,East Flatbush-Farragut,4821,784,1146,403,437,236,420,204,289,143,3003,590,1316,248,1687,357,672,324,283,137,389,196
BK93,Starrett City,1425,618,131,160,131,160,0,24,0,24,1244,592,604,298,640,301,50,66,28,40,22,33
BK95,Erasmus,2861,741,886,565,282,191,260,147,344,304,1620,438,716,186,904,265,355,194,162,90,193,108
BK96,Rugby-Remsen Village,4427,733,876,324,555,244,183,133,138,109,2971,615,1291,254,1680,380,580,235,304,129,276,115
