area_id,area_name,b10057001,b10057001_moe,b10057002,b10057002_moe,b10057003,b10057003_moe,b10057004,b10057004_moe,b10057005,b10057005_moe,b10057006,b10057006_moe,b10057007,b10057007_moe,b10057008,b10057008_moe,b10057009,b10057009_moe,b10057010,b10057010_moe,b10057011,b10057011_moe
BK09,Brooklyn Heights-Cobble Hill,124,109,40,57,0,29,0,29,0,29,40,57,84,96,0,29,0,29,0,29,84,96
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1109,277,669,243,107,108,49,81,58,88,562,205,440,146,115,90,48,81,67,68,325,132
BK19,Brighton Beach,486,158,226,103,132,94,7,38,125,96,94,59,260,124,31,59,31,59,0,38,229,113
BK21,Seagate-Coney Island,920,243,509,213,226,152,131,114,95,109,283,152,411,145,202,110,96,67,106,91,209,101
BK23,West Brighton,282,141,50,73,42,73,42,73,0,27,8,28,232,120,75,65,20,32,55,62,157,106
BK25,Homecrest,584,200,414,173,118,93,48,66,70,82,296,149,170,108,78,83,10,49,68,81,92,84
BK26,Gravesend,839,229,465,176,168,80,108,75,60,68,297,155,374,150,76,54,66,51,10,37,298,143
BK27,Bath Beach,727,220,560,204,165,102,138,100,27,39,395,171,167,82,16,48,0,40,16,48,151,76
BK28,Bensonhurst West,2219,354,1357,298,281,131,75,83,206,118,1076,265,862,182,204,94,95,80,109,78,658,161
BK29,Bensonhurst East,2178,384,1630,361,634,239,116,96,518,221,996,265,548,143,244,110,59,65,185,101,304,105
BK30,Dyker Heights,1691,343,1128,305,573,237,238,154,335,165,555,181,563,158,198,115,57,68,141,106,365,116
BK31,Bay Ridge,1029,222,525,169,235,119,141,105,94,87,290,132,504,163,73,82,29,68,44,79,431,154
BK32,Sunset Park West,1724,339,1221,305,433,178,339,163,94,71,788,225,503,152,246,124,122,93,124,95,257,101
BK33,Carroll Gardens-Columbia Street-Red Hook,378,135,167,100,82,73,71,70,11,45,85,79,211,100,146,89,136,88,10,46,65,60
BK34,Sunset Park East,2698,422,1888,383,759,228,330,138,429,171,1129,272,810,192,309,125,166,101,143,92,501,149
BK35,Stuyvesant Heights,2708,409,1594,350,646,217,412,173,234,134,948,264,1114,213,427,133,171,86,256,110,687,167
BK37,Park Slope-Gowanus,730,207,512,187,287,139,65,70,222,115,225,135,218,98,64,65,57,65,7,57,154,92
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,621,199,336,162,178,129,91,71,87,74,158,112,285,113,156,82,43,59,113,68,129,86
BK40,Windsor Terrace,310,124,194,108,46,58,46,58,0,32,148,95,116,68,83,66,25,49,58,55,33,34
BK41,Kensington-Ocean Parkway,674,204,406,160,144,98,92,88,52,57,262,132,268,119,108,84,75,75,33,56,160,82
BK42,Flatbush,3128,425,1749,364,823,255,586,235,237,117,926,250,1379,255,565,178,287,143,278,126,814,195
BK43,Midwood,427,151,279,136,112,95,5,51,107,94,167,108,148,86,40,57,10,52,30,56,108,82
BK44,Madison,942,236,600,210,99,79,28,54,71,72,501,198,342,129,11,46,4,46,7,46,331,129
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1066,258,637,227,239,148,193,145,46,60,398,176,429,147,52,66,0,55,52,66,377,138
BK46,Ocean Parkway South,209,118,134,106,38,73,18,45,20,49,96,82,75,61,17,44,17,44,0,36,58,56
BK50,Canarsie,3312,434,1881,374,541,198,332,144,209,128,1340,309,1431,233,393,126,128,92,265,105,1038,201
BK58,Flatlands,2558,355,1339,293,554,180,369,155,185,100,785,221,1219,221,445,146,258,128,187,90,774,172
BK60,Prospect Lefferts Gardens-Wingate,2209,408,987,278,479,207,188,123,291,172,508,185,1222,299,573,231,322,188,251,132,649,196
BK61,Crown Heights North,2513,381,996,277,545,191,348,151,197,115,451,197,1517,276,554,154,330,129,224,100,963,244
BK63,Crown Heights South,1204,287,850,266,239,140,170,126,69,76,611,233,354,124,93,71,9,41,84,70,261,108
BK64,Prospect Heights,242,118,83,88,14,37,0,32,14,37,69,80,159,98,41,62,7,33,34,61,118,82
BK68,Fort Greene,529,154,235,107,113,77,49,48,64,71,122,83,294,113,108,82,81,79,27,43,186,87
BK69,Clinton Hill,725,222,366,190,86,74,37,57,49,62,280,154,359,124,146,93,85,79,61,62,213,91
BK72,Williamsburg,368,159,283,146,167,125,75,63,92,114,116,85,85,70,11,38,11,38,0,36,74,69
BK73,North Side-South Side,872,227,490,183,187,113,82,72,105,100,303,153,382,162,96,73,8,49,88,72,286,128
BK75,Bedford,1973,344,978,293,320,143,187,113,133,90,658,249,995,201,335,119,150,86,185,95,660,163
BK76,Greenpoint,176,81,104,69,43,55,20,50,23,48,61,56,72,57,14,42,5,42,9,42,58,56
BK77,Bushwick North,1962,370,1140,309,465,210,345,193,120,92,675,221,822,202,259,111,184,98,75,72,563,173
BK78,Bushwick South,2817,424,1764,372,819,267,679,251,140,91,945,260,1053,227,379,146,269,132,110,79,674,180
BK79,Ocean Hill,1206,269,631,221,319,166,237,161,82,58,312,142,575,153,139,77,33,46,106,69,436,137
BK81,Brownsville,2043,382,1045,314,556,264,325,160,231,201,489,170,998,227,354,141,219,115,135,90,644,178
BK82,East New York,4080,526,2449,451,832,241,494,191,338,153,1617,372,1631,283,372,129,198,108,174,97,1259,258
BK83,Cypress Hills-City Line,2060,334,1193,277,250,112,156,84,94,63,943,257,867,200,240,97,89,62,151,86,627,176
BK85,East New York (Pennsylvania Ave),1170,241,701,205,241,125,101,76,140,86,460,154,469,137,166,80,106,67,60,52,303,116
BK88,Borough Park,1389,333,1056,305,502,207,240,152,262,148,554,200,333,143,123,105,51,85,72,92,210,105
BK90,East Williamsburg,575,214,454,203,173,101,77,76,96,71,281,139,121,82,73,71,27,57,46,56,48,53
BK91,East Flatbush-Farragut,2673,365,1379,318,519,172,270,120,249,125,860,257,1294,224,265,105,92,71,173,92,1029,207
BK93,Starrett City,598,254,89,74,34,59,34,59,0,24,55,52,509,244,305,208,295,207,10,25,204,168
BK95,Erasmus,1245,274,639,205,239,131,180,121,59,60,400,146,606,164,286,118,141,84,145,88,320,117
BK96,Rugby-Remsen Village,2508,390,1620,335,740,232,390,159,350,162,880,238,888,204,222,121,115,102,107,81,666,170
