area_id,area_name,b99194001,b99194001_moe,b99194002,b99194002_moe,b99194003,b99194003_moe,b99194004,b99194004_moe,b99194005,b99194005_moe,b99194006,b99194006_moe,b99194007,b99194007_moe,b99194008,b99194008_moe
BK09,Brooklyn Heights-Cobble Hill,6562,-1,5418,-1,161,-1,46,-1,50,-1,56,-1,166,-1,665,-1
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,8547,-1,5342,-1,535,-1,59,-1,47,-1,78,-1,95,-1,2391,-1
BK19,Brighton Beach,5919,-1,4258,-1,240,-1,40,-1,0,-1,28,-1,103,-1,1250,-1
BK21,Seagate-Coney Island,3788,-1,2649,-1,174,-1,15,-1,16,-1,33,-1,84,-1,817,-1
BK23,West Brighton,3377,-1,2366,-1,174,-1,12,-1,41,-1,7,-1,71,-1,706,-1
BK25,Homecrest,4846,-1,3208,-1,197,-1,10,-1,0,-1,49,-1,99,-1,1283,-1
BK26,Gravesend,3591,-1,2701,-1,201,-1,47,-1,0,-1,14,-1,75,-1,553,-1
BK27,Bath Beach,3275,-1,2097,-1,110,-1,17,-1,39,-1,20,-1,99,-1,893,-1
BK28,Bensonhurst West,8291,-1,5588,-1,282,-1,96,-1,25,-1,96,-1,246,-1,1958,-1
BK29,Bensonhurst East,5948,-1,4459,-1,188,-1,114,-1,20,-1,72,-1,111,-1,984,-1
BK30,Dyker Heights,4027,-1,2438,-1,146,-1,61,-1,77,-1,154,-1,223,-1,928,-1
BK31,Bay Ridge,15541,-1,11102,-1,467,-1,135,-1,105,-1,228,-1,339,-1,3165,-1
BK32,Sunset Park West,5639,-1,4267,-1,143,-1,14,-1,24,-1,126,-1,290,-1,775,-1
BK33,Carroll Gardens-Columbia Street-Red Hook,8486,-1,6131,-1,272,-1,93,-1,46,-1,165,-1,434,-1,1345,-1
BK34,Sunset Park East,4948,-1,3513,-1,138,-1,25,-1,36,-1,66,-1,190,-1,980,-1
BK35,Stuyvesant Heights,9703,-1,6039,-1,315,-1,32,-1,151,-1,135,-1,410,-1,2621,-1
BK37,Park Slope-Gowanus,15124,-1,11882,-1,225,-1,281,-1,266,-1,307,-1,679,-1,1484,-1
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,7693,-1,6057,-1,221,-1,104,-1,34,-1,213,-1,234,-1,830,-1
