area_id,area_name,b25019001,b25019001_moe
BK09,Brooklyn Heights-Cobble Hill,47500,2164
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,124371,2490
BK19,Brighton Beach,53147,1672
BK21,Seagate-Coney Island,52251,1712
BK23,West Brighton,32134,819
BK25,Homecrest,78849,1992
BK26,Gravesend,49802,1717
BK27,Bath Beach,55268,1672
BK28,Bensonhurst West,146236,2598
BK29,Bensonhurst East,104064,2053
BK30,Dyker Heights,81783,1749
BK31,Bay Ridge,167733,2971
BK32,Sunset Park West,78424,1947
BK33,Carroll Gardens-Columbia Street-Red Hook,83598,2062
BK34,Sunset Park East,90966,1889
BK35,Stuyvesant Heights,124714,2499
BK37,Park Slope-Gowanus,153812,3495
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,65133,1779
BK40,Windsor Terrace,46901,1384
BK41,Kensington-Ocean Parkway,53046,1679
BK42,Flatbush,165812,3537
BK43,Midwood,93848,1962
BK44,Madison,76779,1882
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,101542,1906
BK46,Ocean Parkway South,37815,1542
BK50,Canarsie,143701,2505
BK58,Flatlands,126859,2110
BK60,Prospect Lefferts Gardens-Wingate,114884,3856
BK61,Crown Heights North,195406,4101
BK63,Crown Heights South,67158,1977
BK64,Prospect Heights,42711,1644
BK68,Fort Greene,50668,1732
BK69,Clinton Hill,72706,2448
BK72,Williamsburg,38076,1487
BK73,North Side-South Side,76117,2864
BK75,Bedford,126152,2945
BK76,Greenpoint,74324,1973
BK77,Bushwick North,87226,1631
BK78,Bushwick South,117284,2453
BK79,Ocean Hill,59575,1554
BK81,Brownsville,96982,1628
BK82,East New York,141629,2623
BK83,Cypress Hills-City Line,66850,1778
BK85,East New York (Pennsylvania Ave),45969,1388
BK88,Borough Park,153009,2666
BK90,East Williamsburg,60474,2302
BK91,East Flatbush-Farragut,95898,2460
BK93,Starrett City,24522,894
BK95,Erasmus,49444,1527
BK96,Rugby-Remsen Village,101695,2200
BK99,park-cemetery-etc-Brooklyn,435,221
BX01,Claremont-Bathgate,42106,1066
BX03,Eastchester-Edenwald-Baychester,61193,1738
BX05,Bedford Park-Fordham North,73834,2413
BX06,Belmont,35413,1165
BX07,Bronxdale,55434,2919
BX08,West Farms-Bronx River,53547,1344
