area_id,area_name,b10061001,b10061001_moe,b10061002,b10061002_moe,b10061003,b10061003_moe,b10061004,b10061004_moe,b10061005,b10061005_moe,b10061006,b10061006_moe,b10061007,b10061007_moe,b10061008,b10061008_moe,b10061009,b10061009_moe,b10061010,b10061010_moe,b10061011,b10061011_moe
BK09,Brooklyn Heights-Cobble Hill,124,109,109,105,0,29,0,29,0,29,109,105,15,37,0,29,0,29,0,29,15,37
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1109,277,836,252,109,92,65,84,44,64,727,220,273,137,113,110,32,78,81,91,160,113
BK19,Brighton Beach,486,158,142,88,73,77,0,38,73,77,69,55,344,136,90,79,38,59,52,68,254,119
BK21,Seagate-Coney Island,920,243,298,147,63,68,15,43,48,63,235,138,622,203,365,174,212,121,153,130,257,113
BK23,West Brighton,282,141,74,66,56,62,13,33,43,59,18,31,208,129,61,77,49,73,12,31,147,105
BK25,Homecrest,584,200,425,173,144,109,38,66,106,100,281,142,159,108,52,59,20,50,32,57,107,98
BK26,Gravesend,839,229,473,186,138,77,97,71,41,49,335,156,366,152,106,76,77,59,29,60,260,135
BK27,Bath Beach,727,220,427,159,122,91,102,90,20,40,305,125,300,148,59,61,36,54,23,48,241,142
BK28,Bensonhurst West,2219,354,1458,291,285,117,80,80,205,105,1173,269,761,204,200,108,90,81,110,95,561,170
BK29,Bensonhurst East,2178,384,1415,311,465,184,80,79,385,174,950,238,763,245,413,192,95,85,318,184,350,155
BK30,Dyker Heights,1691,343,858,213,264,139,135,111,129,97,594,162,833,282,507,230,160,126,347,174,326,142
BK31,Bay Ridge,1029,222,606,166,144,86,36,69,108,82,462,148,423,160,164,107,134,105,30,72,259,134
BK32,Sunset Park West,1724,339,457,156,120,93,30,54,90,71,337,127,1267,302,559,195,431,179,128,95,708,219
BK33,Carroll Gardens-Columbia Street-Red Hook,378,135,60,71,0,45,0,45,0,45,60,71,318,122,228,105,207,104,21,46,90,67
BK34,Sunset Park East,2698,422,975,261,351,158,70,75,281,146,624,198,1723,339,717,211,426,156,291,127,1006,239
BK35,Stuyvesant Heights,2702,409,1144,285,406,177,220,136,186,121,738,220,1558,303,667,189,363,139,304,127,891,227
BK37,Park Slope-Gowanus,730,207,425,141,172,92,42,62,130,81,253,120,305,154,179,121,80,73,99,97,126,110
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,621,199,77,75,43,63,21,45,22,46,34,58,544,191,291,145,113,83,178,92,253,131
BK40,Windsor Terrace,310,124,190,102,58,60,25,47,33,46,132,88,120,78,71,67,46,60,25,43,49,52
BK41,Kensington-Ocean Parkway,674,204,278,121,69,59,8,40,61,59,209,111,396,159,183,115,159,109,24,55,213,109
BK42,Flatbush,3128,425,645,223,249,125,80,85,169,114,396,185,2483,372,1139,280,793,255,346,132,1344,259
BK43,Midwood,427,151,131,93,23,52,0,51,23,52,108,91,296,131,129,97,15,52,114,96,167,101
BK44,Madison,942,236,521,160,61,67,18,50,43,63,460,152,421,175,49,62,14,50,35,57,372,166
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1066,258,892,236,260,150,180,144,80,66,632,188,174,108,31,64,13,57,18,61,143,100
BK46,Ocean Parkway South,209,118,110,81,17,44,17,44,0,36,93,76,99,90,38,73,18,45,20,49,61,64
BK50,Canarsie,3312,434,2131,366,587,190,295,136,292,125,1544,304,1181,254,347,133,165,101,182,107,834,219
BK58,Flatlands,2558,355,1983,324,787,205,486,175,301,112,1196,245,575,169,212,112,141,100,71,79,363,139
BK60,Prospect Lefferts Gardens-Wingate,2209,408,439,188,198,161,77,83,121,146,241,105,1770,366,854,261,433,203,421,162,916,262
BK61,Crown Heights North,2502,380,544,178,204,99,42,72,162,96,340,151,1958,343,884,225,625,186,259,121,1074,274
BK63,Crown Heights South,1204,287,233,146,13,38,5,39,8,39,220,146,971,253,319,156,174,128,145,101,652,209
BK64,Prospect Heights,242,118,135,97,41,62,7,33,34,61,94,81,107,73,14,37,0,32,14,37,93,69
