area_id,area_name,b25123001,b25123001_moe,b25123002,b25123002_moe,b25123003,b25123003_moe,b25123004,b25123004_moe,b25123005,b25123005_moe,b25123006,b25123006_moe,b25123007,b25123007_moe,b25123008,b25123008_moe,b25123009,b25123009_moe,b25123010,b25123010_moe,b25123011,b25123011_moe,b25123012,b25123012_moe,b25123013,b25123013_moe
SI14,Grasmere-Arrochar-Ft. Wadsworth,5438,217,3406,204,1231,190,28,37,0,27,13,32,2134,222,2032,234,816,188,86,78,0,27,0,27,1130,197
SI22,West New Brighton-New Brighton-St. George,11686,391,4698,323,1772,255,72,60,10,41,0,40,2844,305,6988,416,3589,390,481,179,47,52,21,50,2850,353
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,11096,273,8883,336,3676,350,90,81,8,38,0,38,5109,371,2213,309,856,218,157,106,48,85,0,38,1152,246
SI25,Oakwood-Oakwood Beach,8194,240,5674,276,1879,294,8,32,62,57,0,32,3725,318,2520,275,1068,213,64,59,0,32,0,32,1388,253
SI28,Port Richmond,6369,244,3948,265,1669,245,68,74,0,32,0,32,2211,252,2421,287,1134,226,283,142,25,47,0,32,979,205
SI32,Rossville-Woodrow,6945,207,5697,265,2153,256,28,51,0,29,0,29,3516,299,1248,254,411,161,49,55,0,29,0,29,788,211
SI35,New Brighton-Silver Lake,6303,219,4049,237,1438,205,35,42,0,27,0,27,2576,224,2254,258,1015,205,232,110,32,54,0,27,975,188
SI36,Old Town-Dongan Hills-South Beach,8752,234,5817,297,2638,322,50,51,0,32,0,32,3129,313,2935,294,1410,269,63,72,0,32,0,32,1462,255
SI37,Stapleton-Rosebank,9115,292,4485,305,2062,267,77,50,0,38,0,38,2346,249,4630,356,2346,313,320,141,19,45,0,38,1945,278
SI45,New Dorp-Midland Beach,7881,240,5935,284,2197,273,71,56,9,30,0,29,3658,301,1946,259,865,209,41,67,0,29,0,29,1040,216
SI48,Arden Heights,8805,191,7505,319,2864,331,24,33,0,29,0,29,4617,338,1300,288,498,168,46,75,0,29,0,29,756,228
SI54,Great Kills,15289,221,12954,374,4550,438,87,71,0,42,0,42,8317,466,2335,350,894,216,18,48,0,42,0,42,1423,296
SI99,park-cemetery-etc-Staten Island,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
