area_id,area_name,b13016001,b13016001_moe,b13016002,b13016002_moe,b13016003,b13016003_moe,b13016004,b13016004_moe,b13016005,b13016005_moe,b13016006,b13016006_moe,b13016007,b13016007_moe,b13016008,b13016008_moe,b13016009,b13016009_moe,b13016010,b13016010_moe,b13016011,b13016011_moe,b13016012,b13016012_moe,b13016013,b13016013_moe,b13016014,b13016014_moe,b13016015,b13016015_moe,b13016016,b13016016_moe,b13016017,b13016017_moe
BK41,Kensington-Ocean Parkway,9417,628,673,171,0,40,127,83,257,111,178,100,79,60,23,44,9,40,8744,644,1219,249,1106,244,1426,277,1477,276,1331,261,1015,203,1170,209
BK42,Flatbush,30548,1174,1584,286,173,128,174,104,292,131,486,156,311,135,100,88,48,82,28964,1168,3717,487,4596,532,4018,476,3890,432,3650,406,4139,456,4954,485
BK43,Midwood,11893,644,917,202,0,51,255,130,213,89,244,112,126,70,75,60,4,50,10976,635,1780,286,1653,276,1445,284,1364,258,1696,249,1303,220,1735,274
BK44,Madison,9201,556,502,147,0,46,17,47,151,92,124,72,195,103,1,45,14,50,8699,558,1165,215,1284,239,964,196,1079,220,1109,200,1280,207,1818,249
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,11418,633,636,145,0,55,39,61,171,96,213,90,131,75,51,59,31,62,10782,643,1244,233,1526,295,1285,259,1444,249,1450,254,1645,261,2188,270
BK46,Ocean Parkway South,4289,411,228,99,8,36,40,46,52,55,83,76,28,37,17,37,0,36,4061,412,903,213,682,159,380,102,591,155,464,136,348,105,693,167
BK50,Canarsie,24885,973,927,204,26,72,128,96,175,104,337,148,167,96,72,85,22,72,23958,964,3430,397,3411,394,2877,376,3012,341,2799,328,3672,367,4757,398
BK58,Flatlands,18832,792,675,163,39,77,123,91,174,99,190,97,59,69,41,69,49,68,18157,785,2823,336,2424,320,2277,309,2179,287,2386,324,2258,274,3810,376
BK60,Prospect Lefferts Gardens-Wingate,19621,1004,931,231,73,76,92,89,232,122,254,134,151,94,98,104,31,64,18690,1002,2056,370,2763,437,3316,475,2540,363,2395,372,2583,367,3037,383
BK61,Crown Heights North,30373,1184,1578,292,144,96,415,157,495,180,196,107,181,104,132,100,15,68,28795,1170,3583,435,3334,444,5105,518,4442,478,3179,371,4534,499,4618,464
BK63,Crown Heights South,10750,729,869,188,48,66,326,116,127,71,182,104,111,78,75,65,0,40,9881,718,1359,290,1689,278,1607,329,1134,248,1152,224,1128,238,1812,288
BK64,Prospect Heights,6691,575,181,70,0,32,0,32,19,35,72,46,58,47,32,40,0,32,6510,573,395,147,687,194,1713,417,1321,233,1034,189,810,197,550,163
BK68,Fort Greene,9172,552,390,139,0,38,111,84,39,44,117,81,82,75,35,53,6,37,8782,548,849,260,1212,234,1641,292,1812,265,1364,248,859,191,1045,188
BK69,Clinton Hill,12094,671,723,163,0,40,66,66,185,94,269,105,118,64,72,60,13,42,11371,672,987,245,2185,347,2294,337,1814,266,1656,280,1148,218,1287,228
BK72,Williamsburg,6994,446,800,154,4,35,255,95,210,77,112,65,161,66,31,42,27,46,6194,454,1577,268,1137,248,887,195,789,180,569,143,472,141,763,171
BK73,North Side-South Side,15085,789,591,146,0,48,86,67,139,88,146,74,123,66,62,64,35,60,14494,791,1170,238,2066,350,3998,495,2547,348,1924,311,1215,223,1574,268
BK75,Bedford,20194,897,1656,247,36,67,372,135,375,134,452,140,269,103,152,97,0,56,18538,915,2544,343,3098,442,3000,383,2575,334,2216,307,2496,302,2609,323
BK76,Greenpoint,10171,636,340,133,0,42,0,42,75,67,75,57,121,86,34,68,35,60,9831,632,395,146,1460,332,3016,418,2152,290,945,193,883,198,980,215
BK77,Bushwick North,17989,822,1127,243,94,79,309,130,355,145,213,113,74,69,62,62,20,59,16862,805,2145,316,2719,404,3124,392,2520,350,1944,291,2217,289,2193,318
BK78,Bushwick South,21117,978,865,207,25,59,194,116,194,102,222,116,147,89,45,64,38,77,20252,972,2451,402,3411,432,3957,454,3051,381,2620,377,1833,306,2929,369
BK79,Ocean Hill,9751,580,519,138,43,49,149,78,83,62,178,83,11,40,55,61,0,38,9232,569,1116,224,1259,262,1206,234,1051,213,1249,234,1471,229,1880,295
BK81,Brownsville,17612,874,829,222,39,56,223,131,270,135,132,83,61,68,65,78,39,64,16783,859,2618,380,2140,349,2693,372,2037,314,2082,304,2135,315,3078,377
BK82,East New York,27056,1058,1592,291,161,116,374,142,474,174,281,126,208,108,58,74,36,79,25464,1035,3927,428,3518,423,3510,420,3560,410,3251,400,3360,377,4338,435
BK83,Cypress Hills-City Line,14251,739,727,176,36,57,234,107,136,91,217,102,43,62,55,68,6,49,13524,731,2165,341,2056,319,1636,318,1762,273,1522,261,2043,267,2340,298
BK85,East New York (Pennsylvania Ave),9144,531,541,155,34,52,136,76,204,109,109,70,44,60,14,40,0,36,8603,523,1465,259,1178,224,1139,228,1071,215,978,203,1343,238,1429,232
BK88,Borough Park,22492,893,3047,318,57,83,860,177,1003,193,581,143,349,119,161,89,36,73,19445,902,3947,390,2836,359,2795,373,2651,337,2392,310,2124,279,2700,327
BK90,East Williamsburg,11025,680,321,116,53,68,75,68,15,41,71,65,77,56,9,43,21,50,10704,667,646,227,1877,370,2803,346,2001,294,1035,209,1045,213,1297,230
BK91,East Flatbush-Farragut,14440,742,621,174,0,54,158,101,122,100,138,94,106,76,77,74,20,57,13819,741,1874,304,1967,307,2103,321,1955,321,1612,271,2094,286,2214,295
BK93,Starrett City,3765,503,215,137,0,24,94,96,85,91,0,24,26,50,0,24,10,24,3550,494,264,115,698,324,337,188,371,173,361,182,713,282,806,245
BK95,Erasmus,8893,716,461,148,119,72,103,84,66,57,119,74,17,36,37,52,0,36,8432,691,939,221,1260,292,1319,249,947,222,983,207,1318,234,1666,273
BK96,Rugby-Remsen Village,15836,854,892,222,10,55,277,118,194,110,159,88,157,105,83,73,12,56,14944,829,1739,290,1990,310,2001,350,1721,298,1994,276,2342,334,3157,370
BK99,park-cemetery-etc-Brooklyn,117,75,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,117,75,12,40,18,48,6,40,54,54,0,40,0,40,27,57
BX01,Claremont-Bathgate,9497,607,623,215,25,48,211,114,221,124,116,68,25,42,25,49,0,40,8874,581,1497,292,1483,257,1110,249,941,204,877,205,1320,246,1646,276
BX03,Eastchester-Edenwald-Baychester,10707,763,268,127,0,40,67,61,83,87,17,47,54,60,47,81,0,40,10439,754,1896,350,1366,287,1506,310,1020,236,1239,288,1323,292,2089,318
BX05,Bedford Park-Fordham North,15307,884,861,224,138,115,206,103,193,112,130,96,144,101,39,76,11,50,14446,875,1929,346,1797,344,1743,345,2422,381,1765,316,1995,340,2795,380
BX06,Belmont,8158,694,456,150,68,80,123,73,76,66,70,60,65,68,30,53,24,49,7702,686,1659,353,2057,490,851,220,668,179,792,196,753,196,922,219
BX07,Bronxdale,8783,624,485,172,30,52,130,99,140,99,71,67,57,63,57,62,0,38,8298,618,1158,239,1013,237,1288,312,1057,251,920,206,1311,262,1551,248
BX08,West Farms-Bronx River,9946,744,772,207,23,51,162,98,272,128,131,94,73,62,54,55,57,72,9174,729,1283,296,1381,313,1565,291,1331,274,1184,263,768,207,1662,276
BX09,Soundview-Castle Hill-Clason Point-Harding Park,15524,1011,508,158,72,80,76,64,181,106,127,82,39,66,0,50,13,51,15016,988,2108,387,2168,398,1998,397,1674,316,1872,346,2189,327,3007,420
BX10,Pelham Bay-Country Club-City Island,5929,634,194,125,0,34,0,34,88,76,44,79,62,73,0,34,0,34,5735,642,767,260,675,193,931,242,838,239,692,223,844,201,988,242
BX13,Co-op City,10048,936,358,206,0,33,66,91,15,41,127,106,8,29,120,155,22,51,9690,947,1451,350,1445,377,995,298,909,339,1207,273,1483,307,2200,388
BX14,East Concourse-Concourse Village,17385,956,747,214,61,73,218,127,232,129,125,85,77,80,34,67,0,51,16638,926,2519,390,2281,360,2275,428,2287,408,2310,379,1947,328,3019,400
BX17,East Tremont,11924,677,708,196,108,91,256,116,145,89,157,95,17,46,0,45,25,47,11216,669,1809,321,1620,305,1517,279,1498,272,1525,276,1509,263,1738,280
BX22,North Riverdale-Fieldston-Riverdale,6425,513,389,148,0,38,11,38,53,71,96,69,192,117,17,38,20,48,6036,508,1099,215,1174,245,616,151,689,172,696,176,613,153,1149,217
BX26,Highbridge,11045,718,899,205,145,83,233,109,172,103,155,84,153,86,14,44,27,52,10146,704,1591,342,1171,248,1462,283,1465,287,1359,265,1362,257,1736,271
BX27,Hunts Point,7793,573,528,164,57,63,114,99,177,92,104,76,49,48,16,43,11,35,7265,549,972,233,1060,230,1132,257,1140,216,819,185,1037,217,1105,196
BX28,Van Cortlandt Village,14384,847,780,222,80,72,102,84,224,115,225,134,100,78,33,55,16,48,13604,822,1802,337,2508,425,1498,277,1916,320,1661,300,1836,302,2383,330
BX29,Spuyten Duyvil-Kingsbridge,6742,481,450,151,0,38,64,85,83,85,161,75,79,65,63,63,0,38,6292,477,624,192,537,195,920,197,896,205,1085,236,1207,219,1023,208
BX30,Kingsbridge Heights,9090,736,521,195,79,66,117,86,22,48,177,115,115,99,0,38,11,39,8569,717,1026,277,1476,326,1293,353,937,212,1016,253,1430,276,1391,281
BX31,Allerton-Pelham Gardens,8482,635,331,141,38,58,50,58,58,78,101,71,21,44,37,55,26,54,8151,636,1168,229,1190,251,890,199,1025,235,1043,188,1202,228,1633,248
BX33,Longwood,7163,522,512,168,42,52,176,95,176,98,36,34,82,69,0,36,0,36,6651,524,924,205,856,212,1123,257,949,209,689,181,906,180,1204,225
BX34,Melrose South-Mott Haven North,11564,758,795,227,51,73,235,102,246,130,171,119,69,79,23,43,0,42,10769,762,1439,270,1890,328,1719,340,1747,324,1246,243,1134,255,1594,274
BX35,Morrisania-Melrose,11220,677,767,187,67,80,241,105,185,101,169,92,35,50,61,77,9,41,10453,670,1840,323,1303,262,1439,289,1199,251,1662,277,1300,256,1710,257
BX36,University Heights-Morris Heights,15744,868,1156,282,90,91,214,111,335,148,339,145,78,82,53,73,47,70,14588,861,2458,369,2472,394,1725,315,1936,308,1533,273,1935,307,2529,348
BX37,Van Nest-Morris Park-Westchester Square,7755,550,357,122,9,42,34,46,101,79,138,80,65,63,0,42,10,43,7398,548,923,207,1013,224,1227,263,1139,221,919,182,959,215,1218,220
BX39,Mott Haven-Port Morris,14295,765,1196,246,68,68,361,153,445,142,207,107,70,65,33,57,12,50,13099,739,2286,342,1843,326,1610,260,1405,257,1700,249,1944,293,2311,358
BX40,Fordham South,8224,627,612,206,64,77,91,78,129,75,204,123,106,94,5,40,13,34,7612,631,1074,262,1072,262,1251,324,900,236,1048,233,1161,261,1106,255
BX41,Mount Hope,14952,784,960,207,59,67,272,114,308,132,185,83,68,70,57,66,11,51,13992,765,2270,333,2034,321,1824,327,2009,290,1404,245,2093,286,2358,311
BX43,Norwood,12224,863,905,238,100,102,233,129,192,95,150,89,135,76,95,98,0,41,11319,844,1120,251,1489,365,1998,390,2008,317,1826,344,1389,278,1489,315
BX44,Williamsbridge-Olinville,17520,815,1154,228,84,70,285,133,237,106,281,119,235,111,32,61,0,54,16366,815,2434,357,2100,322,2030,298,2051,298,2246,313,2618,343,2887,342
BX46,Parkchester,8488,520,477,186,0,36,174,111,156,100,86,87,46,60,15,40,0,36,8011,515,749,218,713,205,1462,266,1142,259,1251,263,1293,275,1401,264
BX49,Pelham Parkway,8169,538,470,162,0,38,93,76,92,75,163,99,20,43,62,57,40,55,7699,558,781,206,931,229,1232,260,1470,273,1043,242,822,212,1420,240
BX52,Schuylerville-Throgs Neck-Edgewater Park,11133,712,490,156,32,56,111,85,57,62,131,94,131,96,6,52,22,56,10643,709,1524,296,1165,279,1581,295,1351,268,1445,276,1848,306,1729,311
BX55,Soundview-Bruckner,9315,614,639,184,87,68,137,85,121,103,169,97,91,72,34,56,0,40,8676,632,1460,265,1476,284,1354,248,1069,213,1093,234,1088,221,1136,204
BX59,Westchester-Unionport,7978,656,498,179,49,65,119,79,237,147,59,52,25,46,9,37,0,36,7480,625,1428,312,798,200,971,239,873,209,1114,218,1240,231,1056,210
BX62,Woodlawn-Wakefield,12900,773,492,156,26,55,160,102,103,81,36,58,143,95,24,53,0,48,12408,770,1514,281,1530,284,1835,322,1546,299,1644,281,1989,317,2350,344
BX63,West Concourse,11419,704,843,227,27,46,68,63,187,109,285,145,156,104,45,61,75,90,10576,725,1565,351,1305,313,1408,288,1425,301,1531,283,1654,306,1688,292
BX75,Crotona Park East,5595,474,480,131,98,62,126,71,100,76,81,60,75,57,0,29,0,29,5115,475,846,217,662,187,570,156,736,168,599,150,672,165,1030,193
BX98,Rikers Island,856,377,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,856,377,34,30,194,146,135,75,100,65,76,34,136,60,181,102
BX99,park-cemetery-etc-Bronx,394,107,46,47,8,33,15,37,23,46,0,32,0,32,0,32,0,32,348,104,48,45,20,31,44,43,61,55,69,56,62,53,44,45
MN01,Marble Hill-Inwood,13809,841,595,200,19,49,150,101,285,148,76,66,14,44,15,44,36,69,13214,851,1400,350,1572,368,2204,429,1596,350,2089,394,1938,368,2415,368
MN03,Central Harlem North-Polo Grounds,23200,1116,1123,308,10,60,198,112,213,141,296,147,150,134,198,127,58,66,22077,1096,2685,440,3061,463,3342,480,3288,459,2921,418,3194,444,3586,460
MN04,Hamilton Heights,15546,1082,567,210,0,46,67,68,254,178,157,102,39,52,50,70,0,46,14979,1074,1732,349,2319,483,2895,476,2271,424,1490,302,2078,382,2194,377
MN06,Manhattanville,6923,677,281,120,22,37,82,61,62,66,55,62,9,33,40,51,11,36,6642,686,711,188,1250,385,1518,408,814,245,787,191,714,192,848,197
MN09,Morningside Heights,20379,1607,331,124,0,45,37,57,18,46,155,89,98,86,12,42,11,46,20048,1600,4023,708,5243,879,3794,590,2136,356,1520,306,1270,268,2062,346
MN11,Central Harlem South,15082,834,620,193,13,48,99,84,150,111,172,109,115,69,45,50,26,49,14462,827,1396,307,1927,327,3068,473,1931,321,1838,315,2031,304,2271,332
MN12,Upper West Side,37071,1645,1818,392,60,114,28,80,280,140,532,169,724,286,194,114,0,68,35253,1642,1950,365,4083,631,7149,849,6210,733,4988,569,4840,544,6033,593
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,21733,1132,700,192,88,93,102,85,49,73,240,114,134,84,72,81,15,56,21033,1125,1154,366,3094,529,5114,681,4038,482,2639,408,2559,410,2435,374
MN14,Lincoln Square,15807,956,958,255,0,48,17,49,97,99,444,177,319,133,57,68,24,58,14849,974,981,278,1058,272,2842,445,2779,433,3012,509,2251,402,1926,344
MN15,Clinton,13558,908,279,132,0,43,13,44,40,61,121,103,56,56,33,56,16,48,13279,907,403,160,2389,483,3629,577,2237,379,1554,325,1380,320,1687,317
MN17,Midtown-Midtown South,9381,721,309,118,0,51,8,52,0,51,74,67,137,78,77,84,13,52,9072,718,1197,279,1647,295,2387,435,1520,291,874,215,683,222,764,191
MN19,Turtle Bay-East Midtown,14473,956,655,219,0,48,6,47,59,71,215,110,314,180,52,73,9,49,13818,950,379,171,2444,560,3457,542,2803,452,1350,294,1642,311,1743,339
MN20,Murray Hill-Kips Bay,17599,1239,560,221,0,42,0,42,14,44,243,174,176,131,79,74,48,65,17039,1249,732,221,4234,772,5162,940,2709,419,1502,333,1327,331,1373,251
MN21,Gramercy,10274,807,183,90,4,31,0,34,0,34,79,57,88,62,0,34,12,36,10091,806,682,332,1891,483,2783,433,1734,338,1068,249,1030,264,903,233
MN22,East Village,15849,1130,189,93,6,38,0,40,5,42,56,53,60,66,51,67,11,41,15660,1129,2204,646,3488,590,4008,615,2324,367,1290,281,1042,275,1304,268
MN23,West Village,22275,1183,661,187,0,56,47,87,13,58,237,125,291,110,73,91,0,56,21614,1189,2062,551,3234,563,5752,612,4029,491,2402,354,2051,335,2084,348
MN24,SoHo-TriBeCa-Civic Center-Little Italy,12167,841,540,200,0,42,75,115,44,48,252,126,169,106,0,42,0,42,11627,837,632,211,2166,473,2887,486,2023,322,1327,262,1297,286,1295,233
MN25,Battery Park City-Lower Manhattan,13325,830,646,197,0,42,25,47,69,65,218,103,259,136,75,61,0,42,12679,829,509,247,2132,405,3284,509,2652,496,1614,339,1373,277,1115,251
MN27,Chinatown,12602,825,309,153,0,44,18,50,94,98,146,95,51,82,0,44,0,44,12293,818,839,244,1900,353,2155,410,1837,378,1953,346,1680,309,1929,297
MN28,Lower East Side,19753,1078,636,197,95,87,125,95,111,81,176,130,70,65,59,73,0,56,19117,1079,2066,337,2776,440,3232,479,2626,428,2586,449,2381,368,3450,412
MN31,Lenox Hill-Roosevelt Island,25220,1337,1412,303,0,53,18,57,27,51,640,222,498,186,212,142,17,56,23808,1348,791,247,2722,528,6330,724,4985,734,3557,558,2783,452,2640,413
MN32,Yorkville,25766,1359,663,175,18,54,12,51,55,60,155,81,239,118,184,103,0,50,25103,1361,637,196,3481,787,7225,740,4608,847,3306,492,2877,465,2969,449
MN33,East Harlem South,16928,998,759,205,10,51,166,100,124,92,247,110,162,107,22,56,28,54,16169,983,2158,410,2226,361,2823,451,2510,406,2280,362,1883,317,2289,328
MN34,East Harlem North,18061,1063,1083,322,114,106,315,163,164,153,286,127,123,104,81,87,0,50,16978,1021,2296,361,2932,463,2531,452,2575,393,2016,378,2122,345,2506,368
MN35,Washington Heights North,20048,1126,1040,290,59,75,121,87,289,143,262,172,131,95,150,131,28,61,19008,1092,2236,410,2894,459,3269,501,2892,464,2083,354,2232,345,3402,443
MN36,Washington Heights South,23972,1299,754,241,98,95,270,166,236,136,78,85,57,70,15,60,0,56,23218,1270,2428,407,4516,638,4016,532,3204,472,2801,457,2571,402,3682,459
MN40,Upper East Side-Carnegie Hill,13044,755,526,153,0,52,18,56,20,57,125,75,231,98,79,68,53,86,12518,751,1149,243,1209,283,1813,290,1915,330,1533,269,2435,341,2464,330
MN50,Stuyvesant Town-Cooper Village,6433,967,72,59,0,22,0,22,21,30,29,36,22,39,0,22,0,22,6361,972,127,74,2168,820,1283,554,693,255,733,224,496,186,861,212
MN99,park-cemetery-etc-Manhattan,130,122,3,27,0,32,2,30,0,32,0,32,1,30,0,32,0,32,127,122,0,32,5,31,15,38,28,48,26,47,23,43,30,46
QN01,South Jamaica,10557,665,509,149,15,51,99,85,123,79,146,85,49,60,61,57,16,49,10048,657,1732,312,1050,265,1501,299,1066,233,1329,242,1571,262,1799,234
QN02,Springfield Gardens North,7457,720,313,135,0,31,144,96,46,39,54,65,69,83,0,31,0,31,7144,704,915,263,862,245,777,256,930,294,1121,315,1072,241,1467,298
QN03,Springfield Gardens South-Brookville,5808,470,360,122,0,29,32,44,127,83,162,92,14,29,9,29,16,37,5448,457,548,159,1044,244,623,155,762,178,613,155,855,187,1003,227
QN05,Rosedale,8202,608,439,152,31,43,51,61,142,104,158,85,23,37,34,40,0,35,7763,603,1093,236,871,212,1043,267,1172,276,980,206,994,242,1610,270
QN06,Jamaica Estates-Holliswood,6388,570,359,145,0,36,39,56,127,91,24,38,86,68,83,99,0,36,6029,571,784,218,1061,352,690,181,644,185,810,200,596,158,1444,233
QN07,Hollis,5985,481,270,110,18,44,67,71,51,49,111,74,23,41,0,36,0,36,5715,473,790,171,840,195,767,212,715,163,588,159,823,179,1192,209
QN08,St. Albans,14146,730,497,139,19,63,101,72,163,91,118,86,65,77,25,60,6,58,13649,728,1829,299,1724,254,1861,278,1645,252,1584,248,2053,292,2953,305
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,6316,496,360,146,6,38,33,65,20,39,125,91,111,71,0,36,65,81,5956,507,729,197,527,169,819,209,502,144,898,218,1127,215,1354,245
QN12,Hammels-Arverne-Edgemere,10013,690,756,215,40,67,167,108,182,106,86,70,150,101,72,86,59,63,9257,671,1431,310,1218,286,835,191,1299,266,1099,239,1265,257,2110,298
QN15,Far Rockaway-Bayswater,12892,842,1067,261,62,73,162,106,338,155,284,147,87,77,104,79,30,54,11825,846,1738,328,1881,362,1704,370,1514,321,1626,301,1352,272,2010,352
QN17,Forest Hills,21723,953,920,195,27,70,36,64,101,82,345,136,280,117,82,90,49,72,20803,957,1551,298,1683,268,3798,470,3524,445,3538,424,3087,394,3622,409
QN18,Rego Park,7154,466,364,136,0,34,28,55,62,64,172,93,84,78,18,36,0,34,6790,473,463,155,800,202,1224,256,1308,253,1051,200,834,177,1110,215
QN19,Glendale,8259,578,361,126,23,56,59,60,52,59,144,78,51,62,26,47,6,43,7898,581,950,196,1332,252,1159,231,1105,218,1124,214,1062,200,1166,215
QN20,Ridgewood,19305,831,1041,224,17,60,191,105,334,140,244,104,131,90,82,69,42,60,18264,823,2266,340,2815,398,2748,352,2898,371,2334,336,2522,344,2681,339
QN21,Middle Village,9450,621,222,85,0,51,6,49,58,61,102,66,18,50,38,62,0,51,9228,621,1065,234,937,222,985,214,1151,220,1372,230,1756,274,1962,267
QN22,Flushing,18266,1052,768,231,28,59,106,102,131,92,346,175,99,79,48,61,10,55,17498,1049,1870,356,1820,383,2543,407,2286,390,2275,346,3390,527,3314,435
QN23,College Point,6117,515,363,129,0,34,41,42,35,54,161,89,118,82,8,34,0,34,5754,523,786,223,734,212,548,160,831,204,867,213,849,197,1139,240
QN25,Corona,14151,867,1015,261,27,53,141,99,336,161,297,123,160,123,54,67,0,44,13136,852,1901,370,1596,304,2041,376,1846,369,1790,311,2189,345,1773,312
QN26,North Corona,12956,845,1082,261,63,70,219,112,411,162,235,117,110,72,35,56,9,44,11874,812,1110,241,2076,327,1793,326,1882,335,1998,316,1401,267,1614,267
QN27,East Elmhurst,5683,495,349,127,37,45,64,66,79,68,78,62,52,44,39,52,0,34,5334,478,625,189,748,198,861,198,749,203,842,183,644,155,865,187
QN28,Jackson Heights,26772,1182,1701,336,108,104,174,106,291,140,578,196,301,148,161,120,88,98,25071,1171,3037,440,3498,476,3527,490,3201,455,3204,428,4267,523,4337,473
QN29,Elmhurst,22609,1153,1208,247,66,87,273,125,259,108,303,134,224,116,60,73,23,62,21401,1128,2160,345,2899,508,3112,439,3831,542,3228,440,3052,398,3119,423
QN30,Maspeth,7148,476,357,136,0,45,89,78,92,81,106,65,59,61,11,46,0,45,6791,465,564,155,968,173,907,201,1010,215,978,174,1071,188,1293,197
QN31,Hunters Point-Sunnyside-West Maspeth,17921,915,888,211,6,56,75,81,246,124,309,143,159,99,57,68,36,64,17033,910,1111,245,2363,444,3294,487,3450,394,2225,332,2194,329,2396,381
QN33,Cambria Heights,5132,451,208,89,0,43,60,61,7,45,106,69,32,48,3,42,0,43,4924,435,808,168,752,168,448,133,443,143,705,166,679,141,1089,205
QN34,Queens Village,15625,710,597,157,57,75,90,76,200,110,108,70,60,62,71,72,11,58,15028,700,2130,310,2234,316,1950,292,1841,286,1894,278,2390,313,2589,302
QN35,Briarwood-Jamaica Hills,10265,669,684,179,17,51,64,70,225,107,176,105,128,88,66,94,8,46,9581,681,1020,226,1174,319,1560,298,1515,294,1345,278,1175,233,1792,280
QN37,Kew Gardens Hills,8872,652,684,174,12,44,128,82,220,112,197,103,116,78,11,42,0,40,8188,669,903,217,1367,333,1012,234,1283,283,1365,290,737,173,1521,274
QN38,Pomonok-Flushing Heights-Hillcrest,8900,722,583,215,57,96,104,108,128,93,136,100,106,69,39,49,13,40,8317,706,1663,324,1187,285,1093,286,605,201,1051,255,966,211,1752,325
QN41,Fresh Meadows-Utopia,4642,378,332,175,17,34,13,33,69,84,138,118,91,64,4,26,0,27,4310,383,337,110,697,195,750,214,435,160,578,154,602,155,911,212
QN42,Oakland Gardens,6685,509,322,120,0,34,0,34,55,53,154,90,82,76,31,43,0,34,6363,520,561,157,831,234,707,203,769,210,952,204,1104,204,1439,260
QN43,Bellerose,6380,490,463,196,7,34,0,34,104,75,269,151,38,46,24,50,21,39,5917,485,866,210,676,160,752,194,982,239,452,122,1080,230,1109,217
