area_id,area_name,b992522001,b992522001_moe,b992522002,b992522002_moe,b992522003,b992522003_moe,b992522004,b992522004_moe,b992522005,b992522005_moe,b992522006,b992522006_moe,b992522007,b992522007_moe
BK09,Brooklyn Heights-Cobble Hill,4957,-1,3077,-1,1370,-1,1707,-1,1880,-1,469,-1,1411,-1
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,12683,-1,6744,-1,3857,-1,2887,-1,5939,-1,1426,-1,4513,-1
BK19,Brighton Beach,4047,-1,2333,-1,1491,-1,842,-1,1714,-1,310,-1,1404,-1
BK21,Seagate-Coney Island,1856,-1,1140,-1,571,-1,569,-1,716,-1,153,-1,563,-1
BK23,West Brighton,3044,-1,741,-1,562,-1,179,-1,2303,-1,303,-1,2000,-1
BK25,Homecrest,6287,-1,3081,-1,1609,-1,1472,-1,3206,-1,907,-1,2299,-1
BK26,Gravesend,4005,-1,1870,-1,688,-1,1182,-1,2135,-1,474,-1,1661,-1
BK27,Bath Beach,4473,-1,2429,-1,1119,-1,1310,-1,2044,-1,514,-1,1530,-1
BK28,Bensonhurst West,10532,-1,4933,-1,2188,-1,2745,-1,5599,-1,1699,-1,3900,-1
BK29,Bensonhurst East,7875,-1,3779,-1,1648,-1,2131,-1,4096,-1,837,-1,3259,-1
BK30,Dyker Heights,7063,-1,3785,-1,1576,-1,2209,-1,3278,-1,843,-1,2435,-1
BK31,Bay Ridge,12404,-1,7304,-1,3351,-1,3953,-1,5100,-1,1523,-1,3577,-1
BK32,Sunset Park West,3977,-1,2286,-1,887,-1,1399,-1,1691,-1,381,-1,1310,-1
BK33,Carroll Gardens-Columbia Street-Red Hook,4668,-1,3136,-1,1171,-1,1965,-1,1532,-1,426,-1,1106,-1
BK34,Sunset Park East,4197,-1,2104,-1,978,-1,1126,-1,2093,-1,466,-1,1627,-1
BK35,Stuyvesant Heights,5608,-1,4068,-1,1823,-1,2245,-1,1540,-1,515,-1,1025,-1
BK37,Park Slope-Gowanus,12042,-1,8830,-1,3398,-1,5432,-1,3212,-1,907,-1,2305,-1
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3675,-1,2794,-1,1109,-1,1685,-1,881,-1,236,-1,645,-1
BK40,Windsor Terrace,4287,-1,2857,-1,1107,-1,1750,-1,1430,-1,303,-1,1127,-1
BK41,Kensington-Ocean Parkway,3441,-1,2321,-1,1124,-1,1197,-1,1120,-1,257,-1,863,-1
BK42,Flatbush,6585,-1,4322,-1,2158,-1,2164,-1,2263,-1,832,-1,1431,-1
BK43,Midwood,6436,-1,3830,-1,2280,-1,1550,-1,2606,-1,1191,-1,1415,-1
BK44,Madison,6796,-1,4068,-1,2367,-1,1701,-1,2728,-1,1038,-1,1690,-1
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,12144,-1,7988,-1,3318,-1,4670,-1,4156,-1,1137,-1,3019,-1
BK46,Ocean Parkway South,2897,-1,1472,-1,867,-1,605,-1,1425,-1,500,-1,925,-1
BK50,Canarsie,13555,-1,11828,-1,4928,-1,6900,-1,1727,-1,469,-1,1258,-1
BK58,Flatlands,13871,-1,10928,-1,5115,-1,5813,-1,2943,-1,989,-1,1954,-1
BK60,Prospect Lefferts Gardens-Wingate,4256,-1,3173,-1,1266,-1,1907,-1,1083,-1,414,-1,669,-1
BK61,Crown Heights North,6041,-1,4264,-1,1673,-1,2591,-1,1777,-1,643,-1,1134,-1
BK63,Crown Heights South,2203,-1,1467,-1,715,-1,752,-1,736,-1,225,-1,511,-1
BK64,Prospect Heights,3078,-1,2416,-1,1084,-1,1332,-1,662,-1,128,-1,534,-1
BK68,Fort Greene,2531,-1,1886,-1,979,-1,907,-1,645,-1,125,-1,520,-1
BK69,Clinton Hill,5018,-1,3325,-1,1634,-1,1691,-1,1693,-1,475,-1,1218,-1
BK72,Williamsburg,1147,-1,652,-1,435,-1,217,-1,495,-1,261,-1,234,-1
BK73,North Side-South Side,2866,-1,2034,-1,817,-1,1217,-1,832,-1,201,-1,631,-1
BK75,Bedford,4784,-1,3639,-1,1727,-1,1912,-1,1145,-1,591,-1,554,-1
BK76,Greenpoint,2859,-1,1560,-1,591,-1,969,-1,1299,-1,386,-1,913,-1
BK77,Bushwick North,1941,-1,1285,-1,488,-1,797,-1,656,-1,174,-1,482,-1
BK78,Bushwick South,4090,-1,3168,-1,1360,-1,1808,-1,922,-1,237,-1,685,-1
BK79,Ocean Hill,2588,-1,1907,-1,874,-1,1033,-1,681,-1,265,-1,416,-1
BK81,Brownsville,3182,-1,2354,-1,1125,-1,1229,-1,828,-1,178,-1,650,-1
BK82,East New York,7260,-1,5819,-1,2801,-1,3018,-1,1441,-1,454,-1,987,-1
BK83,Cypress Hills-City Line,4368,-1,3451,-1,1759,-1,1692,-1,917,-1,292,-1,625,-1
BK85,East New York (Pennsylvania Ave),2174,-1,1717,-1,857,-1,860,-1,457,-1,155,-1,302,-1
BK88,Borough Park,8682,-1,4728,-1,2687,-1,2041,-1,3954,-1,1658,-1,2296,-1
BK90,East Williamsburg,2396,-1,1221,-1,481,-1,740,-1,1175,-1,233,-1,942,-1
BK91,East Flatbush-Farragut,8272,-1,6198,-1,3054,-1,3144,-1,2074,-1,909,-1,1165,-1
BK93,Starrett City,115,-1,88,-1,11,-1,77,-1,27,-1,27,-1,0,-1
BK95,Erasmus,2199,-1,1611,-1,661,-1,950,-1,588,-1,183,-1,405,-1
BK96,Rugby-Remsen Village,6000,-1,4278,-1,1712,-1,2566,-1,1722,-1,705,-1,1017,-1
BK99,park-cemetery-etc-Brooklyn,27,-1,27,-1,27,-1,0,-1,0,-1,0,-1,0,-1
BX01,Claremont-Bathgate,527,-1,371,-1,116,-1,255,-1,156,-1,71,-1,85,-1
BX03,Eastchester-Edenwald-Baychester,4160,-1,2884,-1,1420,-1,1464,-1,1276,-1,477,-1,799,-1
BX05,Bedford Park-Fordham North,962,-1,681,-1,341,-1,340,-1,281,-1,98,-1,183,-1
BX06,Belmont,385,-1,235,-1,0,-1,235,-1,150,-1,28,-1,122,-1
BX07,Bronxdale,1629,-1,1122,-1,407,-1,715,-1,507,-1,82,-1,425,-1
BX08,West Farms-Bronx River,1578,-1,1009,-1,443,-1,566,-1,569,-1,134,-1,435,-1
BX09,Soundview-Castle Hill-Clason Point-Harding Park,5068,-1,3723,-1,1288,-1,2435,-1,1345,-1,331,-1,1014,-1
BX10,Pelham Bay-Country Club-City Island,4647,-1,2851,-1,1007,-1,1844,-1,1796,-1,516,-1,1280,-1
BX13,Co-op City,8945,-1,2537,-1,1367,-1,1170,-1,6408,-1,738,-1,5670,-1
BX14,East Concourse-Concourse Village,2321,-1,847,-1,536,-1,311,-1,1474,-1,212,-1,1262,-1
BX17,East Tremont,1031,-1,652,-1,201,-1,451,-1,379,-1,98,-1,281,-1
BX22,North Riverdale-Fieldston-Riverdale,5531,-1,3305,-1,1515,-1,1790,-1,2226,-1,510,-1,1716,-1
BX26,Highbridge,605,-1,358,-1,156,-1,202,-1,247,-1,32,-1,215,-1
BX27,Hunts Point,472,-1,283,-1,103,-1,180,-1,189,-1,47,-1,142,-1
BX28,Van Cortlandt Village,2536,-1,1054,-1,394,-1,660,-1,1482,-1,178,-1,1304,-1
BX29,Spuyten Duyvil-Kingsbridge,4611,-1,2609,-1,1284,-1,1325,-1,2002,-1,245,-1,1757,-1
BX30,Kingsbridge Heights,1540,-1,1157,-1,552,-1,605,-1,383,-1,58,-1,325,-1
BX31,Allerton-Pelham Gardens,5789,-1,4093,-1,1641,-1,2452,-1,1696,-1,489,-1,1207,-1
BX33,Longwood,650,-1,417,-1,154,-1,263,-1,233,-1,16,-1,217,-1
BX34,Melrose South-Mott Haven North,1085,-1,928,-1,429,-1,499,-1,157,-1,34,-1,123,-1
BX35,Morrisania-Melrose,1142,-1,811,-1,228,-1,583,-1,331,-1,67,-1,264,-1
BX36,University Heights-Morris Heights,874,-1,637,-1,261,-1,376,-1,237,-1,116,-1,121,-1
BX37,Van Nest-Morris Park-Westchester Square,2956,-1,1889,-1,669,-1,1220,-1,1067,-1,266,-1,801,-1
BX39,Mott Haven-Port Morris,829,-1,477,-1,238,-1,239,-1,352,-1,103,-1,249,-1
BX40,Fordham South,231,-1,15,-1,0,-1,15,-1,216,-1,45,-1,171,-1
BX41,Mount Hope,495,-1,289,-1,114,-1,175,-1,206,-1,55,-1,151,-1
BX43,Norwood,862,-1,583,-1,184,-1,399,-1,279,-1,49,-1,230,-1
BX44,Williamsbridge-Olinville,6328,-1,4568,-1,2301,-1,2267,-1,1760,-1,543,-1,1217,-1
BX46,Parkchester,2760,-1,1758,-1,726,-1,1032,-1,1002,-1,170,-1,832,-1
BX49,Pelham Parkway,2957,-1,1801,-1,810,-1,991,-1,1156,-1,383,-1,773,-1
BX52,Schuylerville-Throgs Neck-Edgewater Park,8358,-1,5543,-1,2301,-1,3242,-1,2815,-1,754,-1,2061,-1
BX55,Soundview-Bruckner,1657,-1,1095,-1,476,-1,619,-1,562,-1,169,-1,393,-1
BX59,Westchester-Unionport,2212,-1,1643,-1,638,-1,1005,-1,569,-1,174,-1,395,-1
BX62,Woodlawn-Wakefield,7122,-1,5313,-1,2486,-1,2827,-1,1809,-1,588,-1,1221,-1
BX63,West Concourse,371,-1,214,-1,97,-1,117,-1,157,-1,56,-1,101,-1
BX75,Crotona Park East,767,-1,551,-1,210,-1,341,-1,216,-1,80,-1,136,-1
BX98,Rikers Island,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1
BX99,park-cemetery-etc-Bronx,137,-1,84,-1,25,-1,59,-1,53,-1,0,-1,53,-1
MN01,Marble Hill-Inwood,1456,-1,1008,-1,496,-1,512,-1,448,-1,178,-1,270,-1
MN03,Central Harlem North-Polo Grounds,4045,-1,2577,-1,1112,-1,1465,-1,1468,-1,474,-1,994,-1
MN04,Hamilton Heights,2400,-1,1358,-1,526,-1,832,-1,1042,-1,170,-1,872,-1
MN06,Manhattanville,239,-1,112,-1,40,-1,72,-1,127,-1,14,-1,113,-1
MN09,Morningside Heights,3639,-1,1971,-1,939,-1,1032,-1,1668,-1,319,-1,1349,-1
