area_id,area_name,b16008001,b16008001_moe,b16008002,b16008002_moe,b16008003,b16008003_moe,b16008004,b16008004_moe,b16008005,b16008005_moe,b16008006,b16008006_moe,b16008007,b16008007_moe,b16008008,b16008008_moe,b16008009,b16008009_moe,b16008010,b16008010_moe,b16008011,b16008011_moe,b16008012,b16008012_moe,b16008013,b16008013_moe,b16008014,b16008014_moe,b16008015,b16008015_moe,b16008016,b16008016_moe,b16008017,b16008017_moe,b16008018,b16008018_moe,b16008019,b16008019_moe,b16008020,b16008020_moe,b16008021,b16008021_moe,b16008022,b16008022_moe,b16008023,b16008023_moe,b16008024,b16008024_moe,b16008025,b16008025_moe,b16008026,b16008026_moe,b16008027,b16008027_moe,b16008028,b16008028_moe,b16008029,b16008029_moe,b16008030,b16008030_moe,b16008031,b16008031_moe,b16008032,b16008032_moe,b16008033,b16008033_moe,b16008034,b16008034_moe,b16008035,b16008035_moe,b16008036,b16008036_moe,b16008037,b16008037_moe,b16008038,b16008038_moe,b16008039,b16008039_moe,b16008040,b16008040_moe,b16008041,b16008041_moe,b16008042,b16008042_moe,b16008043,b16008043_moe,b16008044,b16008044_moe,b16008045,b16008045_moe,b16008046,b16008046_moe,b16008047,b16008047_moe,b16008048,b16008048_moe,b16008049,b16008049_moe,b16008050,b16008050_moe,b16008051,b16008051_moe,b16008052,b16008052_moe,b16008053,b16008053_moe
BK96,Rugby-Remsen Village,52387,1690,23612,1268,7565,707,6816,659,346,171,346,171,0,54,403,186,329,176,74,71,16047,1003,14714,981,683,236,491,199,192,116,650,195,565,183,85,75,28775,1320,17667,1024,276,107,208,89,21,60,0,54,21,60,47,75,7,54,40,76,17391,1003,14315,940,682,214,485,162,197,106,2394,490,1035,253,1359,384,11108,945,807,238,713,224,0,54,0,54,0,54,94,96,40,63,54,71,10301,867,8249,792,571,243,190,116,381,201,1481,329,686,213,795,246
BK99,park-cemetery-etc-Brooklyn,388,225,356,222,100,107,88,106,12,40,12,40,0,40,0,40,0,40,0,40,256,144,245,143,11,40,0,40,11,40,0,40,0,40,0,40,32,52,25,48,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,25,48,0,40,0,40,0,40,0,40,25,48,8,40,17,46,7,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,7,40,0,40,0,40,0,40,0,40,7,40,0,40,7,40
BX01,Claremont-Bathgate,28110,1201,20278,1194,6659,695,3159,518,2961,491,2623,485,338,128,539,349,378,247,161,137,13619,887,7832,733,5699,678,3943,527,1756,342,88,75,67,69,21,48,7832,874,3011,463,147,102,39,75,44,55,44,55,0,40,64,69,64,69,0,40,2864,434,392,124,1957,344,482,159,1475,269,515,210,433,200,82,58,4821,667,383,185,19,49,319,175,120,124,199,138,45,55,13,42,32,50,4438,627,555,212,2682,442,513,153,2169,399,1201,386,380,171,821,330
BX03,Eastchester-Edenwald-Baychester,34381,1679,20678,1361,7201,777,5689,770,1286,396,1207,391,79,56,226,138,189,119,37,58,13477,1037,9409,866,3884,709,2953,582,931,279,184,129,167,128,17,42,13703,1239,8728,913,195,109,119,94,37,54,37,54,0,40,39,61,19,48,20,51,8533,878,6458,780,1016,314,608,228,408,153,1059,325,704,234,355,166,4975,881,482,247,327,221,81,86,80,87,1,38,74,95,34,66,40,79,4493,763,2964,586,520,190,130,91,390,168,1009,534,548,340,461,292
BX05,Bedford Park-Fordham North,48311,1851,27634,1487,9719,932,3515,639,5533,703,5167,685,366,147,671,253,513,216,158,137,17915,1158,7766,831,9864,955,7883,854,1981,377,285,158,280,158,5,49,20677,1501,8052,829,193,111,58,70,67,74,38,67,29,59,68,81,68,81,0,50,7859,810,1239,331,4619,625,1790,427,2829,471,2001,454,1000,316,1001,328,12625,1288,669,253,89,82,373,195,280,137,93,111,207,150,127,115,80,87,11956,1208,1088,324,8478,1034,1306,351,7172,940,2390,647,874,323,1516,467
BX06,Belmont,23638,1195,15588,982,4499,538,1632,325,2587,452,2301,428,286,142,280,175,220,152,60,67,11089,773,6188,606,4229,514,3277,449,952,223,672,281,631,288,41,53,8050,885,2513,409,32,43,0,34,15,38,15,38,0,34,17,40,17,40,0,34,2481,403,506,213,1222,323,450,180,772,260,753,212,257,116,496,186,5537,808,501,222,55,60,332,183,183,119,149,120,114,113,96,101,18,44,5036,743,428,165,3768,675,364,149,3404,651,840,258,289,161,551,191
BX07,Bronxdale,31605,1298,18856,1006,4832,555,2545,431,1976,407,1482,340,494,254,311,134,230,112,81,76,14024,811,7094,635,6447,622,4881,576,1566,284,483,165,392,146,91,81,12749,1255,5465,820,237,140,47,56,47,72,47,72,0,38,143,113,116,81,27,58,5228,773,2034,429,1596,355,511,197,1085,274,1598,511,639,306,959,266,7284,1041,597,245,199,125,91,107,71,92,20,47,307,181,190,127,117,125,6687,989,1331,354,3431,848,790,525,2641,646,1925,422,762,276,1163,278
BX08,West Farms-Bronx River,32044,1524,18946,1130,5711,705,2650,523,2940,554,2735,541,205,131,121,87,77,70,44,63,13235,874,5367,621,7736,763,5469,617,2267,440,132,102,82,67,50,87,13098,1373,4474,624,157,90,13,42,98,67,98,67,0,40,46,67,37,67,9,40,4317,602,1418,389,2273,442,642,189,1631,371,626,214,275,120,351,154,8624,1256,668,251,102,76,460,204,171,104,289,178,106,112,90,109,16,44,7956,1167,965,307,5646,1060,369,155,5277,1038,1345,424,491,242,854,321
BX09,Soundview-Castle Hill-Clason Point-Harding Park,50522,1747,39560,1630,9768,840,5877,722,3691,569,3257,567,434,157,200,132,164,114,36,57,29792,1352,14661,969,14734,1119,11304,1009,3430,501,397,197,348,187,49,68,10962,1105,6559,799,106,75,0,50,68,67,68,67,0,50,38,59,38,59,0,50,6453,783,1869,394,3697,598,1828,466,1869,341,887,336,710,313,177,96,4403,641,199,113,67,87,114,87,114,87,0,50,18,52,13,49,5,48,4204,613,678,209,2709,499,900,297,1809,359,817,278,559,213,258,141
BX10,Pelham Bay-Country Club-City Island,25031,1229,20229,1171,3161,513,2118,400,685,279,673,279,12,35,358,246,330,246,28,40,17068,1037,12272,917,3594,605,3023,547,571,191,1202,362,1024,351,178,107,4802,702,3320,559,13,36,7,34,0,34,0,34,0,34,6,36,6,36,0,34,3307,558,543,175,821,320,378,211,443,216,1943,469,818,301,1125,319,1482,405,43,57,0,34,0,34,0,34,0,34,43,57,0,34,43,57,1439,399,106,90,651,278,338,173,313,192,682,271,301,170,381,213
BX13,Co-op City,42535,1650,32437,1897,5864,682,4509,625,1131,371,1012,356,119,88,224,220,209,220,15,37,26573,1673,19642,1561,6470,915,4711,763,1759,498,461,210,449,210,12,31,10098,1117,6756,799,90,78,78,77,0,33,0,33,0,33,12,36,0,33,12,36,6666,784,4193,627,1092,386,538,258,554,222,1381,322,807,281,574,175,3342,784,217,159,187,143,0,33,0,33,0,33,30,70,16,70,14,33,3125,765,1597,481,625,329,87,81,538,319,903,467,676,409,227,129
BX14,East Concourse-Concourse Village,58642,2010,35057,1797,11028,976,5037,700,4766,648,4083,617,683,224,1225,468,885,387,340,187,24029,1375,13109,1004,10538,1025,7655,874,2883,482,382,166,353,155,29,58,23585,1680,8082,852,282,187,91,102,142,145,135,145,7,51,49,80,49,80,0,51,7800,816,2158,404,4283,599,1421,318,2862,481,1359,437,887,388,472,183,15503,1541,1335,412,25,70,1094,359,457,219,637,258,216,192,137,179,79,76,14168,1401,1313,357,9776,1311,1442,389,8334,1167,3079,565,1141,300,1938,462
BX17,East Tremont,38330,1506,25935,1336,8647,728,3769,518,4442,642,3754,613,688,234,436,234,390,227,46,66,17288,1007,7285,671,9857,875,6903,756,2954,428,146,100,127,97,19,51,12395,1271,4845,598,171,110,23,53,127,96,77,73,50,64,21,51,21,51,0,45,4674,564,713,297,3265,433,1171,251,2094,335,696,225,416,161,280,136,7550,1066,737,252,67,92,490,207,59,63,431,198,180,112,137,105,43,58,6813,981,718,212,4678,878,771,249,3907,806,1417,413,545,198,872,330
BX22,North Riverdale-Fieldston-Riverdale,25205,1095,19791,1060,3135,493,2125,403,747,272,687,263,60,54,263,132,167,104,96,84,16656,854,13699,785,2008,323,1705,311,303,117,949,225,875,215,74,48,5414,549,3490,409,31,52,31,52,0,38,0,38,0,38,0,38,0,38,0,38,3459,408,1262,235,654,164,416,133,238,97,1543,295,827,211,716,203,1924,390,93,77,38,55,0,38,0,38,0,38,55,64,33,54,22,50,1831,365,333,137,386,165,115,79,271,148,1112,300,533,189,579,216
BX26,Highbridge,34082,1322,19702,1193,7324,672,2504,468,3908,528,3290,481,618,189,912,300,764,277,148,134,12378,875,6216,693,5986,647,4185,542,1801,334,176,94,136,81,40,66,14380,1032,5587,574,217,123,0,42,156,109,95,78,61,87,61,63,23,49,38,54,5370,536,907,246,3620,450,933,278,2687,386,843,226,468,159,375,151,8793,979,843,264,26,44,769,256,368,160,401,192,48,67,26,43,22,54,7950,894,812,322,5500,755,527,198,4973,725,1638,407,678,255,960,311
BX27,Hunts Point,25185,1127,17934,1066,5855,578,3030,506,2582,433,2125,424,457,137,243,149,230,145,13,39,12079,805,4646,569,7337,577,4722,472,2615,346,96,62,96,62,0,38,7251,733,2588,335,52,43,0,38,52,43,52,43,0,38,0,38,0,38,0,38,2536,326,171,76,2160,322,389,134,1771,285,205,96,102,66,103,80,4663,697,366,175,46,62,311,172,71,65,240,162,9,35,9,35,0,38,4297,625,173,74,3757,609,129,80,3628,598,367,146,126,82,241,114
BX28,Van Cortlandt Village,46384,1646,26579,1519,7535,700,2928,482,4029,535,3666,519,363,147,578,257,509,243,69,60,19044,1249,8804,837,9683,983,7850,894,1833,361,557,202,512,198,45,50,19805,1368,9377,843,158,115,0,43,95,109,95,109,0,43,63,57,55,56,8,44,9219,823,1281,280,5232,595,2364,389,2868,404,2706,527,1713,418,993,225,10428,1070,907,293,74,78,667,267,431,183,236,163,166,106,128,98,38,55,9521,957,769,241,6519,854,1233,309,5286,780,2233,448,1064,302,1169,309
BX29,Spuyten Duyvil-Kingsbridge,27747,997,18989,904,3047,442,1684,373,1128,263,889,262,239,135,235,114,235,114,0,38,15942,784,11211,700,3876,506,3096,455,780,208,855,203,780,201,75,54,8758,749,5670,590,243,139,78,81,49,71,37,56,12,41,116,103,116,103,0,38,5427,548,1211,250,1839,302,893,209,946,213,2377,432,1316,302,1061,276,3088,525,158,100,23,39,85,82,0,38,85,82,50,63,27,47,23,57,2930,513,552,179,1398,370,210,113,1188,327,980,330,475,212,505,240
BX30,Kingsbridge Heights,28783,1362,15265,1177,4418,574,1622,385,2540,434,2301,410,239,116,256,175,251,173,5,36,10847,989,4963,795,5604,618,4572,548,1032,245,280,184,259,181,21,39,13518,1192,5728,651,213,114,20,46,126,94,98,88,28,43,67,60,67,60,0,38,5515,637,830,279,3430,537,1445,431,1985,329,1255,328,674,242,581,264,7790,1046,702,236,55,74,615,224,262,129,353,187,32,47,11,38,21,38,7088,970,753,301,5569,895,1174,341,4395,809,766,289,422,223,344,164
BX31,Allerton-Pelham Gardens,31646,1335,20664,1180,5548,609,3588,490,1045,261,975,251,70,79,915,317,815,270,100,93,15116,914,9933,758,4095,586,3194,487,901,225,1088,276,859,222,229,126,10982,973,7109,663,159,90,89,79,0,42,0,42,0,42,70,58,57,59,13,41,6950,658,3225,509,1205,311,692,219,513,172,2520,446,1296,289,1224,279,3873,588,231,137,171,125,40,59,40,59,0,42,20,50,19,50,1,38,3642,565,1550,320,693,241,180,85,513,216,1399,391,751,254,648,221
BX33,Longwood,23221,1161,15910,1001,5731,595,2654,464,2768,416,2187,386,581,218,309,216,265,210,44,52,10179,770,4120,542,5997,657,3833,495,2164,362,62,54,62,54,0,36,7311,937,2853,461,27,43,0,36,27,43,27,43,0,36,0,36,0,36,0,36,2826,457,225,106,2288,415,599,161,1689,362,313,135,174,106,139,78,4458,800,284,123,0,36,253,120,83,57,170,101,31,44,0,36,31,44,4174,742,221,110,3483,722,400,154,3083,691,470,194,225,104,245,151
BX34,Melrose South-Mott Haven North,35493,1540,23383,1367,8077,731,3731,615,4006,569,3406,536,600,246,340,199,277,193,63,74,15306,1032,6415,696,8808,856,5904,688,2904,418,83,55,70,54,13,41,12110,1313,3696,570,124,89,0,42,110,84,92,76,18,45,14,48,14,48,0,42,3572,567,419,183,2722,498,1013,339,1709,331,431,213,296,190,135,93,8414,1155,962,402,30,59,860,391,312,239,548,295,72,82,19,50,53,58,7452,992,467,173,6061,930,1296,493,4765,836,924,326,495,265,429,191
BX35,Morrisania-Melrose,34827,1368,23746,1234,7544,687,3119,469,3806,576,3203,501,603,288,619,279,599,277,20,43,16202,954,8417,793,7506,734,5061,567,2445,381,279,170,273,171,6,38,11081,1072,4264,558,168,109,21,50,106,99,83,93,23,44,41,51,41,51,0,40,4096,516,722,228,2654,426,809,247,1845,328,720,211,364,156,356,124,6817,864,627,205,117,104,369,153,185,104,184,111,141,100,107,74,34,60,6190,807,466,177,4563,748,574,192,3989,732,1161,281,365,147,796,218
BX36,University Heights-Morris Heights,49681,1729,28558,1535,9625,814,4061,579,5275,627,4555,567,720,240,289,174,273,167,16,70,18933,1162,10201,888,8507,766,6371,643,2136,383,225,141,214,140,11,51,21123,1477,7548,768,215,141,0,51,174,134,129,128,45,65,41,66,41,66,0,51,7333,724,1244,306,5272,595,1405,327,3867,487,817,254,579,211,238,148,13575,1208,1166,293,72,79,925,260,422,163,503,197,169,110,94,85,75,84,12409,1108,1074,272,9985,1078,1235,330,8750,1013,1350,349,558,205,792,274
BX37,Van Nest-Morris Park-Westchester Square,27739,1191,18853,1023,4990,570,2169,427,2317,446,2080,434,237,115,504,185,475,182,29,46,13863,816,7219,665,5546,602,4565,539,981,240,1098,276,891,254,207,94,8886,825,3989,459,84,57,0,42,32,47,32,47,0,42,52,53,23,45,29,52,3905,454,669,205,1555,277,737,188,818,204,1681,321,825,207,856,200,4897,693,368,170,14,44,154,108,38,58,116,100,200,124,153,101,47,54,4529,632,504,179,2198,479,373,144,1825,446,1827,390,585,176,1242,350
BX39,Mott Haven-Port Morris,47487,1537,33260,1394,10172,719,4686,547,5333,569,3798,504,1535,299,153,93,106,84,47,65,23088,1167,10383,811,12601,900,7444,682,5157,575,104,71,104,71,0,50,14227,1149,4170,496,265,156,0,50,265,156,54,65,211,147,0,50,0,50,0,50,3905,443,320,146,3455,415,677,184,2778,381,130,90,54,68,76,77,10057,1067,645,214,58,73,458,197,55,64,403,191,129,77,46,58,83,69,9412,1002,408,194,8183,963,448,156,7735,951,821,266,113,80,708,253
BX40,Fordham South,23484,1189,13978,1083,5612,671,2543,515,2812,509,2596,487,216,108,257,154,238,154,19,32,8366,784,4202,618,4095,594,3250,531,845,212,69,76,69,76,0,32,9506,1083,3007,451,73,72,0,32,73,72,73,72,0,32,0,32,0,32,0,32,2934,439,290,130,2310,403,835,231,1475,311,334,131,124,76,210,105,6499,978,565,213,32,43,458,198,252,141,206,133,75,78,75,78,0,32,5934,911,540,198,4153,829,687,286,3466,730,1241,415,647,337,594,240
BX41,Mount Hope,47832,1599,24772,1248,8993,685,3093,433,5406,563,4663,531,743,219,494,197,351,159,143,107,15779,999,6968,637,8613,813,6233,652,2380,372,198,111,193,109,5,54,23060,1456,7664,663,175,93,0,51,168,92,159,92,9,48,7,50,7,50,0,51,7489,638,1081,265,5504,553,1918,353,3586,421,904,257,664,226,240,112,15396,1341,1476,350,7,50,1278,322,643,204,635,221,191,138,191,138,0,51,13920,1210,1278,307,9958,1058,1869,381,8089,946,2684,576,1340,343,1344,383
BX43,Norwood,37130,1723,21341,1120,6447,605,3082,461,2868,528,2333,429,535,236,497,172,418,162,79,59,14894,941,7608,751,6969,720,5256,681,1713,320,317,134,304,132,13,39,15789,1609,6337,710,172,99,12,41,84,75,69,77,15,43,76,73,40,56,36,49,6165,697,1380,359,2953,507,989,278,1964,414,1832,360,903,245,929,242,9452,1399,800,279,218,182,214,137,113,110,101,90,368,172,150,114,218,130,8652,1295,1373,394,4890,1092,467,186,4423,1049,2389,489,503,167,1886,438
BX44,Williamsbridge-Olinville,56538,1790,33108,1472,10887,866,8553,809,1922,379,1688,364,234,117,412,208,285,183,127,112,22221,1137,16637,1062,5046,561,3911,497,1135,273,538,156,469,147,69,68,23430,1287,13419,910,327,130,166,95,47,67,47,67,0,54,114,96,109,95,5,53,13092,878,9832,789,1611,306,736,186,875,210,1649,363,1187,300,462,155,10011,934,835,218,571,182,60,60,41,58,19,57,204,129,109,104,95,90,9176,849,5398,615,1583,392,282,160,1301,348,2195,486,1309,329,886,344
BX46,Parkchester,28102,1063,18643,1161,4354,558,2755,464,1122,350,976,338,146,84,477,177,394,159,83,63,14289,943,9003,851,5000,575,3898,543,1102,308,286,185,162,112,124,109,9459,998,5402,811,211,189,0,36,0,36,0,36,0,36,211,189,137,103,74,119,5191,736,2131,541,1303,286,823,251,480,155,1757,427,902,278,855,305,4057,644,316,166,27,49,101,106,61,97,40,56,188,119,61,52,127,110,3741,563,1258,374,775,240,239,139,536,194,1708,383,774,248,934,260
BX49,Pelham Parkway,27954,1140,16386,952,3494,448,1893,400,1005,252,898,245,107,75,596,207,511,201,85,68,12892,774,7615,738,4019,454,3200,417,819,224,1258,278,1109,248,149,89,11568,1016,5342,550,75,70,31,58,0,38,0,38,0,38,44,54,29,50,15,43,5267,541,864,250,1214,280,750,229,464,149,3189,446,1568,340,1621,301,6226,863,395,146,40,65,45,66,44,66,1,38,310,123,146,77,164,86,5831,814,610,214,2092,637,467,271,1625,526,3129,559,1297,351,1832,414
BX52,Schuylerville-Throgs Neck-Edgewater Park,43796,1563,36411,1599,7438,777,4949,686,1955,395,1730,375,225,103,534,291,526,291,8,53,28973,1315,19661,1177,7728,819,6570,772,1158,290,1584,346,1344,327,240,129,7385,934,4854,744,57,70,13,52,30,69,18,54,12,55,14,52,10,53,4,51,4797,741,1119,299,1813,472,764,289,1049,301,1865,416,624,185,1241,320,2531,510,224,117,20,51,149,101,125,99,24,54,55,73,48,70,7,51,2307,455,284,120,1072,299,288,145,784,248,951,350,417,200,534,240
BX55,Soundview-Bruckner,32814,1334,18887,1071,6282,599,2972,489,2920,468,2524,447,396,157,390,187,330,188,60,58,12605,860,5267,561,7107,709,4876,541,2231,424,231,159,185,147,46,69,13927,1289,4894,641,170,121,46,59,26,51,15,41,11,42,98,107,1,38,97,108,4724,602,1339,381,2588,418,603,185,1985,373,797,273,282,114,515,235,9033,1153,693,237,133,126,399,166,205,112,194,103,161,125,112,111,49,58,8340,1082,1336,356,5854,1005,639,208,5215,971,1150,306,316,137,834,260
BX59,Westchester-Unionport,25467,1382,17034,1284,5111,708,2784,607,1790,336,1585,315,205,106,537,193,511,193,26,46,11923,837,4598,600,6771,635,5674,595,1097,248,554,222,506,202,48,47,8433,1019,4114,580,249,125,59,70,76,78,76,78,0,36,114,75,81,68,33,43,3865,551,857,211,1511,404,466,166,1045,311,1497,350,820,257,677,205,4319,847,491,207,47,72,308,185,96,80,212,159,136,71,72,61,64,55,3828,749,550,375,2137,537,352,149,1785,519,1141,358,260,122,881,306
BX62,Woodlawn-Wakefield,42675,1556,23514,1304,6703,670,5506,625,970,277,907,273,63,67,227,108,227,108,0,48,16811,1024,13554,943,2886,497,2379,437,507,194,371,149,318,140,53,60,19161,1190,11775,885,269,113,223,108,9,47,9,47,0,48,37,55,27,54,10,49,11506,856,9074,732,859,231,420,165,439,140,1573,410,1134,362,439,177,7386,885,638,246,556,229,59,97,5,47,54,97,23,59,23,59,0,48,6748,797,4908,675,967,405,193,131,774,330,873,305,484,226,389,173
BX63,West Concourse,36112,1374,17882,1099,7367,709,2077,372,4683,637,3772,578,911,292,607,227,523,216,84,81,10515,923,4186,553,6189,766,4756,650,1433,359,140,103,122,99,18,48,18230,1264,7368,744,252,127,11,45,129,88,94,80,35,54,112,86,92,82,20,50,7116,705,1165,320,4792,580,1285,331,3507,467,1159,324,778,274,381,170,10862,1143,891,288,38,60,686,267,263,182,423,181,167,118,131,107,36,59,9971,1034,605,253,7457,964,552,221,6905,922,1909,452,778,276,1131,345
BX75,Crotona Park East,18182,919,11136,815,4360,510,2158,429,2123,362,1940,351,183,95,79,85,79,85,0,29,6776,557,2823,400,3936,448,2835,375,1101,239,17,34,17,34,0,29,7046,733,2763,393,45,57,0,29,29,52,29,52,0,29,16,37,16,37,0,29,2718,381,374,150,1998,327,638,195,1360,239,346,142,232,120,114,88,4283,610,352,128,22,38,272,113,115,73,157,94,58,73,55,73,3,28,3931,560,634,221,2649,479,287,136,2362,445,648,249,390,183,258,146
BX98,Rikers Island,9741,583,8196,513,548,242,431,208,117,66,21,21,96,64,0,17,0,17,0,17,7648,511,5430,433,2171,208,308,95,1863,206,47,31,14,17,33,25,1545,228,386,107,21,25,0,17,14,29,0,17,14,29,7,14,0,17,7,14,365,107,131,60,183,71,7,12,176,69,51,35,0,17,51,35,1159,204,26,33,7,15,12,25,0,17,12,25,7,15,0,17,7,15,1133,197,363,133,528,141,13,17,515,138,242,86,0,17,242,86
BX99,park-cemetery-etc-Bronx,1241,238,727,197,243,94,93,54,114,68,107,68,7,31,36,43,36,43,0,32,484,155,259,102,218,98,181,86,37,55,7,33,7,33,0,32,514,140,243,86,8,32,0,32,0,32,0,32,0,32,8,32,8,32,0,32,235,84,12,36,117,70,88,57,29,42,106,62,84,57,22,39,271,98,4,30,0,32,0,32,0,32,0,32,4,30,4,30,0,32,267,98,19,34,127,92,0,32,127,92,121,64,96,63,25,31
MN01,Marble Hill-Inwood,47155,1865,23254,1275,6440,768,1938,381,4458,628,3771,596,687,214,44,50,44,50,0,41,16814,1039,9017,759,7599,852,5937,683,1662,430,198,100,180,98,18,48,23901,1760,10226,842,158,131,0,41,158,131,68,76,90,117,0,41,0,41,0,41,10068,830,659,189,8659,767,2499,451,6160,552,750,230,532,193,218,104,13675,1664,1102,307,0,41,1102,307,195,119,907,295,0,41,0,41,0,41,12573,1589,511,186,11465,1597,1703,482,9762,1415,597,272,454,226,143,150
MN03,Central Harlem North-Polo Grounds,73726,2126,57197,2005,11704,1004,8335,897,2392,465,1914,406,478,218,977,351,926,345,51,87,45493,1627,39962,1541,4670,653,3900,586,770,248,861,230,735,222,126,87,16529,1484,6860,816,470,236,50,74,335,222,247,186,88,125,85,86,79,87,6,57,6390,717,1925,371,3118,518,1313,305,1805,348,1347,356,1024,295,323,166,9669,1178,691,246,51,85,345,187,122,110,223,161,295,152,81,80,214,129,8978,1069,1596,380,3712,696,688,238,3024,642,3670,701,1727,384,1943,538
MN04,Hamilton Heights,48601,1860,30180,1536,6819,669,2880,531,3637,507,3181,483,456,195,302,183,269,180,33,54,23361,1325,17279,1172,5370,722,4292,632,1078,309,712,213,656,205,56,69,18421,1400,7791,805,201,137,78,93,123,109,123,109,0,46,0,46,0,46,0,46,7590,768,1163,294,5182,658,1972,525,3210,412,1245,356,901,278,344,198,10630,1317,770,364,0,46,770,364,271,152,499,312,0,46,0,46,0,46,9860,1158,924,284,7497,1061,1255,349,6242,987,1439,353,1033,302,406,233
MN06,Manhattanville,22525,1158,13083,965,3446,545,1433,380,1922,397,1643,375,279,147,91,79,91,79,0,34,9637,771,6453,731,3025,456,2374,427,651,207,159,102,157,102,2,30,9442,945,3430,419,22,51,0,34,22,51,11,36,11,37,0,34,0,34,0,34,3408,417,390,142,2769,413,816,243,1953,317,249,132,119,72,130,109,6012,900,383,203,31,47,352,198,185,103,167,168,0,34,0,34,0,34,5629,843,455,193,3935,680,690,291,3245,584,1239,448,636,295,603,290
MN09,Morningside Heights,52511,2094,36959,1932,3717,490,2189,375,1035,311,929,309,106,97,493,249,478,249,15,45,33242,1877,25770,1674,4454,660,3412,640,1042,243,3018,497,2894,481,124,80,15552,1221,6527,756,87,68,50,59,19,52,19,52,0,45,18,48,18,48,0,45,6440,747,1314,357,2770,531,908,304,1862,433,2356,439,1772,358,584,202,9025,962,218,117,5,44,89,76,41,64,48,59,124,102,124,102,0,45,8807,910,1781,453,1900,465,928,342,972,306,5126,724,3397,519,1729,465
MN11,Central Harlem South,43217,1515,33026,1449,6271,636,4149,544,1199,300,1022,276,177,110,923,298,727,272,196,129,26755,1212,22770,1165,2967,518,2291,421,676,210,1018,274,938,270,80,65,10191,833,4518,518,22,48,9,47,7,45,7,45,0,45,6,45,6,45,0,45,4496,515,1525,315,1286,267,532,180,754,186,1685,317,1073,242,612,197,5673,648,394,187,76,83,145,129,45,61,100,121,173,124,105,96,68,90,5279,598,1443,356,1271,312,265,106,1006,291,2565,446,1315,286,1250,352
MN12,Upper West Side,128203,2776,99669,2742,12723,1143,9428,953,1922,619,1666,607,256,133,1373,314,1319,312,54,79,86946,2312,74378,2200,7222,872,5649,829,1573,353,5346,705,5025,680,321,152,28534,1648,14221,1131,305,172,186,155,48,85,35,85,13,69,71,82,50,78,21,73,13916,1109,4735,590,3257,580,1518,348,1739,403,5924,813,4146,641,1778,402,14313,1237,747,303,140,122,68,90,13,68,55,88,539,276,372,259,167,125,13566,1137,3944,547,2702,632,874,281,1828,545,6920,809,4823,669,2097,469
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,66541,1728,51122,1628,3572,485,2269,387,761,319,563,268,198,176,542,190,504,187,38,60,47550,1538,40035,1446,4416,670,3580,624,836,244,3099,461,2797,439,302,125,15419,1070,7519,742,103,76,63,70,0,54,0,54,0,54,40,58,14,56,26,56,7416,736,2227,406,1758,375,892,243,866,285,3431,518,2570,467,861,240,7900,829,140,95,31,62,31,63,31,63,0,54,78,81,56,73,22,57,7760,819,2481,429,1187,322,593,224,594,226,4092,596,2719,488,1373,377
MN14,Lincoln Square,55597,2000,43404,2032,4072,633,2770,503,730,381,663,367,67,100,572,247,523,246,49,63,39332,1819,34564,1676,2549,522,2053,468,496,287,2219,399,2035,377,184,109,12193,1020,6274,694,60,57,49,58,11,48,11,48,0,48,0,48,0,48,0,48,6214,693,2084,400,713,227,483,201,230,140,3417,532,2511,444,906,247,5919,736,178,94,75,70,15,51,15,51,0,48,88,69,59,58,29,49,5741,712,1722,329,776,313,620,292,156,103,3243,555,2198,429,1045,299
MN15,Clinton,41768,1382,29519,1235,1535,308,893,246,488,230,403,209,85,107,154,99,124,84,30,49,27984,1186,23599,1144,2769,451,2145,403,624,185,1616,402,1510,380,106,80,12249,992,5497,561,31,46,0,43,0,43,0,43,0,43,31,46,31,46,0,43,5466,559,1364,321,1792,326,863,273,929,243,2310,382,1434,297,876,218,6752,860,284,184,18,50,215,175,163,161,52,82,51,59,16,48,35,55,6468,792,1637,388,1686,501,460,174,1226,461,3145,553,2138,444,1007,300
MN17,Midtown-Midtown South,27340,1090,18862,1101,669,178,553,169,43,53,43,53,0,51,73,91,73,91,0,51,18193,1068,15526,1043,849,198,732,185,117,75,1818,364,1655,349,163,84,8478,716,3272,419,87,86,79,86,0,51,0,51,0,51,8,51,8,51,0,51,3185,413,692,168,501,137,229,99,272,97,1992,340,1545,309,447,141,5206,580,14,54,0,51,6,52,6,52,0,51,8,52,8,52,0,51,5192,577,1217,252,497,198,253,120,244,154,3478,509,2149,419,1329,292
MN19,Turtle Bay-East Midtown,46458,1574,34295,1419,1568,335,1227,288,54,73,54,73,0,48,287,145,259,129,28,59,32727,1411,28728,1390,1485,329,1322,308,163,115,2514,421,2365,417,149,117,12163,1092,5094,531,11,50,11,50,0,48,0,48,0,48,0,48,0,48,0,48,5083,531,1459,302,522,184,351,141,171,121,3102,440,2226,379,876,231,7069,992,223,212,90,124,6,47,0,48,6,47,127,178,116,176,11,50,6846,869,1871,423,491,187,388,170,103,87,4484,743,3058,559,1426,413
