area_id,area_name,b18102001,b18102001_moe,b18102002,b18102002_moe,b18102003,b18102003_moe,b18102004,b18102004_moe,b18102005,b18102005_moe,b18102006,b18102006_moe,b18102007,b18102007_moe,b18102008,b18102008_moe,b18102009,b18102009_moe,b18102010,b18102010_moe,b18102011,b18102011_moe,b18102012,b18102012_moe,b18102013,b18102013_moe,b18102014,b18102014_moe,b18102015,b18102015_moe,b18102016,b18102016_moe,b18102017,b18102017_moe,b18102018,b18102018_moe,b18102019,b18102019_moe,b18102020,b18102020_moe,b18102021,b18102021_moe,b18102022,b18102022_moe,b18102023,b18102023_moe,b18102024,b18102024_moe,b18102025,b18102025_moe,b18102026,b18102026_moe,b18102027,b18102027_moe,b18102028,b18102028_moe,b18102029,b18102029_moe,b18102030,b18102030_moe,b18102031,b18102031_moe,b18102032,b18102032_moe,b18102033,b18102033_moe,b18102034,b18102034_moe,b18102035,b18102035_moe,b18102036,b18102036_moe,b18102037,b18102037_moe,b18102038,b18102038_moe,b18102039,b18102039_moe
BK30,Dyker Heights,44934,1499,22269,950,1657,274,0,51,1657,274,3212,392,0,51,3212,392,5870,588,38,58,5832,587,8451,460,68,53,8383,458,1631,233,68,59,1563,228,1448,212,276,94,1172,193,22665,882,1050,230,0,51,1050,230,3374,431,36,59,3338,430,5089,478,10,49,5079,478,9202,475,73,56,9129,474,1929,231,79,57,1850,229,2021,241,315,93,1706,221
BK31,Bay Ridge,83453,1976,39627,1247,2669,365,11,65,2658,364,5946,555,0,66,5946,555,9743,663,7,66,9736,664,16951,675,353,133,16598,674,2364,268,137,80,2227,263,1954,228,299,97,1655,215,43826,1227,2575,373,0,66,2575,373,5842,614,40,80,5802,613,10739,635,85,93,10654,625,17254,655,84,68,17170,655,3552,317,117,82,3435,312,3864,341,586,146,3278,312
BK32,Sunset Park West,52486,1676,27186,1140,2208,356,0,49,2208,356,4403,490,6,49,4397,490,9910,752,24,61,9886,752,8968,577,127,76,8841,579,979,211,38,52,941,208,718,165,142,87,576,146,25300,1030,2132,328,0,49,2132,328,4083,478,8,49,4075,477,7782,565,48,64,7734,562,8695,464,31,52,8664,464,1291,196,58,60,1233,191,1317,232,173,80,1144,228
BK33,Carroll Gardens-Columbia Street-Red Hook,38965,1308,18296,974,1344,260,0,45,1344,260,2685,424,33,58,2652,416,5117,552,20,51,5097,551,7655,541,73,67,7582,541,875,210,37,52,838,207,620,168,142,96,478,143,20669,864,1054,221,0,45,1054,221,2611,342,46,70,2565,335,6512,629,51,74,6461,619,8208,496,101,81,8107,490,1102,195,34,58,1068,184,1182,245,180,102,1002,235
BK34,Sunset Park East,71445,2070,36548,1338,2735,374,0,59,2735,374,6756,647,35,67,6721,644,11699,806,0,59,11699,806,12917,642,81,67,12836,643,1281,230,19,58,1262,230,1160,199,261,100,899,175,34897,1175,2739,420,4,58,2735,420,5438,564,13,62,5425,563,9953,656,34,65,9919,656,13449,584,237,112,13212,582,1638,245,48,54,1590,245,1680,234,195,90,1485,223
BK35,Stuyvesant Heights,64237,2087,28780,1352,2464,395,9,51,2455,395,5391,589,28,53,5363,588,7760,701,30,60,7730,700,11027,735,226,114,10801,731,1510,255,142,91,1368,245,628,157,102,71,526,150,35457,1336,2414,384,0,51,2414,384,5989,617,40,66,5949,615,9841,676,56,68,9785,674,13141,590,210,106,12931,591,2451,292,123,81,2328,283,1621,239,332,112,1289,212
BK37,Park Slope-Gowanus,72707,1868,34796,1212,2504,365,0,58,2504,365,3918,444,59,86,3859,441,11386,794,61,82,11325,795,14306,693,202,127,14104,695,1653,236,85,82,1568,228,1029,212,208,101,821,191,37911,1230,2441,361,0,58,2441,361,4109,493,0,58,4109,493,12976,800,8,58,12968,801,15076,640,126,86,14950,639,1870,261,70,70,1800,256,1439,237,344,136,1095,204
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,34719,1232,16769,852,1312,245,0,42,1312,245,2268,379,74,76,2194,377,5522,529,24,43,5498,529,6581,479,207,102,6374,471,647,146,59,63,588,138,439,127,116,72,323,109,17950,772,833,217,0,42,833,217,1966,339,0,42,1966,339,6243,488,32,55,6211,485,6991,444,80,53,6911,445,1088,169,32,48,1056,168,829,184,141,80,688,157
BK40,Windsor Terrace,22563,968,10694,637,836,243,0,32,836,243,1231,234,6,31,1225,234,2687,362,0,32,2687,362,4964,344,120,100,4844,340,583,149,24,36,559,148,393,108,125,66,268,86,11869,590,853,206,0,32,853,206,1263,264,0,32,1263,264,3215,390,27,55,3188,382,4944,310,25,35,4919,309,678,149,19,35,659,147,916,160,139,71,777,151
BK41,Kensington-Ocean Parkway,36020,1500,17623,949,1543,285,66,113,1477,265,3327,452,12,40,3315,450,4680,512,18,48,4662,512,6503,484,115,76,6388,483,886,186,155,96,731,158,684,170,180,89,504,150,18397,917,1371,270,0,40,1371,270,3415,468,8,40,3407,469,5001,475,0,40,5001,475,6570,421,35,49,6535,422,1046,190,55,45,991,189,994,194,153,110,841,171
BK42,Flatbush,104778,2591,47888,1574,3732,453,62,93,3670,447,8660,705,0,68,8660,705,13067,889,36,77,13031,888,18808,855,304,133,18504,855,2468,295,136,88,2332,290,1153,202,225,89,928,189,56890,1683,3740,472,27,74,3713,472,9440,797,15,69,9425,797,15092,860,37,77,15055,858,22577,789,251,98,22326,788,3442,341,97,77,3345,337,2599,283,573,152,2026,255
BK43,Midwood,51297,1622,25413,1060,1783,279,13,52,1770,279,5333,542,14,55,5319,543,6368,538,47,70,6321,540,9249,498,144,88,9105,509,1446,195,44,57,1402,190,1234,185,343,102,891,159,25884,967,2028,318,23,55,2005,316,4166,451,0,51,4166,451,5885,487,25,58,5860,487,9621,447,211,99,9410,443,1680,214,52,63,1628,213,2504,260,593,140,1911,234
BK44,Madison,39981,1278,19253,851,1247,282,0,46,1247,282,2831,369,0,46,2831,369,4437,451,13,47,4424,450,8296,427,120,89,8176,419,1025,167,149,73,876,152,1417,200,303,105,1114,185,20728,784,1167,233,21,52,1146,227,3090,360,29,62,3061,359,4042,390,0,46,4042,390,8915,409,124,85,8791,403,1247,159,89,62,1158,155,2267,253,410,114,1857,239
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,48309,1466,23328,936,2021,365,0,55,2021,365,4699,485,3,54,4696,485,4864,455,41,81,4823,454,9075,444,89,68,8986,444,1386,225,169,96,1217,204,1283,192,240,84,1043,183,24981,901,1591,264,0,55,1591,264,3890,457,17,56,3873,457,5271,482,49,64,5222,479,10274,469,185,99,10089,463,1655,213,54,55,1601,212,2300,272,250,85,2050,263
BK46,Ocean Parkway South,19508,1096,9540,626,825,204,0,36,825,204,1805,299,14,38,1791,298,2435,321,0,36,2435,321,3305,282,15,34,3290,281,582,123,76,52,506,115,588,118,131,70,457,102,9968,646,838,199,0,36,838,199,2089,352,0,36,2089,352,2226,273,43,57,2183,271,3353,282,7,36,3346,283,595,118,60,47,535,110,867,143,158,70,709,140
BK50,Canarsie,85624,2076,38307,1257,2784,385,26,75,2758,383,7563,573,79,82,7484,569,10045,678,67,91,9978,679,15076,685,226,111,14850,684,1733,259,35,74,1698,252,1106,214,173,89,933,190,47317,1323,2221,332,0,70,2221,332,8647,628,41,81,8606,622,11111,707,21,69,11090,707,20620,650,244,111,20376,652,2750,295,253,103,2497,287,1968,277,284,103,1684,256
BK58,Flatlands,70841,1717,32116,1051,2122,318,0,62,2122,318,5769,505,0,62,5769,505,8782,637,20,69,8762,637,12270,561,76,78,12194,558,2019,257,103,77,1916,252,1154,188,145,80,1009,176,38725,1130,2180,302,0,62,2180,302,6800,566,27,66,6773,565,8312,570,9,63,8303,569,16180,561,207,96,15973,563,3047,287,134,87,2913,282,2206,254,316,110,1890,235
BK60,Prospect Lefferts Gardens-Wingate,68838,2200,31389,1357,2740,417,55,100,2685,410,5551,609,100,102,5451,608,8923,713,47,77,8876,712,10999,719,126,90,10873,715,2043,331,125,77,1918,327,1133,228,75,66,1058,222,37449,1411,2095,393,24,67,2071,392,4876,560,0,58,4876,560,10130,816,0,58,10130,816,15278,698,133,85,15145,699,2855,334,118,85,2737,332,2215,352,323,124,1892,311
BK61,Crown Heights North,99659,2397,44223,1576,3221,430,40,91,3181,426,7811,704,92,86,7719,700,13996,900,118,115,13878,892,15437,848,252,111,15185,847,2577,336,129,97,2448,330,1181,212,262,115,919,187,55436,1597,3248,405,0,67,3248,405,8441,712,9,67,8432,712,15278,856,50,82,15228,854,21353,832,189,100,21164,829,3724,355,140,88,3584,352,3392,376,585,164,2807,334
BK63,Crown Heights South,41211,1615,19602,1089,1825,314,0,40,1825,314,3960,535,16,41,3944,535,5686,609,0,40,5686,609,6669,520,29,45,6640,520,807,169,83,53,724,166,655,161,21,40,634,159,21609,1014,1128,229,9,41,1119,228,4251,574,33,52,4218,566,5588,553,19,49,5569,550,8087,461,54,56,8033,460,1458,207,58,46,1400,203,1097,212,43,49,1054,210
BK64,Prospect Heights,20435,951,9706,664,728,161,0,32,728,161,851,257,0,32,851,257,3332,425,0,32,3332,425,4212,400,32,35,4180,396,396,122,7,33,389,121,187,91,39,35,148,86,10729,669,485,133,11,32,474,135,917,218,0,32,917,218,4004,516,11,34,3993,516,4269,357,28,38,4241,352,598,145,61,70,537,138,456,142,62,63,394,127
BK68,Fort Greene,26206,1087,11001,740,557,131,0,38,557,131,1560,270,19,44,1541,271,3947,474,3,36,3944,474,4172,415,55,58,4117,410,441,117,43,55,398,109,324,116,37,42,287,112,15205,727,1083,273,15,43,1068,273,1580,303,14,42,1566,303,5509,495,23,44,5486,496,5351,402,131,84,5220,397,975,171,39,47,936,171,707,163,184,82,523,138
BK69,Clinton Hill,36409,1446,17412,975,1116,239,0,40,1116,239,1869,348,0,40,1869,348,6649,727,0,40,6649,727,6371,482,57,87,6314,471,904,193,40,48,864,190,503,159,90,79,413,139,18997,893,1074,226,0,40,1074,226,1834,320,0,40,1834,320,7467,557,13,41,7454,558,6745,451,131,73,6614,447,1048,171,30,43,1018,171,829,176,112,57,717,171
BK72,Williamsburg,32650,1531,16723,1017,3176,476,0,36,3176,476,5257,577,9,32,5248,576,4268,358,12,39,4256,357,3278,310,34,62,3244,307,346,127,60,55,286,117,398,124,162,94,236,93,15927,807,2987,362,0,36,2987,362,4278,469,0,36,4278,469,3893,343,0,36,3893,343,3529,283,106,103,3423,296,408,135,20,46,388,131,832,179,284,111,548,152
BK73,North Side-South Side,46039,1504,22260,971,1560,278,0,48,1560,278,2829,398,0,48,2829,398,9161,712,82,85,9079,709,7345,532,109,74,7236,527,818,198,122,100,696,179,547,149,101,73,446,136,23779,1034,1457,279,0,48,1457,279,3195,485,11,48,3184,481,9508,678,32,56,9476,676,7766,497,179,119,7587,493,865,189,23,52,842,188,988,211,231,122,757,183
BK75,Bedford,69849,2015,33100,1284,3883,407,0,56,3883,407,7325,589,11,58,7314,589,10008,724,20,63,9988,722,9947,654,164,89,9783,650,1266,221,40,59,1226,220,671,171,52,58,619,164,36749,1243,3394,389,74,87,3320,378,6945,541,0,56,6945,541,10829,708,30,65,10799,705,12480,589,218,98,12262,582,1669,230,64,70,1605,226,1432,231,186,114,1246,206
BK76,Greenpoint,31508,1172,15485,775,401,147,0,42,401,147,1319,277,14,46,1305,276,6438,603,0,42,6438,603,6436,479,98,70,6338,473,628,138,52,46,576,133,263,87,40,53,223,78,16023,769,536,161,0,42,536,161,1068,251,0,42,1068,251,6958,579,11,43,6947,579,5651,404,27,45,5624,403,686,143,45,51,641,140,1124,213,251,106,873,188
BK77,Bushwick North,61775,1934,31710,1327,2604,387,0,54,2604,387,5371,546,40,64,5331,540,12282,867,30,60,12252,866,10042,638,125,90,9917,626,855,182,99,81,756,168,556,137,84,59,472,134,30065,1158,2298,352,22,56,2276,352,5248,542,9,54,5239,542,10280,684,32,63,10248,686,10061,507,57,68,10004,505,1338,222,96,76,1242,216,840,146,175,86,665,132
BK78,Bushwick South,70981,2232,33787,1414,2280,368,0,56,2280,368,7082,675,39,68,7043,674,11310,923,147,96,11163,922,10891,708,284,135,10607,703,1460,243,95,87,1365,230,764,175,42,61,722,171,37194,1392,2301,349,0,56,2301,349,6220,647,23,59,6197,646,12176,764,10,57,12166,763,12655,648,238,123,12417,647,2098,273,94,90,2004,268,1744,267,184,99,1560,245
BK79,Ocean Hill,31779,1395,14314,866,1152,248,0,38,1152,248,3425,445,11,39,3414,445,3680,443,11,40,3669,443,4725,468,47,58,4678,461,942,188,79,69,863,179,390,110,67,66,323,99,17465,894,1503,274,0,38,1503,274,3166,390,24,56,3142,388,4379,407,8,38,4371,407,6608,453,54,56,6554,455,1078,189,50,60,1028,185,731,146,113,66,618,143
BK81,Brownsville,55202,1835,22301,1149,2385,386,0,51,2385,386,6180,600,57,66,6123,597,5746,618,8,50,5738,618,6368,528,137,94,6231,522,1059,212,75,63,984,206,563,158,98,91,465,138,32901,1239,2528,427,35,68,2493,424,5682,575,54,77,5628,567,8715,639,76,74,8639,636,12141,574,247,109,11894,561,2175,272,106,81,2069,269,1660,239,139,77,1521,234
BK82,East New York,91686,2431,40706,1542,3934,516,0,65,3934,516,9977,733,57,75,9920,729,10118,793,100,109,10018,787,13621,795,123,72,13498,794,1865,278,83,79,1782,271,1191,220,188,108,1003,201,50980,1554,3662,485,14,68,3648,485,9729,723,85,84,9644,719,13518,791,45,71,13473,792,18663,733,276,112,18387,727,3362,341,216,103,3146,326,2046,328,424,150,1622,255
BK83,Cypress Hills-City Line,47466,1747,22680,1082,2109,334,0,49,2109,334,4824,506,0,49,4824,506,6212,539,17,55,6195,538,8233,558,53,51,8180,556,794,159,45,58,749,153,508,136,85,61,423,125,24786,1075,1874,319,0,49,1874,319,4636,502,0,49,4636,502,6847,564,46,66,6801,564,9391,501,66,61,9325,501,1139,191,4,49,1135,191,899,183,100,67,799,178
BK85,East New York (Pennsylvania Ave),29811,1192,13048,771,1083,235,8,37,1075,235,3759,416,26,48,3733,417,3440,428,6,37,3434,428,3969,423,51,50,3918,424,564,143,44,49,520,138,233,74,38,44,195,74,16763,805,1603,304,0,36,1603,304,3476,403,0,36,3476,403,4308,389,21,49,4287,389,6211,403,37,44,6174,404,719,135,30,49,689,134,446,118,0,36,446,118
BK88,Borough Park,105873,2868,54578,1718,7361,598,29,71,7332,597,14201,927,34,69,14167,927,13888,802,64,74,13824,799,15010,719,235,108,14775,717,1937,251,146,82,1791,242,2181,252,433,117,1748,222,51295,1555,6367,562,31,70,6336,561,12354,876,14,67,12340,876,12110,657,77,80,12033,657,14822,637,191,98,14631,634,1937,238,129,95,1808,231,3705,389,836,181,2869,360
BK90,East Williamsburg,33139,1146,15571,849,738,187,0,40,738,187,1660,294,0,40,1660,294,6112,586,28,49,6084,586,5266,476,121,78,5145,470,884,204,27,46,857,202,911,189,228,100,683,172,17568,780,603,184,0,40,603,184,1211,245,0,40,1211,245,7276,587,0,40,7276,587,5846,411,35,46,5811,411,1244,206,65,53,1179,203,1388,217,135,66,1253,208
BK91,East Flatbush-Farragut,52647,1676,23214,976,1337,255,0,54,1337,255,3991,455,0,54,3991,455,6180,588,45,69,6135,586,9031,528,88,77,8943,526,1695,234,85,74,1610,227,980,188,100,67,880,181,29433,1083,1732,308,22,62,1710,307,4367,451,31,71,4336,449,7097,559,15,57,7082,559,12043,580,185,94,11858,583,2459,281,63,61,2396,279,1735,242,237,83,1498,234
BK93,Starrett City,12813,807,4442,627,277,134,0,24,277,134,1082,379,0,24,1082,379,1011,310,0,24,1011,310,1025,253,34,37,991,248,389,137,66,48,323,129,658,198,201,109,457,179,8371,565,349,217,0,24,349,217,947,213,47,59,900,209,1667,396,0,24,1667,396,3186,363,62,55,3124,361,976,214,63,47,913,207,1246,244,331,127,915,222
BK95,Erasmus,29894,1514,13693,924,1111,255,0,36,1111,255,2889,437,23,39,2866,432,3633,479,0,36,3633,479,4934,449,56,68,4878,446,652,156,7,36,645,156,474,121,30,58,444,111,16201,945,993,220,8,35,985,220,2408,396,0,36,2408,396,4306,510,0,36,4306,510,6577,432,53,66,6524,435,1068,182,39,41,1029,180,849,171,67,56,782,165
BK96,Rugby-Remsen Village,56082,1881,25136,1082,1988,352,0,54,1988,352,4687,490,68,69,4619,488,6178,579,31,62,6147,580,9394,608,106,85,9288,602,1784,251,45,58,1739,248,1105,215,125,71,980,206,30946,1253,1902,342,0,54,1902,342,3961,479,8,54,3953,479,7141,600,28,63,7113,598,13700,659,144,77,13556,656,2478,286,56,64,2422,281,1764,293,165,86,1599,278
BK99,park-cemetery-etc-Brooklyn,416,260,180,121,28,60,0,40,28,60,18,48,0,40,18,48,79,71,0,40,79,71,55,67,0,40,55,67,0,40,0,40,0,40,0,40,0,40,0,40,236,152,0,40,0,40,0,40,82,94,0,40,82,94,78,62,0,40,78,62,59,60,11,40,48,60,0,40,0,40,0,40,17,46,17,46,0,40
BX01,Claremont-Bathgate,30363,1361,13636,910,1409,323,7,40,1402,324,3792,497,19,42,3773,496,3730,470,53,73,3677,472,4006,434,204,117,3802,418,480,181,49,58,431,176,219,87,80,61,139,75,16727,876,1196,236,0,40,1196,236,3397,457,14,44,3383,457,4723,476,0,40,4723,476,6051,411,296,119,5755,412,824,205,75,56,749,199,536,146,116,66,420,135
BX03,Eastchester-Edenwald-Baychester,36345,1801,16198,1098,1207,336,11,42,1196,336,3914,533,8,44,3906,532,4026,530,0,40,4026,530,5599,594,62,57,5537,595,1099,245,111,99,988,232,353,119,47,55,306,112,20147,1152,1083,324,0,40,1083,324,3938,536,0,40,3938,536,4634,509,31,63,4603,507,8415,563,127,89,8288,568,1173,211,40,48,1133,210,904,197,131,72,773,193
BX05,Bedford Park-Fordham North,52440,1964,24922,1392,2218,398,16,53,2202,396,5196,636,0,50,5196,636,7041,798,32,55,7009,796,9144,742,122,88,9022,738,984,241,97,90,887,227,339,133,48,61,291,124,27518,1225,2062,384,0,50,2062,384,5384,633,29,61,5355,632,7457,650,62,71,7395,644,10260,573,287,121,9973,570,1500,265,76,64,1424,254,855,190,162,86,693,174
BX06,Belmont,25783,1376,12173,857,1082,260,0,34,1082,260,2702,404,53,47,2649,402,4274,526,12,34,4262,526,3440,436,141,74,3299,437,435,133,0,34,435,133,240,100,30,55,210,90,13610,900,1063,273,13,37,1050,272,2330,383,2,31,2328,383,5025,514,31,55,4994,513,3896,346,56,59,3840,350,703,185,113,79,590,183,593,153,100,69,493,138
BX07,Bronxdale,33389,1344,15904,969,1100,254,10,40,1090,254,2942,380,0,38,2942,380,4448,608,0,38,4448,608,5987,578,164,107,5823,578,779,170,61,68,718,160,648,160,150,80,498,146,17485,853,1023,268,10,39,1013,268,2724,391,0,38,2724,391,4170,450,32,50,4138,449,6943,431,82,65,6861,430,1386,243,186,103,1200,215,1239,214,317,116,922,183
BX08,West Farms-Bronx River,35316,1713,17169,1095,1484,344,0,40,1484,344,3615,526,8,40,3607,525,5020,657,77,84,4943,661,5966,562,85,90,5881,559,755,196,29,44,726,189,329,127,6,38,323,126,18147,1040,1796,356,29,53,1767,354,2916,423,33,52,2883,422,5405,519,0,40,5405,519,6113,475,173,103,5940,474,971,216,32,47,939,215,946,198,162,81,784,183
BX09,Soundview-Castle Hill-Clason Point-Harding Park,53551,1865,23881,1157,1711,326,0,50,1711,326,5286,581,5,49,5281,581,6177,686,115,108,6062,680,8306,646,146,85,8160,642,1535,266,64,62,1471,261,866,205,107,72,759,197,29670,1291,1567,291,0,50,1567,291,4787,570,28,65,4759,562,7138,710,87,91,7051,707,11972,613,187,93,11785,615,2594,328,142,90,2452,322,1612,265,109,59,1503,265
BX10,Pelham Bay-Country Club-City Island,25888,1306,12165,819,595,217,0,34,595,217,1483,397,20,44,1463,395,2710,515,0,34,2710,515,5535,515,82,64,5453,514,899,195,42,43,857,192,943,216,214,89,729,201,13723,845,513,220,0,34,513,220,1734,359,0,34,1734,359,2845,419,0,34,2845,419,5371,474,160,128,5211,463,1204,205,57,60,1147,200,2056,283,325,103,1731,272
BX13,Co-op City,42816,1753,18598,1256,883,283,0,33,883,283,2821,507,13,35,2808,507,3973,612,0,33,3973,612,7744,686,448,245,7296,680,1753,321,133,112,1620,316,1424,281,205,106,1219,293,24218,1193,886,256,0,33,886,256,3350,535,12,33,3338,535,4224,657,0,33,4224,657,10720,704,93,62,10627,709,2682,357,81,57,2601,350,2356,360,305,124,2051,343
BX14,East Concourse-Concourse Village,62732,2156,30322,1472,2483,441,9,52,2474,441,6567,685,9,52,6558,685,8641,846,103,97,8538,844,10280,867,401,171,9879,849,1606,282,109,88,1497,276,745,190,71,73,674,183,32410,1370,2377,403,0,51,2377,403,6076,649,14,57,6062,646,8234,717,105,100,8129,715,12142,661,253,119,11889,665,2134,312,166,96,1968,309,1447,256,216,129,1231,235
BX17,East Tremont,41380,1622,18644,1175,1898,328,3,44,1895,328,4953,504,37,57,4916,503,5108,673,8,47,5100,672,5733,534,188,102,5545,531,563,131,56,54,507,128,389,143,43,53,346,139,22736,960,1639,306,17,52,1622,306,4591,525,11,44,4580,524,6027,510,103,88,5924,502,8317,450,370,172,7947,461,1345,226,163,91,1182,214,817,158,133,93,684,150
BX22,North Riverdale-Fieldston-Riverdale,25943,1160,12487,733,843,207,0,38,843,207,1599,308,0,38,1599,308,3095,417,12,38,3083,420,4938,376,48,57,4890,367,1074,182,47,50,1027,180,938,180,242,113,696,157,13456,718,786,236,0,38,786,236,1660,341,0,38,1660,341,3192,348,9,39,3183,348,4940,336,50,61,4890,338,1231,194,0,38,1231,194,1647,249,248,96,1399,232
BX26,Highbridge,36942,1403,17410,901,1753,345,35,68,1718,339,4046,449,42,60,4004,444,4563,541,118,106,4445,537,6182,526,209,120,5973,514,581,158,47,53,534,156,285,109,33,44,252,107,19532,968,1230,261,10,41,1220,261,4332,514,0,42,4332,514,5396,490,112,80,5284,485,6885,502,182,84,6703,500,1011,206,124,82,887,195,678,171,184,99,494,147
BX27,Hunts Point,26635,1211,12307,738,1226,238,0,38,1226,238,3064,387,48,63,3016,383,3403,416,57,63,3346,412,3671,370,89,62,3582,367,647,151,113,68,534,140,296,100,30,57,266,90,14328,745,1151,228,0,38,1151,228,3199,365,7,37,3192,366,4134,456,36,46,4098,454,4527,329,123,74,4404,332,783,158,59,47,724,164,534,119,62,56,472,113
BX28,Van Cortlandt Village,48726,1767,22108,1157,1626,332,30,62,1596,330,4207,462,85,84,4122,464,6192,655,0,43,6192,655,8323,612,204,94,8119,611,979,209,10,42,969,210,781,164,143,85,638,148,26618,1221,1705,352,0,43,1705,352,4390,533,38,56,4352,527,7091,638,0,43,7091,638,10418,595,161,94,10257,593,1696,281,78,70,1618,276,1318,243,188,82,1130,229
