area_id,area_name,b21002001,b21002001_moe,b21002002,b21002002_moe,b21002003,b21002003_moe,b21002004,b21002004_moe,b21002005,b21002005_moe,b21002006,b21002006_moe,b21002007,b21002007_moe,b21002008,b21002008_moe,b21002009,b21002009_moe,b21002010,b21002010_moe,b21002011,b21002011_moe,b21002012,b21002012_moe,b21002013,b21002013_moe,b21002014,b21002014_moe,b21002015,b21002015_moe,b21002016,b21002016_moe
BK61,Crown Heights North,2237,339,338,143,27,73,0,67,269,134,0,67,345,151,14,68,0,67,130,85,0,67,156,94,642,200,293,130,23,70,0,67
BK63,Crown Heights South,657,161,45,58,6,40,0,40,106,77,0,40,196,102,0,40,0,40,44,47,0,40,51,45,108,64,101,68,0,40,0,40
BK64,Prospect Heights,378,128,32,39,24,39,0,32,0,32,0,32,122,56,0,32,0,32,7,32,6,31,41,45,130,107,16,31,0,32,0,32
BK68,Fort Greene,749,167,75,61,54,52,0,38,75,62,0,38,187,94,0,38,0,38,60,47,4,37,38,42,161,92,95,53,0,38,0,38
BK69,Clinton Hill,930,214,62,69,0,40,0,40,143,96,0,40,285,105,0,40,0,40,137,92,2,38,55,60,118,84,128,74,0,40,0,40
BK72,Williamsburg,184,98,4,35,0,36,0,36,34,62,0,36,28,47,0,36,0,36,28,49,0,36,0,36,67,64,23,40,0,36,0,36
BK73,North Side-South Side,618,160,71,60,0,48,9,47,78,77,0,48,194,93,0,48,0,48,68,54,0,48,65,70,86,73,47,67,0,48,0,48
BK75,Bedford,1194,213,112,80,0,56,0,56,121,86,28,59,250,101,4,55,11,57,76,71,2,54,116,85,314,120,137,76,0,56,23,67
BK76,Greenpoint,582,154,76,84,0,42,0,42,30,62,0,42,252,101,0,42,0,42,86,51,5,40,12,43,61,61,60,45,0,42,0,42
BK77,Bushwick North,751,197,103,91,13,52,0,54,70,74,0,54,307,120,0,54,0,54,50,60,0,54,39,61,149,88,20,55,0,54,0,54
BK78,Bushwick South,1202,244,109,83,39,62,0,56,140,87,0,56,180,93,0,56,0,56,136,82,0,56,91,88,393,156,109,79,5,56,0,56
BK79,Ocean Hill,1005,242,137,100,0,38,0,38,148,94,0,38,219,109,0,38,0,38,16,44,0,38,19,40,434,171,32,42,0,38,0,38
BK81,Brownsville,780,195,42,62,10,52,0,51,95,99,4,50,250,98,0,51,18,56,118,87,0,51,19,52,123,79,90,62,0,51,11,53
BK82,East New York,1431,242,125,98,51,75,0,65,201,98,0,65,370,131,0,65,0,65,112,79,10,65,63,72,343,127,142,92,14,64,0,65
BK83,Cypress Hills-City Line,583,162,82,72,21,59,0,49,67,83,0,49,126,71,0,49,0,49,69,58,0,49,23,59,160,99,6,48,29,63,0,49
BK85,East New York (Pennsylvania Ave),345,120,73,60,0,36,0,36,40,46,0,36,92,71,0,36,0,36,45,51,0,36,0,36,83,58,12,39,0,36,0,36
BK88,Borough Park,831,161,24,76,15,72,0,68,58,76,0,68,284,113,0,68,0,68,70,66,0,68,216,88,86,88,56,68,22,69,0,68
BK90,East Williamsburg,893,197,115,91,46,64,0,40,0,40,0,40,174,81,0,40,0,40,216,92,0,40,68,50,125,99,149,83,0,40,0,40
BK91,East Flatbush-Farragut,1093,213,115,78,0,54,6,53,90,69,6,54,346,116,0,54,0,54,93,75,0,54,22,55,331,151,84,63,0,54,0,54
BK93,Starrett City,404,188,12,31,0,24,0,24,0,24,0,24,57,49,0,24,0,24,73,51,0,24,174,171,32,46,56,45,0,24,0,24
BK95,Erasmus,348,114,23,42,0,36,0,36,19,37,0,36,159,82,0,36,0,36,43,45,0,36,0,36,75,61,29,45,0,36,0,36
BK96,Rugby-Remsen Village,1216,220,116,82,0,54,0,54,77,66,49,68,295,119,0,54,27,60,113,69,0,54,54,63,383,129,102,69,0,54,0,54
BK99,park-cemetery-etc-Brooklyn,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BX01,Claremont-Bathgate,354,119,41,58,19,42,0,40,0,40,0,40,106,71,0,40,0,40,11,42,6,38,29,48,86,68,56,67,0,40,0,40
BX03,Eastchester-Edenwald-Baychester,1102,247,166,103,29,49,0,40,95,77,0,40,241,121,0,40,0,40,118,81,0,40,27,40,252,128,174,112,0,40,0,40
BX05,Bedford Park-Fordham North,856,230,110,94,0,50,0,50,145,132,0,50,353,141,0,50,0,50,10,46,0,50,0,50,198,113,29,58,11,50,0,50
BX06,Belmont,355,114,7,33,19,41,0,34,20,46,0,34,123,74,0,34,0,34,0,34,0,34,42,35,95,65,26,38,23,35,0,34
BX07,Bronxdale,1019,218,128,90,41,76,0,38,88,77,9,39,280,108,0,38,0,38,90,56,0,38,112,81,118,65,131,82,14,42,8,38
BX08,West Farms-Bronx River,870,222,99,70,0,40,0,40,123,109,0,40,214,111,0,40,0,40,62,55,0,40,40,48,211,111,121,97,0,40,0,40
BX09,Soundview-Castle Hill-Clason Point-Harding Park,1936,347,174,132,54,70,0,50,195,133,0,50,625,181,0,50,0,50,170,84,0,50,109,98,415,174,191,91,3,48,0,50
BX10,Pelham Bay-Country Club-City Island,1888,307,139,104,0,34,0,34,201,128,0,34,365,149,0,34,0,34,279,129,0,34,266,100,452,165,186,85,0,34,0,34
BX13,Co-op City,2371,435,57,59,11,33,0,33,206,159,0,33,467,229,0,33,10,34,363,143,15,34,253,123,505,210,459,190,25,46,0,33
BX14,East Concourse-Concourse Village,1393,283,173,113,19,55,0,51,171,118,0,51,453,156,0,51,0,51,126,95,0,51,115,84,198,119,112,73,26,59,0,51
BX17,East Tremont,669,177,49,60,0,45,0,45,71,61,0,45,183,96,30,65,0,45,66,53,0,45,13,50,170,112,87,59,0,45,0,45
BX22,North Riverdale-Fieldston-Riverdale,1386,230,37,44,11,40,0,38,95,98,7,38,353,113,0,38,15,37,234,90,5,37,240,93,109,89,274,123,6,38,0,38
BX26,Highbridge,754,202,81,73,0,42,0,42,89,81,0,42,200,108,0,42,0,42,62,66,0,42,19,42,263,127,40,50,0,42,0,42
BX27,Hunts Point,551,154,83,61,0,38,0,38,72,73,0,38,152,76,0,38,0,38,17,45,0,38,16,38,178,91,33,43,0,38,0,38
BX28,Van Cortlandt Village,1272,247,183,97,0,43,0,43,119,93,0,43,364,134,0,43,0,43,117,73,9,45,131,64,217,114,108,66,24,43,0,43
BX29,Spuyten Duyvil-Kingsbridge,1563,252,144,109,19,45,6,38,110,72,0,38,321,123,0,38,0,38,270,103,12,40,333,106,172,85,148,80,23,38,5,38
BX30,Kingsbridge Heights,812,256,91,119,33,49,0,38,82,67,12,40,218,103,0,38,0,38,75,71,0,38,103,81,161,105,37,40,0,38,0,38
BX31,Allerton-Pelham Gardens,1183,197,4,41,0,42,0,42,87,64,0,42,369,112,0,42,5,42,146,68,0,42,244,88,167,95,161,76,0,42,0,42
BX33,Longwood,329,107,39,42,12,37,0,36,28,45,0,36,89,60,0,36,0,36,39,45,0,36,20,44,72,59,30,43,0,36,0,36
BX34,Melrose South-Mott Haven North,547,165,140,95,0,42,0,42,43,49,0,42,127,95,0,42,0,42,104,68,0,42,0,42,78,62,42,57,13,43,0,42
BX35,Morrisania-Melrose,606,165,44,48,0,40,0,40,17,44,13,42,102,75,0,40,0,40,60,57,0,40,46,50,243,113,81,75,0,40,0,40
BX36,University Heights-Morris Heights,1122,254,90,78,0,51,9,52,177,102,0,51,271,121,0,51,0,51,60,68,0,51,68,72,398,169,49,55,0,51,0,51
BX37,Van Nest-Morris Park-Westchester Square,1201,242,75,61,0,42,0,42,191,105,0,42,355,125,0,42,0,42,154,96,0,42,145,72,118,68,152,79,11,43,0,42
BX39,Mott Haven-Port Morris,1029,215,30,59,5,50,0,50,118,102,0,50,317,128,0,50,0,50,98,75,0,50,32,53,291,155,138,93,0,50,0,50
BX40,Fordham South,488,201,43,59,11,34,0,32,29,42,0,32,46,57,0,32,0,32,77,73,0,32,0,32,267,167,15,39,0,32,0,32
BX41,Mount Hope,705,182,64,65,0,51,0,51,89,82,19,57,231,109,0,51,0,51,60,64,0,51,15,53,196,108,31,58,0,51,0,51
BX43,Norwood,713,179,65,72,0,41,0,41,71,67,0,41,297,118,0,41,0,41,60,56,0,41,51,47,114,83,55,49,0,41,0,41
BX44,Williamsbridge-Olinville,1572,250,161,87,8,54,0,54,177,105,0,54,423,128,0,54,0,54,123,91,13,54,104,65,390,143,151,75,22,57,0,54
BX46,Parkchester,1187,278,128,95,14,39,0,36,195,117,0,36,385,129,0,36,0,36,52,43,0,36,76,52,299,177,38,46,0,36,0,36
BX49,Pelham Parkway,748,178,18,39,0,38,0,38,40,67,0,38,339,130,0,38,0,38,91,70,0,38,110,56,67,70,75,61,8,38,0,38
BX52,Schuylerville-Throgs Neck-Edgewater Park,2380,335,145,108,27,58,0,52,101,99,0,52,783,202,4,50,0,52,406,131,22,52,193,79,327,148,344,140,28,52,0,52
BX55,Soundview-Bruckner,616,171,52,59,0,40,0,40,101,76,0,40,161,75,0,40,0,40,102,60,0,40,101,64,69,64,30,45,0,40,0,40
BX59,Westchester-Unionport,608,169,30,56,20,40,0,36,113,106,0,36,149,73,5,35,0,36,55,53,0,36,29,41,165,88,42,43,0,36,0,36
BX62,Woodlawn-Wakefield,1424,246,54,63,75,78,0,48,139,89,26,61,426,133,0,48,0,48,153,67,6,48,197,85,204,113,132,68,12,50,0,48
BX63,West Concourse,445,163,60,75,0,42,0,42,16,43,48,85,193,103,0,42,0,42,40,57,0,42,7,40,49,54,27,50,5,39,0,42
BX75,Crotona Park East,333,117,45,46,0,29,0,29,10,31,0,29,154,82,0,29,0,29,21,31,5,28,9,33,52,43,37,46,0,29,0,29
BX98,Rikers Island,129,57,7,13,0,17,0,17,51,34,0,17,26,28,0,17,0,17,0,17,0,17,0,17,45,32,0,17,0,17,0,17
BX99,park-cemetery-etc-Bronx,28,40,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,12,34,16,39,0,32,0,32,0,32
MN01,Marble Hill-Inwood,587,178,123,115,0,41,0,41,96,85,0,41,95,54,0,41,0,41,48,50,0,41,52,45,131,89,42,44,0,41,0,41
MN03,Central Harlem North-Polo Grounds,2713,428,158,115,39,64,0,59,352,163,23,69,640,198,0,59,12,62,263,138,0,59,282,129,556,220,373,150,15,62,0,59
MN04,Hamilton Heights,1243,289,186,121,17,50,0,46,78,81,18,52,428,182,0,46,0,46,91,76,0,46,174,96,155,101,96,74,0,46,0,46
MN06,Manhattanville,427,152,152,104,13,36,0,34,58,53,0,34,62,55,0,34,0,34,0,34,0,34,20,37,73,66,49,51,0,34,0,34
MN09,Morningside Heights,1150,232,73,64,46,62,0,45,15,48,0,45,278,104,0,45,0,45,152,85,5,44,168,79,184,110,229,115,0,45,0,45
MN11,Central Harlem South,956,202,55,56,38,73,0,45,83,69,0,45,237,95,0,45,0,45,85,69,0,45,52,57,242,111,136,96,18,47,10,46
MN12,Upper West Side,4650,480,34,69,16,74,0,68,249,128,0,68,1352,275,15,70,0,68,791,197,37,80,968,229,380,149,693,186,101,96,14,69
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,1892,316,133,135,19,56,0,54,177,135,12,56,515,144,0,54,0,54,201,93,0,54,316,133,176,101,314,110,29,61,0,54
MN14,Lincoln Square,2390,397,12,49,26,54,0,48,281,172,24,60,513,204,0,48,0,48,463,184,12,49,414,151,150,130,452,180,43,53,0,48
MN15,Clinton,1244,317,118,124,0,43,0,43,79,74,0,43,236,114,0,43,0,43,130,94,12,44,188,105,298,167,113,93,70,90,0,43
MN17,Midtown-Midtown South,1033,213,36,59,18,57,0,51,19,58,0,51,310,115,0,51,11,53,113,78,0,51,92,68,189,110,245,106,0,51,0,51
MN19,Turtle Bay-East Midtown,2039,315,30,56,19,55,0,48,40,54,0,48,550,162,0,48,26,61,260,125,62,66,431,127,75,70,546,156,0,48,0,48
MN20,Murray Hill-Kips Bay,1267,281,16,46,62,75,0,42,11,44,0,42,258,140,11,43,0,42,163,77,15,46,150,81,83,80,410,189,88,80,0,42
MN21,Gramercy,990,226,0,34,30,57,0,34,104,100,0,34,243,101,0,34,0,34,54,50,13,36,118,97,105,73,323,133,0,34,0,34
MN22,East Village,933,215,114,88,0,40,0,40,80,67,0,40,391,149,0,40,0,40,77,57,21,42,101,65,86,65,63,64,0,40,0,40
MN23,West Village,1987,299,5,56,15,59,0,56,104,101,0,56,547,176,13,58,0,56,313,113,16,60,494,155,52,79,428,144,0,56,0,56
MN24,SoHo-TriBeCa-Civic Center-Little Italy,697,176,0,42,24,46,0,42,45,58,0,42,275,123,0,42,0,42,51,50,13,44,116,85,16,39,157,80,0,42,0,42
MN25,Battery Park City-Lower Manhattan,811,233,68,75,28,47,0,42,95,105,0,42,208,129,0,42,0,42,0,42,0,42,217,116,117,89,53,53,25,48,0,42
MN27,Chinatown,661,166,10,42,9,40,0,44,71,70,11,43,210,88,0,44,0,44,84,73,0,44,72,57,67,58,127,74,0,44,0,44
MN28,Lower East Side,1778,321,208,125,22,59,9,56,76,79,0,56,508,186,0,56,0,56,252,112,14,57,231,112,251,132,207,103,0,56,0,56
MN31,Lenox Hill-Roosevelt Island,2885,484,192,166,14,57,0,53,243,235,0,53,752,226,0,53,0,53,429,161,0,53,519,186,178,119,494,174,50,70,14,55
MN32,Yorkville,2759,405,88,85,57,67,0,50,117,99,20,57,786,216,0,50,0,50,477,186,26,55,519,176,167,119,502,177,0,50,0,50
MN33,East Harlem South,1193,245,74,62,0,50,0,50,164,105,0,50,304,130,0,50,0,50,201,99,0,50,115,81,191,109,108,84,36,54,0,50
MN34,East Harlem North,1304,293,104,91,25,53,0,50,206,137,22,61,295,115,0,50,0,50,50,60,0,50,137,127,243,145,173,89,37,76,12,50
MN35,Washington Heights North,1302,266,178,112,92,112,0,52,48,57,0,52,415,154,0,52,11,52,148,91,0,52,83,60,266,127,61,55,0,52,0,52
MN36,Washington Heights South,1865,318,217,129,122,106,0,56,146,104,0,56,540,168,0,56,61,78,129,82,20,56,159,89,286,132,185,108,0,56,0,56
MN40,Upper East Side-Carnegie Hill,3193,326,14,54,0,52,0,52,41,59,0,52,913,201,0,52,0,52,641,168,16,56,563,139,66,87,870,178,20,55,49,77
MN50,Stuyvesant Town-Cooper Village,786,203,18,30,0,22,0,22,65,66,0,22,110,75,0,22,0,22,77,58,13,25,343,138,17,31,143,73,0,22,0,22
MN99,park-cemetery-etc-Manhattan,65,57,12,39,0,32,0,32,7,32,0,32,19,37,0,32,0,32,0,32,0,32,9,33,18,34,0,32,0,32,0,32
QN01,South Jamaica,1146,216,141,81,6,46,0,46,85,69,0,46,320,120,5,46,0,46,66,58,0,46,108,66,380,146,35,46,0,46,0,46
QN02,Springfield Gardens North,1144,246,116,118,0,31,0,31,49,70,0,31,257,130,0,31,0,31,118,84,0,31,189,78,143,79,272,141,0,31,0,31
QN03,Springfield Gardens South-Brookville,524,140,40,44,24,31,0,29,1,31,8,27,149,70,0,29,0,29,44,47,23,43,47,40,137,81,51,40,0,29,0,29
QN05,Rosedale,652,201,106,92,9,37,0,35,78,68,0,35,111,88,0,35,8,35,49,45,0,35,66,63,191,104,34,48,0,35,0,35
QN06,Jamaica Estates-Holliswood,697,171,25,42,14,37,0,36,104,76,0,36,169,65,0,36,0,36,76,46,8,36,88,55,105,86,100,67,8,38,0,36
QN07,Hollis,585,143,104,66,0,36,0,36,100,63,0,36,131,60,0,36,0,36,37,35,0,36,71,43,79,65,63,46,0,36,0,36
QN08,St. Albans,2468,348,195,90,32,63,25,64,252,92,5,58,646,174,0,59,0,59,231,87,7,59,339,147,502,149,152,77,74,73,8,58
QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,1709,241,115,71,9,36,0,36,87,75,12,39,553,153,0,36,0,36,249,96,23,38,285,112,89,54,261,82,26,42,0,36
QN12,Hammels-Arverne-Edgemere,1358,247,87,70,56,70,0,38,154,94,0,38,474,146,0,38,0,38,125,75,0,38,108,60,247,117,100,64,7,38,0,38
QN15,Far Rockaway-Bayswater,1384,296,247,169,0,46,0,46,124,112,0,46,410,153,0,46,0,46,171,81,29,62,108,67,203,107,88,68,4,43,0,46
QN17,Forest Hills,2064,304,54,86,54,82,0,64,122,98,0,64,592,179,13,65,0,64,347,119,7,64,439,131,139,101,242,106,25,65,30,72
QN18,Rego Park,726,169,30,43,9,35,0,34,29,37,6,33,219,99,0,34,0,34,155,71,0,34,173,86,27,45,78,54,0,34,0,34
QN19,Glendale,975,145,42,48,17,44,0,43,36,49,0,43,418,96,7,43,5,42,139,64,0,43,134,56,51,48,117,53,9,44,0,43
QN20,Ridgewood,1035,187,122,83,34,58,0,56,104,84,6,56,310,99,0,56,0,56,141,72,0,56,88,66,101,72,110,69,19,58,0,56
QN21,Middle Village,1402,201,25,55,10,52,0,51,89,83,0,51,462,105,0,51,0,51,184,69,11,50,250,84,122,77,221,88,28,67,0,51
QN22,Flushing,1255,270,109,80,8,53,0,54,150,143,0,54,160,83,0,54,0,54,223,95,24,58,295,128,131,101,150,93,5,52,0,54
QN23,College Point,798,176,48,48,17,36,0,34,110,98,0,34,262,96,13,38,0,34,82,53,0,34,127,66,80,46,45,40,14,34,0,34
QN25,Corona,707,186,30,51,19,51,0,44,0,44,0,44,203,105,0,44,11,46,84,62,10,45,107,70,113,92,114,73,16,50,0,44
QN26,North Corona,315,118,21,54,0,45,0,45,12,46,0,45,97,64,0,45,8,44,29,47,0,45,35,51,95,78,18,47,0,45,0,45
QN27,East Elmhurst,531,147,108,80,64,75,0,34,60,62,0,34,60,46,0,34,0,34,68,50,0,34,93,59,28,44,50,42,0,34,0,34
QN28,Jackson Heights,1771,294,106,111,61,80,0,66,101,105,36,86,468,141,0,66,0,66,334,127,16,69,175,83,221,117,235,120,18,66,0,66
QN29,Elmhurst,899,208,172,108,13,60,0,60,47,69,0,60,213,117,0,60,0,60,158,92,0,60,62,63,109,89,125,78,0,60,0,60
QN30,Maspeth,1005,156,65,65,25,50,0,45,89,69,9,46,280,85,0,45,0,45,125,65,0,45,171,66,88,54,137,72,16,49,0,45
QN31,Hunters Point-Sunnyside-West Maspeth,1419,276,152,98,92,92,0,56,157,93,6,57,306,110,0,56,0,56,168,102,12,59,151,82,189,117,152,80,27,63,7,57
QN33,Cambria Heights,1055,187,45,63,13,43,0,43,84,67,0,43,198,73,7,43,0,43,138,63,36,49,90,55,346,133,98,51,0,43,0,43
QN34,Queens Village,1524,252,118,80,0,56,0,56,203,139,14,59,402,113,0,56,0,56,177,67,5,56,82,59,363,139,160,78,0,56,0,56
QN35,Briarwood-Jamaica Hills,841,179,77,86,13,48,10,46,27,51,0,47,153,87,0,47,0,47,99,66,11,48,208,95,110,87,120,67,8,46,5,46
QN37,Kew Gardens Hills,818,196,91,70,0,40,0,40,0,40,0,40,274,111,0,40,9,40,94,58,0,40,118,58,130,120,93,63,9,41,0,40
QN38,Pomonok-Flushing Heights-Hillcrest,1155,237,17,50,0,37,0,37,147,137,0,37,334,149,0,37,0,37,204,85,18,37,270,96,42,44,118,67,5,36,0,37
QN41,Fresh Meadows-Utopia,530,153,29,41,0,27,0,27,39,42,12,30,124,62,0,27,0,27,78,50,0,27,100,65,50,85,84,75,14,30,0,27
QN42,Oakland Gardens,1154,214,58,64,0,34,0,34,75,76,0,34,381,134,0,34,0,34,145,62,0,34,308,104,52,50,122,64,13,38,0,34
QN43,Bellerose,1067,202,50,50,0,34,0,34,40,57,0,34,497,143,0,34,0,34,68,41,36,46,188,90,117,66,57,48,8,34,6,33
QN44,Glen Oaks-Floral Park-New Hyde Park,1183,218,0,32,0,32,0,32,118,102,0,32,251,122,9,33,0,32,138,67,8,32,446,108,38,42,151,68,17,31,7,30
QN45,Douglas Manor-Douglaston-Little Neck,1175,216,9,35,0,34,0,34,53,90,0,34,349,120,0,34,0,34,257,103,11,36,342,110,72,57,65,48,17,41,0,34
QN46,Bayside-Bayside Hills,1553,205,48,57,0,51,0,51,83,61,0,51,648,148,0,51,8,51,129,61,0,51,328,91,101,70,190,71,18,53,0,51
QN47,Ft. Totten-Bay Terrace-Clearview,1520,312,0,34,0,34,0,34,18,41,0,34,322,143,0,34,0,34,298,118,0,34,494,141,188,211,137,87,35,64,28,39
QN48,Auburndale,908,181,58,63,0,32,0,32,122,92,0,32,167,75,0,32,0,32,102,48,11,34,172,72,113,83,158,65,5,31,0,32
QN49,Whitestone,1393,247,33,44,0,38,0,38,90,80,9,39,495,156,0,38,0,38,188,71,16,37,339,122,77,57,137,85,9,40,0,38
QN50,Elmhurst-Maspeth,530,140,71,71,6,31,0,34,13,33,0,34,156,75,0,34,0,34,92,65,0,34,47,40,106,76,39,39,0,34,0,34
QN51,Murray Hill,1280,203,179,116,12,52,0,50,66,59,0,50,271,91,6,49,0,50,193,74,0,50,255,93,71,67,207,83,20,52,0,50
QN52,East Flushing,517,107,60,47,0,42,0,42,26,43,0,42,169,64,0,42,0,42,46,43,5,40,82,49,35,42,75,55,11,43,8,42
QN53,Woodhaven,1392,208,60,63,66,72,0,54,152,89,24,60,445,118,10,54,0,54,119,63,38,68,181,83,117,81,169,74,0,54,11,55
QN54,Richmond Hill,1315,238,212,104,12,57,0,60,159,109,13,60,419,128,0,60,0,60,52,54,0,60,163,86,102,69,145,74,28,72,10,59
QN55,South Ozone Park,1587,237,106,86,46,76,22,67,165,104,0,62,349,106,0,62,0,62,234,109,10,63,136,103,206,87,309,121,4,61,0,62
QN56,Ozone Park,815,188,0,36,58,49,0,36,43,50,8,34,279,108,0,36,0,36,53,51,0,36,120,65,209,132,45,41,0,36,0,36
QN57,Lindenwood-Howard Beach,1870,317,47,82,39,70,0,34,0,34,15,38,564,185,0,34,0,34,404,126,22,47,348,112,109,89,247,130,62,51,13,36
QN60,Kew Gardens,348,108,25,41,0,34,0,34,0,34,2,32,113,59,0,34,0,34,15,35,0,34,92,48,20,38,81,65,0,34,0,34
QN61,Jamaica,787,189,113,77,29,58,0,51,127,90,0,51,212,102,8,51,0,51,34,58,0,51,52,66,167,94,45,66,0,51,0,51
QN62,Queensboro Hill,326,104,25,47,0,29,0,29,57,62,0,29,50,43,0,29,0,29,37,32,0,29,86,47,10,25,61,42,0,29,0,29
QN63,Woodside,1014,224,57,80,32,65,0,50,107,74,0,50,110,60,0,50,0,50,256,126,10,49,104,67,174,112,159,77,5,48,0,50
QN66,Laurelton,1209,213,55,74,18,40,0,40,89,72,0,40,369,109,10,40,18,47,160,80,3,39,61,45,299,105,121,72,6,39,0,40
QN68,Queensbridge-Ravenswood-Long Island City,311,102,0,38,6,37,0,38,23,44,16,44,83,57,0,38,0,38,23,44,0,38,7,35,141,80,12,37,0,38,0,38
QN70,Astoria,1915,284,259,142,61,81,0,60,83,75,8,61,577,146,0,60,10,61,130,78,0,60,206,84,271,130,282,126,12,62,16,64
