area_id,area_name,b13004001,b13004001_moe,b13004002,b13004002_moe,b13004003,b13004003_moe,b13004004,b13004004_moe,b13004005,b13004005_moe,b13004006,b13004006_moe,b13004007,b13004007_moe,b13004008,b13004008_moe,b13004009,b13004009_moe,b13004010,b13004010_moe,b13004011,b13004011_moe
BK09,Brooklyn Heights-Cobble Hill,6394,426,395,136,391,136,4,28,4,28,0,29,5999,437,2668,300,3331,384,568,157,2763,371
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,14597,770,632,182,417,138,215,131,89,94,126,106,13965,772,6983,495,6982,589,392,149,6590,585
BK19,Brighton Beach,7239,570,246,120,196,106,50,66,5,37,45,66,6993,568,3585,360,3408,449,284,121,3124,445
BK21,Seagate-Coney Island,6814,641,454,150,186,99,268,121,32,61,236,112,6360,606,1950,302,4410,497,330,153,4080,480
BK23,West Brighton,2763,400,121,85,121,85,0,27,0,27,0,27,2642,402,1232,257,1410,258,68,67,1342,254
BK25,Homecrest,9567,552,491,146,454,143,37,55,16,50,21,51,9076,549,5179,387,3897,403,322,119,3575,382
BK26,Gravesend,6323,534,252,109,207,103,45,44,10,38,35,42,6071,529,2808,329,3263,424,129,80,3134,418
BK27,Bath Beach,7039,518,412,139,343,126,69,70,21,53,48,60,6627,529,3443,348,3184,400,334,148,2850,388
BK28,Bensonhurst West,22178,919,1106,213,809,181,297,127,113,102,184,99,21072,913,10505,590,10567,709,693,178,9874,693
BK29,Bensonhurst East,15011,721,809,185,717,179,92,69,13,53,79,67,14202,721,7520,467,6682,579,475,148,6207,563
BK30,Dyker Heights,11067,616,425,131,398,129,27,54,14,54,13,51,10642,618,5495,395,5147,482,563,177,4584,457
BK31,Bay Ridge,22265,894,1215,226,941,199,274,140,141,118,133,99,21050,907,9237,542,11813,762,1145,211,10668,748
BK32,Sunset Park West,13981,713,1103,210,716,178,387,142,88,82,299,125,12878,716,5337,435,7541,635,1099,214,6442,599
BK33,Carroll Gardens-Columbia Street-Red Hook,12134,717,413,121,323,104,90,75,0,45,90,75,11721,710,4304,393,7417,682,1400,287,6017,638
BK34,Sunset Park East,19967,857,1406,245,1170,224,236,111,61,70,175,100,18561,852,9331,552,9230,657,983,208,8247,646
BK35,Stuyvesant Heights,18672,925,1018,223,397,142,621,179,109,92,512,161,17654,934,4408,454,13246,856,1116,241,12130,843
BK37,Park Slope-Gowanus,23353,971,1041,207,896,196,145,85,32,62,113,81,22312,971,7940,536,14372,936,3003,399,11369,911
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,10992,557,574,154,349,110,225,114,25,47,200,110,10418,560,3307,320,7111,544,1172,217,5939,526
BK40,Windsor Terrace,6353,449,499,149,405,139,94,68,46,56,48,50,5854,457,2351,274,3503,421,667,192,2836,405
BK41,Kensington-Ocean Parkway,9395,627,673,171,634,173,39,55,0,40,39,55,8722,643,4288,358,4434,545,427,134,4007,531
BK42,Flatbush,30426,1167,1583,286,896,205,687,202,160,108,527,174,28843,1160,9868,623,18975,996,1464,292,17511,998
BK43,Midwood,11848,642,902,200,836,191,66,67,29,60,37,59,10946,634,5389,404,5557,525,176,96,5381,520
BK44,Madison,9171,554,502,147,486,145,16,48,0,46,16,48,8669,557,4584,351,4085,452,98,68,3987,451
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,11414,633,636,145,537,136,99,68,57,64,42,59,10778,642,5598,403,5180,524,301,127,4879,507
BK46,Ocean Parkway South,4289,411,228,99,228,99,0,36,0,36,0,36,4061,412,1961,233,2100,305,55,44,2045,301
BK50,Canarsie,24634,968,911,202,528,164,383,135,49,81,334,128,23723,956,8047,519,15676,833,631,167,15045,830
BK58,Flatlands,18827,792,674,163,327,109,347,133,91,89,256,117,18153,785,6225,442,11928,721,442,154,11486,707
BK60,Prospect Lefferts Gardens-Wingate,19480,1000,930,231,555,175,375,156,118,106,257,129,18550,998,5689,514,12861,888,662,177,12199,885
BK61,Crown Heights North,30032,1172,1519,288,672,187,847,222,161,124,686,195,28513,1162,7193,581,21320,1062,1844,315,19476,1048
BK63,Crown Heights South,10728,729,869,188,512,145,357,127,44,57,313,119,9859,718,3209,353,6650,640,440,145,6210,645
BK64,Prospect Heights,6682,574,179,70,163,67,16,33,16,33,0,32,6503,573,1935,260,4568,552,992,222,3576,556
BK68,Fort Greene,8270,462,334,128,212,91,122,92,15,39,107,92,7936,462,2209,271,5727,447,752,168,4975,454
BK69,Clinton Hill,11147,646,682,155,513,134,169,91,46,51,123,84,10465,647,2650,333,7815,604,1297,234,6518,594
BK72,Williamsburg,6994,446,800,154,743,149,57,48,5,35,52,47,6194,454,3658,285,2536,365,167,126,2369,355
BK73,North Side-South Side,15085,789,591,146,462,126,129,81,47,62,82,70,14494,791,3973,385,10521,752,1875,305,8646,723
