area_id,area_name,b17009001,b17009001_moe,b17009002,b17009002_moe,b17009003,b17009003_moe,b17009004,b17009004_moe,b17009005,b17009005_moe,b17009006,b17009006_moe,b17009007,b17009007_moe,b17009008,b17009008_moe,b17009009,b17009009_moe,b17009010,b17009010_moe,b17009011,b17009011_moe,b17009012,b17009012_moe,b17009013,b17009013_moe,b17009014,b17009014_moe,b17009015,b17009015_moe,b17009016,b17009016_moe,b17009017,b17009017_moe,b17009018,b17009018_moe,b17009019,b17009019_moe,b17009020,b17009020_moe,b17009021,b17009021_moe
BK09,Brooklyn Heights-Cobble Hill,9125,738,1937,529,38,54,28,52,10,32,396,133,273,115,123,64,1503,508,341,127,1162,492,7188,519,4577,443,3685,355,892,199,1377,261,1049,222,328,116,1234,227,1186,222,48,38
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,10791,675,3415,413,101,98,101,98,0,55,325,125,192,90,133,94,2989,389,2120,282,869,254,7376,574,3453,410,2916,362,537,152,982,203,717,160,265,124,2941,362,2501,281,440,225
BK19,Brighton Beach,7398,591,3543,452,17,40,17,40,0,38,354,160,150,98,204,111,3172,420,2592,315,580,255,3855,421,2235,331,1800,274,435,164,625,169,524,153,101,76,995,206,836,170,159,117
BK21,Seagate-Coney Island,5671,579,3252,467,69,69,9,39,60,68,348,134,160,88,188,108,2835,425,1932,265,903,332,2419,363,995,257,686,197,309,164,474,161,338,126,136,90,950,236,663,163,287,179
BK23,West Brighton,3610,336,1136,215,37,48,37,48,0,27,80,49,71,46,9,28,1019,206,949,197,70,53,2474,304,995,239,894,223,101,80,210,85,184,81,26,35,1269,237,1242,236,27,38
BK25,Homecrest,6018,531,1469,232,47,50,47,50,0,48,251,129,147,108,104,81,1171,200,949,176,222,90,4549,471,2135,365,1477,237,658,216,638,205,511,159,127,114,1776,232,1715,227,61,47
BK26,Gravesend,4203,439,1520,265,10,39,0,36,10,39,86,65,72,64,14,38,1424,257,1183,238,241,98,2683,378,1207,254,1011,232,196,87,232,114,138,66,94,96,1244,245,1187,240,57,41
BK27,Bath Beach,4532,514,1087,221,15,40,11,41,4,39,163,84,89,70,74,57,909,201,615,136,294,129,3445,436,1450,315,886,188,564,216,687,230,427,134,260,143,1308,217,1247,213,61,55
BK28,Bensonhurst West,12522,924,3629,509,212,130,87,91,125,109,714,204,413,135,301,133,2703,462,1530,232,1173,369,8893,695,4733,557,3046,340,1687,364,1353,288,888,181,465,186,2807,342,2327,276,480,207
BK29,Bensonhurst East,8212,631,2090,296,66,66,54,65,12,53,299,122,170,94,129,90,1725,263,1183,187,542,168,6122,567,3140,444,2070,295,1070,285,1036,229,641,167,395,149,1946,256,1830,240,116,93
BK30,Dyker Heights,6225,617,1198,224,174,116,8,51,166,115,338,128,106,67,232,117,686,155,446,120,240,102,5027,558,3106,501,1895,260,1211,334,596,169,384,130,212,96,1325,211,1188,185,137,88
BK31,Bay Ridge,19843,841,3887,423,132,104,120,103,12,67,939,218,465,129,474,163,2816,346,1801,247,1015,234,15956,729,9056,576,7252,471,1804,285,2767,365,1973,261,794,201,4133,380,3930,352,203,134
BK32,Sunset Park West,11175,890,3651,478,136,82,47,56,89,78,1278,286,348,127,930,250,2237,349,1170,216,1067,262,7524,702,4966,552,2651,309,2315,394,1815,346,897,180,918,270,743,163,526,135,217,96
BK33,Carroll Gardens-Columbia Street-Red Hook,12058,807,2055,317,55,54,45,51,10,47,525,156,292,106,233,109,1475,260,1076,230,399,132,10003,757,6670,600,4490,402,2180,360,2121,325,1478,250,643,181,1212,263,1105,229,107,102
BK34,Sunset Park East,11440,931,4628,519,362,144,76,77,286,125,1583,338,541,165,1042,265,2683,373,1279,229,1404,284,6812,669,4081,507,1368,229,2713,450,1770,342,785,172,985,251,961,198,899,190,62,65
BK35,Stuyvesant Heights,14405,862,5091,498,213,117,119,81,94,96,968,230,482,158,486,155,3910,432,2472,307,1438,308,9314,713,5616,581,3694,388,1922,378,1521,274,988,214,533,164,2177,296,1948,267,229,116
BK37,Park Slope-Gowanus,24553,1170,3161,412,202,106,120,94,82,75,1408,283,584,176,824,216,1551,290,763,196,788,210,21392,1118,14637,966,9313,614,5324,598,4914,499,2775,337,2139,336,1841,280,1569,250,272,127
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,12622,851,3302,533,75,65,47,59,28,49,608,153,325,108,283,110,2619,490,1145,211,1474,433,9320,651,6490,560,4118,333,2372,364,1870,278,1301,212,569,153,960,223,757,161,203,146
BK40,Windsor Terrace,5963,526,940,222,63,59,24,49,39,45,305,129,122,83,183,89,572,153,414,137,158,82,5023,478,3102,430,2071,275,1031,276,1227,249,786,174,441,172,694,137,626,127,68,44
