area_id,area_name,b08141001,b08141001_moe,b08141002,b08141002_moe,b08141003,b08141003_moe,b08141004,b08141004_moe,b08141005,b08141005_moe,b08141006,b08141006_moe,b08141007,b08141007_moe,b08141008,b08141008_moe,b08141009,b08141009_moe,b08141010,b08141010_moe,b08141011,b08141011_moe,b08141012,b08141012_moe,b08141013,b08141013_moe,b08141014,b08141014_moe,b08141015,b08141015_moe,b08141016,b08141016_moe,b08141017,b08141017_moe,b08141018,b08141018_moe,b08141019,b08141019_moe,b08141020,b08141020_moe,b08141021,b08141021_moe,b08141022,b08141022_moe,b08141023,b08141023_moe,b08141024,b08141024_moe,b08141025,b08141025_moe,b08141026,b08141026_moe,b08141027,b08141027_moe,b08141028,b08141028_moe,b08141029,b08141029_moe,b08141030,b08141030_moe,b08141031,b08141031_moe,b08141032,b08141032_moe,b08141033,b08141033_moe,b08141034,b08141034_moe,b08141035,b08141035_moe
BK09,Brooklyn Heights-Cobble Hill,13442,730,8960,678,3880,527,511,197,91,115,647,176,159,72,365,144,77,52,46,60,336,146,119,69,179,128,38,43,0,29,9177,648,6390,558,2540,421,214,119,33,60,1680,328,1180,278,396,144,92,73,12,33,433,174,268,146,138,104,27,40,0,29,1169,275,844,246,262,123,63,49,0,29
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,26422,978,5739,626,14806,915,5057,596,820,250,8198,588,404,150,4752,457,2679,396,363,136,2371,467,259,147,1552,419,464,150,96,69,12496,766,3648,478,6980,656,1570,291,298,132,1984,333,947,232,805,224,192,103,40,67,412,154,283,140,102,79,27,56,0,55,961,252,198,126,615,206,125,92,23,56
BK19,Brighton Beach,12743,755,5285,562,5662,660,1478,347,318,182,2461,393,265,125,1435,278,640,250,121,116,702,195,110,109,410,147,173,85,9,39,6891,573,3599,464,2717,427,446,147,129,103,1904,327,1069,266,657,185,147,79,31,43,252,109,99,84,133,71,20,48,0,38,533,201,143,75,310,168,52,77,28,57
BK21,Seagate-Coney Island,9472,713,5306,634,2860,458,818,275,488,226,1929,337,414,180,838,214,449,173,228,161,628,200,322,148,149,98,59,67,98,89,5448,565,3414,482,1636,337,236,115,162,109,930,222,720,192,175,94,35,64,0,38,174,91,139,82,15,40,20,48,0,38,363,175,297,167,47,52,19,42,0,38
BK23,West Brighton,6090,648,1898,399,3534,536,575,254,83,81,1480,316,22,31,1081,258,305,197,72,68,242,133,14,33,200,127,28,37,0,27,3575,474,1518,350,1840,368,206,99,11,29,527,190,177,87,337,170,13,31,0,27,218,153,152,139,62,67,4,28,0,27,48,44,15,35,14,33,19,29,0,27
BK25,Homecrest,16152,803,4871,568,7704,673,2908,457,669,230,4248,419,386,134,2283,325,1361,265,218,94,1324,257,290,159,613,163,296,113,125,85,8099,599,3287,412,3748,465,838,227,226,105,1675,297,649,196,778,212,196,80,52,74,248,94,69,64,74,66,103,72,2,47,558,183,190,129,208,92,114,78,46,85
BK26,Gravesend,10447,693,3224,419,5204,668,1399,333,620,215,2230,312,139,83,1290,246,483,164,318,127,737,227,74,61,439,179,181,124,43,51,6110,525,2399,351,2941,461,594,178,176,91,957,235,505,165,336,163,70,56,46,52,232,118,92,88,96,72,26,53,18,44,181,88,15,36,102,69,45,54,19,45
BK27,Bath Beach,12084,821,3670,567,5416,654,2347,515,651,236,3021,377,223,109,1587,298,943,233,268,133,1064,302,330,239,475,162,219,89,40,52,6975,647,2728,462,2881,452,1084,318,282,118,618,170,236,125,291,117,61,54,30,43,110,52,26,39,49,46,25,44,10,41,296,142,127,100,133,109,15,38,21,42
BK28,Bensonhurst West,35686,1257,15118,1049,13805,919,5349,698,1414,383,6862,526,785,194,3412,362,1930,311,735,237,2654,419,863,266,1239,284,477,169,75,80,21405,1045,11026,905,7730,652,2201,391,448,193,3029,408,1579,315,951,222,415,150,84,77,571,210,317,168,143,85,111,131,0,64,1165,273,548,200,330,134,215,150,72,80
BK29,Bensonhurst East,26054,1043,10503,868,11015,894,3775,549,761,255,5434,494,457,138,2965,396,1628,296,384,150,1612,334,547,226,649,200,349,148,67,71,16238,865,7963,735,6456,616,1544,328,275,142,1819,295,1052,235,570,172,179,88,18,52,336,129,238,121,94,65,0,51,4,50,615,200,246,116,281,157,75,64,13,50
BK30,Dyker Heights,19275,888,6136,692,7964,768,3823,507,1352,308,5350,464,471,143,2515,348,1700,272,664,217,2067,400,508,232,987,309,354,116,218,95,9425,707,4211,570,3512,456,1402,288,300,138,1432,268,637,201,474,156,215,119,106,83,345,133,124,79,216,119,5,50,0,51,656,191,185,110,260,136,147,81,64,74
BK31,Bay Ridge,38025,1033,13360,831,17092,986,6463,667,1110,277,9548,620,659,168,5283,491,2945,393,661,186,2491,354,390,159,1415,264,459,180,227,119,21252,890,10198,729,8718,696,2188,351,148,89,3246,423,1602,325,1018,226,568,194,58,69,481,148,167,97,195,107,119,92,0,66,1007,202,344,129,463,148,184,94,16,66
BK32,Sunset Park West,24436,1065,14694,1005,7929,847,1306,366,507,276,3012,420,435,154,1748,293,512,176,317,234,1139,264,532,173,498,200,95,78,14,52,15863,930,10769,868,4475,583,489,212,130,107,3144,441,2253,398,804,224,77,71,10,50,637,205,337,145,217,121,83,98,0,49,641,174,368,145,187,89,50,57,36,60
