area_id,area_name,b10052001,b10052001_moe,b10052002,b10052002_moe,b10052003,b10052003_moe,b10052004,b10052004_moe,b10052005,b10052005_moe,b10052006,b10052006_moe,b10052007,b10052007_moe,b10052008,b10052008_moe,b10052009,b10052009_moe,b10052010,b10052010_moe,b10052011,b10052011_moe
BK09,Brooklyn Heights-Cobble Hill,124,109,15,37,0,29,0,29,0,29,15,37,109,105,0,29,0,29,0,29,109,105
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1109,277,367,164,108,91,41,81,67,68,259,116,742,215,114,111,56,81,58,88,628,199
BK19,Brighton Beach,486,158,138,81,67,70,0,38,67,70,71,55,348,139,96,81,38,59,58,67,252,113
BK21,Seagate-Coney Island,920,243,235,105,92,73,42,48,50,66,143,88,685,212,336,160,185,122,151,107,349,150
BK23,West Brighton,282,141,83,77,35,59,0,27,35,59,48,53,199,126,82,81,62,78,20,33,117,96
BK25,Homecrest,584,200,106,68,9,47,0,48,9,47,97,68,478,184,187,117,58,67,129,105,291,149
BK26,Gravesend,839,229,327,146,54,50,33,41,21,47,273,132,512,179,190,85,141,81,49,62,322,159
BK27,Bath Beach,727,220,149,81,15,41,11,42,4,38,134,79,578,185,166,103,127,99,39,46,412,149
BK28,Bensonhurst West,2219,354,638,167,155,89,68,76,87,78,483,150,1581,304,330,122,102,80,228,108,1251,278
BK29,Bensonhurst East,2178,384,352,121,100,78,8,51,92,78,252,104,1826,361,778,251,167,102,611,232,1048,260
BK30,Dyker Heights,1691,343,382,128,115,91,13,50,102,92,267,99,1309,316,656,248,282,161,374,172,653,178
BK31,Bay Ridge,1029,222,285,110,63,89,45,85,18,71,222,90,744,195,245,106,125,92,120,84,499,175
BK32,Sunset Park West,1724,339,298,128,105,76,51,61,54,62,193,105,1426,300,574,194,410,174,164,97,852,225
BK33,Carroll Gardens-Columbia Street-Red Hook,378,135,106,83,78,79,78,79,0,45,28,48,272,118,150,90,129,88,21,46,122,85
BK34,Sunset Park East,2698,422,648,182,273,126,86,79,187,105,375,142,2050,377,795,229,410,151,385,162,1255,264
BK35,Stuyvesant Heights,2708,409,562,175,261,128,131,94,130,96,301,132,2146,360,812,208,452,156,360,141,1334,282
BK37,Park Slope-Gowanus,730,207,196,96,129,83,51,70,78,72,67,75,534,179,222,116,71,64,151,103,312,145
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,621,199,214,96,137,81,36,58,101,68,77,65,407,171,197,129,98,71,99,75,210,123
BK40,Windsor Terrace,310,124,98,64,57,57,21,46,36,46,41,42,212,109,72,69,50,60,22,43,140,92
BK41,Kensington-Ocean Parkway,674,204,102,73,41,58,17,43,24,55,61,60,572,181,211,116,150,107,61,59,361,140
BK42,Flatbush,3128,425,478,145,140,104,64,93,76,80,338,121,2650,387,1248,283,809,253,439,148,1402,276
BK43,Midwood,427,151,114,91,17,56,0,51,17,56,97,90,313,128,135,96,15,52,120,94,178,100
BK44,Madison,942,236,224,99,25,49,7,46,18,49,199,95,718,212,85,73,25,50,60,67,633,201
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1066,258,298,114,59,69,35,66,24,59,239,105,768,229,232,140,158,134,74,64,536,184
BK46,Ocean Parkway South,209,118,72,64,20,49,0,36,20,49,52,55,137,90,35,52,35,52,0,36,102,80
