area_id,area_name,b25105001,b25105001_moe
BK09,Brooklyn Heights-Cobble Hill,10813,550
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,22852,787
BK19,Brighton Beach,9691,392
BK21,Seagate-Coney Island,5929,346
BK23,West Brighton,3457,272
BK25,Homecrest,17949,649
BK26,Gravesend,7667,282
BK27,Bath Beach,13020,640
BK28,Bensonhurst West,29239,631
BK29,Bensonhurst East,19644,412
BK30,Dyker Heights,22458,912
BK31,Bay Ridge,38249,1510
BK32,Sunset Park West,17431,535
BK33,Carroll Gardens-Columbia Street-Red Hook,20481,738
BK34,Sunset Park East,17373,438
BK35,Stuyvesant Heights,19198,575
BK37,Park Slope-Gowanus,37598,994
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,20716,769
BK40,Windsor Terrace,9373,444
BK41,Kensington-Ocean Parkway,9915,317
BK42,Flatbush,30514,528
BK43,Midwood,24099,864
BK44,Madison,19667,961
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,30581,2004
BK46,Ocean Parkway South,12077,1257
BK50,Canarsie,56815,2116
BK58,Flatlands,43246,1577
BK60,Prospect Lefferts Gardens-Wingate,19321,363
BK61,Crown Heights North,28769,512
BK63,Crown Heights South,10367,333
BK64,Prospect Heights,10864,476
BK68,Fort Greene,13075,547
BK69,Clinton Hill,14792,624
BK72,Williamsburg,7169,594
BK73,North Side-South Side,20383,1066
BK75,Bedford,21353,766
BK76,Greenpoint,16308,539
BK77,Bushwick North,15680,370
BK78,Bushwick South,25699,856
BK79,Ocean Hill,10673,398
BK81,Brownsville,13421,479
BK82,East New York,29993,779
BK83,Cypress Hills-City Line,22019,680
BK85,East New York (Pennsylvania Ave),9306,380
BK88,Borough Park,36454,792
BK90,East Williamsburg,12617,454
BK91,East Flatbush-Farragut,27489,1629
BK93,Starrett City,1731,324
BK95,Erasmus,8005,209
BK96,Rugby-Remsen Village,21985,821
BK99,park-cemetery-etc-Brooklyn,2019,456
BX01,Claremont-Bathgate,6703,410
BX03,Eastchester-Edenwald-Baychester,10225,570
BX05,Bedford Park-Fordham North,11869,362
BX06,Belmont,4992,198
BX07,Bronxdale,8022,267
BX08,West Farms-Bronx River,7456,295
BX09,Soundview-Castle Hill-Clason Point-Harding Park,12264,701
BX10,Pelham Bay-Country Club-City Island,7856,402
BX13,Co-op City,2545,328
BX14,East Concourse-Concourse Village,13701,527
BX17,East Tremont,11114,444
BX22,North Riverdale-Fieldston-Riverdale,11084,469
BX26,Highbridge,6527,151
BX27,Hunts Point,6600,631
BX28,Van Cortlandt Village,10458,215
