area_id,area_name,b25038001,b25038001_moe,b25038002,b25038002_moe,b25038003,b25038003_moe,b25038004,b25038004_moe,b25038005,b25038005_moe,b25038006,b25038006_moe,b25038007,b25038007_moe,b25038008,b25038008_moe,b25038009,b25038009_moe,b25038010,b25038010_moe,b25038011,b25038011_moe,b25038012,b25038012_moe,b25038013,b25038013_moe,b25038014,b25038014_moe,b25038015,b25038015_moe
BK09,Brooklyn Heights-Cobble Hill,11346,374,4957,365,390,143,2378,276,884,182,570,149,461,130,274,110,6389,393,1092,218,3686,349,537,162,272,115,455,146,347,138
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,25070,401,12683,487,320,124,4817,410,3482,346,1625,237,1264,189,1175,172,12387,499,1091,238,6834,511,2636,358,779,189,470,128,577,141
BK19,Brighton Beach,13764,343,4047,321,110,77,1912,250,1231,215,395,107,235,99,164,81,9717,388,774,203,5673,440,2051,263,537,143,313,106,369,131
BK21,Seagate-Coney Island,11215,272,1856,212,14,37,666,170,591,128,399,111,131,73,55,47,9359,314,546,168,3937,417,2905,337,1182,247,661,167,128,66
BK23,West Brighton,8026,219,3044,303,72,55,987,250,893,202,386,155,259,104,447,125,4982,323,118,98,1681,282,1618,248,529,164,454,158,582,168
BK25,Homecrest,15435,318,6287,358,149,83,2473,278,1509,231,886,165,590,134,680,139,9148,407,965,201,5158,397,1537,226,615,156,549,134,324,107
BK26,Gravesend,11068,297,4005,333,217,119,1360,224,989,205,520,143,422,148,497,116,7063,382,600,196,3433,352,1533,261,544,166,514,156,439,147
BK27,Bath Beach,10726,270,4473,303,215,75,1659,230,893,179,733,158,430,120,543,120,6253,335,785,194,3319,324,1137,195,462,141,333,101,217,71
BK28,Bensonhurst West,29717,419,10532,482,329,120,3335,326,2763,300,1445,201,1051,170,1609,221,19185,553,1865,285,11785,562,3156,329,1171,208,689,152,519,135
BK29,Bensonhurst East,21737,342,7875,417,195,85,3010,317,1687,239,1235,204,766,160,982,159,13862,481,1457,257,7821,491,2573,309,1151,206,474,126,386,117
BK30,Dyker Heights,14966,279,7063,343,222,86,2285,257,1829,238,887,161,828,171,1012,158,7903,361,978,188,4946,367,1147,206,293,94,232,88,307,101
BK31,Bay Ridge,34990,426,12404,491,466,116,4821,374,2856,293,1694,240,1181,183,1386,200,22586,572,2842,334,13465,593,3104,327,1318,227,957,175,900,161
BK32,Sunset Park West,17023,319,3977,331,161,81,1308,210,812,180,646,149,583,144,467,126,13046,412,1688,256,7682,454,1995,259,872,193,508,142,301,114
BK33,Carroll Gardens-Columbia Street-Red Hook,17628,387,4668,357,183,74,1779,223,1012,183,627,157,341,126,726,176,12960,472,1780,276,7104,498,1859,322,1102,229,529,162,586,152
BK34,Sunset Park East,20544,327,4197,330,112,67,1345,211,1352,226,524,129,444,120,420,106,16347,431,2341,302,9262,503,2806,324,1147,215,552,156,239,107
BK35,Stuyvesant Heights,24360,452,5608,430,202,83,1990,295,1363,233,904,198,523,146,626,150,18752,557,2437,323,10681,574,2929,339,1174,229,905,193,626,186
BK37,Park Slope-Gowanus,31068,489,12042,567,542,138,5149,425,2581,307,1441,240,1430,242,899,203,19026,673,3825,411,10671,610,2247,318,922,205,809,202,552,158
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15085,316,3675,281,267,90,1977,240,604,127,435,104,286,95,106,61,11410,359,2152,256,5692,414,1296,237,773,171,775,192,722,144
BK40,Windsor Terrace,9510,205,4287,308,161,71,1868,238,991,190,409,134,378,120,480,112,5223,326,593,172,3061,308,875,207,415,126,165,74,114,54
BK41,Kensington-Ocean Parkway,12037,287,3441,326,103,93,1692,263,879,176,389,114,164,70,214,84,8596,397,995,225,4756,415,1734,264,594,178,354,111,163,78
BK42,Flatbush,37482,454,6585,413,249,115,2401,278,1526,238,1128,198,906,172,375,106,30897,551,2189,339,16384,724,6719,523,3465,379,1903,291,237,98
