area_id,area_name,b25051001,b25051001_moe,b25051002,b25051002_moe,b25051003,b25051003_moe
BK09,Brooklyn Heights-Cobble Hill,12735,227,12463,242,272,147
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,27414,276,27059,298,355,130
BK19,Brighton Beach,15273,248,14967,260,306,121
BK21,Seagate-Coney Island,12177,192,11986,208,191,102
BK23,West Brighton,8564,84,8526,91,38,37
BK25,Homecrest,16879,245,16512,269,367,139
BK26,Gravesend,11490,266,11350,274,140,76
BK27,Bath Beach,11640,187,11424,208,216,98
BK28,Bensonhurst West,31897,314,31085,363,812,200
BK29,Bensonhurst East,23270,249,22764,281,506,141
BK30,Dyker Heights,16052,198,15837,210,215,89
BK31,Bay Ridge,37125,309,36689,335,436,154
BK32,Sunset Park West,18372,233,18084,252,288,114
BK33,Carroll Gardens-Columbia Street-Red Hook,19399,222,19167,246,232,114
BK34,Sunset Park East,21906,240,21507,272,399,132
BK35,Stuyvesant Heights,28484,301,27542,351,942,202
BK37,Park Slope-Gowanus,33650,336,33103,374,547,178
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,17033,209,16839,223,194,89
BK40,Windsor Terrace,10030,98,9889,123,141,77
BK41,Kensington-Ocean Parkway,12560,224,12298,246,262,141
BK42,Flatbush,40161,279,39545,338,616,198
BK43,Midwood,19756,213,19358,246,398,140
BK44,Madison,15876,137,15655,167,221,102
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,17523,185,17334,209,189,107
BK46,Ocean Parkway South,7199,185,7079,197,120,87
BK50,Canarsie,29800,283,29482,302,318,129
BK58,Flatlands,24682,206,24403,230,279,108
BK60,Prospect Lefferts Gardens-Wingate,28089,288,27631,327,458,175
BK61,Crown Heights North,46002,372,45033,430,969,238
BK63,Crown Heights South,15630,172,15358,206,272,115
BK64,Prospect Heights,10271,154,10200,164,71,59
BK68,Fort Greene,13108,174,12966,192,142,92
BK69,Clinton Hill,17006,278,16608,305,398,144
BK72,Williamsburg,8939,156,8696,193,243,111
BK73,North Side-South Side,20944,290,20314,324,630,183
BK75,Bedford,28254,314,27622,347,632,177
BK76,Greenpoint,17302,246,16747,283,555,160
BK77,Bushwick North,20718,204,20197,258,521,163
BK78,Bushwick South,27577,307,26332,379,1245,241
BK79,Ocean Hill,13695,205,13311,235,384,135
BK81,Brownsville,22293,208,21920,250,373,138
BK82,East New York,34953,293,33673,365,1280,245
BK83,Cypress Hills-City Line,15892,212,14783,290,1109,207
BK85,East New York (Pennsylvania Ave),10604,203,10310,236,294,121
BK88,Borough Park,30704,339,30116,370,588,173
BK90,East Williamsburg,15814,208,15455,250,359,140
BK91,East Flatbush-Farragut,19507,224,19315,237,192,98
BK93,Starrett City,6466,116,6425,134,41,68
BK95,Erasmus,11576,180,11233,215,343,135
BK96,Rugby-Remsen Village,22301,229,21898,258,403,146
BK99,park-cemetery-etc-Brooklyn,181,87,181,87,0,40
BX01,Claremont-Bathgate,10526,133,10287,155,239,87
BX03,Eastchester-Edenwald-Baychester,12392,189,12231,215,161,94
BX05,Bedford Park-Fordham North,19607,192,19215,237,392,141
BX06,Belmont,9324,162,9224,175,100,65
BX07,Bronxdale,14336,187,14254,198,82,78
BX08,West Farms-Bronx River,12868,152,12543,186,325,109
BX09,Soundview-Castle Hill-Clason Point-Harding Park,19896,144,19606,199,290,139
BX10,Pelham Bay-Country Club-City Island,12045,237,11915,255,130,87
BX13,Co-op City,19126,187,18768,293,358,215
BX14,East Concourse-Concourse Village,22977,189,22563,249,414,158
BX17,East Tremont,15495,160,15221,194,274,111
BX22,North Riverdale-Fieldston-Riverdale,12361,194,12312,196,49,58
BX26,Highbridge,13474,148,13288,170,186,99
BX27,Hunts Point,9513,112,9225,148,288,106
BX28,Van Cortlandt Village,18532,203,18347,228,185,116
BX29,Spuyten Duyvil-Kingsbridge,14184,196,13985,220,199,106
BX30,Kingsbridge Heights,11640,146,11258,186,382,129
BX31,Allerton-Pelham Gardens,10295,141,10195,160,100,73
BX33,Longwood,9074,137,8839,188,235,127
