area_id,area_name,b06008001,b06008001_moe,b06008002,b06008002_moe,b06008003,b06008003_moe,b06008004,b06008004_moe,b06008005,b06008005_moe,b06008006,b06008006_moe,b06008007,b06008007_moe,b06008008,b06008008_moe,b06008009,b06008009_moe,b06008010,b06008010_moe,b06008011,b06008011_moe,b06008012,b06008012_moe,b06008013,b06008013_moe,b06008014,b06008014_moe,b06008015,b06008015_moe,b06008016,b06008016_moe,b06008017,b06008017_moe,b06008018,b06008018_moe,b06008019,b06008019_moe,b06008020,b06008020_moe,b06008021,b06008021_moe,b06008022,b06008022_moe,b06008023,b06008023_moe,b06008024,b06008024_moe,b06008025,b06008025_moe,b06008026,b06008026_moe,b06008027,b06008027_moe,b06008028,b06008028_moe,b06008029,b06008029_moe,b06008030,b06008030_moe
BK30,Dyker Heights,37564,1147,12143,777,20444,929,1642,254,404,116,2931,314,16436,844,7318,619,6650,541,855,173,171,76,1442,213,1442,267,644,188,650,167,80,69,4,50,64,54,840,209,166,102,508,171,49,60,4,50,113,70,18846,1138,4015,570,12636,844,658,175,225,92,1312,230
BK31,Bay Ridge,69726,1479,26651,1104,32157,1225,4713,405,1358,247,4847,409,34498,1260,16853,935,12004,799,2411,279,694,186,2536,298,6087,554,2730,360,2467,370,510,133,101,80,279,107,1860,335,725,233,770,204,198,89,45,77,122,87,27281,1299,6343,640,16916,997,1594,260,518,149,1910,288
BK32,Sunset Park West,43765,1327,19635,1088,17799,1031,3210,410,1373,266,1748,272,12577,836,8222,685,2988,453,657,157,270,120,440,149,3723,415,2306,354,998,243,285,110,60,67,74,63,4325,525,1388,299,1476,302,709,188,251,113,501,132,23140,1306,7719,852,12337,935,1559,284,792,199,733,175
BK33,Carroll Gardens-Columbia Street-Red Hook,32742,1049,14718,920,13147,895,2323,378,875,245,1679,291,14229,892,7439,672,4489,501,1191,269,343,144,767,207,9812,645,4796,556,4088,445,459,124,235,130,234,103,2161,389,543,191,1162,321,227,112,23,47,206,87,6540,735,1940,403,3408,505,446,159,274,151,472,186
BK34,Sunset Park East,56575,1609,21380,1124,29097,1270,2602,333,1312,238,2184,289,12131,842,7876,636,2984,459,674,157,261,117,336,104,1818,312,1009,216,649,200,62,63,7,58,91,63,2743,372,904,238,1130,250,265,107,187,108,257,99,39883,1694,11591,979,24334,1253,1601,274,857,195,1500,247
BK35,Stuyvesant Heights,50804,1548,27870,1268,12988,1011,3897,399,2534,356,3515,382,27190,1311,18615,1113,4569,583,1712,280,1281,253,1013,234,8221,713,3542,521,2061,369,814,173,384,132,1420,234,2310,362,663,195,930,235,190,113,195,102,332,132,13083,1118,5050,643,5428,678,1181,231,674,171,750,197
BK37,Park Slope-Gowanus,61688,1450,28523,1302,26342,1229,4194,444,999,249,1630,301,25373,1225,12824,912,9423,772,1803,288,444,186,879,215,21732,1013,11239,865,8902,675,1155,227,231,117,205,99,2394,390,636,215,1228,260,251,116,102,89,177,120,12189,880,3824,560,6789,641,985,232,222,99,369,161
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,29703,1062,15307,883,9887,726,2202,331,991,183,1316,249,12135,796,7338,591,3135,377,937,217,269,110,456,150,9213,637,4831,482,3322,423,534,150,254,114,272,96,2355,339,912,235,640,187,330,132,223,105,250,99,6000,564,2226,366,2790,389,401,122,245,103,338,109
BK40,Windsor Terrace,18907,724,7290,609,8784,659,1403,252,401,140,1029,172,8486,726,3949,533,3271,415,602,152,138,77,526,120,4684,455,1979,333,2182,313,359,139,46,53,118,61,491,174,90,58,249,126,40,39,0,32,112,87,5246,585,1272,341,3082,463,402,133,217,116,273,99
BK41,Kensington-Ocean Parkway,28073,1039,9621,789,14170,839,1599,274,904,212,1779,294,8119,706,4238,517,2916,425,462,127,93,69,410,135,2788,377,1308,285,1143,224,181,88,101,69,55,62,863,240,299,141,396,151,41,51,75,66,52,52,16303,1081,3776,583,9715,777,915,239,635,181,1262,274
BK42,Flatbush,84040,1916,39336,1545,30766,1405,6068,565,3302,437,4568,446,26118,1357,17304,1111,6242,658,1298,246,542,172,732,168,7424,758,3686,607,2670,395,451,146,124,86,493,142,2054,361,750,207,765,211,110,128,162,123,267,124,48444,1902,17596,1314,21089,1234,4209,497,2474,368,3076,372
BK43,Midwood,40480,1080,12642,812,21393,914,2671,343,986,234,2788,310,18118,934,7405,624,8756,635,928,201,176,104,853,182,2034,327,557,200,1242,246,67,53,20,48,148,73,814,200,354,143,338,125,78,72,6,50,38,60,19514,966,4326,550,11057,789,1598,272,784,214,1749,241
BK44,Madison,33162,970,9454,663,18699,825,2241,339,495,145,2273,261,12791,811,5230,531,5444,508,1064,234,80,55,973,164,1048,214,333,116,566,155,71,60,47,67,31,52,568,179,206,98,252,134,56,70,0,46,54,66,18755,923,3685,472,12437,776,1050,216,368,136,1215,209
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,37999,1068,10705,740,21472,833,2334,316,799,201,2689,316,24126,1097,8650,692,12059,789,1449,250,442,154,1526,229,1217,237,249,116,633,160,103,86,32,73,200,92,515,148,64,63,342,121,53,61,26,59,30,58,12141,872,1742,287,8438,671,729,196,299,128,933,214
BK46,Ocean Parkway South,14896,743,4928,499,7923,519,793,156,195,90,1057,173,7785,596,3408,419,3650,354,277,90,32,42,418,119,1111,252,379,166,593,169,86,60,0,36,53,54,461,219,166,125,234,136,10,34,0,36,51,45,5539,521,975,252,3446,401,420,113,163,90,535,133
BK50,Canarsie,69620,1674,31872,1241,26325,1142,5367,471,2646,338,3410,348,25934,1169,18123,985,4883,515,1404,233,660,173,864,168,3390,425,1272,253,1307,277,228,113,141,102,442,127,1533,303,475,156,701,218,213,115,34,73,110,87,38763,1382,12002,836,19434,1029,3522,383,1811,288,1994,277
BK58,Flatlands,57303,1358,24085,1051,23388,1039,4636,398,1932,284,3262,338,23685,1050,14884,870,6185,580,1341,211,464,138,811,153,2911,360,1026,218,1081,235,288,104,141,94,375,130,956,227,312,122,507,161,106,79,1,61,30,64,29751,1194,7863,706,15615,900,2901,331,1326,237,2046,282
BK60,Prospect Lefferts Gardens-Wingate,56616,1767,27581,1320,17268,1162,5450,555,2895,406,3422,427,18062,1237,12797,1003,3428,519,810,191,522,194,505,192,5946,632,3006,509,1604,327,714,208,229,93,393,126,1237,320,528,185,445,209,103,90,75,84,86,81,31371,1579,11250,952,11791,987,3823,494,2069,352,2438,363
BK61,Crown Heights North,81871,1882,43944,1569,20892,1255,7432,606,4439,472,5164,481,32734,1403,22749,1203,5351,580,2017,312,1479,281,1138,246,14768,941,7977,739,3308,461,1017,199,655,172,1811,281,2014,356,1042,251,387,165,247,114,187,106,151,97,32355,1642,12176,1056,11846,1019,4151,476,2118,336,2064,300
BK63,Crown Heights South,31727,1179,15032,992,10799,842,2581,346,1647,307,1668,255,12585,1000,8595,862,2787,402,504,144,399,141,300,115,3676,427,1578,305,1287,269,294,107,159,97,358,120,970,325,536,285,281,115,49,63,104,112,0,40,14496,928,4323,590,6444,716,1734,311,985,222,1010,201
BK64,Prospect Heights,17813,810,9581,758,5908,578,1177,239,433,146,714,196,5175,537,3235,428,1490,299,308,112,65,47,77,66,7429,593,4410,542,2223,310,427,147,112,78,257,123,567,186,278,123,220,125,9,29,43,59,17,32,4642,549,1658,328,1975,376,433,162,213,103,363,145
BK68,Fort Greene,22857,919,12536,793,6652,614,1696,264,857,203,1116,199,9577,734,6641,605,1736,314,605,153,319,135,276,108,6135,519,3408,426,1827,320,365,124,127,64,408,110,1201,255,575,201,263,106,157,104,73,54,133,74,5944,687,1912,351,2826,457,569,161,338,129,299,130
BK69,Clinton Hill,31170,1208,17667,1102,8708,767,2570,333,996,217,1229,237,12904,930,7900,790,2979,416,1178,226,432,145,415,136,10562,792,6724,690,2457,354,680,186,218,108,483,156,676,181,216,98,294,137,61,58,65,51,40,46,7028,712,2827,439,2978,461,651,172,281,115,291,115
BK72,Williamsburg,19272,740,5572,523,11793,611,468,199,359,141,1080,193,13705,700,5004,499,8218,524,163,75,93,59,227,103,630,172,224,105,235,103,37,61,51,62,83,69,1122,246,146,74,584,203,74,60,105,97,213,111,3815,429,198,87,2756,413,194,169,110,89,557,146
BK73,North Side-South Side,38258,1131,21542,1080,11735,860,2664,376,1099,230,1218,236,12948,895,7934,757,3822,445,654,184,202,94,336,131,11038,829,8416,790,2193,355,303,108,54,57,72,56,3450,420,1196,272,920,267,605,176,392,150,337,137,10822,860,3996,521,4800,586,1102,248,451,150,473,152
BK75,Bedford,51778,1544,27448,1280,16025,959,3507,407,2053,301,2745,349,27205,1255,17157,1059,7297,567,1307,227,773,188,671,175,9106,658,4744,517,2214,364,648,146,467,144,1033,206,2590,430,979,239,916,260,215,94,196,110,284,113,12877,1034,4568,602,5598,638,1337,285,617,163,757,184
BK76,Greenpoint,28793,1007,13964,878,10510,802,1846,315,640,174,1833,270,9441,733,5507,572,2416,382,549,155,159,78,810,162,7245,624,5215,573,1624,288,250,120,42,46,114,68,816,192,187,89,342,134,154,102,27,53,106,73,11291,810,3055,490,6128,631,893,221,412,161,803,203
BK77,Bushwick North,49154,1453,26385,1260,15416,1005,3227,407,2440,351,1686,265,13389,921,10030,791,2161,359,461,143,459,146,278,104,4190,490,3004,452,844,203,217,75,67,66,58,64,4723,496,1794,309,1327,264,745,201,379,145,478,145,26852,1558,11557,1103,11084,932,1804,327,1535,284,872,207
BK78,Bushwick South,56452,1791,30990,1371,16411,1138,3904,424,2359,366,2788,367,21742,1304,15740,1067,3796,547,1015,223,714,192,477,157,7089,679,4735,584,1046,252,421,147,275,125,612,160,6758,641,2115,369,2230,414,992,223,443,179,978,216,20863,1491,8400,925,9339,874,1476,266,927,229,721,175
BK79,Ocean Hill,23954,1044,11919,800,6962,654,1999,295,1570,278,1504,231,12080,830,7789,655,2427,394,792,204,764,190,308,100,3047,421,1061,240,764,209,413,143,306,125,503,133,815,224,305,158,227,115,115,80,52,55,116,62,8012,767,2764,448,3544,471,679,163,448,153,577,153
BK81,Brownsville,41543,1332,24251,1108,9535,837,2554,349,2452,338,2751,327,21379,1119,16664,1017,2702,455,714,184,637,161,662,181,4442,455,1520,287,921,230,398,142,414,134,1189,211,1702,392,775,285,526,260,98,87,185,118,118,76,14020,1023,5292,598,5386,669,1344,259,1216,244,782,188
BK82,East New York,69506,1844,37014,1461,20052,1240,5406,487,3457,415,3577,396,33265,1470,23677,1222,5710,675,1946,300,1179,245,753,173,6557,679,2564,423,1670,322,687,175,460,144,1176,219,3690,518,1399,310,1183,302,450,149,227,105,431,132,25994,1454,9374,896,11489,920,2323,331,1591,294,1217,244
BK83,Cypress Hills-City Line,36826,1397,16538,976,14580,1013,2265,316,1603,251,1840,293,12670,929,8582,758,2900,428,503,147,301,127,384,124,1138,262,525,177,374,151,132,81,29,53,78,63,2682,431,790,216,1043,269,238,109,163,79,448,162,20336,1299,6641,720,10263,904,1392,253,1110,209,930,212
BK85,East New York (Pennsylvania Ave),21937,926,11949,752,5863,626,1946,269,1197,228,982,206,9593,723,7204,645,1171,288,477,140,490,153,251,107,1512,251,605,174,431,144,184,78,129,74,163,78,1166,304,527,186,192,110,252,116,127,80,68,51,9666,880,3613,507,4069,549,1033,216,451,137,500,160
BK88,Borough Park,71731,1797,22102,1236,42238,1259,1919,304,1076,229,4396,455,37092,1529,14478,1011,20362,926,688,169,325,122,1239,244,1983,288,599,178,1143,193,45,71,13,68,183,96,1835,314,696,193,800,202,85,87,50,85,204,104,30821,1434,6329,773,19933,1074,1101,244,688,195,2770,340
BK90,East Williamsburg,29559,989,16030,858,8975,738,1898,307,878,186,1778,253,11178,796,7076,631,2354,369,754,192,292,106,702,162,7615,613,5770,559,1236,285,361,126,50,44,198,85,2341,367,691,206,976,259,193,91,142,84,339,112,8425,720,2493,367,4409,566,590,163,394,143,539,163
BK91,East Flatbush-Farragut,43347,1342,19539,1066,15102,934,4162,423,2025,320,2519,299,13677,983,9594,800,2643,433,649,181,289,113,502,158,2110,319,638,184,778,202,297,108,96,82,301,89,643,186,258,112,179,102,119,99,30,61,57,66,26917,1150,9049,785,11502,849,3097,367,1610,298,1659,248
BK93,Starrett City,10713,589,4664,685,2631,474,888,216,649,208,1881,329,5439,648,3509,540,685,278,328,124,241,132,676,288,821,268,411,225,89,79,151,102,40,38,130,74,440,189,98,87,52,59,62,51,45,76,183,131,4013,543,646,315,1805,402,347,147,323,143,892,224
BK95,Erasmus,23859,1136,11362,861,7691,712,2440,351,1280,280,1086,196,5924,618,4602,545,776,212,288,112,206,129,52,41,1576,340,724,210,513,185,193,107,94,76,52,48,406,129,233,98,121,81,0,36,9,39,43,48,15953,1017,5803,684,6281,678,1959,322,971,237,939,184
BK96,Rugby-Remsen Village,45904,1436,20763,1019,15751,969,4363,450,2661,347,2366,334,13881,901,10027,752,2269,367,661,179,485,147,439,175,3354,473,999,249,1194,282,557,167,138,92,466,135,601,175,262,110,174,94,61,76,22,61,82,71,28068,1272,9475,787,12114,854,3084,404,2016,304,1379,242
BK99,park-cemetery-etc-Brooklyn,318,158,213,122,16,45,61,94,0,40,28,46,213,140,151,110,8,40,54,94,0,40,0,40,62,66,54,64,8,40,0,40,0,40,0,40,11,40,0,40,0,40,0,40,0,40,11,40,32,52,8,40,0,40,7,40,0,40,17,46
BX01,Claremont-Bathgate,22945,969,13424,821,5101,618,1932,298,1450,282,1038,222,10836,855,8421,740,1203,262,553,150,404,124,255,129,1731,322,713,202,204,114,210,117,286,169,318,157,2862,498,1347,335,598,198,434,141,232,126,251,114,7516,837,2943,480,3096,520,735,188,528,168,214,94
BX03,Eastchester-Edenwald-Baychester,28917,1387,14455,1006,9390,880,2163,388,1409,295,1500,276,10913,941,7785,766,2053,410,377,142,347,151,351,132,2306,418,759,211,778,272,324,133,150,108,295,111,2378,451,852,262,825,267,320,144,220,160,161,87,13320,1168,5059,743,5734,715,1142,318,692,204,693,201
BX05,Bedford Park-Fordham North,40043,1536,20567,1183,11592,1003,3967,481,2295,369,1622,301,14695,1070,10423,852,2292,446,1046,311,552,175,382,144,1389,265,685,190,354,144,162,87,83,67,105,63,3800,536,1611,359,847,249,730,206,279,130,333,137,20159,1464,7848,939,8099,842,2029,347,1381,313,802,231
BX06,Belmont,19757,1008,11859,806,4265,648,1333,271,1467,306,833,198,7882,708,6081,623,760,234,327,133,478,179,236,101,2616,499,2200,469,199,134,83,71,85,71,49,53,1626,307,743,216,368,172,212,99,147,92,156,98,7633,833,2835,519,2938,543,711,214,757,235,392,138
BX07,Bronxdale,27540,1180,12519,870,8807,938,2975,400,1416,303,1823,283,11089,814,6818,625,1996,376,1102,237,524,161,649,170,1629,323,672,219,415,156,264,125,85,66,193,98,2640,424,1162,336,692,200,355,132,147,99,284,116,12182,1249,3867,680,5704,855,1254,273,660,223,697,188
BX08,West Farms-Bronx River,27129,1292,13184,1009,8792,942,2465,340,1257,267,1431,255,9957,792,6721,690,1872,376,768,198,251,110,345,117,1003,228,447,169,204,105,104,71,54,50,194,93,3543,520,1004,278,1327,331,690,193,163,90,359,134,12626,1316,5012,823,5389,807,903,215,789,221,533,187
BX09,Soundview-Castle Hill-Clason Point-Harding Park,43228,1598,21876,1309,11736,970,4228,469,2593,392,2795,374,22856,1322,15631,1113,3664,523,1738,331,1012,251,811,194,2787,382,965,241,643,179,339,121,231,136,609,210,6838,696,2233,451,2330,383,984,236,518,185,773,184,10747,1085,3047,537,5099,696,1167,241,832,218,602,208
BX10,Pelham Bay-Country Club-City Island,22755,1109,8606,850,8689,821,2671,408,674,209,2115,303,15425,1035,6962,790,5038,662,1759,311,322,148,1344,240,1197,302,355,145,633,258,159,98,12,34,38,43,1362,328,280,146,539,186,283,169,52,57,208,90,4771,699,1009,308,2479,483,470,204,288,148,525,181
BX13,Co-op City,37859,1442,15352,1143,12153,1158,4864,654,2273,503,3217,456,19851,1569,10347,1007,5578,910,1914,424,899,325,1113,235,4601,620,1419,360,1322,367,549,236,292,142,1019,279,3489,680,691,230,1183,374,939,404,352,249,324,151,9918,1114,2895,641,4070,709,1462,321,730,269,761,294
BX14,East Concourse-Concourse Village,49322,1714,24616,1331,13399,1053,4807,575,3899,530,2601,351,18912,1274,13941,1072,2425,472,1043,239,889,253,614,192,3478,424,1246,277,732,224,508,167,248,138,744,173,4366,635,1545,333,978,293,701,297,749,230,393,133,22566,1587,7884,956,9264,934,2555,425,2013,383,850,224
BX17,East Tremont,31353,1304,17113,1072,6767,738,3164,390,2610,401,1699,265,13138,919,10177,795,1212,303,697,186,736,200,316,116,1509,243,795,193,208,91,152,70,181,89,173,84,4805,677,2104,511,939,247,747,192,534,177,481,145,11901,1230,4037,788,4408,635,1568,297,1159,319,729,192
BX22,North Riverdale-Fieldston-Riverdale,22767,922,8870,732,9096,647,2123,351,474,154,2204,287,12805,747,5896,540,4353,454,1212,285,146,84,1198,233,3768,455,1703,315,1462,290,261,110,49,49,293,105,849,184,228,104,294,111,116,71,24,43,187,89,5345,546,1043,262,2987,400,534,145,255,123,526,146
BX26,Highbridge,27576,1052,13390,882,7367,730,2993,392,2539,330,1287,250,9724,820,7103,692,1200,292,485,163,628,176,308,124,1515,275,590,194,242,108,238,114,170,84,275,117,2610,444,1017,275,680,206,454,160,339,136,120,77,13727,978,4680,619,5245,632,1816,316,1402,270,584,174
BX27,Hunts Point,20246,882,11525,794,4591,508,1781,275,1469,253,880,159,9197,800,6975,655,1275,293,376,119,459,145,112,58,1047,213,526,159,271,104,71,58,74,58,105,61,3122,382,1244,283,729,192,464,140,267,126,418,117,6880,668,2780,479,2316,381,870,189,669,176,245,98
BX28,Van Cortlandt Village,39985,1462,18178,1166,12806,996,4337,510,2607,378,2057,346,16253,1180,10522,904,3123,503,1438,322,567,187,603,173,1792,373,622,192,582,237,235,116,94,57,259,138,2913,473,1108,302,811,254,551,184,168,100,275,108,19027,1301,5926,744,8290,862,2113,341,1778,316,920,215
BX29,Spuyten Duyvil-Kingsbridge,24926,874,8816,640,10874,705,1950,275,955,220,2331,288,11720,665,5349,471,4321,457,836,187,208,112,1006,186,3285,407,1120,247,1494,282,258,102,62,52,351,115,1480,326,344,162,645,226,111,65,147,99,233,85,8441,728,2003,348,4414,518,745,188,538,170,741,172
BX30,Kingsbridge Heights,24518,1213,12483,992,6673,804,1899,310,1568,295,1895,298,7933,849,5835,721,1129,307,252,99,256,109,461,130,1039,232,361,140,194,89,158,83,81,85,245,109,2656,459,954,260,560,185,495,152,209,158,438,138,12890,1144,5333,750,4790,725,994,246,1022,217,751,204
BX31,Allerton-Pelham Gardens,27125,1152,10025,730,11588,789,2026,303,1002,248,2484,313,12544,857,6634,601,3761,469,972,203,342,135,835,163,1973,392,622,221,696,196,203,120,114,90,338,113,1906,342,582,205,704,181,175,73,104,74,341,116,10702,947,2187,411,6427,679,676,176,442,182,970,215
BX33,Longwood,18501,980,10070,743,4509,624,1924,285,1161,232,837,185,7616,763,5745,630,1009,259,386,125,381,142,95,53,1096,288,576,208,216,110,124,76,79,58,101,73,2716,443,1366,306,432,153,418,147,272,117,228,107,7073,889,2383,444,2852,563,996,225,429,158,413,136
BX34,Melrose South-Mott Haven North,27901,1204,14989,1106,6974,797,2531,344,1908,321,1499,320,10650,873,7764,779,1602,330,625,177,508,167,151,81,1636,349,718,276,249,143,284,123,189,100,196,96,4266,556,1619,345,1163,307,507,162,330,142,647,252,11349,1208,4888,819,3960,642,1115,268,881,234,505,172
BX35,Morrisania-Melrose,28686,1161,15882,969,6869,752,2568,345,1745,285,1622,261,12431,937,9570,799,1248,256,704,183,538,194,371,137,1951,287,930,206,351,143,168,93,164,90,338,111,3721,550,1495,345,1042,315,451,142,388,131,345,127,10583,1039,3887,623,4228,624,1245,268,655,177,568,156
BX36,University Heights-Morris Heights,41481,1482,22018,1199,11056,973,4316,492,2716,375,1375,246,14418,1046,10858,891,1533,366,1124,269,555,149,348,130,3020,466,1479,301,599,229,403,146,220,97,319,119,3626,559,1762,455,887,228,407,157,311,133,259,111,20417,1440,7919,915,8037,837,2382,371,1630,311,449,155
BX37,Van Nest-Morris Park-Westchester Square,23592,1030,10426,781,8820,680,1999,290,844,228,1503,241,11851,806,6725,626,3199,419,982,226,312,117,633,152,1012,238,629,210,168,87,112,73,8,42,95,56,2105,332,517,157,906,240,350,129,60,51,272,111,8624,799,2555,428,4547,546,555,157,464,196,503,154
BX39,Mott Haven-Port Morris,39442,1394,22595,1198,9144,784,3271,391,2400,341,2032,280,16964,1021,12711,889,2272,370,1033,210,623,172,325,106,2201,335,1147,230,277,112,157,85,174,94,446,143,6445,626,2422,390,1723,333,902,205,549,174,849,181,13832,1111,6315,820,4872,624,1179,259,1054,228,412,139
BX40,Fordham South,18863,1072,11303,899,4423,627,1498,318,980,222,659,204,6560,736,5380,703,495,185,449,219,181,100,55,63,1309,325,860,264,137,89,85,75,56,57,171,101,1760,347,975,278,236,125,222,128,193,116,134,87,9234,1061,4088,695,3555,613,742,203,550,173,299,140
BX41,Mount Hope,40263,1419,20984,1145,11138,904,3628,404,2942,362,1571,258,12610,896,10147,803,1208,273,630,166,440,136,185,88,2016,340,1020,239,406,153,65,66,306,137,219,91,3476,496,1259,306,937,221,652,184,309,126,319,126,22161,1372,8558,906,8587,821,2281,332,1887,302,848,201
BX43,Norwood,31135,1414,15399,1058,9796,1007,2998,480,1450,311,1492,285,12197,898,8220,735,1998,408,1060,282,540,198,379,130,1398,274,702,201,331,122,103,69,44,54,218,106,2421,370,901,264,741,231,379,166,188,112,212,108,15119,1529,5576,922,6726,927,1456,337,678,208,683,215
BX44,Williamsbridge-Olinville,47587,1511,22871,1132,14283,968,4761,439,2810,363,2862,350,18466,1060,12886,902,2930,433,1052,205,929,204,669,179,3754,420,1422,278,932,197,500,159,160,78,740,164,2608,404,1153,299,691,188,346,115,207,114,211,100,22759,1246,7410,704,9730,813,2863,351,1514,273,1242,248
BX46,Parkchester,24273,919,10216,745,8240,823,3255,471,1135,258,1427,321,11193,933,6432,690,2748,532,1158,263,378,148,477,202,1641,357,629,213,453,169,283,177,60,58,216,118,2295,414,397,172,712,272,556,175,331,148,299,144,9144,926,2758,502,4327,617,1258,316,366,145,435,169
BX49,Pelham Parkway,24786,988,9733,797,10467,824,2079,382,760,192,1747,289,10306,740,5391,587,3005,439,853,250,287,133,770,185,1390,277,745,221,262,151,148,88,81,67,154,104,1769,336,492,166,627,222,240,143,167,99,243,110,11321,993,3105,562,6573,716,838,229,225,101,580,180
BX52,Schuylerville-Throgs Neck-Edgewater Park,37844,1338,14923,991,15665,1051,3046,417,1330,293,2880,366,25702,1300,11884,902,9375,812,1892,324,804,231,1747,290,2264,376,1199,286,565,192,141,85,167,124,192,93,2638,409,505,158,1156,256,467,185,111,94,399,173,7240,915,1335,359,4569,708,546,210,248,116,542,150
BX55,Soundview-Bruckner,27375,1210,13512,943,8190,758,2918,388,1353,283,1402,242,9472,811,6686,677,1346,308,810,185,367,134,263,97,953,206,461,154,220,113,120,83,37,46,115,70,3593,555,1207,292,1058,255,743,230,217,109,368,132,13357,1246,5158,789,5566,666,1245,251,732,223,656,181
BX59,Westchester-Unionport,21461,1069,10529,851,6966,721,1789,287,1128,234,1049,198,9779,842,6654,704,1635,344,656,160,498,158,336,108,1072,260,414,153,326,159,142,93,121,71,69,46,2595,404,919,270,884,231,323,132,185,107,284,102,8015,955,2542,599,4121,566,668,215,324,146,360,127
BX62,Woodlawn-Wakefield,37172,1284,16768,1015,13054,887,3391,424,1466,273,2493,344,14632,989,9791,846,2840,397,912,213,446,153,643,146,2341,362,865,215,756,212,343,173,139,100,238,103,1488,332,265,114,783,266,210,108,25,61,205,103,18711,1143,5847,629,8675,792,1926,329,856,197,1407,288
BX63,West Concourse,29389,1168,14321,1019,9037,814,2697,418,2056,420,1278,269,8251,821,6517,709,1040,292,316,128,274,153,104,66,1221,279,486,171,341,155,178,93,84,75,132,74,2485,501,1061,346,543,202,360,145,229,142,292,134,17432,1195,6257,795,7113,761,1843,385,1469,343,750,228
