area_id,area_name,b20004001,b20004001_moe,b20004002,b20004002_moe,b20004003,b20004003_moe,b20004004,b20004004_moe,b20004005,b20004005_moe,b20004006,b20004006_moe,b20004007,b20004007_moe,b20004008,b20004008_moe,b20004009,b20004009_moe,b20004010,b20004010_moe,b20004011,b20004011_moe,b20004012,b20004012_moe,b20004013,b20004013_moe,b20004014,b20004014_moe,b20004015,b20004015_moe,b20004016,b20004016_moe,b20004017,b20004017_moe,b20004018,b20004018_moe
BK32,Sunset Park West,232437,15982,168114,14847,213194,26467,242379,49127,350907,35215,565676,138964,239859,21676,182193,22331,239451,43098,230910,62372,379791,89087,680151,182607,218408,35261,155589,24025,168840,67605,254897,97533,329700,50675,473002,233218
BK33,Carroll Gardens-Columbia Street-Red Hook,84127,16543,45421,11331,70771,51284,58439,47982,99107,13207,126748,31169,89704,21882,76460,52438,73636,54110,51820,35807,109205,57492,115719,34478,82224,18892,44403,9079,38763,64061,124417,185725,102654,9083,143864,92164
BK34,Sunset Park East,231473,13851,168904,12073,253906,21549,337894,61055,492274,76928,532857,100272,241202,16301,198631,17545,256019,25997,350042,76981,560546,113624,559892,158626,209531,24083,130923,17244,253605,44828,305537,59395,474816,118196,518196,103350
BK35,Stuyvesant Heights,318905,16588,198236,26923,274310,26580,316561,28296,421814,52410,558786,66239,336183,30917,216222,82752,311069,57648,303669,53115,480550,109023,543489,86007,313451,19675,149831,32920,230165,36949,325784,35766,429735,49602,589238,141957
BK37,Park Slope-Gowanus,442853,26605,195909,49430,309228,93741,353088,81160,480915,60187,549232,37976,468121,56082,212069,70939,334100,100514,397737,92959,569989,63447,620229,155859,418874,36923,156649,105960,370354,144631,256741,97132,400653,78522,524986,39143
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,220509,27054,119343,16372,120675,77552,132818,24572,263914,34870,329850,87279,248884,27399,125327,23622,129714,161620,205437,103005,269237,155518,331790,126591,185217,28159,91716,56877,132881,373294,124258,38654,239955,40593,328850,72218
BK40,Windsor Terrace,97038,9378,70652,24893,59045,17110,91668,15081,105585,20539,143482,13408,97005,12591,58075,37026,57094,20669,88154,29024,119049,33211,169882,39797,101148,20169,62913,20019,59804,31872,96185,9053,100828,32813,144470,14384
BK41,Kensington-Ocean Parkway,236845,17333,129178,51655,185596,39662,219839,55779,294381,36349,431305,38689,244793,23923,171805,54258,250342,68219,306314,109838,264821,79812,455833,64043,203598,29679,94629,38791,151089,35950,180893,40816,329343,56143,409662,96272
BK42,Flatbush,701928,28924,412624,52011,541866,53650,749619,51748,1007373,73391,1202231,112798,757837,47679,520225,101169,604078,89767,814872,88443,1131260,174448,1474801,349443,660587,41630,396709,79081,511358,64246,689179,78181,875376,109328,1157572,140341
BK43,Midwood,236152,23628,143480,166506,191639,86281,206790,55185,295098,60657,350821,56807,266489,43105,264855,215956,221028,92680,240123,61000,343499,109563,428271,120588,208639,34910,82776,76221,97752,52397,138335,58079,264811,75846,257837,62024
BK44,Madison,366745,25991,166146,61438,293645,39547,354133,61670,473155,45917,676304,116879,422380,39886,206626,55487,350094,44323,429836,67776,503267,103654,680856,132285,306504,34123,170102,56414,237678,72349,310368,226310,409188,77845,700716,143415
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,187799,29597,90069,40677,144438,105251,201255,22675,234238,65017,222886,56050,223212,23517,99431,66006,260717,137912,242714,138543,221757,61787,224403,92290,142078,19662,57481,27689,103851,37281,126569,46062,306199,116690,259595,138791
BK46,Ocean Parkway South,103260,11276,86867,52427,96602,13983,100179,15502,134821,41548,250968,46731,132040,18284,103127,45472,116141,40836,112756,49540,201709,165262,342871,104089,89687,9225,31700,52521,83514,13847,104793,27011,97517,19805,185959,53576
BK50,Canarsie,723673,32388,497521,94368,563123,55117,675800,55829,1038025,92640,1219922,110639,746450,49024,655333,138356,672297,94155,723396,80889,1091639,246559,1321094,371231,705267,38375,453630,134238,507298,77658,668350,54641,1033397,120874,1230129,149192
BK58,Flatlands,662352,32582,390601,62615,516107,45068,632476,59246,961302,110658,1147068,189518,687645,58431,445158,111971,562666,110954,689988,102194,975211,137159,1167546,328496,647786,44626,392901,85326,469528,50494,589706,63976,958071,117047,1167533,200741
BK60,Prospect Lefferts Gardens-Wingate,394422,17778,270888,48790,273174,29853,417820,30325,503540,57031,597535,114263,424054,33952,308930,217030,290503,83835,463249,64897,536964,169864,709460,237795,370907,22500,258181,74875,254194,48431,393230,32958,481714,84163,600443,233818
BK61,Crown Heights North,499179,23812,297486,68254,382588,34448,510867,36016,678525,69705,745554,96676,505862,32708,433862,128462,394963,62509,556850,102483,689543,111049,744175,223219,485367,31956,269100,47119,366458,33219,482593,59476,660330,88177,803494,143980
BK63,Crown Heights South,238832,21048,162992,41394,176017,25449,244079,23700,307166,44342,420279,76204,270065,27119,203642,74360,237092,59231,259862,42362,331010,108337,492989,194058,221894,22489,150241,69893,159196,36825,212548,45442,296180,44197,367586,81451
BK64,Prospect Heights,113299,15454,50868,42735,45679,19601,107091,34351,110179,18895,150470,34909,114647,22440,54701,71498,43190,22330,107942,40632,119327,27262,141376,32024,107864,7954,34315,170865,54875,37092,99558,40720,102039,14539,144605,41543
BK68,Fort Greene,78613,14275,52583,32143,58521,39998,77189,24098,104432,45110,88177,61436,78646,20347,61908,72918,59009,38778,93613,27982,104693,39685,82709,79730,82027,19485,45052,57654,31610,99231,69425,51301,80645,94896,117979,85920
BK69,Clinton Hill,329675,22585,159997,29153,207523,28824,313725,39610,366813,57964,457062,66432,325934,30485,241304,133658,233678,46811,326469,100756,390917,79001,449231,129525,310919,33126,146447,52174,171598,60883,263829,30835,401134,72924,453177,85478
BK73,North Side-South Side,229369,19044,122739,17910,147255,25377,221983,39995,384018,36797,379697,72722,237171,30969,137592,20126,174390,275365,233315,53786,449375,141724,468732,194057,229147,25941,102141,20769,155151,71996,227476,56806,374045,56856,351067,103968
BK75,Bedford,456264,22604,264035,44438,387065,56388,436549,39213,548892,64425,784384,84838,474856,40852,317927,62273,438169,102770,481065,82201,585213,129513,860409,301032,430671,29272,235709,42749,349352,60440,426153,56763,536153,75064,730252,103225
BK76,Greenpoint,278915,15419,127065,37320,188817,43053,241293,42399,332454,24972,336496,66518,300839,19786,180129,86724,238272,49260,335138,80352,320930,36604,362573,46974,239966,21004,119794,16189,142961,77636,211422,48521,323519,33759,328406,65081
BK77,Bushwick North,221827,13590,179913,13450,220066,27609,305380,52537,329517,53338,392740,77808,236623,21563,197758,44202,261338,71553,394895,89625,314905,151079,337432,225456,194691,14478,139235,18271,205704,34891,221346,50600,352504,64770,402815,63304
BK78,Bushwick South,209129,14867,161277,20474,188649,43777,241396,23951,251804,46067,289829,58618,232781,22790,198699,41870,237831,57078,263374,37996,269791,60114,296299,157656,174944,21579,146927,18521,131360,37694,211777,44280,224385,81398,231327,179767
BK79,Ocean Hill,36588,4341,13375,12644,30699,8792,37518,3380,48657,14586,79107,3898,31263,6034,12875,23029,30875,22435,31567,7346,99205,74537,87386,139121,39746,3439,16000,24943,30446,12250,39135,4002,45750,10340,78357,28505
BK81,Brownsville,103383,13171,48057,17409,84502,13683,124021,21348,176882,49646,153158,77854,110575,20049,50323,46496,92523,39522,127313,30233,170547,135425,252418,116458,93223,13804,47712,23239,65266,21301,115354,39057,177612,51725,150982,39710
BK82,East New York,227526,17083,172760,31237,227550,27835,251561,31527,334888,75976,348606,70760,225591,29016,229323,107551,238908,36298,301189,111371,293539,109780,416162,133886,231876,19278,165946,22332,211716,54629,249268,44540,297473,87573,344129,128031
BK83,Cypress Hills-City Line,88977,11911,71982,6919,82347,22948,112180,36066,121639,68365,178002,48307,106893,11277,107680,22928,103071,39832,94942,41904,183465,165540,183475,88926,80426,18046,60527,14767,56212,28677,96404,42730,76542,46628,162884,42741
BK85,East New York (Pennsylvania Ave),59206,7369,28047,14974,53420,7744,81614,19099,79019,37738,141773,67782,63308,10867,35036,18936,52438,15768,109061,50156,56657,14804,148629,114223,57080,8132,27429,16881,44126,16169,75271,20312,104584,28470,190794,149564
BK88,Borough Park,594697,34521,374796,69867,514672,55682,611864,85383,1004100,147257,1095072,173185,669933,47391,470099,114809,666837,73630,718580,157169,1059957,252930,1249516,315659,505546,39730,291066,79700,429671,57906,511342,106701,1050645,223928,979209,172291
BK90,East Williamsburg,222018,18070,134223,13187,190173,54353,214207,37513,284656,38335,290734,57111,228845,31020,164847,44484,236315,75852,245538,77338,292181,49192,237423,135362,216746,20393,129144,31000,139907,74926,221169,58652,263988,38799,312362,82020
BK91,East Flatbush-Farragut,287308,20008,226828,59002,246073,36034,298065,34861,386947,76332,483588,77378,295310,30043,236051,104664,287019,86141,297386,36146,369098,135734,504876,252961,281775,23618,189363,45300,216474,34164,316031,58571,392414,99823,419746,78473
BK95,Erasmus,95155,6682,83708,9829,82965,6475,100239,12316,131902,31721,169479,56944,101258,11430,92571,35767,87402,11314,131669,19928,119883,58099,138082,140683,91826,10338,80731,9476,68855,12187,93143,10110,169407,47373,154170,91240
BK96,Rugby-Remsen Village,289984,14866,167178,32428,249653,30026,295369,21943,466557,62574,490621,76627,286025,30828,170618,90637,268636,51820,306564,72007,416302,84224,610963,198788,292528,17855,176904,41085,244100,28590,275277,29843,477521,82428,479131,88050
BX01,Claremont-Bathgate,63071,11811,42376,14528,49752,17800,74889,18120,80125,38433,95783,22819,68439,17454,56393,8024,67560,25577,67620,34601,96101,2209,98300,82899,52787,12750,30143,20538,37803,19968,76026,12618,47724,50566,114779,47074
BX03,Eastchester-Edenwald-Baychester,190440,16451,133010,21441,126771,21526,194291,26273,248274,21941,345464,35162,204989,38816,204303,85519,145909,31701,224909,49576,231790,91946,348743,121445,181867,23465,108348,39877,117719,44215,171316,29780,248130,29029,350403,58547
BX05,Bedford Park-Fordham North,116714,8729,69889,10192,104136,21229,125639,16990,139763,28899,186219,20143,125207,15387,87119,20262,135981,35355,137483,27027,156608,53647,207705,40748,97189,22250,57880,11590,104769,24131,113588,28932,131677,48507,175366,115404
BX06,Belmont,45611,6553,37294,9085,28028,12966,64477,16294,52134,23959,73639,53180,52573,12958,70011,11505,42793,28608,66125,24245,62628,57311,47969,54072,32056,11830,23009,20058,24571,20040,57981,34914,27070,34935,92267,26186
BX07,Bronxdale,193195,16232,134873,30494,166010,12450,239859,32004,246753,55484,288051,75542,209968,33507,170460,26542,177420,23333,301873,51163,265413,104704,200611,100009,183075,18598,96774,48130,150700,30874,193469,37452,247744,66799,362745,141773
BX08,West Farms-Bronx River,103612,8899,96381,14826,100844,17050,107492,16566,114142,31460,221117,33830,111412,14104,110135,14235,110087,33080,108035,37637,125478,63407,232525,93156,87254,14236,56114,12660,86386,31092,101493,20552,123110,43296,221839,51292
BX09,Soundview-Castle Hill-Clason Point-Harding Park,225594,17971,185342,46249,190185,26042,226079,27052,302950,53512,348718,129274,249064,21757,227878,67491,210318,37731,272876,47640,338795,189628,413945,204877,208061,16441,102913,32686,183855,24804,202946,37573,282982,57881,404741,120577
BX10,Pelham Bay-Country Club-City Island,272131,14861,195022,91673,235849,32641,292784,35522,284838,35335,383801,93590,296844,31216,224179,107577,236823,41749,330631,53444,333629,92814,431027,159353,250070,24603,229739,139130,202800,50268,238888,52876,264670,65360,395639,112434
BX13,Co-op City,124772,8241,62114,35212,98350,13786,128492,10387,145824,11349,214722,30669,122603,10178,65224,46271,97927,17907,135650,12001,139208,28130,177078,96877,127537,12742,73694,36840,108082,31191,113492,19323,145069,14698,227014,29993
BX14,East Concourse-Concourse Village,84374,15011,49956,19399,57466,19151,90374,19650,106427,33138,184860,30822,85434,31575,83740,45723,56254,38954,84109,48154,123240,103624,216147,73774,86137,10287,29405,12079,66542,36629,90897,37773,103033,33056,178479,39679
BX17,East Tremont,24896,3790,14583,18004,25962,2507,24159,4912,21467,14191,39861,24578,23698,5918,15694,36066,33472,18439,20250,17471,4707,81062,37639,2042,26269,4999,14063,25322,21691,7614,32841,10629,22065,12245,52222,64662
BX22,North Riverdale-Fieldston-Riverdale,56189,6031,24702,35099,57526,12805,55885,12470,50938,33312,69688,24566,63750,13320,40833,54045,70125,18570,56302,17911,84722,31038,75673,26253,44919,13892,24107,38946,42106,13706,53571,23268,43163,2207,61250,26980
BX26,Highbridge,72041,7120,45418,8403,65811,11482,87572,14927,124816,22846,125729,56219,79133,13241,40643,13042,90759,44869,88593,40799,124393,47793,111314,63758,66743,8024,40955,10590,58739,10989,82773,21974,142858,47678,159799,131025
BX28,Van Cortlandt Village,248072,22766,172686,26551,205853,37042,265067,33751,355400,49164,419052,94086,270521,23631,195922,51272,264908,72759,301452,45075,408223,118851,336652,172926,209349,22371,132124,41298,166969,45950,247108,69202,411751,87444,452402,138043
BX29,Spuyten Duyvil-Kingsbridge,76943,7513,46614,38384,46931,12918,72662,16039,108494,12887,116647,25066,80171,7193,51705,35256,56896,14322,87764,44550,105190,27993,102057,25953,75317,14080,18790,61241,40000,13372,65479,10467,111125,22436,125469,11961
BX30,Kingsbridge Heights,72049,12748,33858,7644,64423,65411,79486,28315,83750,27040,126020,47366,56633,22210,26590,25044,82976,65482,56383,29069,58347,69200,116240,145594,75824,7639,35231,8839,63344,43952,90165,15169,97480,38853,118547,33991
BX31,Allerton-Pelham Gardens,311407,22027,213912,48156,276659,62660,314211,37910,394942,39239,388092,108569,325494,21215,241158,84047,295874,75255,324869,62637,430949,129188,429758,179573,294832,34325,188253,47792,213020,63894,309427,70043,389740,73244,442674,110796
BX33,Longwood,77548,7421,58975,11506,72772,11779,98939,14370,118901,20432,132250,71275,77609,13817,65522,12815,77139,36895,111810,16829,127364,100515,200197,150477,76915,6251,43380,20902,68125,12490,88476,20271,103248,35391,110875,69290
BX35,Morrisania-Melrose,24153,4924,15000,3849,22019,14059,36848,6118,42875,22741,81875,31101,25990,6214,14932,16709,35250,13416,40114,29160,42688,31598,85313,20060,22094,4816,15076,3186,20804,6906,36793,4520,50417,49085,56806,42234
BX36,University Heights-Morris Heights,44792,5167,34649,5891,53539,11554,51156,8841,65730,25122,65751,88646,50763,6355,46058,7561,72253,30518,60313,19775,64436,30957,22522,10454,37625,6156,23044,7905,41918,15870,49718,15439,76298,48312,90563,78837
BX37,Van Nest-Morris Park-Westchester Square,281445,20273,202232,72718,256020,46950,306235,54048,355228,54384,513047,103412,292031,31625,257291,73890,310136,64329,305028,115938,326408,91445,474093,97864,264885,27573,143405,51307,220020,68719,304915,59656,366513,57444,440333,126484
BX39,Mott Haven-Port Morris,40169,7894,30778,11553,31102,5284,47747,23206,82291,58272,81242,149466,40553,9896,28965,12798,45300,27083,49461,24922,105977,146223,68584,25320,34819,24637,52430,45801,32782,17430,37700,6696,59708,49370,147898,11172
BX40,Fordham South,20671,5873,12279,4096,24238,5081,25486,18479,36313,19683,40212,18498,23576,7576,16529,7164,26938,6669,30156,33168,15500,38856,33406,19918,18265,5900,11250,1536,23145,8351,25243,19995,38258,15243,42373,20744
BX41,Mount Hope,163522,15587,115656,20819,135928,24269,193496,22902,255784,59543,325265,349620,197274,22235,147996,28162,204175,77033,223555,44993,256356,82336,468737,312185,137620,19498,92049,22757,113010,14796,171934,25045,263390,105815,332832,138424
BX43,Norwood,168210,16891,87967,22996,149131,22254,196151,29468,248519,39749,261657,109701,193859,24570,119264,28417,188266,43380,237176,49375,274218,57596,280349,138685,150361,17352,62513,12202,109071,37009,178790,30097,228257,27932,218842,99193
BX44,Williamsbridge-Olinville,429967,21976,349583,65435,365205,54901,426203,39708,548187,38430,682498,112488,467977,41831,355566,141036,415721,98534,535722,116363,612119,158700,766118,306565,411838,23688,335273,90249,335096,64237,387400,51753,533143,45486,743622,214518
BX46,Parkchester,194997,11195,120364,22851,149876,19304,203347,14406,205215,33309,313625,62709,203259,21508,126696,29309,160768,33802,244201,37196,190158,58108,339420,93464,179748,18171,67108,52849,146103,30290,191409,9519,195757,35954,289249,60457
BX49,Pelham Parkway,229097,19860,159225,41400,180444,17978,248632,50981,285450,36738,369626,71717,234176,29164,161953,82584,198028,25810,248756,119793,318507,66067,354587,75313,221298,25392,129192,51584,137531,37299,217498,70260,296400,60000,343658,84400
BX52,Schuylerville-Throgs Neck-Edgewater Park,386133,19042,241975,129908,370825,46693,389879,42376,459633,52988,529049,48064,434222,39781,371016,216401,390696,87874,428518,112433,458236,79037,710007,192837,339982,47477,179512,95027,333926,90039,325166,36304,504350,128125,485352,96387
BX55,Soundview-Bruckner,56071,6775,36818,9760,48235,7871,75118,21677,70268,22795,161567,26155,51970,5291,41003,10618,52830,12279,68161,17443,67434,41031,127013,52491,66290,10686,28095,19801,47431,10456,70847,21882,76161,22868,195448,55443
BX59,Westchester-Unionport,143404,15218,105068,16180,126601,15338,148291,23848,182762,28655,254947,41193,165226,13603,123093,59366,145346,24287,174631,38344,205114,59405,315403,110399,127191,15001,76196,12299,117452,37974,118488,22973,175508,28957,272015,168576
BX62,Woodlawn-Wakefield,313152,22323,242615,129427,232587,26772,335503,28861,439842,63759,466380,128045,300535,38534,263602,82425,233046,52539,356490,71884,400706,95503,483743,321850,315807,25969,159794,48915,225312,37624,336231,37272,441249,104755,380717,120958
BX63,West Concourse,79394,10258,56520,6136,77965,13603,73821,16295,102742,14091,94695,80310,88101,8290,78839,12936,75142,16599,79685,26192,121713,27079,99834,77811,64607,10128,42997,19547,70485,19328,75266,24351,92212,33062,148705,100553
BX75,Crotona Park East,22310,4239,20191,1314,21303,7714,27335,7203,38696,23300,33819,76375,21922,3357,20313,747,21277,6819,27438,7466,43125,47584,33889,62900,25221,5372,19583,5192,45078,64632,27188,11528,37772,22944,24922,130916
MN01,Marble Hill-Inwood,217804,18293,139490,37025,158592,56622,203494,40820,274804,25872,400055,90835,226801,25207,140678,48673,225057,73704,259796,40890,285880,32090,392433,74176,199172,22307,128940,156180,113837,50745,154138,43822,247394,63046,449589,79814
MN03,Central Harlem North-Polo Grounds,393238,22907,202202,30733,293990,32006,371422,34930,508317,47763,732736,87168,378312,47399,239889,72388,286950,64621,377983,82380,525282,156231,695745,211917,424573,34214,198154,43332,286074,92334,361422,43819,497329,50956,689941,75245
MN04,Hamilton Heights,225505,14524,128855,25674,176518,36347,207633,18102,294524,38606,457135,51423,245348,18719,143246,33810,201629,231636,228160,34584,345600,49774,496615,171307,198996,22306,138413,27004,96196,145817,185972,37592,266979,49431,432887,70961
MN06,Manhattanville,52638,7550,37411,6801,41667,7915,67593,17070,70371,6689,97564,31951,55152,6662,48317,11781,48080,7083,62425,16769,73297,19801,114813,39303,49806,15980,24718,5977,27146,12096,57992,15778,68566,10736,84123,46007
MN09,Morningside Heights,90709,9924,41611,32313,60366,9950,76005,20135,113118,20493,101414,18326,106206,17498,22984,125092,83102,51098,91050,23684,137849,39730,113810,27924,82646,11906,62004,35442,56426,12123,62812,24410,104164,14825,95255,25690
MN11,Central Harlem South,199954,22459,93147,27641,134292,21449,153001,23293,264734,35232,318552,79241,205001,27939,103380,40937,120788,32520,140272,53383,329513,118742,321646,222103,188901,23448,101214,31359,115910,42562,185762,42181,269125,56626,268901,130136
MN12,Upper West Side,234328,17748,71579,42248,121527,46304,180489,25692,239923,39329,317995,30952,272764,25306,70885,49990,155943,46502,200953,49724,285759,80233,386622,111396,207287,13835,67019,145113,81099,184803,120546,30575,230020,37071,254624,26636
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,306034,30182,80259,30979,121737,60627,228201,45693,389777,60157,419555,63523,339103,55329,113733,78772,155577,42943,240354,79572,476922,104544,455036,124628,267610,32637,82419,20851,188818,79784,166780,106049,291432,52411,371082,86086
MN14,Lincoln Square,54158,8894,4869,7646,38564,11913,28995,20234,60172,89972,127798,87069,83125,42930,4379,17010,22478,67704,55083,33963,212895,173203,190000,95902,39668,12778,8983,3620,38584,4527,27281,5072,49592,34806,64158,48913
MN15,Clinton,221421,17177,86470,28155,101148,22148,156754,47868,255834,28094,328771,52821,231831,22783,79177,97082,111254,45370,156935,47389,276563,60248,389458,59245,207125,28129,86754,61398,74131,26185,173210,105122,240274,46243,270981,67352
MN17,Midtown-Midtown South,82500,19761,15147,9021,34079,15876,51397,83328,69013,21125,153333,57768,94185,34165,16985,4315,43214,28819,108478,51679,82988,36711,178750,38514,63325,17446,10547,10250,33289,20870,50074,82946,63155,28935,74792,33546
MN22,East Village,213226,24436,47678,38022,130300,37337,159676,40313,223784,27219,310511,32104,247146,38085,58631,88714,126643,59410,176347,66074,263758,43397,330722,50026,195586,22428,78763,80089,148167,38803,136013,44546,195493,31348,271896,74112
MN23,West Village,77724,9864,27102,27590,45385,73255,29942,43978,71929,9055,100865,31925,91404,14275,27443,117451,113258,90942,34706,61705,82966,11664,126484,31611,54765,12612,14464,53646,9630,39629,16250,233565,54839,15182,83973,33746
MN24,SoHo-TriBeCa-Civic Center-Little Italy,85892,11852,24036,6344,53565,37666,82737,55991,109706,20432,168403,39412,94900,19898,61506,94335,72659,42938,64625,74437,142677,44247,192986,95927,77493,26826,21256,5016,56210,63051,108138,44382,105137,17894,136460,69115
MN25,Battery Park City-Lower Manhattan,64147,12124,20041,14440,20089,23499,46750,22596,69861,16049,100927,35929,73577,28419,28614,659,21786,25944,45893,19654,83359,75322,128234,83870,58000,18484,13472,11081,19375,88324,49808,37463,61786,28738,73608,15684
MN27,Chinatown,250028,36406,90640,15699,132933,22385,283822,91827,436319,53038,501552,127076,289940,35211,87269,99267,118684,25976,333924,144156,469527,105444,550485,184795,210573,34896,92799,9691,152668,39451,276919,133029,366202,81104,544960,79492
MN28,Lower East Side,395742,23429,157608,46892,249657,56997,350540,52952,520518,39996,715746,182966,434019,48662,188282,95121,276588,77891,419592,73230,552374,127708,747500,157994,370451,31714,143079,45641,182064,100246,287277,79068,525106,36069,701271,265877
MN32,Yorkville,214189,14685,91046,151305,124747,37729,134786,44293,247275,23954,275908,22482,264925,26704,184962,249778,167722,111569,130347,38801,272110,42785,364718,62178,182199,16872,74518,52164,102149,59033,114674,75888,232342,45259,200232,41179
MN33,East Harlem South,337098,25188,193982,28598,241823,24535,331884,71803,430599,60384,565768,96646,378719,38426,193570,57191,267454,69555,352885,107723,442080,150091,700450,277697,328285,27818,184504,55387,223094,40814,284913,62526,444116,104214,539284,126393
MN34,East Harlem North,203671,17973,150555,35568,164779,22253,217809,29458,365107,73115,393609,89120,211464,25860,198737,53579,208932,71390,257632,41875,382852,166833,507362,157930,202563,22526,99535,37413,168749,33292,211141,39625,341259,76949,390721,140366
MN35,Washington Heights North,192640,15188,122780,16389,142354,28063,195583,22761,306422,45773,362269,60783,220540,17565,155744,33971,163187,40477,220449,43657,339742,55495,442224,79328,159353,18577,94439,11310,116797,39702,158829,36735,244413,36829,295424,81824
MN36,Washington Heights South,285940,17851,204815,21446,250714,36178,297638,46853,396769,49354,566103,87206,293885,26960,212532,33905,275593,45544,313143,51912,448191,96017,595695,306513,279190,27679,197878,35606,227641,50800,310364,74498,389819,62667,525610,99115
QN01,South Jamaica,184709,17112,119772,42341,171164,20940,203727,22119,243952,25481,275585,121179,195569,22815,114017,34399,181206,30610,206559,45102,251126,98267,532331,260528,176572,21555,100891,70687,163937,44068,199138,32847,224207,58882,276570,84679
QN02,Springfield Gardens North,70677,8204,41603,9931,58858,10800,78847,5660,97648,14770,109845,18918,76086,15354,46326,13378,65905,43497,87518,25527,152515,64449,88424,37545,72486,9025,27199,15497,59924,7661,77886,4462,96106,20987,112996,20251
QN03,Springfield Gardens South-Brookville,113263,6947,70695,34994,93541,14709,117696,17420,122307,35541,189380,51870,111543,12370,82850,39112,90218,46288,123781,12212,123592,38021,159018,113284,116018,8743,54933,148055,92679,9856,109774,35212,160932,79490,191894,62144
QN05,Rosedale,169413,12619,161430,70520,123901,42904,167950,15674,230425,31028,272311,44877,179871,15932,144364,62198,170845,72778,187066,37612,231253,77446,286063,73738,161427,12818,156674,80245,123240,18746,162163,27809,190924,65561,257220,45679
QN06,Jamaica Estates-Holliswood,222060,20327,110878,46145,139322,37368,219964,87422,309235,50690,302447,69848,246736,22605,134003,56157,201963,70939,231512,56422,354181,64719,318061,114775,193659,39310,82295,86953,104977,37465,235788,117620,278527,66704,277482,159178
QN07,Hollis,218641,28150,122053,25075,197423,35988,219541,44937,281582,57014,429079,85918,212322,30037,165030,41194,181964,71803,245246,68394,209793,89226,411693,265975,227786,30553,98131,30330,191782,42290,226855,42419,317520,82781,422476,164555
