area_id,area_name,b24090001,b24090001_moe,b24090002,b24090002_moe,b24090003,b24090003_moe,b24090004,b24090004_moe,b24090005,b24090005_moe,b24090006,b24090006_moe,b24090007,b24090007_moe,b24090008,b24090008_moe,b24090009,b24090009_moe,b24090010,b24090010_moe,b24090011,b24090011_moe,b24090012,b24090012_moe,b24090013,b24090013_moe,b24090014,b24090014_moe,b24090015,b24090015_moe,b24090016,b24090016_moe,b24090017,b24090017_moe,b24090018,b24090018_moe,b24090019,b24090019_moe,b24090020,b24090020_moe,b24090021,b24090021_moe
BK09,Brooklyn Heights-Cobble Hill,10507,628,5611,441,4110,398,3698,376,412,120,530,151,294,130,169,81,91,60,417,144,0,29,4896,395,2947,333,2858,330,89,68,884,225,455,144,62,44,133,84,415,175,0,29
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,21118,912,11404,588,8331,546,7732,545,599,162,391,135,1398,256,363,145,215,90,706,213,0,55,9714,617,6508,549,6244,540,264,164,848,192,1692,278,195,85,250,134,211,117,10,56
BK19,Brighton Beach,10021,677,5295,464,4212,429,3896,414,316,123,199,93,488,146,105,57,49,52,242,123,0,38,4726,433,3467,378,3377,381,90,79,364,116,627,169,51,48,41,49,170,99,6,38
BK21,Seagate-Coney Island,6726,619,3623,449,2704,381,2625,371,79,61,129,107,293,126,103,69,86,71,308,173,0,38,3103,378,1966,308,1948,306,18,38,379,135,529,164,96,58,55,63,78,62,0,38
BK23,West Brighton,4983,595,2268,359,1661,318,1524,316,137,73,105,89,293,130,45,40,48,49,116,74,0,27,2715,368,1863,324,1826,322,37,40,295,116,433,191,55,46,38,66,31,55,0,27
BK25,Homecrest,11940,663,7792,490,6096,482,5487,469,609,157,439,127,474,131,158,77,86,56,539,146,0,48,4148,376,3035,335,2994,334,41,52,461,130,455,118,40,49,21,51,136,85,0,48
BK26,Gravesend,8072,612,4411,420,3396,395,3184,386,212,112,85,66,467,145,142,76,127,64,194,111,0,36,3661,400,2504,344,2420,341,84,64,298,118,605,162,65,69,98,82,91,84,0,36
BK27,Bath Beach,9155,667,5308,452,4270,433,3942,418,328,139,137,73,425,122,124,69,187,77,165,91,0,40,3847,395,2546,308,2519,307,27,40,326,104,664,194,97,82,131,98,83,65,0,40
BK28,Bensonhurst West,26947,1099,16042,815,13105,780,12421,778,684,176,430,123,977,194,332,121,444,132,754,209,0,64,10905,644,8340,563,8185,552,155,97,739,154,1041,215,166,89,197,83,402,180,20,64
BK29,Bensonhurst East,19638,910,12064,652,9655,613,8962,590,693,182,279,100,1074,203,161,80,387,118,508,156,0,51,7574,558,5710,525,5605,522,105,71,530,141,854,189,119,71,121,76,240,114,0,51
