area_id,area_name,b18106001,b18106001_moe,b18106002,b18106002_moe,b18106003,b18106003_moe,b18106004,b18106004_moe,b18106005,b18106005_moe,b18106006,b18106006_moe,b18106007,b18106007_moe,b18106008,b18106008_moe,b18106009,b18106009_moe,b18106010,b18106010_moe,b18106011,b18106011_moe,b18106012,b18106012_moe,b18106013,b18106013_moe,b18106014,b18106014_moe,b18106015,b18106015_moe,b18106016,b18106016_moe,b18106017,b18106017_moe,b18106018,b18106018_moe,b18106019,b18106019_moe,b18106020,b18106020_moe,b18106021,b18106021_moe,b18106022,b18106022_moe,b18106023,b18106023_moe,b18106024,b18106024_moe,b18106025,b18106025_moe,b18106026,b18106026_moe,b18106027,b18106027_moe,b18106028,b18106028_moe,b18106029,b18106029_moe,b18106030,b18106030_moe,b18106031,b18106031_moe,b18106032,b18106032_moe,b18106033,b18106033_moe
BK35,Stuyvesant Heights,59359,1852,26316,1221,5391,589,56,64,5335,586,7760,701,78,88,7682,698,11027,735,319,138,10708,725,1510,255,87,65,1423,250,628,157,125,69,503,144,33043,1217,5989,617,67,82,5922,614,9841,676,33,62,9808,676,13141,590,388,134,12753,581,2451,292,208,100,2243,282,1621,239,538,140,1083,193
BK37,Park Slope-Gowanus,67762,1674,32292,1112,3918,444,85,79,3833,443,11386,794,13,60,11373,794,14306,693,67,63,14239,696,1653,236,38,64,1615,234,1029,212,162,105,867,188,35470,1131,4109,493,45,67,4064,492,12976,800,58,79,12918,796,15076,640,35,58,15041,639,1870,261,68,80,1802,256,1439,237,297,121,1142,216
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,32574,1162,15457,817,2268,379,40,65,2228,373,5522,529,7,41,5515,530,6581,479,87,60,6494,479,647,146,76,70,571,133,439,127,84,75,355,108,17117,727,1966,339,29,54,1937,341,6243,488,17,43,6226,488,6991,444,210,101,6781,433,1088,169,47,60,1041,167,829,184,255,146,574,128
BK40,Windsor Terrace,20874,837,9858,548,1231,234,10,33,1221,233,2687,362,29,41,2658,365,4964,344,97,67,4867,345,583,149,0,32,583,149,393,108,97,60,296,95,11016,544,1263,264,0,32,1263,264,3215,390,0,32,3215,390,4944,310,43,51,4901,316,678,149,72,52,606,144,916,160,176,73,740,144
BK41,Kensington-Ocean Parkway,33106,1355,16080,855,3327,452,48,55,3279,451,4680,512,71,78,4609,510,6503,484,154,96,6349,484,886,186,101,79,785,185,684,170,164,87,520,146,17026,841,3415,468,15,43,3400,466,5001,475,0,40,5001,475,6570,421,138,81,6432,422,1046,190,129,63,917,184,994,194,321,130,673,153
BK42,Flatbush,97306,2391,44156,1487,8660,705,114,91,8546,706,13067,889,63,86,13004,886,18808,855,466,163,18342,848,2468,295,80,76,2388,290,1153,202,246,105,907,178,53150,1547,9440,797,63,77,9377,793,15092,860,54,87,15038,859,22577,789,294,111,22283,789,3442,341,256,102,3186,333,2599,283,731,159,1868,245
BK43,Midwood,47486,1428,23630,956,5333,542,10,52,5323,542,6368,538,35,49,6333,538,9249,498,251,109,8998,498,1446,195,16,48,1430,193,1234,185,224,79,1010,171,23856,855,4166,451,21,54,4145,450,5885,487,43,59,5842,488,9621,447,155,99,9466,445,1680,214,97,64,1583,207,2504,260,769,155,1735,228
BK44,Madison,37567,1178,18006,782,2831,369,0,46,2831,369,4437,451,0,46,4437,451,8296,427,207,112,8089,422,1025,167,66,59,959,160,1417,200,350,111,1067,181,19561,726,3090,360,16,56,3074,356,4042,390,35,54,4007,389,8915,409,197,107,8718,410,1247,159,169,70,1078,153,2267,253,551,118,1716,237
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,44697,1344,21307,849,4699,485,57,71,4642,482,4864,455,21,55,4843,454,9075,444,114,84,8961,443,1386,225,53,59,1333,223,1283,192,106,70,1177,187,23390,869,3890,457,7,55,3883,456,5271,482,17,60,5254,481,10274,469,198,90,10076,470,1655,213,40,55,1615,211,2300,272,458,143,1842,243
BK46,Ocean Parkway South,17845,974,8715,558,1805,299,0,36,1805,299,2435,321,18,37,2417,320,3305,282,6,35,3299,282,582,123,34,36,548,122,588,118,137,58,451,108,9130,571,2089,352,7,36,2082,352,2226,273,8,36,2218,272,3353,282,43,48,3310,285,595,118,53,54,542,106,867,143,297,101,570,118
BK50,Canarsie,80619,1950,35523,1185,7563,573,117,89,7446,568,10045,678,62,87,9983,679,15076,685,219,107,14857,685,1733,259,83,92,1650,245,1106,214,198,109,908,177,45096,1265,8647,628,69,84,8578,629,11111,707,62,81,11049,705,20620,650,392,133,20228,647,2750,295,189,102,2561,289,1968,277,561,173,1407,202
BK58,Flatlands,66539,1597,29994,992,5769,505,100,94,5669,504,8782,637,89,86,8693,633,12270,561,240,116,12030,556,2019,257,65,70,1954,252,1154,188,203,84,951,174,36545,1062,6800,566,81,73,6719,564,8312,570,42,73,8270,569,16180,561,175,94,16005,556,3047,287,120,93,2927,283,2206,254,482,124,1724,229
BK60,Prospect Lefferts Gardens-Wingate,64003,2023,28649,1272,5551,609,129,110,5422,602,8923,713,113,94,8810,706,10999,719,185,109,10814,714,2043,331,213,128,1830,310,1133,228,164,93,969,206,35354,1298,4876,560,0,58,4876,560,10130,816,31,66,10099,819,15278,698,184,104,15094,698,2855,334,216,102,2639,320,2215,352,649,225,1566,263
BK61,Crown Heights North,93190,2251,41002,1512,7811,704,36,71,7775,704,13996,900,69,79,13927,898,15437,848,280,117,15157,843,2577,336,179,103,2398,329,1181,212,360,131,821,181,52188,1507,8441,712,67,87,8374,709,15278,856,45,75,15233,857,21353,832,550,152,20803,823,3724,355,261,113,3463,343,3392,376,1057,235,2335,300
BK63,Crown Heights South,38258,1496,17777,989,3960,535,39,48,3921,532,5686,609,0,40,5686,609,6669,520,115,80,6554,523,807,169,45,53,762,166,655,161,35,47,620,158,20481,956,4251,574,43,53,4208,565,5588,553,9,40,5579,552,8087,461,205,113,7882,457,1458,207,67,62,1391,204,1097,212,154,72,943,200
BK64,Prospect Heights,19222,919,8978,633,851,257,0,32,851,257,3332,425,0,32,3332,425,4212,400,6,26,4206,399,396,122,30,49,366,119,187,91,22,32,165,90,10244,658,917,218,7,33,910,218,4004,516,1,29,4003,516,4269,357,24,34,4245,358,598,145,30,54,568,144,456,142,24,30,432,141
BK68,Fort Greene,24566,1017,10444,721,1560,270,11,39,1549,269,3947,474,32,46,3915,474,4172,415,93,63,4079,407,441,117,6,38,435,117,324,116,56,50,268,111,14122,647,1580,303,0,38,1580,303,5509,495,44,56,5465,495,5351,402,238,101,5113,395,975,171,67,59,908,174,707,163,206,91,501,133
BK69,Clinton Hill,34219,1351,16296,943,1869,348,0,40,1869,348,6649,727,11,41,6638,727,6371,482,49,49,6322,480,904,193,21,41,883,191,503,159,41,47,462,156,17923,814,1834,320,0,40,1834,320,7467,557,8,40,7459,558,6745,451,172,80,6573,450,1048,171,63,49,985,169,829,176,210,100,619,149
BK72,Williamsburg,26487,1209,13547,817,5257,577,18,42,5239,578,4268,358,31,58,4237,357,3278,310,75,68,3203,306,346,127,44,79,302,104,398,124,170,90,228,102,12940,644,4278,469,35,44,4243,464,3893,343,29,46,3864,342,3529,283,109,52,3420,280,408,135,27,46,381,131,832,179,226,89,606,158
BK73,North Side-South Side,43022,1361,20700,913,2829,398,24,51,2805,391,9161,712,11,49,9150,712,7345,532,100,71,7245,530,818,198,130,96,688,178,547,149,149,84,398,131,22322,968,3195,485,32,51,3163,480,9508,678,26,52,9482,678,7766,497,260,131,7506,499,865,189,28,52,837,188,988,211,316,136,672,168
BK75,Bedford,62572,1842,29217,1181,7325,589,105,67,7220,591,10008,724,135,88,9873,720,9947,654,181,91,9766,657,1266,221,107,77,1159,213,671,171,82,84,589,156,33355,1152,6945,541,19,53,6926,542,10829,708,42,64,10787,706,12480,589,277,109,12203,587,1669,230,114,74,1555,225,1432,231,346,129,1086,190
BK76,Greenpoint,30571,1115,15084,759,1319,277,30,58,1289,273,6438,603,30,61,6408,601,6436,479,78,61,6358,479,628,138,22,42,606,135,263,87,43,54,220,78,15487,741,1068,251,6,41,1062,251,6958,579,0,42,6958,579,5651,404,60,59,5591,405,686,143,47,57,639,138,1124,213,297,114,827,184
BK77,Bushwick North,56873,1749,29106,1249,5371,546,34,60,5337,540,12282,867,84,76,12198,867,10042,638,161,79,9881,634,855,182,122,90,733,163,556,137,56,60,500,134,27767,1041,5248,542,26,63,5222,542,10280,684,93,83,10187,677,10061,507,136,82,9925,507,1338,222,101,82,1237,211,840,146,239,89,601,130
BK78,Bushwick South,66400,2070,31507,1355,7082,675,88,79,6994,670,11310,923,68,69,11242,922,10891,708,224,109,10667,704,1460,243,201,110,1259,216,764,175,106,85,658,164,34893,1297,6220,647,19,62,6201,647,12176,764,9,57,12167,764,12655,648,533,182,12122,635,2098,273,245,108,1853,260,1744,267,530,168,1214,209
BK79,Ocean Hill,29124,1283,13162,821,3425,445,0,38,3425,445,3680,443,25,42,3655,443,4725,468,127,110,4598,456,942,188,56,63,886,181,390,110,116,69,274,93,15962,811,3166,390,37,59,3129,389,4379,407,36,49,4343,405,6608,453,135,67,6473,455,1078,189,57,51,1021,187,731,146,140,62,591,138
BK81,Brownsville,50289,1607,19916,1068,6180,600,51,64,6129,600,5746,618,82,99,5664,614,6368,528,157,94,6211,523,1059,212,101,76,958,201,563,158,62,69,501,149,30373,1088,5682,575,73,78,5609,566,8715,639,73,65,8642,640,12141,574,369,118,11772,572,2175,272,197,89,1978,266,1660,239,200,99,1460,232
BK82,East New York,84090,2203,36772,1407,9977,733,118,87,9859,728,10118,793,144,120,9974,786,13621,795,270,127,13351,788,1865,278,146,91,1719,267,1191,220,232,122,959,188,47318,1406,9729,723,32,76,9697,719,13518,791,92,78,13426,791,18663,733,624,165,18039,732,3362,341,348,138,3014,316,2046,328,512,166,1534,289
BK83,Cypress Hills-City Line,43483,1620,20571,1029,4824,506,37,56,4787,506,6212,539,18,49,6194,539,8233,558,101,64,8132,556,794,159,53,51,741,157,508,136,64,61,444,129,22912,991,4636,502,17,53,4619,504,6847,564,6,49,6841,564,9391,501,73,59,9318,502,1139,191,22,54,1117,189,899,183,198,86,701,169
BK85,East New York (Pennsylvania Ave),27125,1119,11965,722,3759,416,117,112,3642,399,3440,428,14,40,3426,428,3969,423,98,61,3871,421,564,143,29,51,535,139,233,74,10,38,223,74,15160,738,3476,403,0,36,3476,403,4308,389,21,49,4287,389,6211,403,196,96,6015,407,719,135,71,53,648,130,446,118,49,48,397,112
BK88,Borough Park,92145,2474,47217,1499,14201,927,70,72,14131,925,13888,802,68,72,13820,800,15010,719,221,104,14789,716,1937,251,216,106,1721,236,2181,252,602,154,1579,203,44928,1358,12354,876,55,67,12299,875,12110,657,57,71,12053,657,14822,637,212,97,14610,641,1937,238,190,104,1747,230,3705,389,1438,295,2267,262
BK90,East Williamsburg,31798,1097,14833,828,1660,294,26,46,1634,292,6112,586,11,41,6101,586,5266,476,127,76,5139,468,884,204,11,37,873,203,911,189,202,90,709,171,16965,736,1211,245,0,40,1211,245,7276,587,29,48,7247,583,5846,411,206,115,5640,399,1244,206,78,65,1166,201,1388,217,247,102,1141,207
BK91,East Flatbush-Farragut,49578,1548,21877,944,3991,455,49,70,3942,455,6180,588,76,72,6104,585,9031,528,114,80,8917,524,1695,234,81,62,1614,230,980,188,83,66,897,180,27701,997,4367,451,8,54,4359,452,7097,559,30,54,7067,557,12043,580,89,64,11954,578,2459,281,72,74,2387,273,1735,242,275,96,1460,232
BK93,Starrett City,12187,757,4165,611,1082,379,0,24,1082,379,1011,310,0,24,1011,310,1025,253,16,26,1009,249,389,137,43,40,346,133,658,198,107,62,551,205,8022,449,947,213,62,61,885,211,1667,396,0,24,1667,396,3186,363,118,94,3068,364,976,214,162,107,814,188,1246,244,655,201,591,178
BK95,Erasmus,27790,1399,12582,871,2889,437,0,36,2889,437,3633,479,0,36,3633,479,4934,449,41,42,4893,447,652,156,42,58,610,149,474,121,54,59,420,111,15208,886,2408,396,0,36,2408,396,4306,510,11,37,4295,510,6577,432,61,50,6516,432,1068,182,31,34,1037,182,849,171,70,64,779,163
BK96,Rugby-Remsen Village,52192,1707,23148,1010,4687,490,12,57,4675,490,6178,579,52,65,6126,580,9394,608,151,90,9243,605,1784,251,81,75,1703,241,1105,215,204,102,901,190,29044,1131,3961,479,9,54,3952,478,7141,600,49,68,7092,598,13700,659,269,100,13431,647,2478,286,117,74,2361,276,1764,293,554,211,1210,207
BK99,park-cemetery-etc-Brooklyn,388,225,152,93,18,48,0,40,18,48,79,71,0,40,79,71,55,67,0,40,55,67,0,40,0,40,0,40,0,40,0,40,0,40,236,152,82,94,0,40,82,94,78,62,0,40,78,62,59,60,8,40,51,58,0,40,0,40,0,40,17,46,0,40,17,46
BX01,Claremont-Bathgate,27758,1212,12227,821,3792,497,29,45,3763,497,3730,470,73,75,3657,471,4006,434,249,117,3757,430,480,181,52,60,428,183,219,87,24,53,195,81,15531,812,3397,457,5,39,3392,457,4723,476,56,56,4667,474,6051,411,392,124,5659,398,824,205,100,63,724,196,536,146,191,104,345,116
BX03,Eastchester-Edenwald-Baychester,34055,1669,14991,1070,3914,533,51,56,3863,539,4026,530,35,45,3991,530,5599,594,152,101,5447,589,1099,245,11,42,1088,244,353,119,110,79,243,97,19064,1015,3938,536,16,48,3922,535,4634,509,3,37,4631,509,8415,563,71,58,8344,559,1173,211,102,78,1071,208,904,197,185,97,719,172
BX05,Bedford Park-Fordham North,48160,1851,22704,1309,5196,636,52,64,5144,633,7041,798,90,86,6951,796,9144,742,134,88,9010,737,984,241,45,64,939,234,339,133,122,91,217,101,25456,1170,5384,633,56,64,5328,632,7457,650,57,62,7400,650,10260,573,153,90,10107,575,1500,265,100,70,1400,269,855,190,70,69,785,182
BX06,Belmont,23638,1195,11091,779,2702,404,42,43,2660,401,4274,526,102,84,4172,514,3440,436,83,64,3357,432,435,133,62,62,373,125,240,100,26,35,214,98,12547,810,2330,383,0,34,2330,383,5025,514,0,34,5025,514,3896,346,213,106,3683,342,703,185,35,49,668,184,593,153,96,58,497,137
BX07,Bronxdale,31266,1282,14804,960,2942,380,54,68,2888,372,4448,608,48,55,4400,614,5987,578,249,131,5738,574,779,170,94,65,685,160,648,160,201,102,447,125,16462,772,2724,391,46,63,2678,390,4170,450,14,43,4156,450,6943,431,197,90,6746,434,1386,243,114,84,1272,235,1239,214,329,120,910,182
BX08,West Farms-Bronx River,32036,1524,15685,1016,3615,526,0,40,3615,526,5020,657,63,82,4957,658,5966,562,214,108,5752,563,755,196,22,44,733,193,329,127,14,40,315,125,16351,932,2916,423,0,40,2916,423,5405,519,0,40,5405,519,6113,475,113,72,6000,482,971,216,64,47,907,212,946,198,215,98,731,176
BX09,Soundview-Castle Hill-Clason Point-Harding Park,50273,1739,22170,1118,5286,581,57,58,5229,580,6177,686,105,95,6072,676,8306,646,305,142,8001,636,1535,266,95,96,1440,249,866,205,126,99,740,182,28103,1195,4787,570,0,50,4787,570,7138,710,62,66,7076,708,11972,613,384,129,11588,609,2594,328,98,72,2496,320,1612,265,300,130,1312,235
BX10,Pelham Bay-Country Club-City Island,24780,1226,11570,775,1483,397,49,65,1434,378,2710,515,74,72,2636,510,5535,515,139,100,5396,522,899,195,0,34,899,195,943,216,116,68,827,210,13210,804,1734,359,0,34,1734,359,2845,419,13,38,2832,419,5371,474,94,63,5277,474,1204,205,38,44,1166,205,2056,283,488,177,1568,247
BX13,Co-op City,41047,1625,17715,1222,2821,507,0,33,2821,507,3973,612,110,110,3863,610,7744,686,154,106,7590,684,1753,321,126,92,1627,307,1424,281,122,90,1302,278,23332,1135,3350,535,0,33,3350,535,4224,657,17,39,4207,656,10720,704,370,178,10350,717,2682,357,94,86,2588,354,2356,360,509,200,1847,315
BX14,East Concourse-Concourse Village,57872,2010,27839,1402,6567,685,31,63,6536,682,8641,846,42,68,8599,843,10280,867,177,103,10103,872,1606,282,126,99,1480,270,745,190,118,95,627,170,30033,1291,6076,649,49,67,6027,646,8234,717,40,64,8194,716,12142,661,245,116,11897,658,2134,312,165,102,1969,303,1447,256,447,148,1000,215
BX17,East Tremont,37843,1488,16746,1128,4953,504,123,95,4830,512,5108,673,25,44,5083,671,5733,534,215,113,5518,535,563,131,49,49,514,130,389,143,79,71,310,133,21097,881,4591,525,11,45,4580,525,6027,510,128,118,5899,509,8317,450,497,170,7820,448,1345,226,187,88,1158,221,817,158,135,79,682,148
BX22,North Riverdale-Fieldston-Riverdale,24314,1074,11644,704,1599,308,10,39,1589,307,3095,417,12,39,3083,418,4938,376,77,78,4861,360,1074,182,45,54,1029,180,938,180,56,44,882,178,12670,646,1660,341,24,44,1636,339,3192,348,28,49,3164,346,4940,336,61,48,4879,336,1231,194,16,39,1215,192,1647,249,197,89,1450,247
BX26,Highbridge,33959,1324,15657,854,4046,449,77,73,3969,444,4563,541,7,40,4556,541,6182,526,430,199,5752,514,581,158,40,61,541,150,285,109,0,42,285,109,18302,909,4332,514,18,47,4314,513,5396,490,40,50,5356,488,6885,502,327,139,6558,498,1011,206,172,90,839,198,678,171,179,96,499,151
BX27,Hunts Point,24258,1118,11081,694,3064,387,25,47,3039,380,3403,416,110,92,3293,409,3671,370,222,107,3449,363,647,151,82,59,565,144,296,100,35,55,261,91,13177,687,3199,365,7,37,3192,366,4134,456,8,38,4126,456,4527,329,142,83,4385,330,783,158,98,67,685,148,534,119,187,79,347,96
BX28,Van Cortlandt Village,45395,1619,20482,1070,4207,462,60,72,4147,469,6192,655,105,94,6087,650,8323,612,58,58,8265,606,979,209,53,72,926,204,781,164,65,61,716,153,24913,1137,4390,533,33,53,4357,530,7091,638,75,76,7016,634,10418,595,303,140,10115,583,1696,281,43,57,1653,278,1318,243,430,161,888,201
BX29,Spuyten Duyvil-Kingsbridge,26646,960,12386,684,1680,318,0,38,1680,318,3391,398,12,38,3379,397,5335,400,49,46,5286,398,1059,193,87,66,972,184,921,172,58,56,863,166,14260,658,1768,307,20,43,1748,302,3016,384,0,38,3016,384,6440,395,85,63,6355,395,1277,201,37,49,1240,196,1759,236,343,137,1416,206
BX30,Kingsbridge Heights,28023,1328,12528,932,2498,373,4,36,2494,372,4359,607,23,50,4336,606,4884,531,96,64,4788,520,440,147,0,38,440,147,347,120,39,44,308,117,15495,873,2824,421,52,67,2772,423,4546,532,17,44,4529,533,6317,504,122,81,6195,503,993,208,12,39,981,208,815,183,220,122,595,160
BX31,Allerton-Pelham Gardens,29892,1291,14300,795,3136,387,130,134,3006,362,3254,458,26,55,3228,453,6118,463,173,91,5945,454,901,177,83,68,818,167,891,171,142,79,749,154,15592,847,2798,388,58,76,2740,375,3704,413,55,57,3649,410,6583,409,130,98,6453,402,1185,198,32,50,1153,196,1322,201,274,92,1048,188
BX33,Longwood,23039,1158,10623,818,3365,420,83,77,3282,420,3201,507,17,38,3184,505,3508,392,75,72,3433,393,291,111,76,64,215,94,258,101,54,50,204,88,12416,684,2677,372,10,36,2667,372,3792,407,42,44,3750,405,4454,378,117,82,4337,380,990,204,62,57,928,196,503,148,191,99,312,111
BX34,Melrose South-Mott Haven North,35337,1533,15172,984,4743,564,76,70,4667,554,4710,707,47,80,4663,698,4702,438,182,123,4520,435,663,174,73,69,590,160,354,125,67,63,287,107,20165,1045,4357,541,65,67,4292,538,6698,600,42,53,6656,599,6861,419,196,95,6665,420,1101,216,109,89,992,208,1148,224,345,146,803,189
BX35,Morrisania-Melrose,34679,1363,15619,936,4099,478,96,66,4003,476,5097,605,60,72,5037,604,5427,504,144,93,5283,501,730,188,71,73,659,170,266,99,56,52,210,92,19060,897,4197,470,31,47,4166,470,5209,500,81,62,5128,496,7689,487,233,103,7456,474,1022,212,67,55,955,207,943,218,105,68,838,202
BX36,University Heights-Morris Heights,49461,1718,23068,1172,5396,552,48,63,5348,549,7270,702,56,63,7214,697,8936,737,256,109,8680,731,1108,235,48,67,1060,230,358,124,80,67,278,114,26393,1154,5551,594,68,80,5483,584,7957,638,64,81,7893,638,10936,580,521,155,10415,582,1177,204,54,61,1123,200,772,187,165,88,607,170
BX37,Van Nest-Morris Park-Westchester Square,27075,1176,12977,805,2662,375,62,59,2600,371,3808,499,42,46,3766,497,5275,446,74,57,5201,446,776,164,17,42,759,163,456,124,23,42,433,122,14098,741,2691,360,39,56,2652,358,3955,413,0,42,3955,413,5435,402,157,77,5278,398,1008,208,26,42,982,206,1009,193,168,73,841,179
BX39,Mott Haven-Port Morris,47441,1535,22830,1156,5897,551,52,60,5845,550,7333,672,147,108,7186,665,7960,684,413,144,7547,674,995,206,43,62,952,202,645,174,142,83,503,153,24611,942,5181,489,46,56,5135,485,6811,540,33,64,6778,538,9561,537,559,161,9002,535,1746,241,220,100,1526,237,1312,229,275,105,1037,208
BX40,Fordham South,23484,1189,10585,859,3269,430,38,52,3231,421,3162,532,9,31,3153,532,3675,488,69,72,3606,471,320,125,19,43,301,126,159,93,0,32,159,93,12899,799,2981,463,31,56,2950,463,3972,469,55,81,3917,463,4934,425,134,94,4800,421,550,192,52,53,498,186,462,153,131,88,331,129
BX41,Mount Hope,47651,1595,23114,1113,5631,481,176,87,5455,470,6649,624,85,71,6564,622,9395,653,212,113,9183,655,921,171,17,56,904,170,518,157,94,82,424,139,24537,995,5000,484,20,53,4980,484,7497,586,117,80,7380,578,9938,533,521,160,9417,546,1360,208,133,78,1227,196,742,164,286,102,456,138
BX43,Norwood,36503,1718,16736,1075,3890,526,31,44,3859,526,5607,618,33,50,5574,610,5842,482,141,90,5701,481,897,233,29,48,868,232,500,159,63,80,437,144,19767,1059,3514,446,0,41,3514,446,6683,682,102,82,6581,659,7787,573,415,175,7372,569,931,217,44,61,887,215,852,201,158,87,694,189
