area_id,area_name,b20017001,b20017001_moe,b20017002,b20017002_moe,b20017003,b20017003_moe,b20017004,b20017004_moe,b20017005,b20017005_moe,b20017006,b20017006_moe,b20017007,b20017007_moe
BK09,Brooklyn Heights-Cobble Hill,415065,31985,479803,61910,626327,69128,149897,50067,367441,34861,451401,40472,127031,51400
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,774115,48553,863023,48487,1006103,82657,364019,79258,662575,64061,876071,74558,382018,216484
BK19,Brighton Beach,302045,24893,346463,36169,400483,29954,129869,32268,265005,32921,335629,46992,143924,49343
BK21,Seagate-Coney Island,173218,18513,189088,23353,231354,31708,83226,28618,154445,19027,240908,27236,69043,12875
BK23,West Brighton,150674,18873,186141,26891,209087,23866,81368,46244,132265,28147,176343,20788,48135,17729
BK25,Homecrest,533085,44440,639694,69758,774348,47720,246362,60691,407147,40632,594305,77461,200296,35771
BK26,Gravesend,255813,26863,287652,33018,320719,37354,91076,20836,227737,29809,313436,33737,103508,16314
BK27,Bath Beach,387653,30777,395345,32485,498549,40762,151724,36691,392574,37426,510128,57882,167830,39336
BK28,Bensonhurst West,753213,32994,821612,48724,1011514,55905,386161,59703,653742,53518,920037,62993,315046,37823
BK29,Bensonhurst East,540413,29885,590008,30414,693701,31884,307375,41017,495192,36195,670015,37075,203007,26286
BK30,Dyker Heights,582022,39381,631129,53870,763878,81917,227700,107741,539848,56587,812900,78580,227284,34053
BK31,Bay Ridge,1231175,52486,1313025,94366,1607915,114269,522242,88408,1175290,65753,1546108,80648,492608,80106
BK32,Sunset Park West,321651,20690,346002,24540,423967,35641,191660,26349,262602,40298,488102,46318,134258,14765
BK33,Carroll Gardens-Columbia Street-Red Hook,617441,33900,723312,65020,853124,71198,381362,73380,572574,38502,689337,60739,236992,46794
BK34,Sunset Park East,281671,14898,298790,14923,408027,22507,162837,18671,254968,22027,447359,65146,146316,19870
BK35,Stuyvesant Heights,578602,25557,591711,50320,741645,49602,234321,32144,574459,32337,722600,38862,224431,51839
BK37,Park Slope-Gowanus,1095015,41195,1206540,92154,1503177,88580,519260,85907,1001781,57115,1287429,61246,491955,70672
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,648188,36639,711394,59034,888439,53785,223363,46438,599862,45519,768958,40750,209733,63535
BK40,Windsor Terrace,298224,21536,306690,34936,390155,23946,129961,41639,282698,29528,375699,32888,115869,34969
BK41,Kensington-Ocean Parkway,224935,21467,240317,32528,303358,34878,130532,26922,202072,21745,356440,46703,110051,11498
BK42,Flatbush,764309,31208,829094,48641,974825,52029,382818,78313,694429,48318,963772,78834,334046,48197
BK43,Midwood,654114,57021,784868,79978,956617,98484,388964,88271,483643,70405,845080,74734,298351,110876
BK44,Madison,611607,34258,667297,50773,807085,62306,272676,50630,531168,46256,681248,98928,208771,39899
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,851919,62788,995152,77040,1215834,71974,305454,99522,738901,71087,1064961,102105,257395,54827
BK46,Ocean Parkway South,246423,22832,326655,51072,397532,68758,147097,74515,213123,37296,330864,67497,121446,24975
BK50,Canarsie,1220388,45091,1211428,75982,1513311,81069,392296,67056,1236279,60841,1473278,65179,424355,93790
BK58,Flatlands,934739,40187,946544,60975,1251773,114332,378677,71964,941891,50468,1206584,68232,375334,100208
BK60,Prospect Lefferts Gardens-Wingate,512821,23441,539451,43573,672158,51245,217423,42062,494245,31221,638733,47133,220753,34271
BK61,Crown Heights North,842801,31920,891129,64992,1144396,70243,354790,57633,824643,43119,1041574,44568,303597,41074
BK63,Crown Heights South,261191,20814,294986,28461,382060,38997,122957,34814,241388,32576,366024,23390,103329,14155
BK64,Prospect Heights,301573,24526,317262,44117,421153,28922,115535,32563,295761,25510,358448,28392,143918,36725
BK68,Fort Greene,393545,30499,423910,46968,490174,48022,181653,58744,394667,50253,498100,43238,171177,29593
BK69,Clinton Hill,395942,29997,409305,35953,512547,55774,176631,41869,381497,36537,566829,42963,151588,45365
BK72,Williamsburg,107217,18958,134043,30554,207256,34750,79085,18121,80999,25531,197964,82305,67430,9943
BK73,North Side-South Side,510697,21301,560260,46461,751821,64851,250367,58497,471360,33486,632543,55240,246243,40911
BK75,Bedford,531930,24743,555640,37966,730463,58035,244056,69927,490086,31080,670467,60597,209317,24901
BK76,Greenpoint,509475,23164,564174,30284,624639,33921,240692,65302,445935,31914,535977,31196,223138,29037
BK77,Bushwick North,293583,14747,310066,18286,346125,28183,194664,41116,274734,19693,346926,34301,155732,13843
BK78,Bushwick South,514479,21559,545364,42614,686804,46512,268794,45411,494754,31459,641435,43088,254951,30916
BK79,Ocean Hill,298601,21247,307495,46150,382662,38910,100558,39315,296608,30130,358303,24085,111090,75460
BK81,Brownsville,409379,25175,442476,57874,554154,70058,216299,80983,393791,28772,496439,38748,177355,21368
BK82,East New York,696354,27860,701404,49019,879942,65279,291520,42872,709177,35551,901919,55765,338622,85824
BK83,Cypress Hills-City Line,429021,24963,492527,36198,542754,62751,233955,70074,364784,37644,500594,46287,177379,30362
BK85,East New York (Pennsylvania Ave),228877,18336,234746,30201,319358,40026,92261,29991,216106,22005,303575,28925,103833,17362
BK88,Borough Park,700446,34395,834094,47816,1075468,66851,415826,62938,577013,45799,997710,104976,353744,31717
BK90,East Williamsburg,359605,24086,382006,38452,501086,33581,178434,30322,346073,24958,436486,27741,161990,28206
BK91,East Flatbush-Farragut,610919,26850,621329,48516,749687,52482,284590,87833,604647,33707,738334,54620,295218,58282
BK93,Starrett City,70352,15711,50334,29383,82802,30647,15270,8818,76817,12464,89515,8328,16012,4872
BK95,Erasmus,207341,11537,220660,15778,256477,24823,85802,23766,189121,13947,237406,19004,92444,16717
BK96,Rugby-Remsen Village,562671,27805,588619,47315,722973,55592,209228,37826,546387,31201,662493,33473,197445,33437
BX01,Claremont-Bathgate,166473,13100,178993,24018,243621,37256,102795,35618,154922,23538,243214,22574,65602,13211
BX03,Eastchester-Edenwald-Baychester,244832,19693,253131,33482,340592,47755,88002,37249,244747,25230,329578,30399,79784,22569
BX05,Bedford Park-Fordham North,251243,15412,267956,21014,348641,47618,121597,27673,226744,27331,347240,30072,104330,13223
BX06,Belmont,49082,4982,56489,5481,63621,6196,23900,15836,40158,5070,81081,19918,26518,3720
BX07,Bronxdale,236075,16656,255310,28041,307250,23178,123221,33200,228257,26720,298621,24429,98670,28563
BX08,West Farms-Bronx River,169056,10168,181234,14755,212453,22709,103148,22492,145786,21592,235088,29433,72296,21940
BX09,Soundview-Castle Hill-Clason Point-Harding Park,353378,31238,386629,42523,482405,56143,117742,40016,357346,20109,434734,38401,157496,45267
BX10,Pelham Bay-Country Club-City Island,261785,21862,279278,28464,323174,36902,107535,78283,229891,22689,275080,16935,67124,19619
BX13,Co-op City,111261,9086,113455,10903,129302,8672,45761,13615,108474,12803,135879,11523,28126,11446
BX14,East Concourse-Concourse Village,255662,21739,267113,48932,393630,39095,167087,34853,248505,32843,379360,35662,111933,14106
BX17,East Tremont,213458,20853,239047,29963,328874,38605,96739,29374,202627,24917,298889,27279,107337,21728
BX22,North Riverdale-Fieldston-Riverdale,403016,43335,461007,69535,597802,65421,128201,86394,350841,51283,553205,64738,150046,60882
BX26,Highbridge,139997,11991,149069,21355,218113,19228,73901,11321,127425,15336,199120,18032,63698,9159
BX27,Hunts Point,154807,14877,157346,30384,246263,57347,65878,17910,148462,25635,221578,21091,67094,29461
BX28,Van Cortlandt Village,264322,18217,299319,25422,387236,27798,144229,32426,235167,21139,374603,40651,92428,15315
BX29,Spuyten Duyvil-Kingsbridge,483783,27829,508745,48373,588943,66689,202547,104609,459154,50065,600918,52596,159439,54267
BX30,Kingsbridge Heights,138838,11560,128101,12876,180874,43994,66036,16930,140844,11478,189965,19116,62681,11517
BX31,Allerton-Pelham Gardens,397374,20005,421906,33642,490911,32591,136451,69045,386734,34702,505642,38713,103897,37804
BX33,Longwood,107890,9931,122105,19990,144186,19735,42067,23161,101275,11111,136745,14109,45943,10839
BX34,Melrose South-Mott Haven North,168720,9581,182671,26658,246998,24728,89726,29248,157579,12714,227492,14388,78232,12735
BX35,Morrisania-Melrose,170391,11491,180829,17410,218356,20475,99325,22961,156112,13626,245149,19787,82134,15089
BX36,University Heights-Morris Heights,242919,23938,286783,36330,397088,30014,125713,25480,226014,16639,365421,36343,113072,16196
BX37,Van Nest-Morris Park-Westchester Square,338680,21368,358070,38093,447215,41393,131415,36148,318856,39911,405969,32306,105645,40144
BX39,Mott Haven-Port Morris,207794,17271,229890,26004,308972,28761,124759,21707,189778,30066,327207,23461,111975,14168
BX40,Fordham South,96418,9112,113847,12882,141481,22921,54703,12095,78488,10302,135984,15193,43318,6280
BX41,Mount Hope,245803,18501,277673,26039,392465,59824,137892,29706,212773,20668,353497,34214,116085,11599
BX43,Norwood,191234,13819,208303,22926,258789,28464,80813,27009,171801,20719,249228,23314,73386,14589
BX44,Williamsbridge-Olinville,552102,26584,586333,45041,738816,63911,245770,62580,522190,35586,659641,35521,192776,37434
BX46,Parkchester,177914,16209,182147,26091,230619,19774,56113,18441,170624,11627,200094,13257,79824,19054
BX49,Pelham Parkway,293020,21461,295125,28812,336795,29380,175121,59379,292545,25566,349779,19907,122291,79606
BX52,Schuylerville-Throgs Neck-Edgewater Park,614278,34146,662417,62540,824699,48579,200894,77710,565290,59795,702591,58039,189437,68525
