area_id,area_name,b25042001,b25042001_moe,b25042002,b25042002_moe,b25042003,b25042003_moe,b25042004,b25042004_moe,b25042005,b25042005_moe,b25042006,b25042006_moe,b25042007,b25042007_moe,b25042008,b25042008_moe,b25042009,b25042009_moe,b25042010,b25042010_moe,b25042011,b25042011_moe,b25042012,b25042012_moe,b25042013,b25042013_moe,b25042014,b25042014_moe,b25042015,b25042015_moe
BK09,Brooklyn Heights-Cobble Hill,11346,374,4957,365,420,132,1534,245,1604,238,713,147,307,119,379,135,6389,393,1155,227,3535,343,1224,230,376,151,99,81,0,29
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,25070,401,12683,487,109,80,1601,246,4262,369,4933,393,1169,191,609,140,12387,499,720,187,5073,451,4840,406,1618,285,57,71,79,75
BK19,Brighton Beach,13764,343,4047,321,105,73,749,166,1624,223,1161,224,295,89,113,65,9717,388,1664,285,4965,354,2316,317,639,177,116,81,17,39
BK21,Seagate-Coney Island,11215,272,1856,212,24,46,95,73,254,98,1079,189,277,99,127,74,9359,314,447,151,3572,312,3260,359,1570,291,341,139,169,84
BK23,West Brighton,8026,219,3044,303,0,27,1130,251,1239,211,675,167,0,27,0,27,4982,323,172,118,2481,304,1490,243,839,172,0,27,0,27
BK25,Homecrest,15435,318,6287,358,46,56,993,178,1546,228,1800,237,1227,205,675,140,9148,407,657,166,4314,364,2893,318,1117,224,84,59,83,66
BK26,Gravesend,11068,297,4005,333,36,46,563,171,1574,252,1223,203,388,124,221,83,7063,382,626,197,2927,349,2467,318,958,203,79,51,6,36
BK27,Bath Beach,10726,270,4473,303,28,42,663,171,1262,208,1754,234,513,122,253,78,6253,335,383,132,2627,294,2034,283,1012,216,178,127,19,43
BK28,Bensonhurst West,29717,419,10532,482,17,63,975,176,3091,318,4336,366,1195,175,918,164,19185,553,633,174,7857,480,7232,470,3173,371,144,84,146,80
BK29,Bensonhurst East,21737,342,7875,417,37,51,778,185,2607,300,3151,318,723,146,579,127,13862,481,563,165,6448,413,4887,413,1707,263,127,78,130,80
BK30,Dyker Heights,14966,279,7063,343,23,57,394,110,1997,251,3303,289,854,153,492,111,7903,361,238,118,2579,267,3188,322,1565,249,246,97,87,66
BK31,Bay Ridge,34990,426,12404,491,150,79,2196,231,3339,330,4156,327,1761,240,802,151,22586,572,1723,249,10577,512,7411,497,2478,325,190,104,207,109
BK32,Sunset Park West,17023,319,3977,331,68,69,504,141,1264,210,1111,204,518,133,512,128,13046,412,967,216,3600,347,5588,428,2336,310,432,142,123,75
BK33,Carroll Gardens-Columbia Street-Red Hook,17628,387,4668,357,109,80,819,154,1735,244,1173,218,628,160,204,85,12960,472,845,193,5441,445,4922,441,1548,284,171,87,33,48
BK34,Sunset Park East,20544,327,4197,330,6,57,473,126,1422,216,1363,220,484,118,449,113,16347,431,779,187,3863,353,7276,460,3644,379,611,150,174,86
BK35,Stuyvesant Heights,24360,452,5608,430,79,74,418,133,1580,262,1681,265,822,186,1028,196,18752,557,1366,247,6116,483,7429,506,3293,377,447,146,101,82
BK37,Park Slope-Gowanus,31068,489,12042,567,65,63,1986,286,4001,387,3156,324,1720,267,1114,230,19026,673,1553,286,7920,559,6514,510,2401,352,417,144,221,120
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15085,316,3675,281,175,71,978,164,1268,183,781,169,268,84,205,90,11410,359,1362,236,3428,320,4809,340,1598,242,173,88,40,62
BK40,Windsor Terrace,9510,205,4287,308,62,42,916,167,1340,199,1330,221,408,132,231,87,5223,326,206,95,2296,290,2023,283,570,174,105,91,23,48
BK41,Kensington-Ocean Parkway,12037,287,3441,326,36,42,858,180,914,185,700,167,393,126,540,147,8596,397,557,176,3229,333,3313,337,1236,255,215,95,46,51
BK42,Flatbush,37482,454,6585,413,146,98,1087,177,1555,252,1268,225,994,181,1535,217,30897,551,2646,359,14117,673,10401,647,3116,402,470,188,147,82
BK43,Midwood,18430,320,6436,342,25,52,745,166,897,181,2164,272,1172,176,1433,208,11994,412,916,191,5808,393,3623,363,1213,211,335,106,99,72
BK44,Madison,15022,240,6796,324,42,52,387,106,1239,211,3708,290,957,157,463,117,8226,335,553,165,4116,298,2405,276,911,186,195,94,46,55
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,16432,289,12144,371,23,60,398,115,2228,277,7142,372,1850,237,503,131,4288,372,122,82,1127,223,1649,276,1211,237,141,92,38,68
BK46,Ocean Parkway South,6607,235,2897,247,47,43,366,114,453,104,1105,184,341,104,585,131,3710,270,148,70,1450,179,1183,195,681,164,195,94,53,41
BK50,Canarsie,27669,396,13555,522,636,161,384,121,3202,341,6645,444,1715,240,973,172,14114,543,1664,274,2014,261,6870,456,3303,349,223,104,40,75
BK58,Flatlands,23279,315,13871,468,79,74,883,181,2630,301,7629,431,1691,239,959,167,9408,456,556,149,3114,312,3808,358,1603,247,208,113,119,87
BK60,Prospect Lefferts Gardens-Wingate,26016,421,4256,355,43,64,479,153,1143,220,1309,219,703,155,579,182,21760,505,2098,336,10054,577,6908,538,2265,327,310,140,125,83
BK61,Crown Heights North,40818,573,6041,466,152,106,631,166,1754,279,1484,253,1021,223,999,207,34777,680,2345,352,12720,693,13331,689,5365,472,715,189,301,134
BK63,Crown Heights South,14662,272,2203,253,45,64,62,48,366,124,580,150,656,153,494,137,12459,338,735,193,4980,400,4552,400,1952,293,200,92,40,43
BK64,Prospect Heights,9394,270,3078,275,119,71,664,153,1164,176,624,150,239,105,268,103,6316,353,527,169,2556,322,2203,303,778,204,218,128,34,49
BK68,Fort Greene,11560,313,2531,289,129,82,517,141,710,155,533,138,395,157,247,96,9029,378,1388,266,3269,320,2901,291,1273,220,130,70,68,54
BK69,Clinton Hill,14937,368,5018,374,99,71,1405,216,1676,274,900,189,450,135,488,145,9919,432,838,189,4026,368,2869,305,1651,262,396,144,139,83
BK72,Williamsburg,8299,215,1147,179,89,72,22,41,145,78,414,113,305,90,172,85,7152,255,1061,245,1488,253,2181,256,1496,251,763,148,163,79
BK73,North Side-South Side,19172,372,2866,320,245,130,749,167,1167,197,503,159,89,67,113,77,16306,451,2852,374,5033,404,5783,453,2168,294,342,116,128,73
BK75,Bedford,24225,451,4784,396,100,68,430,129,1154,211,1422,233,978,200,700,172,19441,507,1626,267,4948,414,7245,471,4348,384,959,184,315,112
BK76,Greenpoint,15124,380,2859,302,49,58,424,119,1126,207,711,161,318,113,231,73,12265,434,854,210,4345,383,5557,420,1243,244,211,94,55,49
BK77,Bushwick North,18885,343,1941,249,42,63,196,96,843,179,505,145,146,81,209,90,16944,406,865,189,2670,311,8375,487,4378,386,567,179,89,71
BK78,Bushwick South,24164,448,4090,399,137,99,296,150,1097,218,1366,240,566,161,628,155,20074,549,1757,285,4613,420,8456,534,4126,413,901,198,221,101
BK79,Ocean Hill,11686,319,2588,269,22,42,85,61,680,162,1096,212,272,102,433,132,9098,383,611,168,2473,281,3990,356,1847,276,137,68,40,57
BK81,Brownsville,20316,363,3182,290,0,51,147,77,782,167,1682,226,367,104,204,93,17134,426,550,147,4129,375,7942,494,3803,364,528,153,182,94
BK82,East New York,30771,490,7260,456,235,114,338,125,1586,261,3379,350,845,195,877,179,23511,581,1142,223,5563,463,10332,579,5550,480,757,187,167,101
BK83,Cypress Hills-City Line,13634,342,4368,357,21,58,117,64,983,181,1691,250,946,186,610,133,9266,436,626,172,1850,246,3630,371,2690,314,392,142,78,72
BK85,East New York (Pennsylvania Ave),9841,248,2174,248,70,65,20,42,532,146,1103,164,283,116,166,85,7667,311,418,149,1422,226,3774,332,1577,244,432,125,44,44
BK88,Borough Park,28325,452,8682,440,14,67,295,102,1455,214,3023,298,2057,250,1838,233,19643,567,571,161,5313,411,6592,476,4668,411,1631,251,868,174
BK90,East Williamsburg,14888,297,2396,267,159,87,654,152,787,168,539,153,198,79,59,48,12492,372,1670,277,4680,360,4585,396,1226,232,188,99,143,84
