area_id,area_name,b25013001,b25013001_moe,b25013002,b25013002_moe,b25013003,b25013003_moe,b25013004,b25013004_moe,b25013005,b25013005_moe,b25013006,b25013006_moe,b25013007,b25013007_moe,b25013008,b25013008_moe,b25013009,b25013009_moe,b25013010,b25013010_moe,b25013011,b25013011_moe
BK09,Brooklyn Heights-Cobble Hill,11346,374,4957,365,37,38,118,65,484,177,4318,343,6389,393,147,68,359,154,600,175,5283,382
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,25070,401,12683,487,1130,190,3230,328,2896,337,5427,410,12387,499,1650,262,4127,434,2784,349,3826,406
BK19,Brighton Beach,13764,343,4047,321,334,113,500,141,886,196,2327,254,9717,388,1194,212,2933,353,2233,314,3357,357
BK21,Seagate-Coney Island,11215,272,1856,212,412,112,554,146,397,127,493,128,9359,314,3099,357,2696,345,1998,321,1566,245
BK23,West Brighton,8026,219,3044,303,285,145,665,170,800,198,1294,245,4982,323,444,130,1546,275,902,183,2090,301
BK25,Homecrest,15435,318,6287,358,904,156,2089,272,1184,185,2110,255,9148,407,1501,250,2801,303,1840,253,3006,296
BK26,Gravesend,11068,297,4005,333,748,178,1471,250,598,145,1188,200,7063,382,1763,268,2288,343,1346,258,1666,289
BK27,Bath Beach,10726,270,4473,303,858,167,1519,234,799,163,1297,189,6253,335,1375,243,2221,283,1180,199,1477,240
BK28,Bensonhurst West,29717,419,10532,482,3125,311,3371,322,1883,253,2153,259,19185,553,5205,447,6222,466,3587,358,4171,361
BK29,Bensonhurst East,21737,342,7875,417,1937,257,2860,320,1164,184,1914,240,13862,481,4006,397,4042,381,2441,301,3373,321
BK30,Dyker Heights,14966,279,7063,343,1320,198,2117,242,1358,205,2268,238,7903,361,2258,282,2149,276,1724,250,1772,242
BK31,Bay Ridge,34990,426,12404,491,1305,211,2734,307,2260,265,6105,392,22586,572,2811,351,5174,457,4557,406,10044,532
BK32,Sunset Park West,17023,319,3977,331,915,186,1023,193,676,170,1363,208,13046,412,5528,407,2537,331,1962,266,3019,314
BK33,Carroll Gardens-Columbia Street-Red Hook,17628,387,4668,357,308,137,691,174,671,174,2998,284,12960,472,1838,269,1765,282,2204,335,7153,452
BK34,Sunset Park East,20544,327,4197,330,1429,209,1004,197,605,158,1159,178,16347,431,8164,470,3650,378,2133,289,2400,286
BK35,Stuyvesant Heights,24360,452,5608,430,683,177,1367,238,1447,233,2111,295,18752,557,4887,418,5712,489,4713,443,3440,378
BK37,Park Slope-Gowanus,31068,489,12042,567,656,163,871,205,1094,235,9421,518,19026,673,1451,235,1480,284,2382,350,13713,626
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15085,316,3675,281,89,58,182,72,477,123,2927,260,11410,359,2256,271,1921,283,1774,242,5459,357
BK40,Windsor Terrace,9510,205,4287,308,277,97,726,152,628,147,2656,267,5223,326,606,180,933,202,881,205,2803,297
BK41,Kensington-Ocean Parkway,12037,287,3441,326,441,117,749,173,811,201,1440,211,8596,397,1538,249,1989,298,1817,291,3252,347
BK42,Flatbush,37482,454,6585,413,549,133,1121,215,1354,219,3561,326,30897,551,6452,524,9115,614,7778,589,7552,543
BK43,Midwood,18430,320,6436,342,420,121,1171,195,1315,213,3530,288,11994,412,1655,265,2734,324,2659,307,4946,388
BK44,Madison,15022,240,6796,324,668,142,1921,249,1226,189,2981,271,8226,335,1317,223,1908,247,1901,267,3100,295
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,16432,289,12144,371,1050,185,2924,316,2822,289,5348,370,4288,372,325,112,1229,240,1559,265,1175,226
BK46,Ocean Parkway South,6607,235,2897,247,232,79,765,176,686,138,1214,180,3710,270,629,154,848,170,920,157,1313,188
BK50,Canarsie,27669,396,13555,522,1662,231,3541,351,3974,379,4378,373,14114,543,2011,281,4188,387,4844,427,3071,357
BK58,Flatlands,23279,315,13871,468,1487,217,3876,355,3830,332,4678,374,9408,456,1351,231,3321,356,2685,309,2051,274
BK60,Prospect Lefferts Gardens-Wingate,26016,421,4256,355,423,127,984,199,1123,221,1726,272,21760,505,3963,448,6877,557,6203,537,4717,475
BK61,Crown Heights North,40818,573,6041,466,752,171,1407,259,1489,247,2393,317,34777,680,7803,578,10091,639,8790,609,8093,546
BK63,Crown Heights South,14662,272,2203,253,238,92,382,115,664,168,919,191,12459,338,2553,318,3733,365,3365,371,2808,332
BK64,Prospect Heights,9394,270,3078,275,216,95,155,82,337,129,2370,246,6316,353,595,177,677,183,961,228,4083,344
BK68,Fort Greene,11560,313,2531,289,115,72,242,107,510,152,1664,219,9029,378,1824,239,1318,221,1753,279,4134,335
BK69,Clinton Hill,14937,368,5018,374,412,139,636,179,1044,225,2926,291,9919,432,1014,200,1443,238,2362,316,5100,386
BK72,Williamsburg,8299,215,1147,179,391,116,296,97,311,120,149,74,7152,255,2103,273,1988,241,2431,302,630,178
BK73,North Side-South Side,19172,372,2866,320,301,126,335,119,511,154,1719,241,16306,451,3479,349,2242,319,2982,354,7603,465
BK75,Bedford,24225,451,4784,396,643,157,1099,205,1173,228,1869,258,19441,507,4809,408,5336,420,5192,451,4104,365
BK76,Greenpoint,15124,380,2859,302,346,115,914,178,691,177,908,185,12265,434,1386,233,1824,280,2662,343,6393,411
BK77,Bushwick North,18885,343,1941,249,578,153,413,132,405,127,545,131,16944,406,8034,499,3139,373,3086,355,2685,291
BK78,Bushwick South,24164,448,4090,399,726,173,1201,222,1254,232,909,220,20074,549,7302,528,4942,477,4300,436,3530,376
BK79,Ocean Hill,11686,319,2588,269,335,103,693,161,863,169,697,165,9098,383,2528,288,2813,331,2623,337,1134,223
BK81,Brownsville,20316,363,3182,290,486,135,1072,192,1039,198,585,159,17134,426,5053,431,6419,497,4379,447,1283,229
BK82,East New York,30771,490,7260,456,1184,213,2506,310,1903,282,1667,261,23511,581,6278,470,9274,577,5999,499,1960,291
BK83,Cypress Hills-City Line,13634,342,4368,357,1258,215,1391,230,955,187,764,168,9266,436,2593,323,4012,383,1950,267,711,184
BK85,East New York (Pennsylvania Ave),9841,248,2174,248,535,143,758,169,473,124,408,126,7667,311,2724,321,2389,295,2000,287,554,144
BK88,Borough Park,28325,452,8682,440,1673,223,3138,312,1678,232,2193,254,19643,567,5681,442,6652,486,3622,361,3688,352
BK90,East Williamsburg,14888,297,2396,267,415,143,705,150,473,148,803,163,12492,372,3056,306,1991,293,2338,331,5107,349
