area_id,area_name,b25044001,b25044001_moe,b25044002,b25044002_moe,b25044003,b25044003_moe,b25044004,b25044004_moe,b25044005,b25044005_moe,b25044006,b25044006_moe,b25044007,b25044007_moe,b25044008,b25044008_moe,b25044009,b25044009_moe,b25044010,b25044010_moe,b25044011,b25044011_moe,b25044012,b25044012_moe,b25044013,b25044013_moe,b25044014,b25044014_moe,b25044015,b25044015_moe
BK09,Brooklyn Heights-Cobble Hill,11346,374,4957,365,2853,306,1842,240,219,85,43,58,0,29,0,29,6389,393,5341,390,959,219,71,64,0,29,0,29,18,39
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,25070,401,12683,487,2351,267,7490,461,2487,277,240,85,115,88,0,55,12387,499,6944,454,4684,437,664,160,86,67,0,55,9,56
BK19,Brighton Beach,13764,343,4047,321,1199,195,2092,270,581,144,140,96,0,38,35,45,9717,388,7337,414,2088,311,239,103,0,38,9,39,44,46
BK21,Seagate-Coney Island,11215,272,1856,212,385,118,936,176,356,121,57,54,92,65,30,52,9359,314,7453,345,1607,246,240,115,17,41,0,38,42,39
BK23,West Brighton,8026,219,3044,303,1078,226,1740,268,226,126,0,27,0,27,0,27,4982,323,3096,304,1622,251,209,97,46,48,0,27,9,28
BK25,Homecrest,15435,318,6287,358,1450,215,3053,295,1532,218,185,92,33,49,34,48,9148,407,5323,382,3369,344,363,124,71,59,14,48,8,49
BK26,Gravesend,11068,297,4005,333,1082,221,2141,300,595,145,151,65,8,36,28,39,7063,382,4605,358,2130,322,215,91,41,52,13,38,59,57
BK27,Bath Beach,10726,270,4473,303,969,198,2247,256,1023,171,194,78,15,40,25,48,6253,335,3668,348,2183,292,376,153,14,39,8,38,4,39
BK28,Bensonhurst West,29717,419,10532,482,2956,303,4947,386,2074,256,423,121,108,90,24,64,19185,553,12722,573,5520,429,840,182,83,80,0,64,20,64
BK29,Bensonhurst East,21737,342,7875,417,1979,256,4171,371,1491,214,178,80,35,56,21,51,13862,481,9096,492,4140,388,556,144,61,55,9,52,0,51
BK30,Dyker Heights,14966,279,7063,343,1357,195,3359,314,1732,206,433,124,147,80,35,58,7903,361,4345,345,2789,317,736,178,33,58,0,51,0,51
BK31,Bay Ridge,34990,426,12404,491,2800,292,6468,427,2662,286,333,101,118,78,23,66,22586,572,13715,577,7457,506,1319,224,62,76,6,65,27,68
BK32,Sunset Park West,17023,319,3977,331,1385,220,2011,259,406,130,161,96,8,49,6,48,13046,412,9733,458,2917,331,360,125,28,56,8,50,0,49
BK33,Carroll Gardens-Columbia Street-Red Hook,17628,387,4668,357,1551,237,2630,306,391,114,55,73,41,53,0,45,12960,472,8932,496,3447,396,498,161,67,73,16,49,0,45
BK34,Sunset Park East,20544,327,4197,330,1762,225,1872,243,473,140,60,62,14,61,16,58,16347,431,11895,490,3801,373,603,170,8,58,21,60,19,60
BK35,Stuyvesant Heights,24360,452,5608,430,1740,247,2772,341,880,193,190,97,26,54,0,51,18752,557,14499,566,3949,429,267,118,37,64,0,51,0,51
BK37,Park Slope-Gowanus,31068,489,12042,567,4549,393,6258,468,1139,211,96,73,0,58,0,58,19026,673,13161,640,5157,481,563,187,136,113,0,58,9,58
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15085,316,3675,281,1781,210,1563,189,301,120,8,42,22,46,0,42,11410,359,9087,384,2084,265,223,113,16,48,0,42,0,42
BK40,Windsor Terrace,9510,205,4287,308,1269,194,2245,267,603,150,114,61,56,62,0,32,5223,326,2960,313,1951,278,312,115,0,32,0,32,0,32
BK41,Kensington-Ocean Parkway,12037,287,3441,326,1204,212,1465,230,640,163,97,70,16,39,19,42,8596,397,5748,410,2489,300,299,112,9,40,51,59,0,40
BK42,Flatbush,37482,454,6585,413,1597,233,3423,322,1197,205,295,131,47,78,26,70,30897,551,20898,711,8878,607,1025,233,35,73,27,75,34,71
BK43,Midwood,18430,320,6436,342,1184,208,2974,286,1933,222,264,97,76,74,5,50,11994,412,7570,422,3675,351,612,158,29,59,0,51,108,86
BK44,Madison,15022,240,6796,324,1136,185,3693,301,1726,214,219,82,16,51,6,46,8226,335,4586,330,3083,319,524,138,0,46,0,46,33,51
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,16432,289,12144,371,1235,212,5295,393,4467,350,972,179,137,69,38,59,4288,372,1444,240,2174,301,663,188,7,55,0,55,0,55
BK46,Ocean Parkway South,6607,235,2897,247,494,120,1430,191,777,163,170,81,26,39,0,36,3710,270,1915,231,1336,190,376,113,58,58,25,43,0,36
BK50,Canarsie,27669,396,13555,522,2045,260,6103,442,4156,366,855,186,313,133,83,85,14114,543,7348,457,5700,456,959,202,87,82,0,70,20,76
BK58,Flatlands,23279,315,13871,468,2355,269,6354,420,4152,354,821,172,173,95,16,63,9408,456,5307,411,3335,363,699,173,67,77,0,62,0,62
BK60,Prospect Lefferts Gardens-Wingate,26016,421,4256,355,1561,247,2016,248,493,164,166,116,11,59,9,59,21760,505,15243,620,5831,548,645,184,41,65,0,58,0,58
BK61,Crown Heights North,40818,573,6041,466,2665,327,2331,310,789,189,208,116,36,73,12,68,34777,680,26289,766,7315,584,1105,266,68,77,0,67,0,67
