area_id,area_name,b03002001,b03002001_moe,b03002002,b03002002_moe,b03002003,b03002003_moe,b03002004,b03002004_moe,b03002005,b03002005_moe,b03002006,b03002006_moe,b03002007,b03002007_moe,b03002008,b03002008_moe,b03002009,b03002009_moe,b03002010,b03002010_moe,b03002011,b03002011_moe,b03002012,b03002012_moe,b03002013,b03002013_moe,b03002014,b03002014_moe,b03002015,b03002015_moe,b03002016,b03002016_moe,b03002017,b03002017_moe,b03002018,b03002018_moe,b03002019,b03002019_moe,b03002020,b03002020_moe,b03002021,b03002021_moe
BK09,Brooklyn Heights-Cobble Hill,23498,1176,21751,1107,17981,973,1250,343,33,46,1671,396,0,29,23,38,793,298,31,50,762,295,1747,390,829,251,32,43,47,63,42,61,0,29,659,268,138,100,71,58,67,68
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,61584,1613,56772,1639,42081,1461,4238,740,16,60,9815,1118,112,185,45,75,465,373,88,125,377,356,4812,786,3433,737,346,278,9,56,0,55,0,55,913,441,111,109,38,73,73,87
BK19,Brighton Beach,31584,1327,27449,1250,22066,1114,376,224,67,75,4171,738,0,38,0,38,769,359,162,124,607,345,4135,795,3256,712,150,142,7,38,0,38,0,38,691,421,31,45,25,44,6,38
BK21,Seagate-Coney Island,30018,1278,22949,1334,9493,905,10181,1032,12,39,3097,597,21,49,6,38,139,80,27,54,112,78,7069,1005,3231,758,558,277,175,151,16,43,0,38,2606,669,483,326,130,115,353,309
BK23,West Brighton,15472,690,15303,722,14963,745,168,112,0,27,110,99,0,27,0,27,62,66,28,47,34,55,169,143,146,140,0,27,0,27,0,27,0,27,1,24,22,42,22,42,0,27
BK25,Homecrest,41899,1458,39018,1471,33486,1410,484,272,55,62,4336,805,0,48,116,132,541,432,17,49,524,432,2881,670,1909,541,0,48,0,48,0,48,0,48,951,419,21,50,10,49,11,49
BK26,Gravesend,27759,1258,23496,1228,14610,863,2145,576,21,47,6585,924,0,36,0,36,135,106,9,38,126,105,4263,886,2089,628,193,170,86,102,0,36,0,36,1673,581,222,144,163,127,59,71
BK27,Bath Beach,29311,1246,25758,1231,15697,1008,579,403,43,81,9189,1053,0,40,76,73,174,99,46,62,128,87,3553,829,1648,520,62,78,31,56,35,74,0,40,1633,638,144,113,40,45,104,112
BK28,Bensonhurst West,86592,2144,74092,2014,40618,1589,550,199,77,98,32127,1827,0,64,86,120,634,212,135,104,499,186,12500,1511,7442,1130,219,158,544,428,192,128,0,64,4030,1052,73,93,35,78,38,81
BK29,Bensonhurst East,61066,1648,53703,1665,28799,1285,510,220,14,54,23580,1639,18,58,111,164,671,372,49,90,622,365,7363,1082,4803,898,118,121,44,78,93,80,0,51,2112,618,193,137,102,92,91,110
BK30,Dyker Heights,45216,1499,41006,1492,23678,1063,225,115,21,59,16722,1425,21,59,12,53,327,190,34,51,293,188,4210,806,2729,667,280,204,73,123,17,56,0,51,1012,420,99,87,88,79,11,52
