area_id,area_name,b19059001,b19059001_moe,b19059002,b19059002_moe,b19059003,b19059003_moe
BK09,Brooklyn Heights-Cobble Hill,11346,374,1466,258,9880,413
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,25070,401,3941,337,21129,484
BK19,Brighton Beach,13764,343,1330,213,12434,385
BK21,Seagate-Coney Island,11215,272,1161,241,10054,338
BK23,West Brighton,8026,219,1722,286,6304,348
BK25,Homecrest,15435,318,2338,272,13097,398
BK26,Gravesend,11068,297,2092,278,8976,378
BK27,Bath Beach,10726,270,1761,239,8965,346
BK28,Bensonhurst West,29717,419,3719,333,25998,507
BK29,Bensonhurst East,21737,342,3136,303,18601,437
BK30,Dyker Heights,14966,279,2430,254,12536,358
BK31,Bay Ridge,34990,426,5193,371,29797,541
BK32,Sunset Park West,17023,319,1119,184,15904,351
BK33,Carroll Gardens-Columbia Street-Red Hook,17628,387,1497,238,16131,452
BK34,Sunset Park East,20544,327,1250,191,19294,359
BK35,Stuyvesant Heights,24360,452,2730,293,21630,509
BK37,Park Slope-Gowanus,31068,489,2914,322,28154,555
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15085,316,1300,201,13785,364
BK40,Windsor Terrace,9510,205,996,168,8514,257
BK41,Kensington-Ocean Parkway,12037,287,1151,209,10886,347
BK42,Flatbush,37482,454,2857,306,34625,526
BK43,Midwood,18430,320,1862,233,16568,379
BK44,Madison,15022,240,1479,198,13543,291
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,16432,289,3021,279,13411,384
BK46,Ocean Parkway South,6607,235,698,136,5909,258
BK50,Canarsie,27669,396,2582,291,25087,469
BK58,Flatlands,23279,315,3780,310,19499,413
BK60,Prospect Lefferts Gardens-Wingate,26016,421,2631,319,23385,507
BK61,Crown Heights North,40818,573,3632,359,37186,652
BK63,Crown Heights South,14662,272,1593,217,13069,344
BK64,Prospect Heights,9394,270,743,165,8651,314
BK68,Fort Greene,11560,313,1029,159,10531,342
BK69,Clinton Hill,14937,368,1767,237,13170,414
BK72,Williamsburg,8299,215,269,98,8030,232
BK73,North Side-South Side,19172,372,716,167,18456,400
BK75,Bedford,24225,451,2130,263,22095,492
BK76,Greenpoint,15124,380,917,159,14207,402
BK77,Bushwick North,18885,343,768,167,18117,371
BK78,Bushwick South,24164,448,1755,262,22409,498
BK79,Ocean Hill,11686,319,1245,205,10441,355
BK81,Brownsville,20316,363,1766,242,18550,423
BK82,East New York,30771,490,2866,290,27905,555
BK83,Cypress Hills-City Line,13634,342,793,158,12841,362
BK85,East New York (Pennsylvania Ave),9841,248,708,146,9133,275
BK88,Borough Park,28325,452,2180,252,26145,501
BK90,East Williamsburg,14888,297,1379,210,13509,349
BK91,East Flatbush-Farragut,18217,316,2848,283,15369,388
BK93,Starrett City,6378,158,794,198,5584,233
