area_id,area_name,b08131001,b08131001_moe,b08131002,b08131002_moe,b08131003,b08131003_moe,b08131004,b08131004_moe,b08131005,b08131005_moe
BK09,Brooklyn Heights-Cobble Hill,382330,25369,359010,25376,57075,10272,301930,23524,23320,8306
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,692420,41884,657635,40090,253530,25016,404110,36841,34785,10902
BK19,Brighton Beach,334195,29472,308655,26931,122735,16610,185920,25262,25540,9999
BK21,Seagate-Coney Island,152245,21726,148350,21414,74785,13819,73565,15258,3895,3290
BK23,West Brighton,221685,32933,214350,32641,95795,19986,118555,22320,7335,4228
BK25,Homecrest,369075,32371,341960,31037,150140,18807,191820,24168,27115,9684
BK26,Gravesend,229510,24368,213350,22683,91115,16402,122230,19877,16160,7379
BK27,Bath Beach,259675,25490,240860,24272,113415,17681,127445,18392,18815,8018
BK28,Bensonhurst West,1088225,55648,1010485,52102,405575,34584,604895,40524,77740,19076
BK29,Bensonhurst East,682000,41011,640140,39432,260395,27559,379740,31795,41860,11108
BK30,Dyker Heights,654350,44869,594575,37425,242100,24048,352470,31243,59775,20881
BK31,Bay Ridge,1012890,44248,945855,41987,267570,21587,678290,39353,67035,15986
BK32,Sunset Park West,703485,47705,654335,43313,268110,27080,386215,34944,49150,18863
BK33,Carroll Gardens-Columbia Street-Red Hook,465840,25842,439635,25759,81915,13031,357720,23244,26205,8657
BK34,Sunset Park East,1317695,76797,1108030,65553,473240,37664,634790,53393,209670,41657
BK35,Stuyvesant Heights,136810,19073,125510,16557,45450,13857,80060,13630,11300,8274
BK37,Park Slope-Gowanus,1239775,49134,1180380,48323,219470,20535,960910,45750,59395,14482
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,388355,24671,356190,23210,65100,12134,291095,20669,32165,10993
BK40,Windsor Terrace,384500,27577,367465,26756,92470,15363,274995,26609,17035,7394
BK41,Kensington-Ocean Parkway,260345,23356,247815,22481,81475,11948,166340,20491,12530,6090
BK42,Flatbush,778540,43036,746275,41660,316225,28512,430050,35319,32265,9728
BK43,Midwood,464235,30984,431015,30652,186020,17515,245005,27626,33225,11368
BK44,Madison,393685,26127,372130,26162,157065,17562,215065,22129,21555,7294
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,131295,15433,122500,14000,48615,6944,73885,12755,8795,4861
BK46,Ocean Parkway South,114025,13683,101930,12540,45325,9049,56600,8984,12095,5577
BK50,Canarsie,157920,17914,153015,18025,77930,13045,75085,13544,4905,3093
BK58,Flatlands,305960,23334,289175,21984,127570,14501,161605,18994,16785,7704
BK60,Prospect Lefferts Gardens-Wingate,289100,24733,271535,24338,111775,17428,159760,21043,17565,8291
BK61,Crown Heights North,488025,31960,466950,29938,142205,16927,324745,26632,21075,8035
BK63,Crown Heights South,355375,29125,335640,27190,133680,14268,201960,24846,19735,9643
BK64,Prospect Heights,310420,24263,298365,23902,59265,11716,239100,21794,12060,5918
BK68,Fort Greene,142775,13633,136790,13860,30805,7587,105980,14028,5985,3097
BK69,Clinton Hill,428370,36895,408055,37062,96985,15093,311070,31369,20315,7794
BK72,Williamsburg,112670,13539,98635,11638,55760,7808,42875,10264,14035,7521
BK73,North Side-South Side,474365,28134,453555,26493,110230,13553,343325,25164,20810,8520
BK75,Bedford,297780,26048,276390,24648,102795,13712,173590,21524,21390,8755
BK76,Greenpoint,51180,8219,47865,7962,12495,5855,35370,5986,3315,1943
BK77,Bushwick North,382425,36265,361365,35782,152135,21245,209225,28044,21060,9416
BK78,Bushwick South,292540,27727,274720,26161,114475,17796,160245,21245,17820,9518
BK79,Ocean Hill,40985,11551,39575,11423,18970,6391,20605,9345,1410,1193
BK82,East New York,225660,26414,206075,24177,106075,15996,100000,17345,19585,11824
BK88,Borough Park,636970,41117,572745,37541,327965,30741,244785,26539,64225,20218
BK90,East Williamsburg,249175,22579,236450,21499,45950,10520,190495,18447,12725,5861
