area_id,area_name,b25016001,b25016001_moe,b25016002,b25016002_moe,b25016003,b25016003_moe,b25016004,b25016004_moe,b25016005,b25016005_moe,b25016006,b25016006_moe,b25016007,b25016007_moe,b25016008,b25016008_moe,b25016009,b25016009_moe,b25016010,b25016010_moe,b25016011,b25016011_moe,b25016012,b25016012_moe,b25016013,b25016013_moe,b25016014,b25016014_moe,b25016015,b25016015_moe,b25016016,b25016016_moe,b25016017,b25016017_moe,b25016018,b25016018_moe,b25016019,b25016019_moe
BK09,Brooklyn Heights-Cobble Hill,11346,374,4957,365,4935,363,4799,359,57,42,79,49,22,34,22,34,0,29,0,29,6389,393,6381,393,6200,392,111,69,70,60,8,29,8,29,0,29,0,29
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,25070,401,12683,487,12609,490,12129,489,415,139,65,70,74,86,74,86,0,55,0,55,12387,499,12364,499,11639,512,494,163,231,130,23,59,23,59,0,55,0,55
BK19,Brighton Beach,13764,343,4047,321,4001,318,3792,307,160,91,49,46,46,65,46,65,0,38,0,38,9717,388,9577,389,8246,384,566,177,765,185,140,80,140,80,0,38,0,38
BK21,Seagate-Coney Island,11215,272,1856,212,1856,212,1811,210,32,50,13,41,0,38,0,38,0,38,0,38,9359,314,9233,325,8771,330,342,129,120,72,126,88,126,88,0,38,0,38
BK23,West Brighton,8026,219,3044,303,3044,303,3010,301,21,35,13,32,0,27,0,27,0,27,0,27,4982,323,4974,323,4840,333,86,59,48,64,8,27,8,27,0,27,0,27
BK25,Homecrest,15435,318,6287,358,6277,360,5979,357,229,86,69,55,10,49,10,49,0,48,0,48,9148,407,9142,407,8330,412,503,133,309,120,6,48,6,48,0,48,0,48
BK26,Gravesend,11068,297,4005,333,4001,333,3791,323,112,70,98,61,4,34,4,34,0,36,0,36,7063,382,7054,382,6459,396,420,162,175,87,9,36,9,36,0,36,0,36
BK27,Bath Beach,10726,270,4473,303,4473,303,4268,304,147,66,58,64,0,40,0,40,0,40,0,40,6253,335,6234,334,5620,330,357,136,257,106,19,43,19,43,0,40,0,40
BK28,Bensonhurst West,29717,419,10532,482,10509,482,9817,471,597,141,95,73,23,64,16,64,7,63,0,64,19185,553,19103,554,16775,567,1582,250,746,188,82,86,45,75,27,74,10,64
BK29,Bensonhurst East,21737,342,7875,417,7853,417,7353,416,384,119,116,71,22,52,22,52,0,51,0,51,13862,481,13810,479,12077,479,1154,233,579,168,52,66,52,66,0,51,0,51
BK30,Dyker Heights,14966,279,7063,343,7033,343,6604,332,271,103,158,90,30,57,22,56,8,51,0,51,7903,361,7845,363,6460,373,878,216,507,157,58,65,22,53,19,56,17,56
BK31,Bay Ridge,34990,426,12404,491,12397,490,12042,491,261,105,94,77,7,65,7,65,0,66,0,66,22586,572,22508,571,20364,595,1275,250,869,217,78,85,78,85,0,66,0,66
BK32,Sunset Park West,17023,319,3977,331,3977,331,3725,330,150,76,102,70,0,49,0,49,0,49,0,49,13046,412,12845,413,9911,457,1862,282,1072,233,201,104,132,88,0,49,69,73
BK33,Carroll Gardens-Columbia Street-Red Hook,17628,387,4668,357,4657,357,4501,366,87,70,69,77,11,46,11,46,0,45,0,45,12960,472,12888,475,12391,491,249,130,248,115,72,74,40,52,32,67,0,45
BK34,Sunset Park East,20544,327,4197,330,4197,330,3597,311,473,135,127,75,0,59,0,59,0,59,0,59,16347,431,16123,439,11557,494,2872,336,1694,275,224,106,141,94,0,59,83,74
BK35,Stuyvesant Heights,24360,452,5608,430,5593,429,5232,426,260,109,101,80,15,53,15,53,0,51,0,51,18752,557,18440,554,16969,589,849,189,622,173,312,135,294,133,15,55,3,51
BK37,Park Slope-Gowanus,31068,489,12042,567,12042,567,11906,564,87,71,49,67,0,58,0,58,0,58,0,58,19026,673,18960,674,18109,669,426,149,425,163,66,77,66,77,0,58,0,58
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15085,316,3675,281,3646,280,3517,278,93,72,36,54,29,52,29,52,0,42,0,42,11410,359,11247,357,10615,364,355,132,277,97,163,76,163,76,0,42,0,42
BK40,Windsor Terrace,9510,205,4287,308,4278,309,4211,309,32,44,35,37,9,33,9,33,0,32,0,32,5223,326,5212,326,4886,341,249,109,77,79,11,36,11,36,0,32,0,32
BK41,Kensington-Ocean Parkway,12037,287,3441,326,3441,326,3096,312,264,102,81,63,0,40,0,40,0,40,0,40,8596,397,8546,396,6972,406,1020,212,554,170,50,70,50,70,0,40,0,40
BK42,Flatbush,37482,454,6585,413,6549,415,6047,393,354,146,148,95,36,75,36,75,0,68,0,68,30897,551,30559,568,25206,670,3030,383,2323,331,338,159,329,159,0,68,9,67
BK43,Midwood,18430,320,6436,342,6341,336,5956,333,310,102,75,77,95,87,81,85,0,51,14,53,11994,412,11892,413,10544,428,739,179,609,166,102,77,63,68,21,54,18,58
BK44,Madison,15022,240,6796,324,6762,318,6501,318,197,96,64,53,34,69,34,69,0,46,0,46,8226,335,8210,336,7421,354,502,146,287,120,16,51,0,46,0,46,16,51
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,16432,289,12144,371,12093,372,11674,379,387,136,32,64,51,77,51,77,0,55,0,55,4288,372,4205,367,3863,357,233,119,109,88,83,77,83,77,0,55,0,55
BK46,Ocean Parkway South,6607,235,2897,247,2868,248,2757,242,81,62,30,44,29,49,29,49,0,36,0,36,3710,270,3702,270,3353,267,284,110,65,41,8,38,8,38,0,36,0,36
BK50,Canarsie,27669,396,13555,522,13481,522,12467,522,433,126,581,150,74,91,70,91,0,70,4,69,14114,543,14069,542,11879,534,864,190,1326,237,45,78,45,78,0,70,0,70
BK58,Flatlands,23279,315,13871,468,13819,467,13040,466,567,147,212,107,52,68,52,68,0,62,0,62,9408,456,9339,454,8015,450,884,200,440,139,69,78,69,78,0,62,0,62
BK60,Prospect Lefferts Gardens-Wingate,26016,421,4256,355,4231,356,3950,350,247,132,34,63,25,63,25,63,0,58,0,58,21760,505,21620,515,18682,584,1650,300,1288,283,140,115,112,108,28,70,0,58
BK61,Crown Heights North,40818,573,6041,466,5983,463,5786,465,98,85,99,93,58,80,33,71,0,67,25,77,34777,680,34362,683,31676,735,1606,267,1080,235,415,177,302,157,20,73,93,98
BK63,Crown Heights South,14662,272,2203,253,2194,253,1839,252,291,119,64,73,9,40,9,40,0,40,0,40,12459,338,12315,349,10771,417,1145,229,399,149,144,98,144,98,0,40,0,40
BK64,Prospect Heights,9394,270,3078,275,3066,276,2974,274,51,41,41,54,12,35,12,35,0,32,0,32,6316,353,6279,353,6156,355,82,60,41,48,37,47,37,47,0,32,0,32
BK68,Fort Greene,11560,313,2531,289,2531,289,2480,288,42,44,9,36,0,38,0,38,0,38,0,38,9029,378,8956,380,8481,380,109,61,366,143,73,66,73,66,0,38,0,38
BK69,Clinton Hill,14937,368,5018,374,5018,374,4826,375,115,72,77,61,0,40,0,40,0,40,0,40,9919,432,9814,433,9321,440,252,109,241,105,105,76,75,70,15,45,15,45
BK72,Williamsburg,8299,215,1147,179,1147,179,821,156,213,89,113,72,0,36,0,36,0,36,0,36,7152,255,6916,278,4559,314,1214,191,1143,228,236,134,95,78,0,36,141,110
BK73,North Side-South Side,19172,372,2866,320,2866,320,2586,305,129,78,151,109,0,48,0,48,0,48,0,48,16306,451,16039,467,13462,505,816,175,1761,308,267,133,131,93,34,69,102,88
BK75,Bedford,24225,451,4784,396,4732,395,4307,378,345,132,80,66,52,72,52,72,0,56,0,56,19441,507,19165,510,16771,528,1646,255,748,168,276,133,196,113,44,82,36,65
BK76,Greenpoint,15124,380,2859,302,2799,300,2696,299,56,66,47,56,60,69,60,69,0,42,0,42,12265,434,11979,437,11444,442,253,102,282,125,286,138,260,133,0,42,26,54
BK77,Bushwick North,18885,343,1941,249,1941,249,1770,249,109,75,62,74,0,54,0,54,0,54,0,54,16944,406,16776,410,13628,482,2160,299,988,214,168,95,128,85,0,54,40,66
BK78,Bushwick South,24164,448,4090,399,4090,399,3582,382,329,131,179,100,0,56,0,56,0,56,0,56,20074,549,19909,554,17473,583,1543,296,893,206,165,110,154,110,0,56,11,58
BK79,Ocean Hill,11686,319,2588,269,2588,269,2421,264,137,76,30,49,0,38,0,38,0,38,0,38,9098,383,9010,386,8153,393,588,160,269,112,88,78,61,64,27,58,0,38
BK81,Brownsville,20316,363,3182,290,3154,288,3057,284,95,71,2,50,28,58,28,58,0,51,0,51,17134,426,17069,431,15934,478,914,213,221,107,65,71,65,71,0,51,0,51
BK82,East New York,30771,490,7260,456,7260,456,6585,438,439,144,236,110,0,65,0,65,0,65,0,65,23511,581,23311,585,19754,627,2288,350,1269,255,200,134,174,132,26,66,0,65
BK83,Cypress Hills-City Line,13634,342,4368,357,4354,357,3788,342,396,131,170,98,14,50,14,50,0,49,0,49,9266,436,9103,440,6720,431,1591,256,792,200,163,110,146,108,17,53,0,49
BK85,East New York (Pennsylvania Ave),9841,248,2174,248,2154,247,2075,242,36,43,43,50,20,40,20,40,0,36,0,36,7667,311,7528,317,6510,347,730,181,288,125,139,86,107,78,0,36,32,51
BK88,Borough Park,28325,452,8682,440,8661,439,7492,410,961,192,208,103,21,71,0,68,21,71,0,68,19643,567,19508,571,14374,576,3415,355,1719,262,135,95,108,87,0,68,27,78
BK90,East Williamsburg,14888,297,2396,267,2337,260,2203,252,27,59,107,79,59,78,59,78,0,40,0,40,12492,372,12393,377,11199,407,359,123,835,205,99,87,99,87,0,40,0,40
BK91,East Flatbush-Farragut,18217,316,8272,407,8212,407,7803,411,362,132,47,62,60,67,53,67,7,53,0,54,9945,415,9905,415,8870,427,626,173,409,127,40,76,5,55,0,54,35,75
BK93,Starrett City,6378,158,115,67,115,67,115,67,0,24,0,24,0,24,0,24,0,24,0,24,6263,165,6222,177,5924,256,206,128,92,133,41,68,41,68,0,24,0,24
BK95,Erasmus,10222,280,2199,247,2199,247,2059,246,67,49,73,66,0,36,0,36,0,36,0,36,8023,343,7956,343,6724,357,717,171,515,178,67,68,52,63,15,41,0,36
BK96,Rugby-Remsen Village,20055,391,6000,390,5943,388,5632,386,202,85,109,82,57,73,57,73,0,54,0,54,14055,483,13979,484,12668,499,870,202,441,147,76,72,63,69,0,54,13,56
BK99,park-cemetery-etc-Brooklyn,170,87,27,58,27,58,27,58,0,40,0,40,0,40,0,40,0,40,0,40,143,76,143,76,124,70,0,40,19,49,0,40,0,40,0,40,0,40
BX01,Claremont-Bathgate,9847,204,527,118,514,116,486,116,17,41,11,42,13,42,13,42,0,40,0,40,9320,227,9263,230,8045,284,884,188,334,116,57,52,57,52,0,40,0,40
BX03,Eastchester-Edenwald-Baychester,11599,292,4160,333,4138,333,3974,327,154,110,10,41,22,43,9,40,13,42,0,40,7439,372,7312,384,6508,407,628,207,176,117,127,105,127,105,0,40,0,40
BX05,Bedford Park-Fordham North,18253,328,962,208,949,207,921,202,0,50,28,65,13,51,0,50,0,50,13,51,17291,354,17073,372,14342,492,1667,287,1064,228,218,113,218,113,0,50,0,50
BX06,Belmont,8319,249,385,123,385,123,379,123,0,34,6,32,0,34,0,34,0,34,0,34,7934,263,7893,267,6765,320,730,197,398,139,41,43,41,43,0,34,0,34
BX07,Bronxdale,13479,269,1629,239,1611,236,1532,232,65,57,14,40,18,46,18,46,0,38,0,38,11850,348,11792,351,10603,409,666,188,523,174,58,74,58,74,0,38,0,38
BX08,West Farms-Bronx River,11448,307,1578,240,1578,240,1467,237,67,52,44,66,0,40,0,40,0,40,0,40,9870,351,9767,354,8434,391,897,212,436,160,103,72,93,70,0,40,10,41
