area_id,area_name,b19019001,b19019001_moe,b19019002,b19019002_moe,b19019003,b19019003_moe,b19019004,b19019004_moe,b19019005,b19019005_moe,b19019006,b19019006_moe,b19019007,b19019007_moe,b19019008,b19019008_moe
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,116312,23278,55431,31817,106362,18185,177477,56052,190212,47354,186195,122031,203077,110050,177083,35074
BK19,Brighton Beach,46632,8820,15909,16009,50067,19611,54583,38639,78438,17935,46417,24675,57826,115272,41528,39408
BK21,Seagate-Coney Island,83105,10182,44814,11090,70418,23171,100973,39593,117002,27807,143074,125804,105436,62553,129386,109850
BK25,Homecrest,256482,27683,111876,18837,233350,29343,399035,167655,393853,173015,462650,150172,446977,410124,506161,552832
BK26,Gravesend,125821,22768,72594,15932,106660,11647,130364,125732,210780,71720,233492,46049,332985,82230,169842,343843
BK27,Bath Beach,202600,49421,78426,26505,173746,72899,205500,66118,240107,99983,285398,69277,379044,115064,410062,388910
BK28,Bensonhurst West,623491,36613,311485,54921,582211,81187,769292,142029,802393,150379,803268,306683,1014765,483116,1344819,438949
BK29,Bensonhurst East,217460,19558,100097,24946,265350,38547,295013,93765,252731,109995,255512,99951,376736,280762,361599,100937
BK30,Dyker Heights,378379,39900,218919,76002,374777,69509,461723,111649,516493,127494,431475,128055,328113,386829,772135,264026
BK31,Bay Ridge,234363,23760,170227,37789,239875,60369,275796,118705,345273,124944,354375,152651,212799,352847,253913,400191
BK32,Sunset Park West,308329,25878,148142,80277,286711,50294,339775,58411,370681,120629,417876,127010,439866,357490,605920,256145
BK34,Sunset Park East,455835,31381,246509,52415,443427,61493,489042,90610,481580,66774,526482,101585,788977,301492,804590,181206
BK35,Stuyvesant Heights,321178,35526,201405,38438,367678,59916,463461,126295,595675,162042,708744,204886,704024,533642,596825,307970
BK37,Park Slope-Gowanus,58424,12684,42844,9380,80446,19268,81500,63219,33542,8052,64286,309244,69917,95873,36087,7796
BK41,Kensington-Ocean Parkway,296351,37533,157985,45917,341046,52014,451248,113776,425392,106035,338032,204076,294257,483455,427396,223041
BK42,Flatbush,769492,38432,432697,85881,828043,112610,988117,157152,995291,252136,1219904,300395,1009369,348889,1355912,273034
BK43,Midwood,477963,49377,216101,49256,581353,98282,725739,129571,579017,255633,570128,348012,815410,522688,800785,310644
BK44,Madison,315958,46804,151711,57060,312431,76037,533599,139270,443456,197971,320522,222720,546704,185656,601271,227652
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,404427,39063,218282,43194,398857,72212,482361,95513,583026,85950,578153,167312,492287,308485,661193,250249
BK46,Ocean Parkway South,157740,23287,68795,23867,147209,46514,123891,81629,256931,135638,228534,77963,239691,240785,283252,200480
BK50,Canarsie,987425,72514,419480,102236,896182,143834,962451,244153,1058793,226614,1627082,325409,1434064,278839,1718802,543311
