area_id,area_name,b25018001,b25018001_moe
BK09,Brooklyn Heights-Cobble Hill,19,1
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,84,2
BK19,Brighton Beach,30,1
BK21,Seagate-Coney Island,32,1
BK23,West Brighton,15,1
BK25,Homecrest,70,2
BK26,Gravesend,33,1
BK27,Bath Beach,49,1
BK28,Bensonhurst West,112,2
BK29,Bensonhurst East,75,1
BK30,Dyker Heights,84,2
BK31,Bay Ridge,119,2
BK32,Sunset Park West,56,1
BK33,Carroll Gardens-Columbia Street-Red Hook,48,1
BK34,Sunset Park East,59,1
BK35,Stuyvesant Heights,73,1
BK37,Park Slope-Gowanus,82,2
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,42,2
BK40,Windsor Terrace,25,1
BK41,Kensington-Ocean Parkway,31,1
BK42,Flatbush,100,2
BK43,Midwood,82,3
BK44,Madison,73,2
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,108,2
BK46,Ocean Parkway South,43,2
BK50,Canarsie,157,2
BK58,Flatlands,137,2
BK60,Prospect Lefferts Gardens-Wingate,68,1
BK61,Crown Heights North,106,2
BK63,Crown Heights South,38,1
BK64,Prospect Heights,23,1
BK68,Fort Greene,37,1
BK69,Clinton Hill,39,1
BK72,Williamsburg,31,1
BK73,North Side-South Side,47,1
BK75,Bedford,81,1
BK76,Greenpoint,49,1
BK77,Bushwick North,54,1
BK78,Bushwick South,87,4
BK79,Ocean Hill,41,1
BK81,Brownsville,65,1
BK82,East New York,107,2
BK83,Cypress Hills-City Line,65,2
BK85,East New York (Pennsylvania Ave),38,1
BK88,Borough Park,132,2
BK90,East Williamsburg,37,1
BK91,East Flatbush-Farragut,94,2
BK93,Starrett City,7,0
BK95,Erasmus,28,1
BK96,Rugby-Remsen Village,77,1
BK99,park-cemetery-etc-Brooklyn,3,1
BX01,Claremont-Bathgate,32,1
BX03,Eastchester-Edenwald-Baychester,40,1
BX05,Bedford Park-Fordham North,40,1
BX06,Belmont,18,1
BX07,Bronxdale,29,1
BX08,West Farms-Bronx River,28,1
BX09,Soundview-Castle Hill-Clason Point-Harding Park,53,1
BX10,Pelham Bay-Country Club-City Island,27,1
BX13,Co-op City,13,1
BX14,East Concourse-Concourse Village,52,1
BX17,East Tremont,46,1
BX22,North Riverdale-Fieldston-Riverdale,33,1
BX26,Highbridge,26,1
BX27,Hunts Point,32,1
BX28,Van Cortlandt Village,37,1
BX29,Spuyten Duyvil-Kingsbridge,34,1
BX30,Kingsbridge Heights,22,1
BX31,Allerton-Pelham Gardens,60,1
BX33,Longwood,20,0
BX34,Melrose South-Mott Haven North,32,1
BX35,Morrisania-Melrose,32,1
BX36,University Heights-Morris Heights,50,1
BX37,Van Nest-Morris Park-Westchester Square,52,2
BX39,Mott Haven-Port Morris,52,2
BX40,Fordham South,18,1
BX41,Mount Hope,48,1
BX43,Norwood,24,1
BX44,Williamsbridge-Olinville,89,2
BX46,Parkchester,17,0
BX49,Pelham Parkway,36,1
BX52,Schuylerville-Throgs Neck-Edgewater Park,73,2
BX55,Soundview-Bruckner,34,1
BX59,Westchester-Unionport,28,1
BX62,Woodlawn-Wakefield,66,1
BX63,West Concourse,25,1
