Sex by Earnings With Earnings
-----------------------------
Universe: Population 16 Years and Over With Earnings

B20001001 Total:
B20001002  Male:
B20001003   $1 to $2,499 or loss
B20001004   $2,500 to $4,999
B20001005   $5,000 to $7,499
B20001006   $7,500 to $9,999
B20001007   $10,000 to $12,499
B20001008   $12,500 to $14,999
B20001009   $15,000 to $17,499
B20001010   $17,500 to $19,999
B20001011   $20,000 to $22,499
B20001012   $22,500 to $24,999
B20001013   $25,000 to $29,999
B20001014   $30,000 to $34,999
B20001015   $35,000 to $39,999
B20001016   $40,000 to $44,999
B20001017   $45,000 to $49,999
B20001018   $50,000 to $54,999
B20001019   $55,000 to $64,999
B20001020   $65,000 to $74,999
B20001021   $75,000 to $99,999
B20001022   $100,000 or more
B20001023  Female:
B20001024   $1 to $2,499 or loss
B20001025   $2,500 to $4,999
B20001026   $5,000 to $7,499
B20001027   $7,500 to $9,999
B20001028   $10,000 to $12,499
B20001029   $12,500 to $14,999
B20001030   $15,000 to $17,499
B20001031   $17,500 to $19,999
B20001032   $20,000 to $22,499
B20001033   $22,500 to $24,999
B20001034   $25,000 to $29,999
B20001035   $30,000 to $34,999
B20001036   $35,000 to $39,999
B20001037   $40,000 to $44,999
B20001038   $45,000 to $49,999
B20001039   $50,000 to $54,999
B20001040   $55,000 to $64,999
B20001041   $65,000 to $74,999
B20001042   $75,000 to $99,999
B20001043   $100,000 or more
