area_id,area_name,b10063001,b10063001_moe,b10063002,b10063002_moe,b10063003,b10063003_moe,b10063004,b10063004_moe,b10063005,b10063005_moe,b10063006,b10063006_moe,b10063007,b10063007_moe
BK09,Brooklyn Heights-Cobble Hill,11346,374,92,86,0,29,0,29,0,29,92,86,11254,379
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,25070,401,754,181,190,115,7,55,183,115,564,159,24316,442
BK19,Brighton Beach,13764,343,379,130,106,70,21,46,85,66,273,112,13385,359
BK21,Seagate-Coney Island,11215,272,666,171,318,128,110,83,208,104,348,123,10549,321
BK23,West Brighton,8026,219,257,123,97,76,21,42,76,67,160,103,7769,245
BK25,Homecrest,15435,318,397,140,155,95,47,61,108,85,242,111,15038,336
BK26,Gravesend,11068,297,601,168,185,70,55,48,130,64,416,155,10467,323
BK27,Bath Beach,10726,270,469,132,124,69,4,38,120,69,345,117,10257,301
BK28,Bensonhurst West,29717,419,1486,232,384,118,48,72,336,110,1102,205,28231,468
BK29,Bensonhurst East,21737,342,1336,221,591,158,21,56,570,159,745,165,20401,401
BK30,Dyker Heights,14966,279,1070,204,493,160,87,79,406,148,577,136,13896,334
BK31,Bay Ridge,34990,426,811,180,265,111,12,67,253,110,546,155,34179,458
BK32,Sunset Park West,17023,319,1165,219,534,160,47,57,487,156,631,161,15858,387
BK33,Carroll Gardens-Columbia Street-Red Hook,17628,387,310,111,205,94,65,70,140,81,105,67,17318,399
BK34,Sunset Park East,20544,327,1763,259,788,188,146,95,642,168,975,188,18781,403
BK35,Stuyvesant Heights,24360,452,2064,287,854,191,182,89,672,175,1210,222,22296,536
BK37,Park Slope-Gowanus,31068,489,518,144,228,95,77,68,151,84,290,118,30550,500
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15085,316,516,154,259,104,54,55,205,99,257,118,14569,352
BK40,Windsor Terrace,9510,205,242,95,116,77,25,43,91,71,126,63,9268,220
BK41,Kensington-Ocean Parkway,12037,287,480,144,207,97,15,44,192,95,273,115,11557,316
BK42,Flatbush,37482,454,2451,314,1161,233,112,94,1049,225,1290,237,35031,528
BK43,Midwood,18430,320,299,104,110,74,46,64,64,62,189,91,18131,336
BK44,Madison,15022,240,601,144,76,61,34,53,42,53,525,137,14421,272
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,16432,289,764,178,189,95,24,60,165,91,575,155,15668,330
BK46,Ocean Parkway South,6607,235,152,85,35,52,17,44,18,45,117,73,6455,246
BK50,Canarsie,27669,396,2371,285,743,167,135,84,608,154,1628,238,25298,465
BK58,Flatlands,23279,315,1953,258,802,180,189,98,613,161,1151,199,21326,388
BK60,Prospect Lefferts Gardens-Wingate,26016,421,1802,319,841,231,110,81,731,226,961,227,24214,514
BK61,Crown Heights North,40818,573,2103,290,974,204,170,100,804,186,1129,226,38715,626
BK63,Crown Heights South,14662,272,877,202,270,124,53,63,217,111,607,174,13785,330
BK64,Prospect Heights,9394,270,189,96,54,64,7,33,47,64,135,81,9205,279
BK68,Fort Greene,11560,313,455,133,199,98,98,81,101,62,256,95,11105,338
BK69,Clinton Hill,14937,368,574,155,223,108,60,66,163,93,351,113,14363,391
BK72,Williamsburg,8299,215,276,117,120,77,47,60,73,57,156,93,8023,234
BK73,North Side-South Side,19172,372,666,173,220,99,35,49,185,96,446,154,18506,409
BK75,Bedford,24225,451,1541,240,562,151,142,90,420,132,979,199,22684,498
BK76,Greenpoint,15124,380,137,64,36,45,9,42,27,43,101,59,14987,388
BK77,Bushwick North,18885,343,1469,260,547,167,101,87,446,149,922,201,17416,423
BK78,Bushwick South,24164,448,2040,291,876,202,204,105,672,179,1164,231,22124,510
BK79,Ocean Hill,11686,319,941,189,336,115,95,58,241,105,605,155,10745,350
BK81,Brownsville,20316,363,1665,288,736,209,290,137,446,153,929,202,18651,440
BK82,East New York,30771,490,3031,358,932,199,419,145,513,144,2099,311,27740,579
BK83,Cypress Hills-City Line,13634,342,1536,237,408,115,40,55,368,111,1128,217,12098,395
BK85,East New York (Pennsylvania Ave),9841,248,897,179,344,118,37,46,307,112,553,142,8944,297
BK88,Borough Park,28325,452,868,197,444,156,45,77,399,151,424,127,27457,479
BK90,East Williamsburg,14888,297,372,128,240,114,42,49,198,108,132,74,14516,317
BK91,East Flatbush-Farragut,18217,316,2095,273,650,156,110,72,540,147,1445,232,16122,393
BK93,Starrett City,6378,158,566,247,321,210,28,48,293,205,245,169,5812,277
BK95,Erasmus,10222,280,928,199,466,147,72,67,394,137,462,139,9294,336
