area_id,area_name,b19080001,b19080001_moe,b19080002,b19080002_moe,b19080003,b19080003_moe,b19080004,b19080004_moe,b19080005,b19080005_moe
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,301911,24146,609594,50730,1029032,58715,1638227,88585,2802521,261599
BK19,Brighton Beach,108554,16731,244798,40689,443868,37917,793455,65740,1329870,158770
BK21,Seagate-Coney Island,109976,15446,186268,20248,299656,37439,490427,60033,834180,79632
BK23,West Brighton,57850,6871,119425,21057,203870,16470,346679,51027,657151,165281
BK25,Homecrest,322680,30313,599912,39136,895891,56965,1489730,113658,2721421,319043
BK26,Gravesend,146564,14697,249924,24950,409223,34791,690757,56471,1205294,154280
BK27,Bath Beach,231996,26903,418767,65217,709902,47948,1127125,102580,1922911,156883
BK28,Bensonhurst West,462767,32489,834467,51613,1305510,76269,2120303,99466,3673483,178694
BK29,Bensonhurst East,352884,25680,627310,34317,989990,65130,1663653,81460,2833734,254056
BK30,Dyker Heights,392828,35839,681832,49218,1085326,68131,1637285,135706,2775449,229694
BK31,Bay Ridge,553765,33589,969851,56231,1521163,70577,2452240,122021,4372732,310401
BK32,Sunset Park West,257776,27703,459013,37669,739642,54521,1206213,95324,2144646,278596
BK33,Carroll Gardens-Columbia Street-Red Hook,76870,14391,138964,21854,212056,35077,302791,37632,459372,72352
BK34,Sunset Park East,231940,22265,402034,26800,667567,66958,1130188,65066,2006262,190699
BK35,Stuyvesant Heights,231354,25830,505844,35199,871073,56978,1463673,79982,2593774,239247
BK37,Park Slope-Gowanus,140932,21253,229972,25173,380645,46247,550348,45731,895622,131874
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,115069,41690,208245,23200,300529,31905,507078,69543,959102,208391
BK40,Windsor Terrace,114610,25985,251505,23091,362712,32961,540243,39763,943776,110718
BK41,Kensington-Ocean Parkway,132625,14168,251357,31356,451162,33866,701816,78662,1340306,159203
BK42,Flatbush,402696,31032,818018,50230,1288147,64603,2056607,100780,3657603,235783
BK43,Midwood,186046,20256,382382,38054,707336,52059,1153986,71062,2025106,259857
BK44,Madison,295079,28743,588654,42677,938544,72044,1467741,87031,2274665,203750
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,551271,69563,1040331,76549,1532759,89925,2161615,89580,3173279,245092
BK46,Ocean Parkway South,153946,26788,316628,46647,548161,111250,882746,103088,1603355,302501
BK50,Canarsie,908587,86913,1676932,104173,2503673,97674,3575420,145604,5561458,362549
BK58,Flatlands,774231,58613,1363083,89265,2090735,109399,2992699,113700,4564411,287674
BK60,Prospect Lefferts Gardens-Wingate,309391,28325,578464,36394,890235,44074,1413907,82533,2558509,186168
BK61,Crown Heights North,359217,25089,750977,39443,1239928,62349,2085806,112426,3715736,225412
BK63,Crown Heights South,131085,15591,271606,28283,466730,40527,747564,58323,1318751,121018
BK64,Prospect Heights,20613,7767,47776,9107,72387,24894,135048,28057,205201,24322
BK68,Fort Greene,150447,34361,261356,27052,412117,53310,628681,70667,1040002,137544
BK69,Clinton Hill,152136,21745,341833,34503,582925,49140,978318,79204,1539978,161983
BK72,Williamsburg,77624,7006,114289,13491,195874,26600,369623,53622,766612,153587
BK73,North Side-South Side,91532,8495,180161,20863,301841,33976,534165,61304,909048,75408
BK75,Bedford,249514,22437,511355,44672,912036,49748,1449014,86465,2715806,271502
BK76,Greenpoint,278546,29539,538292,45184,839989,44110,1254318,97848,2075253,225674
BK77,Bushwick North,201406,24721,397940,32349,612071,33731,933393,51909,1752473,159349
BK78,Bushwick South,294077,79294,622571,95927,1071619,108745,1677982,126062,2814268,213185
