area_id,area_name,b19121001,b19121001_moe,b19121002,b19121002_moe,b19121003,b19121003_moe,b19121004,b19121004_moe,b19121005,b19121005_moe
BK09,Brooklyn Heights-Cobble Hill,325414,78289,118316,86762,237435,118072,376194,62408,349042,148307
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1320599,86307,478669,100874,1035568,125357,1803341,140814,2226536,295879
BK19,Brighton Beach,370494,37734,115906,54741,294096,42932,592233,67560,738058,248574
BK21,Seagate-Coney Island,230798,25628,102755,36652,192455,39917,362643,39493,460861,128360
BK23,West Brighton,206334,32107,109574,19711,208983,27763,359223,88567,462071,154198
BK25,Homecrest,840050,65497,424105,299065,732116,118292,1203722,145630,1381547,344477
BK26,Gravesend,403267,46733,218842,35532,336436,87601,589436,95649,968498,228922
BK27,Bath Beach,676734,60156,379174,110393,594124,122625,1042991,119088,1068728,292809
BK28,Bensonhurst West,1318607,93504,668892,71852,1111578,111231,1875753,131825,2216392,260813
BK29,Bensonhurst East,894552,80880,500588,57267,719570,73338,1274990,152095,1800704,207059
BK30,Dyker Heights,1098193,66986,492916,94668,1062649,137718,1429390,161230,1767007,415750
BK31,Bay Ridge,1665631,124670,802722,193415,1179452,96577,2294859,185324,2891895,469559
BK32,Sunset Park West,514559,51627,210574,41060,374220,59382,818136,118543,1055018,214896
BK33,Carroll Gardens-Columbia Street-Red Hook,529295,48807,133699,284178,384529,107502,642182,106776,645371,330698
BK34,Sunset Park East,482868,36795,171448,37880,346981,32044,613853,76681,974532,166656
BK35,Stuyvesant Heights,775075,65219,199772,46450,651765,66741,1250026,126442,1931240,384060
BK37,Park Slope-Gowanus,1284204,105504,555620,189993,954078,155387,1610772,146347,1697020,378720
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,495909,65398,113865,130156,414020,103717,643794,110510,586039,249000
BK40,Windsor Terrace,493170,43171,160981,113811,350503,68735,610081,61459,646516,217339
BK41,Kensington-Ocean Parkway,382853,47460,136352,94127,226098,50296,529658,62218,755491,211613
BK42,Flatbush,1294400,96246,595390,148028,904958,97897,1812874,238488,2256564,269748
BK43,Midwood,1065532,101549,402249,119118,750570,134717,1424711,286370,1873293,363245
BK44,Madison,1073838,80718,325102,101944,830250,122700,1406752,142835,1620255,324528
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1528121,93407,740333,196232,1215100,118452,1954327,149048,2090307,274404
BK46,Ocean Parkway South,554433,94532,250066,74685,528996,232441,755731,152381,899470,168206
BK50,Canarsie,1553551,87361,500210,152028,1053047,120200,1886160,165556,2734889,304416
BK58,Flatlands,1811315,115705,1101069,352257,1273756,150455,2124129,206313,2866654,331938
BK60,Prospect Lefferts Gardens-Wingate,735205,51412,392712,132989,528180,67113,1068598,121157,1470065,268922
BK61,Crown Heights North,957577,61379,277529,92276,801490,59958,1585868,153447,2456380,438042
BK63,Crown Heights South,382430,40182,161930,48144,271172,30204,562461,62830,860079,267733
BK64,Prospect Heights,266759,41746,62251,33317,185544,73998,357269,44783,412597,307580
BK68,Fort Greene,268435,28583,142737,83985,239001,45159,359335,103616,590633,177255
BK69,Clinton Hill,658596,72939,236939,159060,538544,106766,989950,131631,1248785,387567
BK72,Williamsburg,76843,8893,61485,12896,57864,8028,124095,43811,222664,121089
BK73,North Side-South Side,249890,44379,104548,34696,193608,29460,453949,82002,527511,237513
BK75,Bedford,554353,56642,157137,49993,410593,48104,882874,86680,1210891,325581
BK76,Greenpoint,461046,66901,143635,60997,384555,98113,653731,94421,775622,230610
BK77,Bushwick North,362052,31537,110540,34241,304088,29704,565641,63395,943578,146858
BK78,Bushwick South,666274,58514,261004,136817,543259,71581,1027603,121169,1576299,270395
BK79,Ocean Hill,339351,47422,95069,27859,327342,80919,574189,84092,1039010,345819
BK81,Brownsville,387573,40242,130997,45901,353751,33388,876132,107618,1195273,233085
BK82,East New York,544885,38136,205443,100188,434646,72891,748179,116020,1425400,219543
BK83,Cypress Hills-City Line,225370,28136,65813,25791,175616,44694,360243,64396,635550,124963
BK85,East New York (Pennsylvania Ave),158025,37358,42617,22411,134614,32622,268195,47243,462256,113473
BK88,Borough Park,1060806,65516,606782,178465,896693,76332,1524353,144534,2424867,397561
BK90,East Williamsburg,482617,74971,168975,77376,400480,77321,684183,96240,1052634,263285
BK91,East Flatbush-Farragut,1263674,97532,528961,148497,863734,73083,1406240,191756,2333905,274972
BK93,Starrett City,39250,20006,13478,1299,38092,22184,59202,18341,156031,24352
BK95,Erasmus,322479,37229,108361,21495,229973,24865,418260,46745,726986,120512
BK96,Rugby-Remsen Village,943457,68811,377737,156352,714121,86529,1242614,86523,1918214,373918
BX01,Claremont-Bathgate,207027,29829,63083,30992,188676,30564,350978,56758,498901,170263
BX03,Eastchester-Edenwald-Baychester,416748,34174,184039,104314,303848,56204,539949,59275,734829,129611
BX05,Bedford Park-Fordham North,356750,34099,139798,98004,273240,43451,612510,73262,674037,187520
BX06,Belmont,123630,13824,57117,19064,119704,17589,186383,33647,366471,74009
BX07,Bronxdale,333709,31134,98936,35452,302070,44845,530241,59786,732247,72330
BX08,West Farms-Bronx River,230274,29711,82921,23453,166353,22949,394183,79625,542496,170751
BX09,Soundview-Castle Hill-Clason Point-Harding Park,530661,58776,233923,67819,396857,36067,879485,129259,1170683,251785
BX10,Pelham Bay-Country Club-City Island,459070,68252,203669,60110,319912,82296,628958,78684,649065,244281
BX13,Co-op City,182264,19991,74790,19380,141048,14090,288244,43994,348281,125255
BX14,East Concourse-Concourse Village,347299,27738,156455,30631,289431,58802,461141,79970,639292,139550
BX17,East Tremont,264421,38501,98193,21579,250049,34203,493150,78174,708453,154889
BX22,North Riverdale-Fieldston-Riverdale,483345,66867,273180,70209,369990,59220,604470,147597,848827,335148
BX26,Highbridge,196887,18135,73390,22260,155186,25240,323433,65207,381544,170553
BX27,Hunts Point,120684,22850,50927,7499,135306,62618,206450,71803,264202,101336
