area_id,area_name,b11011001,b11011001_moe,b11011002,b11011002_moe,b11011003,b11011003_moe,b11011004,b11011004_moe,b11011005,b11011005_moe,b11011006,b11011006_moe,b11011007,b11011007_moe,b11011008,b11011008_moe,b11011009,b11011009_moe,b11011010,b11011010_moe,b11011011,b11011011_moe,b11011012,b11011012_moe,b11011013,b11011013_moe,b11011014,b11011014_moe,b11011015,b11011015_moe,b11011016,b11011016_moe,b11011017,b11011017_moe,b11011018,b11011018_moe,b11011019,b11011019_moe
BK09,Brooklyn Heights-Cobble Hill,11346,374,4784,381,4255,353,383,153,3872,334,0,29,529,172,250,120,0,29,250,120,0,29,279,123,16,30,263,122,0,29,6562,416,110,64,6452,411,0,29
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,25070,401,16523,502,12082,523,4679,378,7377,480,26,57,4441,416,1175,260,398,153,777,213,0,55,3266,371,884,183,2367,327,15,55,8547,472,1372,217,7175,448,0,55
BK19,Brighton Beach,13764,343,7845,429,5809,409,743,174,5066,397,0,38,2036,278,549,164,92,51,457,158,0,38,1487,249,201,95,1286,234,0,38,5919,409,304,128,5615,402,0,38
BK21,Seagate-Coney Island,11215,272,7427,357,4209,374,1194,187,2991,358,24,55,3218,351,405,170,80,73,325,153,0,38,2813,337,318,123,2495,321,0,38,3788,320,173,70,3615,316,0,38
BK23,West Brighton,8026,219,4649,296,3533,312,0,27,3533,312,0,27,1116,216,177,83,0,27,177,83,0,27,939,211,41,56,898,206,0,27,3377,306,9,28,3368,305,0,27
BK25,Homecrest,15435,318,10589,403,8622,401,2666,267,5942,398,14,51,1967,273,608,157,162,76,446,143,0,48,1359,235,217,121,1137,203,5,47,4846,361,482,129,4356,354,8,48
BK26,Gravesend,11068,297,7477,394,5457,414,881,186,4576,409,0,36,2020,281,379,125,65,57,314,116,0,36,1641,258,198,76,1434,245,9,36,3591,382,226,81,3357,374,8,36
BK27,Bath Beach,10726,270,7451,351,5910,355,1340,192,4565,350,5,39,1541,224,458,132,86,60,372,123,0,40,1083,180,334,124,735,185,14,40,3275,317,291,105,2984,299,0,40
BK28,Bensonhurst West,29717,419,21426,577,16821,578,3306,309,13515,564,0,64,4605,411,1521,252,296,104,1215,235,10,64,3084,346,453,133,2627,329,4,63,8291,483,749,140,7521,468,21,66
BK29,Bensonhurst East,21737,342,15789,469,12191,494,2273,255,9914,503,4,50,3598,354,1254,222,144,74,1076,214,34,58,2344,292,409,116,1935,278,0,51,5948,413,636,129,5283,399,29,64
BK30,Dyker Heights,14966,279,10939,379,8570,392,2535,229,6003,385,32,57,2369,288,830,191,300,116,530,153,0,51,1539,230,445,123,1094,199,0,51,4027,333,853,167,3174,308,0,51
BK31,Bay Ridge,34990,426,19449,601,14578,584,3741,312,10831,562,6,66,4871,449,1310,250,340,129,970,220,0,66,3561,380,758,174,2803,344,0,66,15541,580,1223,198,14318,558,0,66
BK32,Sunset Park West,17023,319,11384,444,7029,459,713,152,6316,455,0,49,4355,415,1264,235,96,68,1168,227,0,49,3091,353,300,107,2791,340,0,49,5639,427,313,106,5326,415,0,49
BK33,Carroll Gardens-Columbia Street-Red Hook,17628,387,9142,485,6147,442,857,196,5264,418,26,58,2995,331,609,190,33,51,576,188,0,45,2386,309,143,85,2243,301,0,45,8486,509,318,128,8122,514,46,85
BK34,Sunset Park East,20544,327,15596,467,10337,489,911,174,9411,485,15,62,5259,416,1994,289,109,71,1885,285,0,59,3265,347,321,105,2944,335,0,59,4948,402,131,62,4817,399,0,59
BK35,Stuyvesant Heights,24360,452,14657,547,5058,454,549,151,4509,436,0,51,9599,538,1791,301,182,97,1609,288,0,51,7808,503,637,167,7171,500,0,51,9703,541,504,147,9199,539,0,51
BK37,Park Slope-Gowanus,31068,489,15944,638,12478,602,2385,303,10072,587,21,58,3466,385,1071,226,265,127,806,192,0,58,2395,325,373,146,2022,291,0,58,15124,642,822,215,14302,637,0,58
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15085,316,7392,380,4234,343,498,120,3736,334,0,42,3158,295,426,130,53,60,373,122,0,42,2732,286,97,67,2626,278,9,43,7693,410,152,77,7541,412,0,42
BK40,Windsor Terrace,9510,205,5467,341,4081,314,1068,185,3013,291,0,32,1386,237,435,152,37,36,398,148,0,32,951,203,228,100,723,180,0,32,4043,318,350,137,3693,314,0,32
BK41,Kensington-Ocean Parkway,12037,287,8026,394,6023,398,1049,201,4974,392,0,40,2003,292,743,196,57,50,686,189,0,40,1260,242,147,93,1113,230,0,40,4011,363,323,103,3688,352,0,40
BK42,Flatbush,37482,454,23765,682,12404,620,2136,249,10268,606,0,68,11361,639,2603,365,239,118,2320,353,44,83,8758,588,552,156,8206,572,0,68,13717,661,615,162,13089,653,13,68
BK43,Midwood,18430,320,12300,443,9726,451,3770,272,5956,433,0,51,2574,328,719,193,60,56,659,193,0,51,1855,279,245,94,1610,265,0,51,6130,400,564,136,5566,385,0,51
BK44,Madison,15022,240,10465,370,8467,377,3466,260,4986,357,15,50,1998,263,644,165,246,102,398,134,0,46,1354,218,441,126,913,190,0,46,4557,354,899,151,3658,332,0,46
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,16432,289,12613,393,9904,409,6421,331,3475,351,8,54,2709,310,688,161,396,124,288,114,4,54,2021,279,768,163,1253,234,0,55,3819,359,1571,225,2248,295,0,55
BK46,Ocean Parkway South,6607,235,4740,267,3709,256,1491,196,2198,245,20,42,1031,182,322,115,79,59,243,103,0,36,709,143,127,62,568,135,14,39,1867,209,116,56,1751,204,0,36
BK50,Canarsie,27669,396,21561,530,10788,539,2896,299,7892,504,0,70,10773,540,2134,313,462,139,1672,288,0,70,8639,490,1831,249,6808,448,0,70,6108,430,923,161,5176,409,9,70
BK58,Flatlands,23279,315,17775,458,9931,482,5312,365,4619,386,0,62,7844,461,1347,242,639,161,708,188,0,62,6497,423,2538,288,3955,353,4,65,5504,397,1365,190,4139,362,0,62
BK60,Prospect Lefferts Gardens-Wingate,26016,421,16019,620,6628,531,1196,227,5403,511,29,72,9391,564,1808,329,110,79,1698,325,0,58,7583,536,810,203,6714,512,59,75,9997,581,613,166,9379,569,5,57
BK61,Crown Heights North,40818,573,22559,735,7881,555,877,185,7004,533,0,67,14678,698,2664,392,124,95,2540,387,0,67,12014,631,882,194,11117,617,15,70,18259,743,637,163,17551,736,71,99
BK63,Crown Heights South,14662,272,8910,420,4601,388,902,173,3699,372,0,40,4309,368,927,226,23,40,904,225,0,40,3382,319,197,94,3185,314,0,40,5752,394,257,114,5484,392,11,41
BK64,Prospect Heights,9394,270,4055,312,2648,267,268,111,2380,267,0,32,1407,237,419,153,60,66,359,138,0,32,988,194,61,53,927,190,0,32,5339,362,161,94,5178,361,0,32
BK68,Fort Greene,11560,313,5436,344,2629,264,238,114,2391,259,0,38,2807,265,413,158,0,38,413,158,0,38,2394,263,50,48,2344,261,0,38,6124,365,205,114,5900,358,19,47
BK69,Clinton Hill,14937,368,6536,439,3781,366,593,163,3133,335,55,64,2755,314,516,150,51,45,465,147,0,40,2239,294,283,108,1956,280,0,40,8401,461,266,112,8135,458,0,40
BK72,Williamsburg,8299,215,6813,282,5640,302,561,165,5057,314,22,42,1173,189,389,123,43,62,334,119,12,39,784,172,0,36,774,171,10,38,1486,233,53,52,1422,231,11,38
BK73,North Side-South Side,19172,372,8691,457,5161,410,427,150,4675,387,59,77,3530,373,876,218,38,55,838,215,0,48,2654,326,127,87,2527,319,0,48,10481,478,255,120,10181,479,45,84
BK75,Bedford,24225,451,14903,527,6620,430,754,182,5866,410,0,56,8283,480,1213,227,95,85,1095,218,23,58,7070,449,366,131,6704,436,0,56,9322,513,355,121,8948,507,19,61
BK76,Greenpoint,15124,380,6330,421,4599,390,418,137,4148,370,33,53,1731,243,567,164,62,68,505,154,0,42,1164,198,113,75,1045,185,6,41,8794,457,247,103,8547,453,0,42
BK77,Bushwick North,18885,343,13415,469,5665,436,307,100,5358,434,0,54,7750,475,2511,346,52,63,2459,345,0,54,5239,407,217,101,5001,401,21,61,5470,412,36,58,5413,410,21,62
BK78,Bushwick South,24164,448,15324,557,6292,506,665,170,5619,493,8,56,9032,526,1821,306,101,84,1710,299,10,58,7211,477,450,129,6744,472,17,60,8840,505,334,118,8483,501,23,59
BK79,Ocean Hill,11686,319,7869,384,2696,310,292,110,2369,294,35,58,5173,376,1061,219,75,57,986,211,0,38,4112,373,407,130,3692,356,13,42,3817,359,147,86,3663,354,7,38
BK81,Brownsville,20316,363,14001,507,3360,383,767,157,2593,357,0,51,10641,490,1393,241,164,86,1229,236,0,51,9248,484,879,177,8369,474,0,51,6315,455,492,139,5823,441,0,51
BK82,East New York,30771,490,21990,629,8133,574,1977,286,6156,538,0,65,13857,611,2214,327,223,97,1991,316,0,65,11643,577,1293,229,10350,562,0,65,8781,560,902,190,7857,536,22,69
BK83,Cypress Hills-City Line,13634,342,10976,403,5601,412,1245,213,4356,391,0,49,5375,401,1323,236,282,106,1041,205,0,49,4052,363,738,164,3274,339,40,64,2658,310,359,108,2299,295,0,49
BK85,East New York (Pennsylvania Ave),9841,248,7255,322,2378,287,674,148,1704,258,0,36,4877,321,636,172,70,56,566,164,0,36,4241,319,409,135,3832,311,0,36,2586,283,328,103,2258,272,0,36
BK88,Borough Park,28325,452,22238,555,18533,559,3658,319,14836,555,39,81,3705,386,1020,212,68,75,952,209,0,68,2685,336,335,116,2350,320,0,68,6087,446,583,142,5504,433,0,68
BK90,East Williamsburg,14888,297,6765,403,3933,351,477,122,3443,344,13,43,2832,311,645,171,9,40,636,169,0,40,2187,281,114,80,2073,272,0,40,8123,398,346,126,7769,408,8,40
BK91,East Flatbush-Farragut,18217,316,12779,443,5916,419,3028,306,2869,335,19,58,6863,435,1575,281,478,161,1097,238,0,54,5288,399,1669,221,3600,352,19,55,5438,410,1092,197,4312,379,34,66
BK93,Starrett City,6378,158,3242,349,1124,233,29,52,1095,229,0,24,2118,354,313,204,0,24,313,204,0,24,1805,329,0,24,1805,329,0,24,3136,346,46,57,3090,344,0,24
BK95,Erasmus,10222,280,6973,341,2878,305,535,137,2343,291,0,36,4095,341,815,201,157,82,658,183,0,36,3280,314,360,114,2920,304,0,36,3249,316,278,100,2971,309,0,36
BK96,Rugby-Remsen Village,20055,391,14302,503,6220,447,1672,221,4548,399,0,54,8082,510,1589,286,280,112,1309,270,0,54,6493,471,1036,194,5457,447,0,54,5753,448,733,141,5020,436,0,54
BK99,park-cemetery-etc-Brooklyn,170,87,72,67,8,40,0,40,8,40,0,40,64,66,27,58,0,40,0,40,27,58,37,51,0,40,37,51,0,40,98,74,0,40,98,74,0,40
BX01,Claremont-Bathgate,9847,204,6738,344,1750,260,80,57,1664,259,6,39,4988,342,614,156,13,40,601,155,0,40,4374,328,121,69,4253,328,0,40,3109,317,46,48,3063,317,0,40
BX03,Eastchester-Edenwald-Baychester,11599,292,8388,419,3562,377,1445,256,2102,325,15,45,4826,404,806,235,223,106,583,212,0,40,4020,388,940,204,3050,344,30,60,3211,379,678,173,2533,363,0,40
BX05,Bedford Park-Fordham North,18253,328,11906,503,4487,446,243,105,4244,439,0,50,7419,476,1252,266,102,93,1150,260,0,50,6167,449,55,68,6094,446,18,55,6347,466,43,57,6284,464,20,60
BX06,Belmont,8319,249,4922,341,1456,256,20,31,1436,257,0,34,3466,308,706,182,112,87,594,164,0,34,2760,283,0,34,2760,283,0,34,3397,332,41,39,3356,332,0,34
BX07,Bronxdale,13479,269,8202,403,3390,345,277,104,3113,341,0,38,4812,422,890,222,9,39,870,221,11,38,3922,379,201,88,3721,374,0,38,5277,400,145,82,5132,397,0,38
BX08,West Farms-Bronx River,11448,307,7915,393,3108,352,384,132,2687,337,37,69,4807,380,1007,220,36,44,971,217,0,40,3800,357,155,78,3612,351,33,55,3533,330,248,97,3285,326,0,40
BX09,Soundview-Castle Hill-Clason Point-Harding Park,18657,296,12938,484,4616,428,1897,274,2719,364,0,50,8322,487,1508,284,508,170,1000,235,0,50,6814,472,1102,217,5670,431,42,79,5719,461,533,132,5186,449,0,50
BX10,Pelham Bay-Country Club-City Island,11247,321,6207,426,4057,400,1779,281,2278,347,0,34,2150,306,576,186,226,108,350,151,0,34,1574,268,474,148,1100,230,0,34,5040,425,1060,214,3980,409,0,34
BX13,Co-op City,18258,352,10262,570,5260,535,398,140,4862,520,0,33,5002,518,1141,311,12,34,1129,310,0,33,3861,506,210,102,3651,506,0,33,7996,576,142,97,7854,574,0,33
BX14,East Concourse-Concourse Village,21343,360,13285,514,4565,442,320,124,4245,438,0,51,8720,512,2042,367,0,51,2042,367,0,51,6678,482,177,101,6477,478,24,62,8058,512,46,56,7989,511,23,62
BX17,East Tremont,14245,288,9534,399,2381,309,228,90,2153,299,0,45,7153,422,1065,244,61,63,1004,237,0,45,6088,416,218,100,5813,415,57,71,4711,361,134,72,4554,355,23,49
BX22,North Riverdale-Fieldston-Riverdale,10909,339,5579,333,4324,329,1074,168,3250,317,0,38,1255,231,369,149,47,48,322,145,0,38,886,184,78,50,808,180,0,38,5330,368,482,155,4848,369,0,38
BX26,Highbridge,12711,253,8181,386,2588,327,132,82,2445,324,11,42,5593,407,1004,204,50,56,954,200,0,42,4589,396,109,83,4472,393,8,42,4530,374,56,55,4474,373,0,42
BX27,Hunts Point,8877,186,6064,273,1766,234,162,80,1597,228,7,38,4298,282,720,169,50,60,670,167,0,38,3578,269,35,48,3543,270,0,38,2813,269,59,46,2754,266,0,38
BX28,Van Cortlandt Village,17347,329,11616,488,4950,442,225,104,4656,441,69,81,6666,500,1208,244,115,87,1093,227,0,43,5458,444,222,122,5201,432,35,66,5731,433,189,93,5542,427,0,43
BX29,Spuyten Duyvil-Kingsbridge,12741,319,7154,356,4874,345,502,130,4372,346,0,38,2280,299,445,154,13,41,432,153,0,38,1835,257,16,40,1819,258,0,38,5587,369,153,72,5378,365,56,80
BX30,Kingsbridge Heights,10599,266,6801,367,2575,330,154,91,2421,323,0,38,4226,369,865,225,15,42,850,225,0,38,3361,350,50,56,3311,343,0,38,3798,376,34,41,3751,377,13,37
BX31,Allerton-Pelham Gardens,9707,198,7267,314,4542,324,2401,268,2141,262,0,42,2725,304,610,176,282,132,328,123,0,42,2115,263,730,160,1368,218,17,48,2440,275,1076,191,1364,221,0,42
BX33,Longwood,8318,227,5574,316,1443,241,161,74,1282,235,0,36,4131,321,621,178,36,42,585,175,0,36,3510,301,146,106,3346,284,18,42,2744,296,49,59,2695,293,0,36
BX34,Melrose South-Mott Haven North,12776,282,8506,392,2374,314,356,143,2018,296,0,42,6132,414,875,222,37,51,838,219,0,42,5257,393,109,65,5148,395,0,42,4270,376,119,67,4107,368,44,72
BX35,Morrisania-Melrose,12475,260,8728,368,2568,320,280,107,2288,313,0,40,6160,401,848,207,67,51,781,205,0,40,5312,380,171,73,5141,374,0,40,3747,338,112,74,3605,332,30,58
BX36,University Heights-Morris Heights,17631,351,12024,464,3916,397,206,108,3710,383,0,51,8108,482,1452,270,5,50,1393,258,54,92,6656,449,165,90,6445,442,46,84,5607,415,156,94,5451,415,0,51
BX37,Van Nest-Morris Park-Westchester Square,9657,230,6712,303,3672,297,1105,180,2556,269,11,44,3040,298,761,181,154,91,607,161,0,42,2279,272,536,131,1732,253,11,43,2945,271,358,106,2587,259,0,42
BX39,Mott Haven-Port Morris,17497,288,11940,427,3378,356,425,133,2953,334,0,50,8562,445,1417,248,34,52,1383,248,0,50,7145,424,149,83,6984,423,12,52,5557,400,128,67,5399,397,30,58
BX40,Fordham South,8338,227,5682,340,1438,260,36,55,1402,256,0,32,4244,342,404,147,0,32,404,147,0,32,3840,345,60,72,3780,346,0,32,2656,326,61,62,2595,324,0,32
