area_id,area_name,b16007001,b16007001_moe,b16007002,b16007002_moe,b16007003,b16007003_moe,b16007004,b16007004_moe,b16007005,b16007005_moe,b16007006,b16007006_moe,b16007007,b16007007_moe,b16007008,b16007008_moe,b16007009,b16007009_moe,b16007010,b16007010_moe,b16007011,b16007011_moe,b16007012,b16007012_moe,b16007013,b16007013_moe,b16007014,b16007014_moe,b16007015,b16007015_moe,b16007016,b16007016_moe,b16007017,b16007017_moe,b16007018,b16007018_moe,b16007019,b16007019_moe
BK09,Brooklyn Heights-Cobble Hill,21960,1113,1468,352,1150,331,144,79,121,102,38,53,15,33,17611,917,13425,806,1179,323,1985,399,773,258,249,109,2881,356,2238,312,257,114,250,155,95,82,41,51
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,58445,1485,8145,689,3653,488,650,303,2646,429,1014,239,182,129,38840,1227,15093,1064,2017,398,14984,1039,5944,676,802,291,11460,652,6461,493,492,175,3335,382,1006,248,166,109
BK19,Brighton Beach,30018,1191,3690,484,636,221,834,261,1757,367,336,159,127,77,19560,977,2832,489,2585,532,12015,857,1644,415,484,237,6768,458,1040,209,225,124,5217,400,224,105,62,60
BK21,Seagate-Coney Island,28669,1184,5111,649,3239,539,715,296,515,262,451,154,191,148,17387,993,8747,830,3108,534,3395,536,1759,397,378,186,6171,495,2150,382,932,262,2505,301,411,146,173,121
BK23,West Brighton,15101,661,916,199,258,131,31,54,614,184,13,32,0,27,8219,754,2113,397,34,54,5832,768,64,60,176,198,5966,454,2340,357,26,34,3509,446,38,51,53,66
BK25,Homecrest,39301,1320,7542,737,4235,617,483,244,1318,310,584,220,922,266,24791,987,8895,727,1764,460,7850,699,2539,538,3743,533,6968,502,2871,360,239,140,2624,344,497,193,737,211
BK26,Gravesend,26323,1155,3767,597,2014,513,453,220,476,213,808,252,16,37,16315,890,5129,612,1926,414,4715,614,4228,610,317,184,6241,501,2351,350,273,132,3167,462,390,174,60,76
BK27,Bath Beach,27504,1138,3883,502,1431,353,353,179,572,187,1249,297,278,140,18372,989,6420,623,1826,501,3705,550,5672,704,749,224,5249,433,2446,355,214,117,2178,282,397,139,14,41
BK28,Bensonhurst West,81501,2019,13038,899,3565,486,1880,461,2308,396,4607,547,678,272,55219,1636,13550,988,7102,999,12690,925,20277,1324,1600,381,13244,754,4817,432,736,238,5025,520,2535,363,131,91
BK29,Bensonhurst East,57739,1535,8289,686,1872,367,1179,317,1753,329,3222,451,263,172,39244,1288,8583,733,4136,688,10614,900,14793,1108,1118,335,10206,617,3525,388,443,179,4028,407,2149,332,61,67
BK30,Dyker Heights,42509,1386,6586,659,2131,340,439,216,1232,325,2553,455,231,129,28652,1117,10294,779,2255,535,5269,644,10016,907,818,317,7271,510,3654,380,181,115,2131,290,1190,253,115,65
BK31,Bay Ridge,78577,1832,11795,895,5546,605,1375,330,1520,294,1020,250,2334,575,55048,1366,28342,1181,5890,691,9491,915,5510,651,5815,833,11734,582,7022,470,500,153,2548,338,1276,257,388,126
BK32,Sunset Park West,50592,1547,8486,726,1814,359,5343,598,224,158,819,218,286,166,37711,1256,9575,713,20400,1218,1762,405,5254,749,720,231,4395,474,1171,241,2177,322,263,104,775,196,9,50
BK33,Carroll Gardens-Columbia Street-Red Hook,37024,1216,5296,549,4072,490,796,325,355,226,53,58,20,50,27600,1005,19729,880,4796,642,2165,362,767,363,143,86,4128,420,2196,341,1136,285,655,240,118,83,23,49
BK34,Sunset Park East,65986,1899,12194,917,1745,370,3849,541,933,307,5362,591,305,169,48033,1557,7189,703,14399,1111,2855,459,22779,1341,811,275,5759,489,1035,206,1632,293,677,181,2347,350,68,64
BK35,Stuyvesant Heights,59453,1850,11387,919,9207,875,1830,413,295,145,20,53,35,65,41856,1418,32513,1316,6884,773,1486,351,548,254,425,180,6210,457,4855,410,1037,246,161,88,101,94,56,63
BK37,Park Slope-Gowanus,67918,1684,8058,711,5913,581,1288,399,593,177,74,70,190,140,53849,1358,40796,1309,6882,849,3809,511,1749,387,613,203,6011,473,3800,378,1520,273,414,176,228,162,49,76
