area_id,area_name,b99161001,b99161001_moe,b99161002,b99161002_moe,b99161003,b99161003_moe
BK09,Brooklyn Heights-Cobble Hill,21960,-1,734,-1,21226,-1
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,58445,-1,2269,-1,56176,-1
BK19,Brighton Beach,30018,-1,1603,-1,28415,-1
BK21,Seagate-Coney Island,28669,-1,1646,-1,27023,-1
BK23,West Brighton,15101,-1,554,-1,14547,-1
BK25,Homecrest,39301,-1,2192,-1,37109,-1
BK26,Gravesend,26323,-1,1355,-1,24968,-1
BK27,Bath Beach,27504,-1,2185,-1,25319,-1
BK28,Bensonhurst West,81501,-1,6787,-1,74714,-1
BK29,Bensonhurst East,57739,-1,2780,-1,54959,-1
BK30,Dyker Heights,42509,-1,1557,-1,40952,-1
BK31,Bay Ridge,78577,-1,2311,-1,76266,-1
BK32,Sunset Park West,50592,-1,1985,-1,48607,-1
BK33,Carroll Gardens-Columbia Street-Red Hook,37024,-1,1223,-1,35801,-1
BK34,Sunset Park East,65986,-1,2256,-1,63730,-1
BK35,Stuyvesant Heights,59453,-1,2719,-1,56734,-1
BK37,Park Slope-Gowanus,67918,-1,1741,-1,66177,-1
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33228,-1,1047,-1,32181,-1
BK40,Windsor Terrace,20882,-1,554,-1,20328,-1
BK41,Kensington-Ocean Parkway,33285,-1,1070,-1,32215,-1
BK42,Flatbush,97622,-1,3604,-1,94018,-1
BK43,Midwood,47702,-1,2310,-1,45392,-1
BK44,Madison,37587,-1,1521,-1,36066,-1
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,44739,-1,2187,-1,42552,-1
BK46,Ocean Parkway South,17878,-1,1112,-1,16766,-1
BK50,Canarsie,81155,-1,3921,-1,77234,-1
BK58,Flatlands,66568,-1,4468,-1,62100,-1
BK60,Prospect Lefferts Gardens-Wingate,64562,-1,3266,-1,61296,-1
BK61,Crown Heights North,93661,-1,3947,-1,89714,-1
BK63,Crown Heights South,38290,-1,1677,-1,36613,-1
BK64,Prospect Heights,19236,-1,396,-1,18840,-1
BK68,Fort Greene,25342,-1,959,-1,24383,-1
BK69,Clinton Hill,34222,-1,1839,-1,32383,-1
BK72,Williamsburg,26665,-1,1594,-1,25071,-1
BK73,North Side-South Side,43053,-1,1130,-1,41923,-1
BK75,Bedford,62818,-1,3095,-1,59723,-1
BK76,Greenpoint,30585,-1,834,-1,29751,-1
BK77,Bushwick North,56915,-1,1372,-1,55543,-1
BK78,Bushwick South,66662,-1,2939,-1,63723,-1
BK79,Ocean Hill,29171,-1,1306,-1,27865,-1
BK81,Brownsville,50492,-1,2458,-1,48034,-1
BK82,East New York,84360,-1,4309,-1,80051,-1
BK83,Cypress Hills-City Line,43543,-1,2132,-1,41411,-1
BK85,East New York (Pennsylvania Ave),27168,-1,1028,-1,26140,-1
BK88,Borough Park,92472,-1,4609,-1,87863,-1
BK90,East Williamsburg,31814,-1,1237,-1,30577,-1
BK91,East Flatbush-Farragut,49588,-1,1931,-1,47657,-1
BK93,Starrett City,12196,-1,446,-1,11750,-1
BK95,Erasmus,27828,-1,1571,-1,26257,-1
BK96,Rugby-Remsen Village,52387,-1,2914,-1,49473,-1
BK99,park-cemetery-etc-Brooklyn,388,-1,0,-1,388,-1
BX01,Claremont-Bathgate,28110,-1,1265,-1,26845,-1
BX03,Eastchester-Edenwald-Baychester,34381,-1,943,-1,33438,-1
BX05,Bedford Park-Fordham North,48311,-1,1313,-1,46998,-1
BX06,Belmont,23638,-1,972,-1,22666,-1
BX07,Bronxdale,31605,-1,1236,-1,30369,-1
BX08,West Farms-Bronx River,32044,-1,1170,-1,30874,-1
BX09,Soundview-Castle Hill-Clason Point-Harding Park,50522,-1,1670,-1,48852,-1
BX10,Pelham Bay-Country Club-City Island,25031,-1,680,-1,24351,-1
BX13,Co-op City,42535,-1,1690,-1,40845,-1
BX14,East Concourse-Concourse Village,58642,-1,2092,-1,56550,-1
BX17,East Tremont,38330,-1,1811,-1,36519,-1
BX22,North Riverdale-Fieldston-Riverdale,25205,-1,994,-1,24211,-1
BX26,Highbridge,34082,-1,1602,-1,32480,-1
BX27,Hunts Point,25185,-1,802,-1,24383,-1
BX28,Van Cortlandt Village,46384,-1,2029,-1,44355,-1
BX29,Spuyten Duyvil-Kingsbridge,27747,-1,661,-1,27086,-1
BX30,Kingsbridge Heights,28783,-1,1674,-1,27109,-1
