area_id,area_name,b11012001,b11012001_moe,b11012002,b11012002_moe,b11012003,b11012003_moe,b11012004,b11012004_moe,b11012005,b11012005_moe,b11012006,b11012006_moe,b11012007,b11012007_moe,b11012008,b11012008_moe,b11012009,b11012009_moe,b11012010,b11012010_moe,b11012011,b11012011_moe,b11012012,b11012012_moe,b11012013,b11012013_moe,b11012014,b11012014_moe,b11012015,b11012015_moe
BK09,Brooklyn Heights-Cobble Hill,11346,374,4784,381,4255,353,2422,276,1833,280,529,172,250,120,121,90,129,85,279,123,154,105,125,71,6562,416,2260,282,4302,381
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,25070,401,16523,502,12082,523,7721,452,4361,409,4441,416,1175,260,502,159,673,211,3266,371,1296,220,1970,300,8547,472,3164,303,5383,410
BK19,Brighton Beach,13764,343,7845,429,5809,409,2117,251,3692,365,2036,278,549,164,197,96,352,134,1487,249,472,129,1015,219,5919,409,1261,211,4658,387
BK21,Seagate-Coney Island,11215,272,7427,357,4209,374,1281,199,2928,358,3218,351,405,170,83,72,322,152,2813,337,247,108,2566,321,3788,320,245,93,3543,313
BK23,West Brighton,8026,219,4649,296,3533,312,1376,262,2157,275,1116,216,177,83,50,42,127,74,939,211,449,146,490,155,3377,306,1169,210,2208,285
BK25,Homecrest,15435,318,10589,403,8622,401,4353,317,4269,363,1967,273,608,157,201,84,407,139,1359,235,577,148,782,180,4846,361,1156,192,3690,337
BK26,Gravesend,11068,297,7477,394,5457,414,2551,316,2906,352,2020,281,379,125,106,58,273,116,1641,258,525,147,1116,212,3591,382,823,172,2768,341
BK27,Bath Beach,10726,270,7451,351,5910,355,3061,282,2849,305,1541,224,458,132,217,85,241,108,1083,180,389,113,694,145,3275,317,806,173,2469,286
BK28,Bensonhurst West,29717,419,21426,577,16821,578,7530,443,9291,521,4605,411,1521,252,465,123,1056,227,3084,346,969,192,2115,294,8291,483,1568,212,6723,457
BK29,Bensonhurst East,21737,342,15789,469,12191,494,5365,394,6826,461,3598,354,1254,222,549,135,705,183,2344,292,803,162,1541,256,5948,413,1158,184,4790,392
BK30,Dyker Heights,14966,279,10939,379,8570,392,4773,325,3797,349,2369,288,830,191,601,165,229,101,1539,230,564,128,975,192,4027,333,1125,176,2902,298
BK31,Bay Ridge,34990,426,19449,601,14578,584,6887,408,7691,516,4871,449,1310,250,475,146,835,213,3561,380,1131,198,2430,332,15541,580,3911,324,11630,534
BK32,Sunset Park West,17023,319,11384,444,7029,459,2124,263,4905,420,4355,415,1264,235,242,94,1022,219,3091,353,710,162,2381,323,5639,427,901,180,4738,401
BK33,Carroll Gardens-Columbia Street-Red Hook,17628,387,9142,485,6147,442,2877,306,3270,367,2995,331,609,190,92,64,517,181,2386,309,327,128,2059,286,8486,509,1372,220,7114,495
BK34,Sunset Park East,20544,327,15596,467,10337,489,2649,291,7688,473,5259,416,1994,289,259,88,1735,275,3265,347,489,122,2776,331,4948,402,800,159,4148,375
BK35,Stuyvesant Heights,24360,452,14657,547,5058,454,1923,280,3135,379,9599,538,1791,301,594,180,1197,254,7808,503,1609,247,6199,466,9703,541,1482,243,8221,536
BK37,Park Slope-Gowanus,31068,489,15944,638,12478,602,7109,480,5369,475,3466,385,1071,226,452,146,619,180,2395,325,1103,226,1292,249,15124,642,3378,348,11746,631
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15085,316,7392,380,4234,343,1929,224,2305,299,3158,295,426,130,114,70,312,116,2732,286,271,100,2461,268,7693,410,1361,168,6332,399
BK40,Windsor Terrace,9510,205,5467,341,4081,314,2418,259,1663,236,1386,237,435,152,173,71,262,133,951,203,365,118,586,169,4043,318,1331,188,2712,293
BK41,Kensington-Ocean Parkway,12037,287,8026,394,6023,398,2068,277,3955,371,2003,292,743,196,171,83,572,175,1260,242,255,124,1005,215,4011,363,947,175,3064,345
BK42,Flatbush,37482,454,23765,682,12404,620,3613,337,8791,579,11361,639,2603,365,386,141,2217,343,8758,588,881,182,7877,573,13717,661,1705,234,12012,641
BK43,Midwood,18430,320,12300,443,9726,451,4732,301,4994,413,2574,328,719,193,171,85,548,180,1855,279,425,139,1430,242,6130,400,1108,183,5022,374
BK44,Madison,15022,240,10465,370,8467,377,4728,307,3739,320,1998,263,644,165,325,107,319,128,1354,218,532,131,822,179,4557,354,1211,179,3346,324
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,16432,289,12613,393,9904,409,8155,372,1749,295,2709,310,688,161,453,131,235,108,2021,279,1187,206,834,200,3819,359,2349,279,1470,242
BK46,Ocean Parkway South,6607,235,4740,267,3709,256,1964,217,1745,219,1031,182,322,115,145,66,177,98,709,143,281,93,428,118,1867,209,507,113,1360,189
BK50,Canarsie,27669,396,21561,530,10788,539,6766,450,4022,391,10773,540,2134,313,995,207,1139,241,8639,490,3382,331,5257,401,6108,430,2412,276,3696,354
BK58,Flatlands,23279,315,17775,458,9931,482,7143,427,2788,333,7844,461,1347,242,887,194,460,158,6497,423,3283,316,3214,326,5504,397,2558,267,2946,322
BK60,Prospect Lefferts Gardens-Wingate,26016,421,16019,620,6628,531,1868,264,4760,489,9391,564,1808,329,239,99,1569,322,7583,536,953,206,6630,515,9997,581,1196,217,8801,551
BK61,Crown Heights North,40818,573,22559,735,7881,555,2211,302,5670,488,14678,698,2664,392,363,136,2301,375,12014,631,1542,249,10472,609,18259,743,1925,287,16334,731
BK63,Crown Heights South,14662,272,8910,420,4601,388,1491,221,3110,358,4309,368,927,226,75,66,852,218,3382,319,227,89,3155,315,5752,394,410,133,5342,388
BK64,Prospect Heights,9394,270,4055,312,2648,267,1659,227,989,203,1407,237,419,153,133,83,286,129,988,194,214,81,774,177,5339,362,1072,204,4267,353
BK68,Fort Greene,11560,313,5436,344,2629,264,1056,181,1573,236,2807,265,413,158,144,110,269,124,2394,263,377,121,2017,260,6124,365,954,182,5170,357
BK69,Clinton Hill,14937,368,6536,439,3781,366,1932,272,1849,263,2755,314,516,150,172,90,344,121,2239,294,927,209,1312,222,8401,461,1987,248,6414,443
BK72,Williamsburg,8299,215,6813,282,5640,302,1031,168,4609,313,1173,189,389,123,14,35,375,122,784,172,21,36,763,172,1486,233,81,67,1405,226
