area_id,area_name,b99084001,b99084001_moe,b99084002,b99084002_moe,b99084003,b99084003_moe,b99084004,b99084004_moe,b99084005,b99084005_moe
BK09,Brooklyn Heights-Cobble Hill,13874,-1,12621,-1,1156,-1,11465,-1,1253,-1
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,26453,-1,25487,-1,4910,-1,20577,-1,966,-1
BK19,Brighton Beach,12761,-1,12217,-1,2229,-1,9988,-1,544,-1
BK21,Seagate-Coney Island,9500,-1,9131,-1,1840,-1,7291,-1,369,-1
BK23,West Brighton,6090,-1,6042,-1,1125,-1,4917,-1,48,-1
BK25,Homecrest,16159,-1,15600,-1,3353,-1,12247,-1,559,-1
BK26,Gravesend,10448,-1,10267,-1,1798,-1,8469,-1,181,-1
BK27,Bath Beach,12087,-1,11788,-1,2542,-1,9246,-1,299,-1
BK28,Bensonhurst West,35692,-1,34525,-1,6479,-1,28046,-1,1167,-1
BK29,Bensonhurst East,26066,-1,25447,-1,4003,-1,21444,-1,619,-1
BK30,Dyker Heights,19282,-1,18625,-1,2967,-1,15658,-1,657,-1
BK31,Bay Ridge,38152,-1,37106,-1,5164,-1,31942,-1,1046,-1
BK32,Sunset Park West,24481,-1,23834,-1,3811,-1,20023,-1,647,-1
BK33,Carroll Gardens-Columbia Street-Red Hook,20902,-1,19185,-1,1807,-1,17378,-1,1717,-1
BK34,Sunset Park East,30563,-1,29597,-1,6476,-1,23121,-1,966,-1
BK35,Stuyvesant Heights,24863,-1,23839,-1,3929,-1,19910,-1,1024,-1
BK37,Park Slope-Gowanus,44495,-1,40869,-1,3734,-1,37135,-1,3626,-1
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,17780,-1,16196,-1,1970,-1,14226,-1,1584,-1
BK40,Windsor Terrace,12724,-1,12046,-1,1692,-1,10354,-1,678,-1
BK41,Kensington-Ocean Parkway,15029,-1,14595,-1,2356,-1,12239,-1,434,-1
BK42,Flatbush,46652,-1,45188,-1,9353,-1,35835,-1,1464,-1
BK43,Midwood,19836,-1,18917,-1,3127,-1,15790,-1,919,-1
BK44,Madison,17314,-1,16653,-1,4553,-1,12100,-1,661,-1
